algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot,num_bs_ant,num_ut_per_sector
pf_fs_soft,5.0,0.0,20.0,344.06365966796875,0.0,6.4723070652972226e-12,0.021669689565896988,6.0,16,4
pf_fs_cognitive,5.0,0.0,1.0,159.11004638671875,0.0,4.814413841550125e-13,0.847484827041626,6.0,16,4
pf_fs_cognitive,5.0,0.0,2.0,269.5287780761719,0.0,8.174269095807818e-13,1.0753644704818726,6.0,16,4
pf_fs_cognitive,5.0,0.0,3.0,291.24462890625,0.0,8.703392282045919e-13,0.23077787458896637,6.0,16,4
pf_fs_cognitive,5.0,0.0,4.0,302.87109375,0.0,9.208079177619455e-13,0.156245157122612,6.0,16,4
pf_fs_cognitive,5.0,0.0,5.0,310.607666015625,0.0,9.592292238291833e-13,0.11913005262613297,6.0,16,4
pf_fs_cognitive,5.0,0.0,6.0,316.30194091796875,0.0,9.922616114182992e-13,0.09638150781393051,6.0,16,4
pf_fs_cognitive,5.0,0.0,7.0,320.6986083984375,0.0,1.0254481725563425e-12,0.07921208441257477,6.0,16,4
pf_fs_cognitive,5.0,0.0,8.0,324.20733642578125,0.0,1.0615639227037899e-12,0.06729957461357117,6.0,16,4
pf_fs_cognitive,5.0,0.0,9.0,327.1692810058594,0.0,1.1007547954730579e-12,0.05944046750664711,6.0,16,4
pf_fs_cognitive,5.0,0.0,10.0,329.7371520996094,0.0,1.143636075597032e-12,0.053759656846523285,6.0,16,4
pf_fs_cognitive,5.0,0.0,11.0,331.9844970703125,0.0,1.194818766495076e-12,0.04778454080224037,6.0,16,4
pf_fs_cognitive,5.0,0.0,12.0,333.9772033691406,0.0,1.2611504722481737e-12,0.043228477239608765,6.0,16,4
pf_fs_cognitive,5.0,0.0,13.0,335.75787353515625,0.0,1.317459271017729e-12,0.03941022977232933,6.0,16,4
pf_fs_cognitive,5.0,0.0,14.0,337.364013671875,0.0,1.34800699248816e-12,0.036085132509469986,6.0,16,4
pf_fs_cognitive,5.0,0.0,15.0,338.8258056640625,0.0,1.367202466691364e-12,0.0334799587726593,6.0,16,4
pf_fs_cognitive,5.0,0.0,16.0,340.1607666015625,0.0,1.381336559892754e-12,0.030928097665309906,6.0,16,4
pf_fs_cognitive,5.0,0.0,17.0,341.3912353515625,0.0,1.392265317791408e-12,0.02866535447537899,6.0,16,4
pf_fs_cognitive,5.0,0.0,18.0,342.543212890625,0.0,1.4014076357704575e-12,0.027061838656663895,6.0,16,4
pf_fs_cognitive,5.0,0.0,19.0,343.6315612792969,0.0,1.4096276229613736e-12,0.025713561102747917,6.0,16,4
pf_fs_cognitive,5.0,0.0,20.0,344.65411376953125,0.0,1.417502725441222e-12,0.024395113810896873,6.0,16,4
du_pf_soft,5.0,0.0,1.0,134.3395538330078,0.0,1.975523694283665e-12,0.7660233378410339,6.0,16,4
du_pf_soft,5.0,0.0,2.0,256.12652587890625,0.0,5.773141513454316e-12,1.1381022930145264,6.0,16,4
du_pf_soft,5.0,0.0,3.0,282.0694580078125,0.0,6.409101114407401e-12,0.23369641602039337,6.0,16,4
du_pf_soft,5.0,0.0,4.0,295.46112060546875,0.0,6.779561721043104e-12,0.16013981401920319,6.0,16,4
du_pf_soft,5.0,0.0,5.0,304.3167724609375,0.0,7.0072407078181076e-12,0.12278850376605988,6.0,16,4
du_pf_soft,5.0,0.0,6.0,310.9008483886719,0.0,7.155086852866921e-12,0.10003231465816498,6.0,16,4
du_pf_soft,5.0,0.0,7.0,315.96185302734375,0.0,7.239536661124424e-12,0.08387638628482819,6.0,16,4
du_pf_soft,5.0,0.0,8.0,319.9134521484375,0.0,7.310081359679366e-12,0.07221949845552444,6.0,16,4
du_pf_soft,5.0,0.0,9.0,323.1387939453125,0.0,7.369933656409255e-12,0.06214694678783417,6.0,16,4
du_pf_soft,5.0,0.0,10.0,325.85107421875,0.0,7.406785254571169e-12,0.05406850948929787,6.0,16,4
du_pf_cognitive,5.0,0.0,1.0,111.09455871582031,0.0,7.238689357126626e-13,0.6688783764839172,6.0,16,4
du_pf_cognitive,5.0,0.0,2.0,246.23533630371094,0.0,3.035136812018502e-12,1.2994635105133057,6.0,16,4
du_pf_cognitive,5.0,0.0,3.0,276.3027038574219,0.0,3.094659511287956e-12,0.27284303307533264,6.0,16,4
du_pf_cognitive,5.0,0.0,4.0,291.47589111328125,0.0,3.0535448301838297e-12,0.1769837886095047,6.0,16,4
du_pf_cognitive,5.0,0.0,5.0,301.0155029296875,0.0,2.964923228807037e-12,0.13443121314048767,6.0,16,4
du_pf_cognitive,5.0,0.0,6.0,307.82904052734375,0.0,2.88987713967237e-12,0.10316843539476395,6.0,16,4
du_pf_cognitive,5.0,0.0,7.0,312.976318359375,0.0,2.825369929335131e-12,0.08335056900978088,6.0,16,4
du_pf_cognitive,5.0,0.0,8.0,317.10833740234375,0.0,2.75966489243773e-12,0.07093275338411331,6.0,16,4
du_pf_cognitive,5.0,0.0,9.0,320.56304931640625,0.0,2.6959916504115666e-12,0.06220142915844917,6.0,16,4
du_pf_cognitive,5.0,0.0,10.0,323.537109375,0.0,2.6362607843249952e-12,0.05580504238605499,6.0,16,4
pf_fs_soft,5.0,1.0,1.0,151.7105712890625,0.0,2.523871953444279e-12,0.8455122709274292,6.0,16,4
pf_fs_soft,5.0,1.0,2.0,266.267822265625,0.0,5.6206966164706884e-12,1.091002106666565,6.0,16,4
pf_fs_soft,5.0,1.0,3.0,288.7816162109375,0.0,5.956709951682182e-12,0.2250676453113556,6.0,16,4
pf_fs_soft,5.0,1.0,4.0,300.27349853515625,0.0,5.917817451350782e-12,0.15553036332130432,6.0,16,4
pf_fs_soft,5.0,1.0,5.0,307.66259765625,0.0,5.834814836153113e-12,0.11736513674259186,6.0,16,4
pf_fs_soft,5.0,1.0,6.0,313.37664794921875,0.0,5.844354947909247e-12,0.09533213078975677,6.0,16,4
pf_fs_soft,5.0,1.0,7.0,318.1551208496094,0.0,5.9365572353808904e-12,0.08334232121706009,6.0,16,4
pf_fs_soft,5.0,1.0,8.0,322.20733642578125,0.0,6.079288114579917e-12,0.07410433888435364,6.0,16,4
pf_fs_soft,5.0,1.0,9.0,325.641357421875,0.0,6.243552983647982e-12,0.06479930877685547,6.0,16,4
pf_fs_soft,5.0,1.0,10.0,328.56475830078125,0.0,6.4076933863066454e-12,0.05655219033360481,6.0,16,4
pf_fs_soft,5.0,1.0,11.0,331.07373046875,0.0,6.5621414552241575e-12,0.050057556480169296,6.0,16,4
pf_fs_soft,5.0,1.0,12.0,333.2391662597656,0.0,6.706225418734446e-12,0.04507208615541458,6.0,16,4
pf_fs_soft,5.0,1.0,13.0,335.1116943359375,0.0,6.841003891838726e-12,0.04098186269402504,6.0,16,4
pf_fs_soft,5.0,1.0,14.0,336.7422790527344,0.0,6.966588330520329e-12,0.03742928430438042,6.0,16,4
pf_fs_soft,5.0,1.0,15.0,338.18756103515625,0.0,7.083582852229764e-12,0.034506577998399734,6.0,16,4
pf_fs_soft,5.0,1.0,16.0,339.4872741699219,0.0,7.193323194043533e-12,0.032488998025655746,6.0,16,4
pf_fs_soft,5.0,1.0,17.0,340.661865234375,0.0,7.297107362802535e-12,0.029622875154018402,6.0,16,4
pf_fs_soft,5.0,1.0,18.0,341.7384033203125,0.0,7.395366437290551e-12,0.027336182072758675,6.0,16,4
pf_fs_soft,5.0,1.0,19.0,342.7344665527344,0.0,7.488356289220288e-12,0.025610482320189476,6.0,16,4
pf_fs_soft,5.0,1.0,20.0,343.66363525390625,0.0,7.576206155490706e-12,0.02396823838353157,6.0,16,4
pf_fs_cognitive,5.0,1.0,1.0,153.044921875,0.0,6.583912560108318e-13,0.8445824980735779,6.0,16,4
pf_fs_cognitive,5.0,1.0,2.0,267.5518798828125,0.0,1.129674695801719e-12,1.066523790359497,6.0,16,4
pf_fs_cognitive,5.0,1.0,3.0,289.5592346191406,0.0,1.1922862870605844e-12,0.22020526230335236,6.0,16,4
pf_fs_cognitive,5.0,1.0,4.0,300.57635498046875,0.0,1.2219442038080564e-12,0.1455848664045334,6.0,16,4
pf_fs_cognitive,5.0,1.0,5.0,307.57379150390625,0.0,1.2463698692913305e-12,0.11151914298534393,6.0,16,4
pf_fs_cognitive,5.0,1.0,6.0,312.7554016113281,0.0,1.2713274443604261e-12,0.0892586037516594,6.0,16,4
pf_fs_cognitive,5.0,1.0,7.0,316.878662109375,0.0,1.2962413260819705e-12,0.0739484503865242,6.0,16,4
pf_fs_cognitive,5.0,1.0,8.0,320.315673828125,0.0,1.31856808457953e-12,0.06422271579504013,6.0,16,4
pf_fs_cognitive,5.0,1.0,9.0,323.2558898925781,0.0,1.3363114868131243e-12,0.057464536279439926,6.0,16,4
pf_fs_cognitive,5.0,1.0,10.0,325.8078918457031,0.0,1.3503445323720387e-12,0.051335304975509644,6.0,16,4
pf_fs_cognitive,5.0,1.0,11.0,328.04632568359375,0.0,1.362805484780849e-12,0.04676707834005356,6.0,16,4
pf_fs_cognitive,5.0,1.0,12.0,330.01214599609375,0.0,1.3756162008105033e-12,0.043101318180561066,6.0,16,4
pf_fs_cognitive,5.0,1.0,13.0,331.7532958984375,0.0,1.3900538706201893e-12,0.03975601866841316,6.0,16,4
pf_fs_cognitive,5.0,1.0,14.0,333.3213806152344,0.0,1.4064131803603885e-12,0.03665659949183464,6.0,16,4
pf_fs_cognitive,5.0,1.0,15.0,334.7540283203125,0.0,1.4243148761111657e-12,0.03391454368829727,6.0,16,4
pf_fs_cognitive,5.0,1.0,16.0,336.06878662109375,0.0,1.4432554543836185e-12,0.031308986246585846,6.0,16,4
pf_fs_cognitive,5.0,1.0,17.0,337.277587890625,0.0,1.4628968609403659e-12,0.02898385189473629,6.0,16,4
pf_fs_cognitive,5.0,1.0,18.0,338.3906555175781,0.0,1.482894970011861e-12,0.027058010920882225,6.0,16,4
pf_fs_cognitive,5.0,1.0,19.0,339.42059326171875,0.0,1.5026913090590566e-12,0.025436436757445335,6.0,16,4
pf_fs_cognitive,5.0,1.0,20.0,340.3807067871094,0.0,1.5216244063365192e-12,0.024092094972729683,6.0,16,4
du_pf_soft,5.0,1.0,1.0,131.940673828125,0.0,2.4811337880070727e-12,0.7653066515922546,6.0,16,4
du_pf_soft,5.0,1.0,2.0,254.71173095703125,0.0,5.382342141424523e-12,1.1053714752197266,6.0,16,4
du_pf_soft,5.0,1.0,3.0,280.85009765625,0.0,5.595998490981469e-12,0.23066197335720062,6.0,16,4
du_pf_soft,5.0,1.0,4.0,293.69683837890625,0.0,5.598790962096922e-12,0.15357692539691925,6.0,16,4
du_pf_soft,5.0,1.0,5.0,301.85614013671875,0.0,5.592769303230938e-12,0.11691157519817352,6.0,16,4
du_pf_soft,5.0,1.0,6.0,307.78948974609375,0.0,5.595812008207801e-12,0.09527384489774704,6.0,16,4
du_pf_soft,5.0,1.0,7.0,312.587646484375,0.0,5.614072574877671e-12,0.08128661662340164,6.0,16,4
du_pf_soft,5.0,1.0,8.0,316.70550537109375,0.0,5.648777886418932e-12,0.07133492827415466,6.0,16,4
du_pf_soft,5.0,1.0,9.0,320.26885986328125,0.0,5.690936437374727e-12,0.06334426254034042,6.0,16,4
du_pf_soft,5.0,1.0,10.0,323.3855285644531,0.0,5.731105694184446e-12,0.056963127106428146,6.0,16,4
du_pf_cognitive,5.0,1.0,1.0,108.36203002929688,0.0,1.3343539597907017e-12,0.6667202115058899,6.0,16,4
du_pf_cognitive,5.0,1.0,2.0,247.451171875,0.0,2.258022978665619e-12,1.2597497701644897,6.0,16,4
du_pf_cognitive,5.0,1.0,3.0,277.43951416015625,0.0,2.4118651954091463e-12,0.268157422542572,6.0,16,4
du_pf_cognitive,5.0,1.0,4.0,292.25653076171875,0.0,2.4927709636052287e-12,0.1724904477596283,6.0,16,4
du_pf_cognitive,5.0,1.0,5.0,301.28125,0.0,2.5651978371316053e-12,0.12863323092460632,6.0,16,4
du_pf_cognitive,5.0,1.0,6.0,307.9382629394531,0.0,2.629507288992583e-12,0.10360504686832428,6.0,16,4
du_pf_cognitive,5.0,1.0,7.0,313.33465576171875,0.0,2.688859334840088e-12,0.08705072104930878,6.0,16,4
du_pf_cognitive,5.0,1.0,8.0,317.8428955078125,0.0,2.746342216142228e-12,0.07456671446561813,6.0,16,4
du_pf_cognitive,5.0,1.0,9.0,321.58123779296875,0.0,2.797662709136395e-12,0.06529207527637482,6.0,16,4
du_pf_cognitive,5.0,1.0,10.0,324.7410888671875,0.0,2.8383614902871557e-12,0.05862899869680405,6.0,16,4
pf_fs_soft,5.0,2.0,1.0,127.59098052978516,0.0,1.189288468053662e-12,0.8444160223007202,6.0,16,4
pf_fs_soft,5.0,2.0,2.0,238.10394287109375,0.0,2.3740445373454655e-12,1.1035823822021484,6.0,16,4
pf_fs_soft,5.0,2.0,3.0,257.9947509765625,0.0,2.5477098729298486e-12,0.22451351583003998,6.0,16,4
pf_fs_soft,5.0,2.0,4.0,268.4519958496094,0.0,2.649846921748411e-12,0.14513419568538666,6.0,16,4
pf_fs_soft,5.0,2.0,5.0,275.5889892578125,0.0,2.759238800983943e-12,0.10779939591884613,6.0,16,4
pf_fs_soft,5.0,2.0,6.0,280.99676513671875,0.0,2.861998615530381e-12,0.08692268282175064,6.0,16,4
pf_fs_soft,5.0,2.0,7.0,285.2837829589844,0.0,2.9526819357583722e-12,0.07309774309396744,6.0,16,4
pf_fs_soft,5.0,2.0,8.0,288.8076171875,0.0,3.0265742169410803e-12,0.0625709518790245,6.0,16,4
pf_fs_soft,5.0,2.0,9.0,291.824462890625,0.0,3.0841349439592047e-12,0.05527188628911972,6.0,16,4
pf_fs_soft,5.0,2.0,10.0,294.47296142578125,0.0,3.1273445205010075e-12,0.04999079182744026,6.0,16,4
pf_fs_soft,5.0,2.0,11.0,296.81646728515625,0.0,3.159103837899191e-12,0.04553045332431793,6.0,16,4
pf_fs_soft,5.0,2.0,12.0,298.88922119140625,0.0,3.1827064855133314e-12,0.041032128036022186,6.0,16,4
pf_fs_soft,5.0,2.0,13.0,300.733154296875,0.0,3.2017697954717095e-12,0.03717326745390892,6.0,16,4
pf_fs_soft,5.0,2.0,14.0,302.38189697265625,0.0,3.219311752941656e-12,0.033923111855983734,6.0,16,4
pf_fs_soft,5.0,2.0,15.0,303.86370849609375,0.0,3.2359041661489396e-12,0.03096439316868782,6.0,16,4
pf_fs_soft,5.0,2.0,16.0,305.208984375,0.0,3.2506022613204566e-12,0.02857542410492897,6.0,16,4
pf_fs_soft,5.0,2.0,17.0,306.4423828125,0.0,3.2626668294150063e-12,0.026721609756350517,6.0,16,4
pf_fs_soft,5.0,2.0,18.0,307.58502197265625,0.0,3.2722138800650447e-12,0.025277601554989815,6.0,16,4
pf_fs_soft,5.0,2.0,19.0,308.65380859375,0.0,3.2800398681864795e-12,0.02410075254738331,6.0,16,4
pf_fs_soft,5.0,2.0,20.0,309.66094970703125,0.0,3.2873564981272807e-12,0.023029867559671402,6.0,16,4
pf_fs_cognitive,5.0,2.0,1.0,129.4798583984375,0.0,4.106683255174909e-13,0.8455510139465332,6.0,16,4
pf_fs_cognitive,5.0,2.0,2.0,239.6144561767578,0.0,1.2298209325911635e-12,1.0804177522659302,6.0,16,4
pf_fs_cognitive,5.0,2.0,3.0,259.7117919921875,0.0,1.3267019861179508e-12,0.22274573147296906,6.0,16,4
pf_fs_cognitive,5.0,2.0,4.0,270.3687744140625,0.0,1.3825491316024618e-12,0.14430639147758484,6.0,16,4
pf_fs_cognitive,5.0,2.0,5.0,277.42706298828125,0.0,1.4302184653605665e-12,0.1075897291302681,6.0,16,4
pf_fs_cognitive,5.0,2.0,6.0,282.62811279296875,0.0,1.4712148600076747e-12,0.086968332529068,6.0,16,4
pf_fs_cognitive,5.0,2.0,7.0,286.6927490234375,0.0,1.5095027007874795e-12,0.07214606553316116,6.0,16,4
pf_fs_cognitive,5.0,2.0,8.0,290.0260009765625,0.0,1.5435240975983366e-12,0.060944490134716034,6.0,16,4
pf_fs_cognitive,5.0,2.0,9.0,292.85601806640625,0.0,1.5709874807284807e-12,0.053398557007312775,6.0,16,4
pf_fs_cognitive,5.0,2.0,10.0,295.32012939453125,0.0,1.5919648412021647e-12,0.04800005629658699,6.0,16,4
pf_fs_cognitive,5.0,2.0,11.0,297.4979248046875,0.0,1.608154039621501e-12,0.043465543538331985,6.0,16,4
pf_fs_cognitive,5.0,2.0,12.0,299.4399108886719,0.0,1.6213710062051856e-12,0.0395381934940815,6.0,16,4
pf_fs_cognitive,5.0,2.0,13.0,301.18048095703125,0.0,1.632908109942821e-12,0.036307960748672485,6.0,16,4
pf_fs_cognitive,5.0,2.0,14.0,302.7436828613281,0.0,1.6435070535406049e-12,0.03349512815475464,6.0,16,4
pf_fs_cognitive,5.0,2.0,15.0,304.1536865234375,0.0,1.6535009039059245e-12,0.030916448682546616,6.0,16,4
pf_fs_cognitive,5.0,2.0,16.0,305.43365478515625,0.0,1.6629576405149948e-12,0.028753647580742836,6.0,16,4
pf_fs_cognitive,5.0,2.0,17.0,306.6026611328125,0.0,1.6718990558314828e-12,0.026922225952148438,6.0,16,4
pf_fs_cognitive,5.0,2.0,18.0,307.6766357421875,0.0,1.6803299203449473e-12,0.025321507826447487,6.0,16,4
pf_fs_cognitive,5.0,2.0,19.0,308.66815185546875,0.0,1.6882535950821231e-12,0.023918965831398964,6.0,16,4
pf_fs_cognitive,5.0,2.0,20.0,309.59149169921875,0.0,1.6957171344172961e-12,0.02271881513297558,6.0,16,4
du_pf_soft,5.0,2.0,1.0,108.75239562988281,0.0,1.6490677096428485e-12,0.7653937339782715,6.0,16,4
du_pf_soft,5.0,2.0,2.0,228.06825256347656,0.0,3.899104997207026e-12,1.1413395404815674,6.0,16,4
du_pf_soft,5.0,2.0,3.0,253.00732421875,0.0,4.228714600706951e-12,0.2363855540752411,6.0,16,4
du_pf_soft,5.0,2.0,4.0,265.6628112792969,0.0,4.388221123280411e-12,0.1529378890991211,6.0,16,4
du_pf_soft,5.0,2.0,5.0,273.759521484375,0.0,4.478392483242555e-12,0.11136777698993683,6.0,16,4
du_pf_soft,5.0,2.0,6.0,279.74249267578125,0.0,4.540679030690109e-12,0.09043648093938828,6.0,16,4
du_pf_soft,5.0,2.0,7.0,284.457275390625,0.0,4.5769247766780374e-12,0.07708708941936493,6.0,16,4
du_pf_soft,5.0,2.0,8.0,288.2562255859375,0.0,4.582407803904731e-12,0.06593336164951324,6.0,16,4
du_pf_soft,5.0,2.0,9.0,291.3948974609375,0.0,4.564142900426171e-12,0.05632353574037552,6.0,16,4
du_pf_soft,5.0,2.0,10.0,294.08349609375,0.0,4.532686725955415e-12,0.04978342726826668,6.0,16,4
du_pf_cognitive,5.0,2.0,1.0,87.33433532714844,0.0,7.619608611598994e-13,0.6669389009475708,6.0,16,4
du_pf_cognitive,5.0,2.0,2.0,221.06112670898438,0.0,1.56049717418838e-12,1.3290435075759888,6.0,16,4
du_pf_cognitive,5.0,2.0,3.0,248.39064025878906,0.0,1.7163068926143166e-12,0.2659761607646942,6.0,16,4
du_pf_cognitive,5.0,2.0,4.0,262.37786865234375,0.0,1.8890644257196776e-12,0.16815276443958282,6.0,16,4
du_pf_cognitive,5.0,2.0,5.0,271.2857360839844,0.0,2.014435276573301e-12,0.12168475240468979,6.0,16,4
du_pf_cognitive,5.0,2.0,6.0,277.796142578125,0.0,2.093098047314945e-12,0.0968751609325409,6.0,16,4
du_pf_cognitive,5.0,2.0,7.0,282.8927001953125,0.0,2.1500540063612572e-12,0.08121298253536224,6.0,16,4
du_pf_cognitive,5.0,2.0,8.0,286.9847412109375,0.0,2.1982244583634847e-12,0.06938784569501877,6.0,16,4
du_pf_cognitive,5.0,2.0,9.0,290.3308410644531,0.0,2.240295839464612e-12,0.05923451855778694,6.0,16,4
du_pf_cognitive,5.0,2.0,10.0,293.18560791015625,0.0,2.2772211633742545e-12,0.05228985473513603,6.0,16,4
pf_fs_soft,5.0,3.0,1.0,134.31057739257812,0.0,7.667977038917917e-13,0.8513038158416748,6.0,16,4
pf_fs_soft,5.0,3.0,2.0,241.64596557617188,0.0,2.044384193183868e-12,1.1162810325622559,6.0,16,4
pf_fs_soft,5.0,3.0,3.0,263.9837341308594,0.0,2.1623800840198104e-12,0.23967349529266357,6.0,16,4
pf_fs_soft,5.0,3.0,4.0,276.1981201171875,0.0,2.1557855327258846e-12,0.15762260556221008,6.0,16,4
pf_fs_soft,5.0,3.0,5.0,283.7694091796875,0.0,2.137850009867326e-12,0.11993291974067688,6.0,16,4
pf_fs_soft,5.0,3.0,6.0,288.89593505859375,0.0,2.120611412165241e-12,0.09190262109041214,6.0,16,4
pf_fs_soft,5.0,3.0,7.0,292.7841796875,0.0,2.107221515335045e-12,0.07391441613435745,6.0,16,4
pf_fs_soft,5.0,3.0,8.0,295.86614990234375,0.0,2.108264084144107e-12,0.06211869791150093,6.0,16,4
pf_fs_soft,5.0,3.0,9.0,298.4186096191406,0.0,2.149598424608379e-12,0.053413275629282,6.0,16,4
pf_fs_soft,5.0,3.0,10.0,300.65924072265625,0.0,2.1877076972903753e-12,0.048106394708156586,6.0,16,4
pf_fs_soft,5.0,3.0,11.0,302.6880798339844,0.0,2.225262725821797e-12,0.04519575834274292,6.0,16,4
pf_fs_soft,5.0,3.0,12.0,304.51641845703125,0.0,2.263864226290102e-12,0.04163128510117531,6.0,16,4
pf_fs_soft,5.0,3.0,13.0,306.15045166015625,0.0,2.304619385953832e-12,0.03702732175588608,6.0,16,4
pf_fs_soft,5.0,3.0,14.0,307.61187744140625,0.0,2.347028604451906e-12,0.03390544280409813,6.0,16,4
pf_fs_soft,5.0,3.0,15.0,308.93292236328125,0.0,2.3900965841899824e-12,0.031811848282814026,6.0,16,4
pf_fs_soft,5.0,3.0,16.0,310.1507568359375,0.0,2.4337159891529847e-12,0.030156588181853294,6.0,16,4
pf_fs_soft,5.0,3.0,17.0,311.2842102050781,0.0,2.478230077748722e-12,0.028255173936486244,6.0,16,4
pf_fs_soft,5.0,3.0,18.0,312.3507080078125,0.0,2.5239268140742066e-12,0.02663200907409191,6.0,16,4
pf_fs_soft,5.0,3.0,19.0,313.36083984375,0.0,2.570787333011637e-12,0.025393851101398468,6.0,16,4
pf_fs_soft,5.0,3.0,20.0,314.31396484375,0.0,2.6188495816370505e-12,0.02433251589536667,6.0,16,4
pf_fs_cognitive,5.0,3.0,1.0,136.03955078125,0.0,2.4095880997963837e-13,0.8477577567100525,6.0,16,4
pf_fs_cognitive,5.0,3.0,2.0,242.3874053955078,0.0,4.786819812058196e-13,1.1322084665298462,6.0,16,4
pf_fs_cognitive,5.0,3.0,3.0,263.85418701171875,0.0,5.017787942963869e-13,0.2349368929862976,6.0,16,4
pf_fs_cognitive,5.0,3.0,4.0,275.6161804199219,0.0,5.284321699834671e-13,0.16050943732261658,6.0,16,4
pf_fs_cognitive,5.0,3.0,5.0,282.8682556152344,0.0,5.469296890381337e-13,0.11917026340961456,6.0,16,4
pf_fs_cognitive,5.0,3.0,6.0,287.89093017578125,0.0,5.571568055008636e-13,0.09273224323987961,6.0,16,4
pf_fs_cognitive,5.0,3.0,7.0,291.6874084472656,0.0,5.636904246326957e-13,0.07437597960233688,6.0,16,4
pf_fs_cognitive,5.0,3.0,8.0,294.7459716796875,0.0,5.690180314779636e-13,0.06202174350619316,6.0,16,4
pf_fs_cognitive,5.0,3.0,9.0,297.3580322265625,0.0,5.738818708439508e-13,0.05481414496898651,6.0,16,4
pf_fs_cognitive,5.0,3.0,10.0,299.6865539550781,0.0,5.784340020853485e-13,0.05044606328010559,6.0,16,4
pf_fs_cognitive,5.0,3.0,11.0,301.756103515625,0.0,5.829397294737637e-13,0.04603102058172226,6.0,16,4
pf_fs_cognitive,5.0,3.0,12.0,303.5867004394531,0.0,5.867853945795698e-13,0.041104257106781006,6.0,16,4
pf_fs_cognitive,5.0,3.0,13.0,305.23712158203125,0.0,5.896198785292073e-13,0.03707485273480415,6.0,16,4
pf_fs_cognitive,5.0,3.0,14.0,306.7372741699219,0.0,5.917697430170288e-13,0.03402072936296463,6.0,16,4
pf_fs_cognitive,5.0,3.0,15.0,308.09661865234375,0.0,5.933100148333703e-13,0.03150251507759094,6.0,16,4
pf_fs_cognitive,5.0,3.0,16.0,309.3181457519531,0.0,5.943880912635813e-13,0.028903903439641,6.0,16,4
pf_fs_cognitive,5.0,3.0,17.0,310.4259033203125,0.0,5.950952079204763e-13,0.026673922315239906,6.0,16,4
pf_fs_cognitive,5.0,3.0,18.0,311.447509765625,0.0,5.954791239097534e-13,0.025167347863316536,6.0,16,4
pf_fs_cognitive,5.0,3.0,19.0,312.40277099609375,0.0,5.956472836667059e-13,0.023869816213846207,6.0,16,4
pf_fs_cognitive,5.0,3.0,20.0,313.3006591796875,0.0,5.956414289749745e-13,0.022738438099622726,6.0,16,4
du_pf_soft,5.0,3.0,1.0,113.10079193115234,0.0,1.1492999477460963e-12,0.7708348035812378,6.0,16,4
du_pf_soft,5.0,3.0,2.0,230.41859436035156,0.0,2.3855522592042266e-12,1.2029914855957031,6.0,16,4
du_pf_soft,5.0,3.0,3.0,255.41494750976562,0.0,2.561361713004917e-12,0.24886751174926758,6.0,16,4
