sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction,num_bs_ant,num_ut_per_sector
308.62078857421875,294.08349609375,3.6740570068359375,6.449348788351032e-09,3.543823003768921,0.6828851103782654,-9.056291580200195,-120.0,0.7857142686843872,0.7648809552192688,27.832042694091797,0.0,1.3771483935415745,4.542686539432683e-12,1.1338957116996395e-12,-83.42687225341797,-92.97061157226562,4.532686725955415e-12,0.0,0.0,-110.0,-110.0,-26.57312774658203,-17.029386520385742,0.04978342726826668,294.08349609375,du_pf_soft,5.0,2.0,10.0,0.0,pf,budget_dual,1.0,67.64013294531814,2.345380917988541,1.3877580782468109,0.9099320845655995,6.0,,,,,16,4
307.31646728515625,293.185546875,3.658529281616211,6.449348788351032e-09,3.6594704389572144,0.7001262903213501,-9.94152545928955,-120.0,0.7976190447807312,0.761904776096344,45.4571418762207,0.0,1.3703416029457003,2.2872211936919573e-12,5.308836595156741e-13,-86.40691375732422,-95.2658462524414,2.2772211633742545e-12,0.0,0.0,-110.0,-110.0,-23.593082427978516,-14.734152793884277,0.05228985473513603,293.18560791015625,du_pf_cognitive,5.0,2.0,10.0,0.0,pf,budget_dual,1.0,67.73515956944661,2.343397977295274,1.4096987501920089,0.9142956316815088,6.0,4.0,4.0,4.0,0.5,16,4
331.3969421386719,314.31396484375,3.9452016353607178,0.0,3.919134020805359,0.6172851920127869,-23.01943588256836,-120.0,0.7023809552192688,0.6904761791229248,28.72210121154785,0.0,2.6602211587596685,2.6288496119547533e-12,6.117274655575988e-13,-85.8023452758789,-94.84087371826172,2.6188495816370505e-12,0.0,0.0,-110.0,-110.0,-24.19765853881836,-15.159133911132812,0.02433251589536667,314.31396484375,pf_fs_soft,5.0,3.0,20.0,0.0,pf,budget_dual,0.0,71.17529252134511,2.435658748500029,1.4445647409048115,0.9168280804072748,6.0,,,,,16,4
330.4045715332031,313.3006896972656,3.9333877563476562,0.0,3.984191060066223,0.6245067715644836,-22.952177047729492,-120.0,0.726190447807312,0.6919642686843872,31.918167114257812,0.0,2.6414756409358233,6.056414050825687e-13,2.236929852504968e-13,-92.17784118652344,-97.99847412109375,5.956414289749745e-13,0.0,0.0,-110.0,-110.0,-17.822154998779297,-12.001521110534668,0.022738438099622726,313.3006591796875,pf_fs_cognitive,5.0,3.0,20.0,0.0,pf,budget_dual,0.0,71.12968220319338,2.4328587226714027,1.485329852052337,0.9172494831734623,6.0,4.0,4.0,4.0,0.5,16,4
315.11865234375,293.60809326171875,3.7514126300811768,0.0,3.8930704593658447,0.6291564106941223,-13.617262840270996,-120.0,0.726190447807312,0.7142857313156128,38.20854568481445,0.0,1.3756109077949077,3.0119665442307486e-12,8.238897845208593e-13,-85.21149444580078,-93.41544342041016,3.001966513913046e-12,0.0,0.0,-110.0,-110.0,-24.78849983215332,-16.584556579589844,0.04950496554374695,293.60809326171875,du_pf_soft,5.0,3.0,10.0,0.0,pf,budget_dual,1.0,68.20896814637521,2.357982482089258,1.3770795837939769,0.9101907958322901,6.0,,,,,16,4
315.52593994140625,295.3201599121094,3.756261110305786,0.0,4.031498670578003,0.6402381658554077,-13.556402206420898,-120.0,0.726190447807312,0.7098214030265808,54.59262466430664,0.0,1.3793819583952427,8.873037938075812e-13,3.1937213290644806e-13,-90.51927947998047,-96.49198150634766,8.77303817699987e-13,0.0,0.0,-110.0,-110.0,-19.480724334716797,-13.508015632629395,0.05380261316895485,295.3201599121094,du_pf_cognitive,5.0,3.0,10.0,0.0,pf,budget_dual,1.0,68.25508367547778,2.3552256595799723,1.4263366883689246,0.9142212243689402,6.0,4.0,4.0,4.0,0.5,16,4
361.61053466796875,352.3650817871094,4.304887294769287,0.0,4.704623460769653,0.6433008313179016,-13.288867950439453,-120.0,0.75,0.7351190447807312,25.828947067260742,0.0,2.640520210377872,2.2730378777119364e-12,4.920907973639255e-13,-86.43392944335938,-95.3272476196289,2.2630378473942336e-12,0.0,0.0,-110.0,-110.0,-23.566064834594727,-14.672752380371094,0.026380177587270737,352.3650817871094,pf_fs_soft,5.0,4.0,20.0,0.0,pf,budget_dual,0.0,72.30191118791991,2.4742121273340327,1.492376993468356,0.9013228438431684,6.0,,,,,16,4
359.86431884765625,354.27972412109375,4.284099102020264,0.0,4.5258469581604,0.6403136849403381,-14.734930038452148,-120.0,0.761904776096344,0.7232142686843872,29.984956741333008,0.0,2.641490050125867,5.471251706898328e-13,1.4370037278166325e-13,-92.61912536621094,-100.06539154052734,5.371251945822386e-13,0.0,0.0,-110.0,-110.0,-17.3808650970459,-9.934613227844238,0.027634739875793457,354.27972412109375,pf_fs_cognitive,5.0,4.0,20.0,0.0,pf,budget_dual,0.0,72.35789497059231,2.474493286022074,1.5943962796905733,0.9004238164282706,6.0,4.0,4.0,4.0,0.5,16,4
348.3653564453125,335.36932373046875,4.147206783294678,3.224674394175516e-09,4.466325998306274,0.6502291560173035,-6.5792236328125,-120.0,0.773809552192688,0.7544642686843872,27.673246383666992,0.0,1.3646953932475299,2.4196393586667364e-12,5.168273036100512e-13,-86.16249084472656,-95.15116119384766,2.4096393283490336e-12,0.0,0.0,-110.0,-110.0,-23.837505340576172,-14.848831176757812,0.052908431738615036,335.36932373046875,du_pf_soft,5.0,4.0,10.0,0.0,pf,budget_dual,1.0,69.66025793963836,2.4025467521297865,1.5052514840195488,0.8964145512488433,6.0,,,,,16,4
346.818115234375,333.94854736328125,4.128787040710449,0.0,4.562074422836304,0.6629337668418884,-6.891149520874023,-120.0,0.7976190447807312,0.7648809552192688,41.663116455078125,0.0,1.3758127891924232,5.59244924674962e-13,2.00678625735147e-13,-92.52397918701172,-98.40348052978516,5.492449485673678e-13,0.0,0.0,-110.0,-110.0,-17.47602081298828,-11.596512794494629,0.05459325760602951,333.94854736328125,du_pf_cognitive,5.0,4.0,10.0,0.0,pf,budget_dual,1.0,69.47755862134676,2.393423380883548,1.5179550527263284,0.8983908741744223,6.0,4.0,4.0,4.0,0.5,16,4
374.9341125488281,359.39013671875,4.463501453399658,0.0,4.822436571121216,0.6840787529945374,-13.255196571350098,-120.0,0.7976190447807312,0.7485119104385376,31.427743911743164,0.0,2.6626466177403927,6.516956245483652e-12,1.1796738716082777e-12,-81.85955047607422,-93.63562774658203,6.506956432006383e-12,0.0,0.0,-110.0,-110.0,-28.14044761657715,-16.364368438720703,0.02297462895512581,359.39013671875,pf_fs_soft,5.0,5.0,20.0,0.0,pf,budget_dual,0.0,75.38389587572995,2.5681401731808937,1.5285039401023983,0.9137460707813664,6.0,,,,,16,4
