algorithm,num_bs_ant,num_ut_per_sector,sweep_value,iteration,batch_index,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
du_pf_cognitive,16,4,5.0,1.0,3.5,105.39360237121582,0.0,7.391500131685887e-13,0.6672113761305809,6.0
du_pf_cognitive,16,4,5.0,2.0,3.5,241.85516548156738,0.0,1.8459241330848284e-12,1.2981267422437668,6.0
du_pf_cognitive,16,4,5.0,3.0,3.5,270.3535404205322,0.0,1.8798953347232313e-12,0.2647746130824089,6.0
du_pf_cognitive,16,4,5.0,4.0,3.5,284.7833023071289,0.0,1.8739166204276726e-12,0.17019675113260746,6.0
du_pf_cognitive,16,4,5.0,5.0,3.5,293.835880279541,0.0,1.871497514659105e-12,0.1257922174409032,6.0
du_pf_cognitive,16,4,5.0,6.0,3.5,300.30850982666016,0.0,1.87722731307652e-12,0.09950990881770849,6.0
du_pf_cognitive,16,4,5.0,7.0,3.5,305.30567169189453,0.0,1.8815112940156076e-12,0.08229849766939878,6.0
du_pf_cognitive,16,4,5.0,8.0,3.5,309.3543472290039,0.0,1.8850672772415845e-12,0.07028159778565168,6.0
du_pf_cognitive,16,4,5.0,9.0,3.5,312.7364082336426,0.0,1.890502870623232e-12,0.06123287510126829,6.0
du_pf_cognitive,16,4,5.0,10.0,3.5,315.6546974182129,0.0,1.897725927140284e-12,0.054905871860682964,6.0
du_pf_cognitive,16,6,5.0,1.0,3.5,103.8553352355957,0.0,5.214048848033821e-13,0.6673468053340912,6.0
du_pf_cognitive,16,6,5.0,2.0,3.5,260.1688747406006,0.0,1.3340549165027395e-12,1.2888958752155304,6.0
du_pf_cognitive,16,6,5.0,3.0,3.5,299.269832611084,0.0,1.3375515769292225e-12,0.2792922332882881,6.0
du_pf_cognitive,16,6,5.0,4.0,3.5,320.6843566894531,0.0,1.3416778538860585e-12,0.1853192187845707,6.0
du_pf_cognitive,16,6,5.0,5.0,3.5,334.1547317504883,0.0,1.3546776954321757e-12,0.13883359916508198,6.0
du_pf_cognitive,16,6,5.0,6.0,3.5,343.31633377075195,0.0,1.3663546544737983e-12,0.1105710631236434,6.0
du_pf_cognitive,16,6,5.0,7.0,3.5,350.0088081359863,0.0,1.376574208626375e-12,0.0914308587089181,6.0
du_pf_cognitive,16,6,5.0,8.0,3.5,355.18859481811523,0.0,1.383556707786407e-12,0.07731836289167404,6.0
du_pf_cognitive,16,6,5.0,9.0,3.5,359.35344314575195,0.0,1.3866080863806501e-12,0.06603981554508209,6.0
du_pf_cognitive,16,6,5.0,10.0,3.5,362.85472106933594,0.0,1.387668273475015e-12,0.058331122156232595,6.0
du_pf_cognitive,16,8,5.0,1.0,3.5,107.22352027893066,0.0,4.93829972845073e-13,0.6683652177453041,6.0
du_pf_cognitive,16,8,5.0,2.0,3.5,273.01749420166016,0.0,1.2420910179837714e-12,1.2607708424329758,6.0
