algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
pf_fs_soft,5.0,0.0,1.0,378.7772216796875,0.0,0.0,1.2240428924560547,6.0
pf_fs_soft,5.0,0.0,2.0,454.27880859375,0.0,0.0,0.3175947964191437,6.0
pf_fs_soft,5.0,0.0,3.0,495.4034423828125,0.0,0.0,0.21403591334819794,6.0
pf_fs_soft,5.0,0.0,4.0,521.1072387695312,0.0,0.0,0.16585710644721985,6.0
pf_fs_soft,5.0,0.0,5.0,539.1829833984375,0.0,0.0,0.1324731707572937,6.0
pf_fs_soft,5.0,0.0,6.0,553.357177734375,0.0,0.0,0.10978333652019501,6.0
pf_fs_soft,5.0,0.0,7.0,564.5736083984375,0.0,0.0,0.09257107228040695,6.0
pf_fs_soft,5.0,0.0,8.0,573.4925537109375,0.0,0.0,0.080718494951725,6.0
pf_fs_soft,5.0,0.0,9.0,580.7001953125,0.0,0.0,0.07051309198141098,6.0
pf_fs_soft,5.0,0.0,10.0,586.7044677734375,0.0,0.0,0.0629100501537323,6.0
pf_fs_soft,5.0,0.0,11.0,591.9659423828125,0.0,0.0,0.057489778846502304,6.0
pf_fs_soft,5.0,0.0,12.0,596.5926513671875,0.0,0.0,0.05268288031220436,6.0
pf_fs_soft,5.0,0.0,13.0,600.7069091796875,0.0,0.0,0.04848318547010422,6.0
pf_fs_soft,5.0,0.0,14.0,604.4335327148438,0.0,0.0,0.04484637826681137,6.0
pf_fs_soft,5.0,0.0,15.0,607.8635864257812,0.0,0.0,0.04159821942448616,6.0
pf_fs_soft,5.0,0.0,16.0,610.9823608398438,0.0,0.0,0.03857966512441635,6.0
pf_fs_soft,5.0,0.0,17.0,613.8380126953125,0.0,0.0,0.03628642112016678,6.0
pf_fs_soft,5.0,0.0,18.0,616.464111328125,0.0,0.0,0.034019600600004196,6.0
pf_fs_soft,5.0,0.0,19.0,618.8682861328125,0.0,0.0,0.0322597362101078,6.0
pf_fs_soft,5.0,0.0,20.0,621.0694580078125,0.0,0.0,0.030307499691843987,6.0
pf_fs_cognitive,5.0,0.0,1.0,374.2277526855469,0.0,0.0,1.222765564918518,6.0
pf_fs_cognitive,5.0,0.0,2.0,446.7166748046875,0.0,0.0,0.3087683916091919,6.0
pf_fs_cognitive,5.0,0.0,3.0,487.12353515625,0.0,0.0,0.21407081186771393,6.0
pf_fs_cognitive,5.0,0.0,4.0,512.3935546875,0.0,0.0,0.16486531496047974,6.0
pf_fs_cognitive,5.0,0.0,5.0,529.454833984375,0.0,0.0,0.1304754912853241,6.0
pf_fs_cognitive,5.0,0.0,6.0,542.5921630859375,0.0,0.0,0.10768017917871475,6.0
pf_fs_cognitive,5.0,0.0,7.0,553.4967041015625,0.0,0.0,0.09156576544046402,6.0
pf_fs_cognitive,5.0,0.0,8.0,562.7504272460938,0.0,0.0,0.08039659261703491,6.0
pf_fs_cognitive,5.0,0.0,9.0,570.7403564453125,0.0,0.0,0.07304974645376205,6.0
pf_fs_cognitive,5.0,0.0,10.0,577.82080078125,0.0,0.0,0.06683886051177979,6.0
pf_fs_cognitive,5.0,0.0,11.0,584.2242431640625,0.0,0.0,0.06251304596662521,6.0
pf_fs_cognitive,5.0,0.0,12.0,589.7730712890625,0.0,0.0,0.056666288524866104,6.0
pf_fs_cognitive,5.0,0.0,13.0,594.578369140625,0.0,0.0,0.050909388810396194,6.0
pf_fs_cognitive,5.0,0.0,14.0,598.7130126953125,0.0,0.0,0.046545159071683884,6.0
pf_fs_cognitive,5.0,0.0,15.0,602.2286987304688,0.0,0.0,0.0416250042617321,6.0
pf_fs_cognitive,5.0,0.0,16.0,605.2972412109375,0.0,0.0,0.0379958413541317,6.0
pf_fs_cognitive,5.0,0.0,17.0,607.999267578125,0.0,0.0,0.0346001535654068,6.0
pf_fs_cognitive,5.0,0.0,18.0,610.43115234375,0.0,0.0,0.032293908298015594,6.0
pf_fs_cognitive,5.0,0.0,19.0,612.692138671875,0.0,0.0,0.030769698321819305,6.0
pf_fs_cognitive,5.0,0.0,20.0,614.8153686523438,0.0,0.0,0.029282880946993828,6.0
du_pf_soft,5.0,0.0,1.0,367.7542724609375,0.0,0.0,1.2021270990371704,6.0
du_pf_soft,5.0,0.0,2.0,441.7125244140625,0.0,0.0,0.30012789368629456,6.0
du_pf_soft,5.0,0.0,3.0,480.82373046875,0.0,0.0,0.20445337891578674,6.0
du_pf_soft,5.0,0.0,4.0,504.7818908691406,0.0,0.0,0.15642675757408142,6.0
du_pf_soft,5.0,0.0,5.0,520.7621459960938,0.0,0.0,0.12537303566932678,6.0
du_pf_soft,5.0,0.0,6.0,532.9320068359375,0.0,0.0,0.10248453170061111,6.0
du_pf_soft,5.0,0.0,7.0,543.0360107421875,0.0,0.0,0.0884876698255539,6.0
du_pf_soft,5.0,0.0,8.0,551.913818359375,0.0,0.0,0.07911289483308792,6.0
du_pf_soft,5.0,0.0,9.0,559.9677734375,0.0,0.0,0.07034862786531448,6.0
du_pf_soft,5.0,0.0,10.0,567.1253051757812,0.0,0.0,0.06231585517525673,6.0
du_pf_cognitive,5.0,0.0,1.0,327.092041015625,0.0,0.0,1.0984381437301636,6.0
du_pf_cognitive,5.0,0.0,2.0,439.2084655761719,0.0,0.0,0.3481215834617615,6.0
du_pf_cognitive,5.0,0.0,3.0,481.6552429199219,0.0,0.0,0.2212003916501999,6.0
du_pf_cognitive,5.0,0.0,4.0,507.50341796875,0.0,0.0,0.16951756179332733,6.0
du_pf_cognitive,5.0,0.0,5.0,524.95849609375,0.0,0.0,0.1376398205757141,6.0
du_pf_cognitive,5.0,0.0,6.0,538.5233154296875,0.0,0.0,0.11257855594158173,6.0
du_pf_cognitive,5.0,0.0,7.0,549.903076171875,0.0,0.0,0.09729348868131638,6.0
du_pf_cognitive,5.0,0.0,8.0,559.5621337890625,0.0,0.0,0.08553100377321243,6.0
du_pf_cognitive,5.0,0.0,9.0,568.0167846679688,0.0,0.0,0.07837335765361786,6.0
du_pf_cognitive,5.0,0.0,10.0,575.5487060546875,0.0,0.0,0.07218203693628311,6.0
pf_fs_soft,5.0,1.0,1.0,365.6805419921875,0.0,0.0,1.2223678827285767,6.0
pf_fs_soft,5.0,1.0,2.0,438.3250732421875,0.0,0.0,0.297537237405777,6.0
pf_fs_soft,5.0,1.0,3.0,479.509765625,0.0,0.0,0.20480121672153473,6.0
pf_fs_soft,5.0,1.0,4.0,505.7938232421875,0.0,0.0,0.15600791573524475,6.0
pf_fs_soft,5.0,1.0,5.0,523.9449462890625,0.0,0.0,0.12572592496871948,6.0
pf_fs_soft,5.0,1.0,6.0,537.521484375,0.0,0.0,0.10397910326719284,6.0
pf_fs_soft,5.0,1.0,7.0,548.5040283203125,0.0,0.0,0.08897479623556137,6.0
pf_fs_soft,5.0,1.0,8.0,557.85302734375,0.0,0.0,0.07837141305208206,6.0
pf_fs_soft,5.0,1.0,9.0,565.90087890625,0.0,0.0,0.06932434439659119,6.0
pf_fs_soft,5.0,1.0,10.0,572.7349853515625,0.0,0.0,0.06210467219352722,6.0
pf_fs_soft,5.0,1.0,11.0,578.534912109375,0.0,0.0,0.05638634040951729,6.0
pf_fs_soft,5.0,1.0,12.0,583.55078125,0.0,0.0,0.05185733363032341,6.0
pf_fs_soft,5.0,1.0,13.0,587.966064453125,0.0,0.0,0.04798291623592377,6.0
pf_fs_soft,5.0,1.0,14.0,591.9237670898438,0.0,0.0,0.0450403168797493,6.0
pf_fs_soft,5.0,1.0,15.0,595.5184326171875,0.0,0.0,0.04265672713518143,6.0
pf_fs_soft,5.0,1.0,16.0,598.83349609375,0.0,0.0,0.04076923802495003,6.0
pf_fs_soft,5.0,1.0,17.0,601.8797607421875,0.0,0.0,0.03948771953582764,6.0
pf_fs_soft,5.0,1.0,18.0,604.6659545898438,0.0,0.0,0.036450114101171494,6.0
pf_fs_soft,5.0,1.0,19.0,607.2401123046875,0.0,0.0,0.034642741084098816,6.0
pf_fs_soft,5.0,1.0,20.0,609.6438598632812,0.0,0.0,0.033550482243299484,6.0
pf_fs_cognitive,5.0,1.0,1.0,366.0260009765625,0.0,0.0,1.2290053367614746,6.0
pf_fs_cognitive,5.0,1.0,2.0,439.2789611816406,0.0,0.0,0.2940494120121002,6.0
pf_fs_cognitive,5.0,1.0,3.0,481.13641357421875,0.0,0.0,0.20583724975585938,6.0
