algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
pf_fs_soft,5.0,0.0,1.0,418.75201416015625,0.0,5.060090123602465e-17,0.9253779053688049,8.0
pf_fs_soft,5.0,0.0,2.0,428.47216796875,0.0,1.6811994640398079e-16,1.5814217329025269,8.0
pf_fs_soft,5.0,0.0,3.0,447.19195556640625,0.0,6.252797216631245e-17,0.44621601700782776,8.0
pf_fs_soft,5.0,0.0,4.0,438.32586669921875,0.0,4.105653398636319e-17,0.37009233236312866,8.0
pf_fs_soft,5.0,0.0,5.0,451.507568359375,0.0,3.3790685364815803e-17,0.310893177986145,8.0
pf_fs_soft,5.0,0.0,6.0,443.9730224609375,0.0,9.517262195349319e-17,0.28865349292755127,8.0
pf_fs_soft,5.0,0.0,7.0,449.42547607421875,0.0,3.882460217034811e-17,0.2613903284072876,8.0
pf_fs_soft,5.0,0.0,8.0,442.1750793457031,0.0,3.536786071260331e-17,0.25145912170410156,8.0
pf_fs_soft,5.0,0.0,9.0,447.221923828125,0.0,9.995412294074371e-17,0.2340216040611267,8.0
pf_fs_soft,5.0,0.0,10.0,442.37567138671875,0.0,9.282972882138779e-17,0.22998183965682983,8.0
pf_fs_soft,5.0,0.0,11.0,442.5506286621094,0.0,2.5930219614295896e-17,0.22154562175273895,8.0
pf_fs_soft,5.0,0.0,12.0,441.6776123046875,0.0,4.236774098871285e-17,0.21968397498130798,8.0
pf_fs_soft,5.0,0.0,13.0,443.4970397949219,0.0,9.977201085708404e-17,0.22060531377792358,8.0
pf_fs_soft,5.0,0.0,14.0,440.1827087402344,0.0,5.0295122342065846e-17,0.2148425281047821,8.0
pf_fs_soft,5.0,0.0,15.0,439.27154541015625,0.0,5.561618331671736e-17,0.21051006019115448,8.0
pf_fs_soft,5.0,0.0,16.0,440.61737060546875,0.0,6.053913880615935e-17,0.2088468074798584,8.0
