algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
pf_fs_soft,5.0,0.0,1.0,235.68267822265625,0.0,1.2834851386453287e-14,1.0855257511138916,6.0
pf_fs_soft,5.0,0.0,2.0,295.26409912109375,0.0,1.2491489640624812e-14,0.33725666999816895,6.0
pf_fs_soft,5.0,0.0,3.0,330.69500732421875,0.0,1.2557570068971909e-14,0.22596420347690582,6.0
pf_fs_soft,5.0,0.0,4.0,354.089111328125,0.0,1.289806714937277e-14,0.16922083497047424,6.0
pf_fs_soft,5.0,0.0,5.0,369.864990234375,0.0,1.2947353455474656e-14,0.13316786289215088,6.0
pf_fs_soft,5.0,0.0,6.0,381.3182373046875,0.0,1.2804242156838359e-14,0.10833419114351273,6.0
pf_fs_soft,5.0,0.0,7.0,389.6570739746094,0.0,1.2641152739108121e-14,0.08821383118629456,6.0
pf_fs_soft,5.0,0.0,8.0,395.8078918457031,0.0,1.2541146100124648e-14,0.07380620390176773,6.0
pf_fs_soft,5.0,0.0,9.0,400.60479736328125,0.0,1.2466203166050429e-14,0.06260061264038086,6.0
pf_fs_soft,5.0,0.0,10.0,404.62310791015625,0.0,1.2404581519137679e-14,0.054705552756786346,6.0
pf_fs_soft,5.0,0.0,11.0,408.1219482421875,0.0,1.2368791836017343e-14,0.05006306245923042,6.0
pf_fs_soft,5.0,0.0,12.0,411.1506652832031,0.0,1.2363552937238575e-14,0.04588773101568222,6.0
pf_fs_soft,5.0,0.0,13.0,413.78790283203125,0.0,1.2377719563281403e-14,0.04115934297442436,6.0
pf_fs_soft,5.0,0.0,14.0,416.13519287109375,0.0,1.2398625183452586e-14,0.03778452426195145,6.0
pf_fs_soft,5.0,0.0,15.0,418.22833251953125,0.0,1.2420985159194205e-14,0.03466622531414032,6.0
pf_fs_soft,5.0,0.0,16.0,420.10504150390625,0.0,1.243935476272131e-14,0.03163030743598938,6.0
pf_fs_soft,5.0,0.0,17.0,421.81353759765625,0.0,1.2449172721612934e-14,0.029822617769241333,6.0
pf_fs_soft,5.0,0.0,18.0,423.36962890625,0.0,1.2449692799842548e-14,0.027589140459895134,6.0
pf_fs_soft,5.0,0.0,19.0,424.80853271484375,0.0,1.2441856051014551e-14,0.025892633944749832,6.0
pf_fs_soft,5.0,0.0,20.0,426.1559753417969,0.0,1.2427109207402854e-14,0.02482025697827339,6.0
pf_fs_cognitive,5.0,0.0,1.0,236.3238983154297,0.0,4.390627892861135e-15,1.0879571437835693,6.0
pf_fs_cognitive,5.0,0.0,2.0,294.2315673828125,0.0,5.03018308430081e-15,0.3318234384059906,6.0
pf_fs_cognitive,5.0,0.0,3.0,328.96490478515625,0.0,5.251676694293652e-15,0.23166443407535553,6.0
pf_fs_cognitive,5.0,0.0,4.0,351.5616760253906,0.0,5.312373381228001e-15,0.17169073224067688,6.0
pf_fs_cognitive,5.0,0.0,5.0,366.74530029296875,0.0,5.3494789300318965e-15,0.13344913721084595,6.0
pf_fs_cognitive,5.0,0.0,6.0,377.3530578613281,0.0,5.4122483065881764e-15,0.1050788015127182,6.0
pf_fs_cognitive,5.0,0.0,7.0,385.1690368652344,0.0,5.486086286182702e-15,0.08656719326972961,6.0
pf_fs_cognitive,5.0,0.0,8.0,391.25030517578125,0.0,5.5674857288973666e-15,0.07292302697896957,6.0
pf_fs_cognitive,5.0,0.0,9.0,396.1959228515625,0.0,5.6453407622442456e-15,0.06414151936769485,6.0
pf_fs_cognitive,5.0,0.0,10.0,400.33697509765625,0.0,5.70513790018861e-15,0.057975318282842636,6.0
pf_fs_cognitive,5.0,0.0,11.0,403.9513854980469,0.0,5.740478655846901e-15,0.05387334153056145,6.0
pf_fs_cognitive,5.0,0.0,12.0,407.1768798828125,0.0,5.74885623521172e-15,0.05103607848286629,6.0
pf_fs_cognitive,5.0,0.0,13.0,409.9705810546875,0.0,5.734175883686382e-15,0.046552397310733795,6.0
pf_fs_cognitive,5.0,0.0,14.0,412.37353515625,0.0,5.7021639675108e-15,0.041017115116119385,6.0
pf_fs_cognitive,5.0,0.0,15.0,414.459716796875,0.0,5.656680839342086e-15,0.03595992922782898,6.0
pf_fs_cognitive,5.0,0.0,16.0,416.2923583984375,0.0,5.600877885260499e-15,0.03179949149489403,6.0
