algorithm,tau_rms_ns,channel_modeling,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,sweep_value,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_soft,10.0,selective,253.5039348602295,252.03752644856772,2.011935994029045,0.07948411298626747,2.2022396847605705,0.8553966159621874,-7.421309803922971,-120.0,5.235995675126712,7.193449671069781,0.8634259179234505,0.8490616679191589,43.38794763882955,0.0,14.589542079949751,1.0495221766414545e-14,9.297393653358823e-15,-109.80349254608154,-110.42387262980144,4.952219418978446e-16,0.5243055544172724,0.4861111054196954,-110.0,-110.0,-0.1965065080051621,0.4238719055283582,0.13812705843398967,252.0375270843506,5.0,11.5,16.0,0.0,1.0,56.20109272180475,1.5783631815001413,1.2234420419195045,0.984774736374875,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,,,,
du_pf_soft,20.0,flat,261.3650042215983,260.3794428507487,2.074325442314148,0.022663138088978685,2.308670831223329,0.8472733125090599,-6.638207733631134,-120.0,5.515064333875974,7.453456083933513,0.8584655970335007,0.854270006219546,37.93078680833181,0.0,14.403609137361249,1.4568286278266043e-14,9.740755367786312e-15,-109.26159413655598,-110.33192952473958,4.568286312577186e-15,0.4999999984477957,0.4548611131807168,-110.0,-110.0,-0.7384068223279124,0.33193226139216375,0.13110015665491423,260.3794422149658,5.0,11.5,16.0,0.0,1.0,55.73420075994568,1.5732956381946304,1.218224281114859,0.9841848447315674,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,,,,
du_pf_soft,20.0,selective,250.21659406026205,249.0529670715332,1.9858459929625194,0.1816530533819775,2.1727930208047233,0.8620242923498154,-8.628998816013336,-120.0,5.220272466540337,7.182946637272835,0.8670634826024374,0.8373842587073644,40.64193296432495,0.0,14.401313169316078,1.495651677103216e-14,9.813630659143244e-15,-109.22103818257649,-110.30484994252522,4.956517087687617e-15,0.45833333147068817,0.4270833320915699,-110.0,-110.0,-0.778961545904167,0.30485119119596976,0.14188606819758812,249.0529696146647,5.0,11.5,16.0,0.0,1.0,52.676750490212605,1.5341327383534589,1.2025896634577309,0.9854012349760057,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,,,,
du_pf_soft,50.0,flat,249.7014560699463,247.95379193623862,1.9817575911680858,0.014360937752098438,2.1805011307199798,0.8505892579754194,-6.321638464927673,-118.4136528968811,5.098369151353836,7.015540271997452,0.8611111094554266,0.856068121890227,47.98319180806478,0.0,14.292607802975303,1.0864350642721931e-14,9.499623863600011e-15,-109.69993464152019,-110.3177038828532,8.643508182052303e-16,0.3854166657353441,0.35763888837148744,-110.0,-110.0,-0.3000639663077891,0.31770480625952285,0.13449943965921798,247.9537893931071,5.0,11.5,16.0,0.0,1.0,56.89861522492756,1.586731607916711,1.223595344866101,0.983428225123359,8.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,,,,
du_pf_soft,50.0,selective,236.29773394266763,234.4738966623942,1.8753788322210312,0.3481785500883537,2.0210116604963937,0.874917782843113,-10.750427544116974,-120.0,4.812483603755633,6.76775203148524,0.87698412189881,0.8223999713857969,50.40367499987284,0.0,14.290454442612827,1.1373611696911002e-14,9.595350021584535e-15,-109.54464785257976,-110.27202955881755,1.3736118723943018e-15,0.40625000062088173,0.3645833348855376,-110.0,-110.0,-0.4553513069016238,0.27203065952441347,0.15320444790025553,234.47389793395996,5.0,11.5,16.0,0.0,1.0,51.31386675600606,1.5157984092987122,1.19278246430538,0.9856558321440456,8.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,,,,
du_pf_soft,100.0,flat,256.8020884195964,255.38669649759927,2.03811181584994,0.005903648998086412,2.2604616532723107,0.8507078438997269,-6.672794093688329,-117.8848705291748,5.379058351119359,7.280331735809644,0.8650793607036272,0.8570808544754982,45.736072858174644,0.0,14.450267174164765,1.1802954345493683e-14,9.659604776292944e-15,-109.52317841847737,-110.23386224110921,1.8029545209769827e-15,0.43750000062088173,0.42708333271245164,-110.0,-110.0,-0.47682180763028253,0.23386348619048172,0.1360027687624097,255.38669776916504,5.0,11.5,16.0,0.0,1.0,58.52578873067503,1.6076952764802452,1.2409495513446063,0.9843620758344817,8.0,1999999.9999999998,199999.99999999997,511875.0,0.25593750000000004,2.559375,1.0,0.0,,,,
du_pf_soft,100.0,selective,232.5102163950602,231.0589853922526,1.8453191916147869,0.4389126901514828,1.9818323403596878,0.8839225818713506,-12.012932260831198,-120.0,4.725092242161433,6.693367570638657,0.8769841194152832,0.8124173358082771,52.72954289118449,0.0,14.459674315410666,1.3384237838368413e-14,1.0010266922628607e-14,-109.16330560048421,-110.10775756835938,3.3842380138517127e-15,0.3472222179795305,0.3368055513128638,-110.0,-110.0,-0.8366940095244596,0.10775640201366816,0.16517801396548748,231.05898348490396,5.0,11.5,16.0,0.0,1.0,49.99442757990033,1.4995316255446305,1.1951562015338417,0.9873560661192364,8.0,1999999.9999999998,199999.99999999997,511875.0,0.25593750000000004,2.559375,1.0,0.0,,,,
du_pf_soft,200.0,flat,251.61676534016928,250.2094497680664,1.9969584494829178,0.012407723929258522,2.212886720895767,0.8465890884399414,-6.876835127671559,-120.0,5.17712273200353,7.119270284970601,0.8568121592203776,0.8491030087073644,46.74863107999166,0.0,14.378131418450115,1.269850869280546e-14,9.519284910027362e-15,-109.30422560373943,-110.36659336090088,2.698508868288759e-15,0.45138889364898205,0.44444444837669533,-110.0,-110.0,-0.6957732553322179,0.36659419369728613,0.1388141723970572,250.209446589152,5.0,11.5,16.0,0.0,1.0,56.320058074795334,1.5793321773984221,1.2297805583097599,0.9843140379716591,8.0,999999.9999999999,99999.99999999999,511875.0,0.5118750000000001,5.11875,1.0,0.0,,,,
du_pf_soft,200.0,selective,224.4467455546061,222.94798851013184,1.7813233733177185,0.49687205146377283,1.8900690724452336,0.8836939930915833,-13.27858797709147,-120.0,4.446857040127118,6.48768779138724,0.8654100447893143,0.7972676977515221,57.34753974278768,0.0,14.372546545385072,1.3788384786074225e-14,9.927350126268054e-15,-108.90472984313965,-110.18254470825195,3.7883849615575255e-15,0.35069444340964157,0.3368055559694767,-110.0,-110.0,-1.0952695012868692,0.18254658890267214,0.17576322704553604,222.94798533121744,5.0,11.5,16.0,0.0,1.0,46.58252154127993,1.4585971113589637,1.1757895939795662,0.9874302554851826,8.0,999999.9999999999,99999.99999999999,511875.0,0.5118750000000001,5.11875,1.0,0.0,,,,
du_pf_soft,400.0,flat,248.17828877766928,246.81524276733398,1.9696689744790394,0.015645431652217674,2.158987283706665,0.8542126243313154,-6.193163255850474,-117.8848705291748,5.035945147275925,6.898319318890572,0.8654100447893143,0.858196921646595,46.831748485565186,0.0,14.40209254808724,1.0651012618875647e-14,9.387846395971978e-15,-109.74958642323811,-110.38700358072917,6.51012794358947e-16,0.4687499947225054,0.4479166632518172,-110.0,-110.0,-0.2504132932323652,0.38700551927710575,0.1343880488226811,246.81524276733398,5.0,11.5,16.0,0.0,1.0,56.06708192186054,1.5757334177777562,1.2259927898202936,0.9844922901044123,8.0,499999.99999999994,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,,,,
