sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
194.34051513671875,193.58340454101562,2.313577651977539,1.0221287667751313,2.4139381647109985,0.9292200207710266,1.7327512502670288,-2.3616307258605946,6.102904558181763,7.979929089546204,0.9523809552192688,0.9322916865348816,56.31098556518555,0.0,34.84266242699232,1.0052859762623052e-14,8.554044279818988e-15,-109.97710418701172,-110.98990631103516,5.285993810635187e-17,0.5,0.5,-110.0,-110.0,-0.022896332666277885,0.9899082779884338,0.23531076312065125,193.58340454101562,pf_fs_soft,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,55.067284974443105,1.933768554068212,1.6161735823523813,0.9926903389732562,8.0,,,,
346.8374938964844,342.6983642578125,4.1290178298950195,0.3511554956436159,4.53412652015686,0.8954646587371826,4.736680507659912,-120.0,12.897768497467041,15.37071681022644,0.9285714030265808,0.9166666865348816,16.044095993041992,0.0,34.77646266808733,1.0045354203677432e-14,9.396984363872155e-15,-109.98035430908203,-110.2816390991211,4.535437916073151e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.01965250074863434,0.28163787722587585,0.07602929323911667,342.6983642578125,pf_fs_cognitive,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,85.6537260215797,2.7932596516190196,2.1706808921871197,0.9857066946347143,8.0,8.0,8.0,8.0,0.5
190.09658813476562,189.66061401367188,2.263054609298706,0.9107013165950777,2.4162288904190063,0.9262868165969849,2.6455984115600586,-3.095997571945189,5.88238000869751,7.7217018604278564,0.9404761791229248,0.933779776096344,67.27189636230469,0.0,13.975766067043878,1.0073982223228733e-14,8.861287693743593e-15,-109.9679946899414,-110.77201080322266,7.398239871203235e-17,0.3333333432674408,0.3333333432674408,-110.0,-110.0,-0.032011792063713074,0.7720074653625488,0.1866587996482849,189.6605987548828,du_pf_soft,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,48.72765531643295,1.7917582661546196,1.534608015660731,0.9940992834457056,8.0,,,,
276.260498046875,273.93035888671875,3.288815498352051,0.6596805751323703,3.5803334712982178,0.9095020294189453,4.446421146392822,-13.7379033088684,9.676416873931885,12.04942798614502,0.9404761791229248,0.933779776096344,32.34381103515625,0.0,13.988822696963325,1.0045961526300613e-14,9.55901329635243e-15,-109.98008728027344,-110.20557403564453,4.5961701783912845e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.01991514302790165,0.20557844638824463,0.10820747911930084,273.93035888671875,du_pf_cognitive,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,71.8706155888974,2.36551026467751,1.9231755050306059,0.9898898365897456,8.0,8.0,8.0,8.0,0.5
221.6712646484375,221.46461486816406,2.638943672180176,1.4441794216632844,2.66953182220459,0.9437533617019653,5.507166862487793,1.4879321753978734,6.977294683456421,9.021021366119385,0.976190447807312,0.9672619104385376,20.64524269104004,0.0,34.85566713102162,1.0053399322610453e-14,8.70538450353786e-15,-109.97687530517578,-110.7889175415039,5.3399498093752856e-17,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-0.023129502311348915,0.7889153957366943,0.24393872916698456,221.46461486816406,pf_fs_soft,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,57.67433071885387,1.9943828181753769,1.6437834952394883,0.9928785651704736,8.0,,,,
340.16534423828125,339.3445739746094,4.049587249755859,1.760025715827942,4.173007488250732,0.9291244745254517,9.376336097717285,3.1533056974411013,11.949405670166016,14.57526183128357,0.988095223903656,0.9672619104385376,7.338888645172119,0.0,34.8585992467124,1.0063692466985488e-14,8.214417102254956e-15,-109.97241973876953,-111.0940170288086,6.369264246878711e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.027573587372899055,1.0940197706222534,0.10143771767616272,339.3445739746094,pf_fs_cognitive,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,80.82823269021397,2.6318116475024866,2.1766081216253292,0.9895912694285428,8.0,8.0,8.0,8.0,0.5
197.0681610107422,196.24380493164062,2.3460495471954346,1.2666426479816437,2.3798611164093018,0.9381833076477051,4.809628486633301,0.6988157421350482,5.88743782043457,7.923022270202637,0.976190447807312,0.961309552192688,48.19409942626953,0.0,13.996869476977736,1.0072523632493561e-14,8.86134105681927e-15,-109.96861267089844,-110.61783599853516,7.252380797686045e-17,0.5,0.5,-110.0,-110.0,-0.03138310834765434,0.6178473830223083,0.1995820254087448,196.2438201904297,du_pf_soft,5.0,1.0,16.0,0.0,pf,budget_dual,1.0,47.793899013850584,1.7738713431450663,1.484357366821287,0.9918076819756607,8.0,,,,
264.6817321777344,263.9466247558594,3.150973081588745,1.7314021527767183,3.184053421020508,0.9353826642036438,6.782908916473389,2.3515942692756653,8.828258037567139,11.155439615249634,0.976190447807312,0.9665178656578064,22.597883224487305,0.0,14.012411408126354,1.0036875403875416e-14,9.12341305069975e-15,-109.9840087890625,-110.42235565185547,3.6875579358715965e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.01598549447953701,0.4223519265651703,0.13498882949352264,263.9466247558594,du_pf_cognitive,5.0,1.0,16.0,0.0,pf,budget_dual,1.0,65.69148795663972,2.1969536377889036,1.7759495863790569,0.9904720161072369,8.0,8.0,8.0,8.0,0.5
173.55006408691406,173.65357971191406,2.0660722255706787,0.859107106924057,2.213842511177063,0.9266121983528137,-0.3641227185726166,-5.871379685401915,5.009872913360596,6.9021852016448975,0.9285714030265808,0.9241071343421936,69.08401489257812,0.0,34.79173406586051,1.0066189520113993e-14,9.736483639461151e-15,-109.97134399414062,-110.1231689453125,6.618969559729279e-17,0.5,0.5,-110.0,-110.0,-0.02865118533372879,0.12317419052124023,0.2861826419830322,173.65359497070312,pf_fs_soft,5.0,2.0,40.0,0.0,pf,budget_dual,0.0,73.42204099092818,2.404531406192607,2.073566123091077,0.9935236013270193,8.0,,,,
348.87567138671875,347.89263916015625,4.1532816886901855,0.5250618413090706,4.5420825481414795,0.8885717988014221,3.7381649017333984,-120.0,12.922840118408203,15.670823097229004,0.9166666865348816,0.9151785969734192,10.871484756469727,0.0,34.820000400184654,9.985594335182747e-15,8.51852988240651e-15,-110.00626373291016,-110.7922134399414,0.0,1.0,1.0,-110.0,-110.0,0.00626092404127121,0.7922186851501465,0.07745228707790375,347.89263916015625,pf_fs_cognitive,5.0,2.0,40.0,0.0,pf,budget_dual,0.0,91.68435602661056,2.9962490930445247,2.560898480761575,0.9883075862091143,8.0,8.0,8.0,8.0,0.5
