algorithm,num_bs_ant,num_ut_per_sector,sweep_value,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_cognitive,16,4,5.0,326.9042205810547,313.2499771118164,3.8917169272899628,4.2416597532124527e-07,4.343019485473633,0.7086983546614647,-6.9777679443359375,-120.0,0.7991071492433548,0.7671130895614624,0.07930431980639696,0.0,1.4048059799242765,2.102760720926899e-15,6.236345686125974e-16,-117.3291015625,-123.69344425201416,0.0,1.0,1.0,-110.0,-110.0,7.3291022181510925,13.69344413280487,0.05640223529189825,313.2499809265137,3.5,10.0,0.0,1.0,68.95676272018227,2.3795988099821286,1.4688083108417953,0.9105754342685519,6.0,4.0,4.0,4.0,0.5
du_pf_cognitive,16,6,5.0,377.04327392578125,363.6466827392578,2.992406964302063,0.0,3.0646540820598602,0.580010361969471,-21.711967706680298,-120.0,0.6626984104514122,0.6367807686328888,0.07943266723304987,0.0,1.4011686739395373,3.4189737806390575e-15,8.609017551893849e-16,-116.66670608520508,-123.21364116668701,2.1329009589868449e-16,0.9895833358168602,0.9895833358168602,-110.0,-110.0,6.666706740856171,13.213640928268433,0.059458869975060225,363.6466941833496,3.5,10.0,0.0,1.0,76.54299747076371,1.934709306154511,1.1062408333558362,0.8985778802192568,6.0,4.0,4.0,4.0,0.5
du_pf_cognitive,16,8,5.0,403.86412811279297,394.5469093322754,2.4039531350135803,0.0,1.8618637770414352,0.49047301337122917,-33.66687846183777,-120.0,0.5647321417927742,0.5377604067325592,0.07943266816437244,0.0,1.4001973926788196,1.5107663434487695e-15,5.477146382820025e-16,-118.55163669586182,-123.73708057403564,0.0,1.0,1.0,-110.0,-110.0,8.55163699388504,13.7370845079422,0.05833423789590597,394.5469055175781,3.5,10.0,0.0,1.0,77.9443955943108,1.6789970497748117,0.9375513414710905,0.8975637277331749,6.0,4.0,4.0,4.0,0.5
du_pf_cognitive,32,4,5.0,457.24292755126953,453.3154106140137,5.443368077278137,0.27260582078593254,5.697863340377808,0.8216565623879433,7.586500763893127,-98.63840333223342,0.9166666567325592,0.892857126891613,0.07943266909569502,0.0,1.4024362418567762,1.3407977476374062e-15,3.727326877207737e-16,-119.7108736038208,-125.98072338104248,0.0,1.0,1.0,-110.0,-110.0,9.710873305797577,15.980725646018982,0.06289063952863216,453.31540298461914,3.5,10.0,0.0,1.0,93.49206419679608,3.0956246414579116,2.340280764739965,0.9637335984104672,6.0,4.0,4.0,4.0,0.5
du_pf_cognitive,32,6,5.0,553.2523193359375,529.9316940307617,4.390891432762146,0.00010750579405227612,4.739943861961365,0.7387524098157883,-1.467528149485588,-120.0,0.8313492015004158,0.8156002014875412,0.07943266816437244,0.0,1.4045344081241637,1.0547892577945643e-15,3.341505834731629e-16,-119.93701457977295,-126.07080745697021,0.0,1.0,1.0,-110.0,-110.0,9.937013387680054,16.070810556411743,0.0601335484534502,529.9316825866699,3.5,10.0,0.0,1.0,113.5427191831805,2.5594500906703797,1.6244908547301942,0.9212823890138508,6.0,4.0,4.0,4.0,0.5
du_pf_cognitive,32,8,5.0,587.9655914306641,575.1387329101562,3.4997951686382294,0.0,3.819532170891762,0.6358343660831451,-13.55896532535553,-120.0,0.7351190522313118,0.7074032798409462,0.07943266443908215,0.0,1.4034176978166215,5.667822498972032e-16,2.4366577272202e-16,-122.73563289642334,-127.10591411590576,0.0,1.0,1.0,-110.0,-110.0,12.73563277721405,17.10591769218445,0.06771952845156193,575.1387176513672,3.5,10.0,0.0,1.0,124.67401878425483,2.1988177295980877,1.3099642228577062,0.9084857048514066,6.0,4.0,4.0,4.0,0.5
du_pf_cognitive,64,4,5.0,691.2339706420898,689.8424530029297,8.228975772857666,4.984636498987674,8.241886407136917,0.9465730711817741,23.17913842201233,9.29326493740082,0.991071417927742,0.9754464253783226,0.07943267282098532,0.0,1.4143209186731838,7.475629764348064e-16,2.2310942377422286e-16,-122.28302955627441,-128.5678596496582,0.0,1.0,1.0,-110.0,-110.0,12.283027350902557,18.5678608417511,0.07116505596786737,689.8424301147461,3.5,10.0,0.0,1.0,124.11607733635005,4.401092393834914,3.813590222996416,0.9917217704783403,6.0,4.0,4.0,4.0,0.5
du_pf_cognitive,64,6,5.0,785.7191009521484,788.589225769043,6.235865831375122,0.9871540954336524,6.479559749364853,0.8725364580750465,12.67860496044159,-52.30174710452557,0.9414682388305664,0.9216269701719284,0.07943267282098532,0.0,1.4162143461871892,5.304130820900208e-16,1.776418540456502e-16,-123.3561897277832,-129.26365756988525,0.0,1.0,1.0,-110.0,-110.0,13.356192231178284,19.26365637779236,0.0718923844397068,788.5892181396484,3.5,10.0,0.0,1.0,154.7281444241247,3.444356142518169,2.8130166591584724,0.9814650970417482,6.0,4.0,4.0,4.0,0.5
du_pf_cognitive,64,8,5.0,865.1696853637695,860.3100204467773,5.149819612503052,0.0018083351735857609,5.390924036502838,0.7913638427853584,4.714965522289276,-120.0,0.8883928582072258,0.8679315447807312,0.0792593602091074,0.0,1.4204251107294112,7.807049205888091e-16,1.7684811469090147e-16,-122.12792110443115,-129.34929370880127,0.0,1.0,1.0,-110.0,-110.0,12.127922177314758,19.349296808242798,0.06988926511257887,860.3100357055664,3.5,10.0,0.0,1.0,177.74125650662728,2.9359791848476102,2.1944700118552456,0.9587601909339659,6.0,4.0,4.0,4.0,0.5
du_pf_soft,16,4,5.0,322.4912452697754,308.54681396484375,3.8391814827919006,2.055411625745412e-06,4.295225024223328,0.7117835208773613,-6.405654728412628,-120.0,0.7961309626698494,0.7713913694024086,0.07943266537040472,0.0,1.4317097292514518,7.886729859934099e-15,1.8909379375557653e-15,-111.63994026184082,-119.38504886627197,1.0725122707804478e-15,0.9791666716337204,0.9791666716337204,-110.0,-110.0,1.6399408280849457,9.38504958152771,0.05376702547073364,308.5468101501465,3.5,10.0,0.0,1.0,68.36165978115437,2.3626953172262444,1.4524830305293526,0.9107010877915471,6.0,,,,
