algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot,num_bs_ant,num_ut_per_sector
pf_fs_soft,5.0,0.0,1.0,123.81140899658203,0.0,9.983469129518086e-17,0.8974648714065552,8.0,16,4
pf_fs_soft,5.0,0.0,2.0,131.00450134277344,0.0,5.402486251871071e-16,0.8451155424118042,8.0,16,4
pf_fs_soft,5.0,0.0,3.0,138.20712280273438,0.0,2.9237967976618665e-16,0.43901246786117554,8.0,16,4
pf_fs_soft,5.0,0.0,4.0,143.72271728515625,0.0,1.0616372147706499e-16,0.3174761235713959,8.0,16,4
pf_fs_soft,5.0,0.0,5.0,149.12472534179688,0.0,1.5894573255226946e-16,0.2639787495136261,8.0,16,4
pf_fs_soft,5.0,0.0,6.0,153.75851440429688,0.0,9.341079342320424e-17,0.2312142252922058,8.0,16,4
pf_fs_soft,5.0,0.0,7.0,157.89453125,0.0,7.401712706286978e-17,0.2075796276330948,8.0,16,4
pf_fs_soft,5.0,0.0,8.0,162.230712890625,0.0,8.896641154896093e-17,0.19427531957626343,8.0,16,4
pf_fs_soft,5.0,0.0,9.0,166.6876983642578,0.0,9.36394923189629e-17,0.1802082359790802,8.0,16,4
pf_fs_soft,5.0,0.0,10.0,170.9040985107422,0.0,0.0,0.1670466661453247,8.0,16,4
pf_fs_soft,5.0,0.0,11.0,174.82440185546875,0.0,0.0,0.158558651804924,8.0,16,4
pf_fs_soft,5.0,0.0,12.0,178.84165954589844,0.0,0.0,0.15237492322921753,8.0,16,4
pf_fs_soft,5.0,0.0,13.0,183.03814697265625,0.0,0.0,0.14531707763671875,8.0,16,4
pf_fs_soft,5.0,0.0,14.0,187.03573608398438,0.0,0.0,0.1374952495098114,8.0,16,4
pf_fs_soft,5.0,0.0,15.0,190.61767578125,0.0,0.0,0.13063839077949524,8.0,16,4
pf_fs_soft,5.0,0.0,16.0,194.22544860839844,0.0,0.0,0.1246756911277771,8.0,16,4
pf_fs_soft,5.0,0.0,17.0,198.2056427001953,0.0,0.0,0.11874077469110489,8.0,16,4
pf_fs_soft,5.0,0.0,18.0,202.00735473632812,0.0,0.0,0.1132795661687851,8.0,16,4
pf_fs_soft,5.0,0.0,19.0,205.2235107421875,0.0,0.0,0.10814900696277618,8.0,16,4
pf_fs_soft,5.0,0.0,20.0,208.03933715820312,0.0,0.0,0.10416385531425476,8.0,16,4
pf_fs_soft,5.0,0.0,21.0,210.60494995117188,0.0,0.0,0.09997257590293884,8.0,16,4
pf_fs_soft,5.0,0.0,22.0,213.15475463867188,0.0,0.0,0.09516851603984833,8.0,16,4
pf_fs_soft,5.0,0.0,23.0,215.5070037841797,0.0,0.0,0.09136835485696793,8.0,16,4
pf_fs_soft,5.0,0.0,24.0,217.68496704101562,0.0,0.0,0.08785160630941391,8.0,16,4
pf_fs_soft,5.0,0.0,25.0,219.9061737060547,0.0,0.0,0.08363644778728485,8.0,16,4
pf_fs_soft,5.0,0.0,26.0,221.96066284179688,0.0,0.0,0.07970073074102402,8.0,16,4
pf_fs_soft,5.0,0.0,27.0,223.79945373535156,0.0,0.0,0.07625783234834671,8.0,16,4
pf_fs_soft,5.0,0.0,28.0,225.30545043945312,0.0,0.0,0.07325007021427155,8.0,16,4
pf_fs_soft,5.0,0.0,29.0,226.46768188476562,0.0,0.0,0.07064385712146759,8.0,16,4
pf_fs_soft,5.0,0.0,30.0,227.33563232421875,0.0,0.0,0.06821902096271515,8.0,16,4
pf_fs_soft,5.0,0.0,31.0,227.99075317382812,0.0,0.0,0.06661777198314667,8.0,16,4
pf_fs_soft,5.0,0.0,32.0,228.50807189941406,0.0,0.0,0.06576570868492126,8.0,16,4
pf_fs_soft,5.0,0.0,33.0,228.97654724121094,0.0,0.0,0.06469767540693283,8.0,16,4
pf_fs_soft,5.0,0.0,34.0,229.48684692382812,0.0,0.0,0.06357192248106003,8.0,16,4
pf_fs_soft,5.0,0.0,35.0,230.06741333007812,0.0,0.0,0.06320434808731079,8.0,16,4
pf_fs_soft,5.0,0.0,36.0,230.6942138671875,0.0,0.0,0.062245141714811325,8.0,16,4
pf_fs_soft,5.0,0.0,37.0,231.30712890625,0.0,0.0,0.0605727918446064,8.0,16,4
pf_fs_soft,5.0,0.0,38.0,231.89340209960938,0.0,0.0,0.05873197689652443,8.0,16,4
pf_fs_soft,5.0,0.0,39.0,232.42506408691406,0.0,0.0,0.05712107941508293,8.0,16,4
pf_fs_soft,5.0,0.0,40.0,232.89678955078125,0.0,0.0,0.05588175356388092,8.0,16,4
pf_fs_cognitive,5.0,0.0,1.0,130.6932830810547,0.0,0.0,0.886924147605896,8.0,16,4
pf_fs_cognitive,5.0,0.0,2.0,145.75704956054688,0.0,5.695280130748465e-17,0.8343281149864197,8.0,16,4
pf_fs_cognitive,5.0,0.0,3.0,156.514404296875,0.0,0.0,0.4042479395866394,8.0,16,4
pf_fs_cognitive,5.0,0.0,4.0,165.06700134277344,0.0,0.0,0.2939036786556244,8.0,16,4
pf_fs_cognitive,5.0,0.0,5.0,173.4464569091797,0.0,0.0,0.2404748499393463,8.0,16,4
pf_fs_cognitive,5.0,0.0,6.0,181.18203735351562,0.0,0.0,0.20748431980609894,8.0,16,4
pf_fs_cognitive,5.0,0.0,7.0,188.34906005859375,0.0,0.0,0.18617583811283112,8.0,16,4
pf_fs_cognitive,5.0,0.0,8.0,195.4973907470703,0.0,0.0,0.16828808188438416,8.0,16,4
pf_fs_cognitive,5.0,0.0,9.0,201.89573669433594,0.0,0.0,0.15198853611946106,8.0,16,4
pf_fs_cognitive,5.0,0.0,10.0,208.0158233642578,0.0,0.0,0.13925056159496307,8.0,16,4
pf_fs_cognitive,5.0,0.0,11.0,214.8480224609375,0.0,0.0,0.12818190455436707,8.0,16,4
