algorithm,num_bs_ant,num_ut_per_sector,sweep_value,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
pf_fs_cognitive,32,6,5.0,454.52256774902344,448.8622024536133,3.607321947813034,0.001350787587429636,4.167718935012817,0.8043512821197509,-7.208500063419342,-120.0,11.786812245845795,14.544823759794236,0.8468253970146179,0.8326884925365448,12.749314832687379,0.0,34.77651231032796,1.0013214597285052e-14,8.455671270929236e-15,-109.99459571838379,-110.88350715637208,3.139383623397031e-17,0.9458333358168602,0.9458333358168602,-110.0,-110.0,-0.005403636780101806,0.8835073634982109,0.05981063731014728,448.86220474243163,9.5,40.0,0.0,0.0,111.67751574450241,2.4750183977072338,1.7865643764433123,0.9686657414161136,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,32,8,5.0,507.6374771118164,498.8997604370117,3.0216516494750976,0.0,3.672890877723694,0.7241973042488098,-18.327106857299803,-120.0,10.256312274932862,13.271721708774567,0.7633928537368775,0.7505394339561462,9.195758843421936,0.0,34.40573728622985,9.989987132750502e-15,8.450950163391124e-15,-110.00437469482422,-110.87446975708008,8.638084347746717e-18,0.9458333373069763,0.9416666716337204,-110.0,-110.0,0.004376485420942799,0.8744700968265533,0.05196524169296026,498.899755859375,9.5,40.0,0.0,0.0,123.16405462140771,2.1348628960481077,1.436762417401297,0.9565025646887724,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,64,4,5.0,286.46426544189455,286.1720962524414,3.4102888464927674,2.6006519985198975,3.4203459441661836,0.9744755804538727,9.208254146575928,5.052582478523254,9.628554248809815,11.634265768527985,0.9952380895614624,0.994233638048172,72.69947128295898,0.0,34.29828029300552,1.0399863241904953e-14,9.000887087901456e-15,-109.86438674926758,-110.5908763885498,4.0168546996109146e-16,0.7541666716337204,0.7166666686534882,-110.0,-110.0,-0.1356141156720696,0.5908765207976103,0.5125076204538346,286.1720962524414,9.5,40.0,0.0,0.0,72.10965138894848,2.3675517895905474,2.13876590500772,0.9964822564401276,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,64,6,5.0,403.3201187133789,402.7801712036133,3.2009533405303956,2.2067249372601507,3.2971696257591248,0.9583743721246719,5.913009178638458,4.373219311237335,9.220904207229614,10.912793910503387,0.9734126895666122,0.9717509925365448,73.07710762023926,0.0,34.29124693630729,1.0048354479079901e-14,9.171751399878716e-15,-109.97918510437012,-110.48434638977051,4.835473926649569e-17,0.7541666701436043,0.7124999985098839,-110.0,-110.0,-0.020813741850435007,0.4843473512679338,0.23157154470682145,402.7801742553711,9.5,40.0,0.0,0.0,102.81996035733036,2.2710641684465327,1.9535247254162047,0.9946645076414722,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,64,8,5.0,569.460841369629,567.5580398559571,3.38964786529541,0.4382724887190852,3.6849892675876617,0.9072740405797959,0.9061559669673442,-107.80101015478371,10.372424900531769,12.135421121120453,0.9264880955219269,0.9228236645460128,55.644923496246335,0.0,34.377660995547195,1.0028555210992774e-14,9.206368492938521e-15,-109.98763809204101,-110.42346572875977,3.037536381819174e-17,0.8541666701436043,0.8000000029802322,-110.0,-110.0,-0.012362032905933518,0.4234669433906674,0.12317304275929927,567.5580413818359,9.5,40.0,0.0,0.0,142.5600300642446,2.3630000004306,1.8980564900844072,0.9887492376097586,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,96,4,5.0,485.15558471679685,467.0892059326172,5.775661730766297,0.16972089655697356,6.0696957349777225,0.7871654063463212,2.124288296699524,-120.0,18.139473271369933,23.26230161190033,0.875595235824585,0.872172623872757,37.66063068807125,0.0,34.57129324355628,6.248667946895248e-15,2.0677632333114165e-15,-113.5443244934082,-120.57848739624023,8.572778107513412e-18,0.9708333313465118,0.9625,-110.0,-110.0,3.544326294414134,10.578488063812255,1.4489328109659254,467.08921966552737,9.5,40.0,0.0,0.0,107.65851335550852,3.712035369972779,2.462465630431725,0.9428323757956649,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,96,6,5.0,477.24642181396484,476.74700622558595,3.7876700282096865,2.950169050693512,3.8307063460350035,0.9682183265686035,9.193519020080567,6.7738786220550535,11.011187028884887,12.81645644903183,0.986904752254486,0.9821428626775741,75.07691688537598,0.0,34.40675052034785,1.005086656704322e-14,9.284896748071878e-15,-109.97799186706543,-110.37336730957031,5.086674252652041e-17,0.8250000029802322,0.7583333343267441,-110.0,-110.0,-0.02200794467498781,0.37336867339909074,0.4676877796649933,476.7470108032227,9.5,40.0,0.0,0.0,118.39201790644586,2.5681961240733746,2.252306636511523,0.9954966662022576,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,96,8,5.0,614.0042572021484,612.6724792480469,3.6547872543334963,2.2855076778307555,3.806705641746521,0.9526667147874832,6.192711688578129,-0.6252296990156175,10.866016411781311,12.436291790008545,0.9678571373224258,0.9619791686534882,75.44740409851075,0.0,34.788760528870625,1.0070897795102954e-14,9.381786602270987e-15,-109.9698715209961,-110.31805992126465,7.405498943561205e-17,0.7916666626930237,0.7124999970197677,-110.0,-110.0,-0.030125584814231842,0.3180606812238693,0.21030306667089463,612.6724700927734,9.5,40.0,0.0,0.0,154.9643267142119,2.5253339808135395,2.1635773282106063,0.9943083684732864,8.0,8.0,8.0,8.0,0.5
pf_fs_soft,16,4,5.0,246.04755096435548,241.24419708251952,2.9291374921798705,0.0,3.4421487510204316,0.7624575614929199,-14.684019708633423,-120.0,9.450409996509553,12.142708241939545,0.8011904805898666,0.787351194024086,2.064361256361008,0.0,35.096151104575256,9.974820287851909e-15,7.821127211108812e-15,-110.01103363037109,-111.38797416687012,1.0068172424243515e-17,0.9750000029802323,0.9708333343267441,-110.0,-110.0,0.011033062306086094,1.3879750490188598,0.04725910210981965,241.24420013427735,9.5,40.0,0.0,0.0,60.480679429826885,2.0987683547544114,1.466579398020299,0.9635405323135007,8.0,,,,
pf_fs_soft,16,6,5.0,297.80948944091796,292.31658630371095,2.3635673761367797,0.0,2.885568755865097,0.6509811908006669,-30.007030773162843,-120.0,7.691658449172974,11.060869669914245,0.6809523850679398,0.6662202388048172,1.9639288187026978,0.0,34.92263617019635,9.979528816950753e-15,7.832706744420841e-15,-110.00900917053222,-111.3605743408203,1.1531252434035869e-17,0.9625000059604645,0.9500000059604645,-110.0,-110.0,0.009008018045859956,1.3605763763189316,0.0456363283097744,292.3165878295898,9.5,40.0,0.0,0.0,67.77410944080971,1.767362097799285,1.109142008772867,0.9479705483665921,8.0,,,,
pf_fs_soft,16,8,5.0,336.8609191894531,334.2183242797852,2.005124479532242,0.0,2.1344809144735337,0.5626696109771728,-41.838006019592285,-120.0,5.655985540151596,10.39016546010971,0.5919642835855484,0.5738467276096344,1.695259118080139,0.0,34.8816070681205,9.982359897522008e-15,7.858054438301487e-15,-110.00774726867675,-111.33929481506348,1.2815184975483937e-17,0.9416666686534881,0.9375000029802323,-110.0,-110.0,0.007746132422471419,1.3392964735627175,0.03732307935133576,334.21832275390625,9.5,40.0,0.0,0.0,69.34229560866284,1.5636821590479952,0.9844128614209608,0.9389013830611755,8.0,,,,
pf_fs_soft,32,4,5.0,261.4412536621094,260.6228187561035,3.112395852804184,1.1906016211144743,3.263198307156563,0.9205102950334549,3.446175144612789,-37.07539002224802,8.869494754076005,11.006139642000198,0.9452380895614624,0.9351190507411957,23.335573816299437,0.0,34.850840784335745,1.091067078061469e-14,9.063091599361035e-15,-109.72218017578125,-110.58333587646484,9.172913232620818e-16,0.7333333380520344,0.7291666723787784,-110.0,-110.0,-0.27781820832548193,0.5833377093076706,0.1905240412801504,260.62281646728513,9.5,40.0,0.0,0.0,64.68274702733031,2.1822703356961637,1.781254708338965,0.9901225120134297,8.0,,,,
