algorithm,num_bs_ant,num_ut_per_sector,sweep_value,iteration,batch_index,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
du_pf_cognitive,16,4,5.0,1.0,9.5,130.049174118042,0.0,2.830779874559135e-17,0.8902607232332229,8.0
du_pf_cognitive,16,4,5.0,2.0,9.5,159.7187141418457,0.0,2.6765987023351715e-17,0.5743807107210159,8.0
du_pf_cognitive,16,4,5.0,3.0,9.5,165.8867660522461,0.0,2.5112324600427145e-17,0.32787936329841616,8.0
du_pf_cognitive,16,4,5.0,4.0,9.5,172.3022659301758,0.0,2.0690473802580794e-17,0.2616869069635868,8.0
du_pf_cognitive,16,4,5.0,5.0,9.5,180.50797576904296,0.0,1.859563426907882e-17,0.22511402741074563,8.0
du_pf_cognitive,16,4,5.0,6.0,9.5,189.2527816772461,0.0,1.1040481544396726e-17,0.19997161775827407,8.0
du_pf_cognitive,16,4,5.0,7.0,9.5,197.9384002685547,0.0,8.247178642588857e-18,0.17851873636245727,8.0
du_pf_cognitive,16,4,5.0,8.0,9.5,206.2421096801758,0.0,6.063485352919909e-18,0.16055476814508438,8.0
du_pf_cognitive,16,4,5.0,9.0,9.5,214.02251586914062,0.0,7.07933196656199e-18,0.14364398270845413,8.0
du_pf_cognitive,16,4,5.0,10.0,9.5,220.78226852416992,0.0,1.3851402731507486e-17,0.13091128282248973,8.0
du_pf_cognitive,16,4,5.0,11.0,9.5,227.16588973999023,0.0,9.75438906893316e-18,0.11891108304262162,8.0
du_pf_cognitive,16,4,5.0,12.0,9.5,232.947420501709,0.0,1.255379060796126e-17,0.10823160894215107,8.0
du_pf_cognitive,16,4,5.0,13.0,9.5,238.13470535278321,0.0,1.4790762270012503e-17,0.09901105314493179,8.0
du_pf_cognitive,16,4,5.0,14.0,9.5,242.78410949707032,0.0,1.776808307961137e-17,0.09153683595359326,8.0
du_pf_cognitive,16,4,5.0,15.0,9.5,246.8967514038086,0.0,1.7199088697293293e-17,0.08475370816886425,8.0
du_pf_cognitive,16,4,5.0,16.0,9.5,251.27665481567382,0.0,1.6880307847594138e-17,0.04979560878127813,8.0
du_pf_cognitive,16,6,5.0,1.0,9.5,145.45231018066406,0.0,2.4076288956487257e-16,0.8895352721214295,8.0
du_pf_cognitive,16,6,5.0,2.0,9.5,184.58702011108397,0.0,2.0901410417435532e-16,0.5401187896728515,8.0
du_pf_cognitive,16,6,5.0,3.0,9.5,194.46685180664062,0.0,1.883163882400755e-16,0.3000794053077698,8.0
du_pf_cognitive,16,6,5.0,4.0,9.5,203.17457122802733,0.0,1.6356104567526868e-16,0.23433949947357177,8.0
du_pf_cognitive,16,6,5.0,5.0,9.5,213.1752799987793,0.0,1.3886571539477485e-16,0.2002319686114788,8.0
du_pf_cognitive,16,6,5.0,6.0,9.5,223.70932388305664,0.0,1.1095593743109827e-16,0.17743488177657127,8.0
du_pf_cognitive,16,6,5.0,7.0,9.5,234.44023666381835,0.0,8.072406099417141e-17,0.15924305990338325,8.0
du_pf_cognitive,16,6,5.0,8.0,9.5,244.75490036010743,0.0,5.710992591920032e-17,0.1442564107477665,8.0
du_pf_cognitive,16,6,5.0,9.0,9.5,254.44884872436523,0.0,4.5639786912308846e-17,0.12972135096788406,8.0
du_pf_cognitive,16,6,5.0,10.0,9.5,263.0080757141113,0.0,2.4007327769086545e-17,0.11909202076494693,8.0
du_pf_cognitive,16,6,5.0,11.0,9.5,270.8491271972656,0.0,2.1088409881200864e-17,0.10894543118774891,8.0
du_pf_cognitive,16,6,5.0,12.0,9.5,277.70997924804686,0.0,1.279993838243336e-17,0.10007695145905018,8.0
du_pf_cognitive,16,6,5.0,13.0,9.5,283.77817153930664,0.0,1.662746851283873e-17,0.0921669714152813,8.0
du_pf_cognitive,16,6,5.0,14.0,9.5,289.1673553466797,0.0,1.8029477447134048e-17,0.08565954081714153,8.0
du_pf_cognitive,16,6,5.0,15.0,9.5,294.03247222900393,0.0,1.1078555675375808e-17,0.07982276007533073,8.0
du_pf_cognitive,16,6,5.0,16.0,9.5,298.927424621582,0.0,1.5152318283548003e-17,0.047587127052247526,8.0
du_pf_cognitive,16,8,5.0,1.0,9.5,152.5515396118164,0.0,3.0599149922856324e-17,0.8929123461246491,8.0
du_pf_cognitive,16,8,5.0,2.0,9.5,195.46122665405272,0.0,3.8645751163535364e-17,0.5043844386935235,8.0
du_pf_cognitive,16,8,5.0,3.0,9.5,208.02273559570312,0.0,3.1975747868734017e-17,0.28809763491153717,8.0
du_pf_cognitive,16,8,5.0,4.0,9.5,218.7508430480957,0.0,2.121732829577297e-17,0.22506293058395385,8.0
du_pf_cognitive,16,8,5.0,5.0,9.5,230.8858612060547,0.0,2.1684170504652178e-17,0.19319956749677658,8.0
du_pf_cognitive,16,8,5.0,6.0,9.5,243.52195739746094,0.0,1.6607097370457264e-17,0.17217076644301416,8.0
du_pf_cognitive,16,8,5.0,7.0,9.5,256.4300392150879,0.0,1.1476618808937967e-17,0.15501693040132522,8.0
du_pf_cognitive,16,8,5.0,8.0,9.5,268.94179458618163,0.0,2.3968491308454935e-18,0.14037335216999053,8.0
du_pf_cognitive,16,8,5.0,9.0,9.5,280.73495559692384,0.0,9.559825600948847e-18,0.1259363956749439,8.0
du_pf_cognitive,16,8,5.0,10.0,9.5,291.2052688598633,0.0,9.992447678758981e-18,0.11513399258255959,8.0
du_pf_cognitive,16,8,5.0,11.0,9.5,300.92336120605466,0.0,1.15326923900462e-17,0.1048597302287817,8.0
du_pf_cognitive,16,8,5.0,12.0,9.5,309.60196990966796,0.0,1.247688001635057e-17,0.09589740261435509,8.0
du_pf_cognitive,16,8,5.0,13.0,9.5,317.25604858398435,0.0,1.0225508794196002e-17,0.08779677674174309,8.0
du_pf_cognitive,16,8,5.0,14.0,9.5,323.97364807128906,0.0,1.4771111105636206e-17,0.08115311190485955,8.0
