step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,learning_rate
14.0,-5.0,-310.96124267578125,17798.166015625,234.91119384765625,310.96124267578125,1.8643745183944702,0.0,2.0051254630088806,0.7091864347457886,-11.875173568725586,-120.0,4.791741132736206,7.380444049835205,0.7301587462425232,0.7301587462425232,73.91912841796875,0.0,0.0,1.5234588899648918e-14,1.0026732184332046e-14,-108.17169952392578,-110.03812408447266,5.234589075132218e-15,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-1.8283075094223022,0.03813136741518974,0.2426205724477768,310.96124267578125,0.0007999999797903001
15.0,20.0,-265.56158447265625,13511.7998046875,211.68276977539062,265.56158447265625,1.6800220012664795,0.0,1.7351766228675842,0.7396300435066223,-12.807804107666016,-120.0,3.6719712018966675,6.094538688659668,0.7777777910232544,0.7777777910232544,70.10501098632812,0.0,0.0,1.1588399205888274e-14,1.0104005306044161e-14,-109.3597640991211,-109.9602279663086,1.588399381371574e-15,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.6402344107627869,-0.03978054225444794,0.22728577256202698,265.56158447265625,0.0007999999797903001
16.0,0.0,-274.5249328613281,2198.508544921875,223.55001831054688,274.5249328613281,1.774206519126892,0.0,1.9327163100242615,0.7434524297714233,-11.544319152832031,-120.0,4.498991250991821,6.166027545928955,0.7936508059501648,0.7936508059501648,69.7083740234375,0.0,0.0,1.0222003771860264e-14,9.346347040219399e-15,-109.9046401977539,-110.3326644897461,2.220039473435631e-16,0.5833333134651184,0.5,-110.0,-110.0,-0.09536053985357285,0.3326590359210968,0.21858927607536316,274.52490234375,0.0007999999797903001
17.0,10.0,-299.36175537109375,561.6577758789062,241.9171142578125,299.36175537109375,1.919977068901062,0.0,2.0889447927474976,0.7225438356399536,-13.751376152038574,-120.0,5.124656915664673,7.547277927398682,0.761904776096344,0.761904776096344,44.972469329833984,0.0,0.0,1.0055857412223385e-14,9.176693964180888e-15,-109.97581481933594,-110.4155502319336,5.585758770668484e-17,0.75,0.6666666865348816,-110.0,-110.0,-0.02419116161763668,0.41555044054985046,0.18596786260604858,299.3617858886719,0.0007999999797903001
18.0,15.0,-238.95957946777344,5741.56787109375,199.38034057617188,238.95957946777344,1.582383632659912,0.0,1.7275466322898865,0.7474381923675537,-14.358572959899902,-120.0,3.6392048597335815,5.211757183074951,0.761904776096344,0.761904776096344,72.06403350830078,0.0,0.0,1.0586242338739716e-14,9.85558155404279e-15,-109.75257873535156,-110.0803451538086,5.862425142230156e-16,0.0833333358168602,0.0833333358168602,-110.0,-110.0,-0.24741844832897186,0.08034214377403259,0.22360432147979736,238.95957946777344,0.0007999999797903001
19.0,10.0,-249.71878051757812,942.9408569335938,201.87139892578125,249.71878051757812,1.602154016494751,0.0,1.8725004196166992,0.7169813513755798,-16.409866333007812,-120.0,4.2515130043029785,6.039844512939453,0.738095223903656,0.738095223903656,72.90941619873047,0.0,0.0,1.0057866574374272e-14,9.387661072221727e-15,-109.97493743896484,-110.30484771728516,5.786674985757204e-17,0.5,0.5,-110.0,-110.0,-0.025058845058083534,0.30485498905181885,0.2986050546169281,249.71876525878906,0.0007999999797903001
20.0,10.0,-245.0040283203125,10299.2919921875,199.11001586914062,245.0040283203125,1.5802382230758667,0.0,1.7076646089553833,0.6999133825302124,-15.502435684204102,-120.0,3.5529743432998657,5.4983930587768555,0.7698412537574768,0.7698412537574768,71.43508911132812,0.0,0.0,1.0202697349893496e-14,9.516414315369117e-15,-109.912841796875,-110.27416229248047,2.0269752537679583e-16,0.1666666716337204,0.1666666716337204,-110.0,-110.0,-0.08715015649795532,0.2741599977016449,0.21473096311092377,245.00399780273438,0.0007999999797903001
21.0,10.0,-352.11553955078125,1252.09619140625,265.2578125,352.11553955078125,2.1052207946777344,0.0,2.268798828125,0.678781270980835,-15.814613342285156,-120.0,5.819593667984009,9.001134872436523,0.7460317611694336,0.7460317611694336,36.13285827636719,0.0,0.0,1.0057957206899629e-14,8.839184368984992e-15,-109.97489929199219,-110.75906372070312,5.795738238292825e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.02509790100157261,0.7590668797492981,0.17495526373386383,352.1155700683594,0.0007999999797903001
22.0,10.0,-311.4573669433594,2309.86767578125,245.06959533691406,311.4573669433594,1.9449968338012695,0.0,2.11028254032135,0.71523118019104,-15.351508140563965,-120.0,5.208446025848389,7.540968418121338,0.7698412537574768,0.7698412537574768,75.13728332519531,0.0,0.0,1.0097063871041412e-14,8.216914155383462e-15,-109.95805358886719,-111.05884552001953,9.706404652471204e-17,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-0.04195110872387886,1.0588489770889282,0.19377537071704865,311.4573669433594,0.0007999999797903001
23.0,0.0,-304.632568359375,82.53669738769531,231.0609130859375,304.632568359375,1.8338167667388916,0.0,2.0430768728256226,0.7150306105613708,-19.08188247680664,-120.0,4.943264007568359,7.3166022300720215,0.7539682388305664,0.7539682388305664,75.13548278808594,0.0,0.0,1.0058507778315344e-14,8.830453153364694e-15,-109.97466278076172,-110.68921661376953,5.850795379864354e-17,0.5833333134651184,0.5,-110.0,-110.0,-0.025335613638162613,0.6892176270484924,0.16891787946224213,304.6325988769531,0.0007999999797903001
24.0,25.0,-273.811279296875,1230.56201171875,214.28958129882812,273.811279296875,1.7007110118865967,0.0,1.8243010640144348,0.7329497337341309,-13.22163200378418,-120.0,4.05060076713562,6.0971269607543945,0.7698412537574768,0.7698412537574768,74.62202453613281,0.0,0.0,1.0100253797120772e-14,8.733030811903294e-15,-109.95667266845703,-110.80926513671875,1.0025397260407173e-16,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.043323010206222534,0.8092668056488037,0.21888627111911774,273.8113098144531,0.0007999999797903001
25.0,5.0,-244.0528106689453,183069.3125,193.4765625,244.0528106689453,1.535528302192688,0.0,1.7618669271469116,0.7172400951385498,-14.049565315246582,-120.0,3.786435842514038,5.180805683135986,0.7301587462425232,0.7301587462425232,74.62666320800781,0.0,0.0,1.0721665966346734e-14,9.999457723430458e-15,-109.69738006591797,-110.00445556640625,7.216661418300331e-16,0.3333333432674408,0.3333333432674408,-110.0,-110.0,-0.30262279510498047,0.004458072129637003,0.2473573535680771,244.05279541015625,0.0007999999797903001
26.0,10.0,-245.04202270507812,1146.674072265625,193.5169219970703,245.04202270507812,1.535848617553711,0.0,1.610653281211853,0.6825671195983887,-15.89613151550293,-120.0,3.125799059867859,5.161046504974365,0.6984127163887024,0.6984127163887024,70.7120132446289,0.0,0.0,1.0547250024045812e-14,8.63337907972472e-15,-109.76860809326172,-110.85309600830078,5.472501995291111e-16,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-0.23139259219169617,0.8530957102775574,0.24997565150260925,245.04202270507812,0.0007999999797903001
27.0,10.0,-232.5581512451172,65326.421875,183.97706604003906,232.5581512451172,1.4601354598999023,0.0,1.599897861480713,0.6976064443588257,-16.782560348510742,-120.0,3.077049136161804,5.314286231994629,0.7063491940498352,0.7063491940498352,72.03302001953125,0.0,0.0,1.0248352425750503e-14,9.690220393948016e-15,-109.8934555053711,-110.1856689453125,2.483526012338026e-16,0.25,0.25,-110.0,-110.0,-0.10654052346944809,0.18567048013210297,0.31490564346313477,232.5581512451172,0.0007999999797903001
28.0,-5.0,-252.51272583007812,4470.44873046875,205.41207885742188,252.51272583007812,1.6302546262741089,0.0,1.8765164613723755,0.7215730547904968,-18.88970184326172,-120.0,4.268152952194214,5.942322254180908,0.7460317611694336,0.7460317611694336,63.9092903137207,0.0,0.0,1.0076154015705493e-14,9.41187689715078e-15,-109.96704864501953,-110.2939224243164,7.615419118879238e-17,0.3333333432674408,0.3333333432674408,-110.0,-110.0,-0.032948072999715805,0.29391902685165405,0.21300895512104034,252.51272583007812,0.0007999999797903001
29.0,5.0,-327.76611328125,252.92152404785156,271.7411804199219,327.76611328125,2.1566760540008545,0.0,2.1887292861938477,0.728458046913147,-8.321786880493164,-120.0,5.512287139892578,8.033854484558105,0.817460298538208,0.817460298538208,50.00212860107422,0.0,0.0,1.0048827885794122e-14,9.010507793995488e-15,-109.97884368896484,-110.5081787109375,4.88280612774214e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.021154195070266724,0.5081766247749329,0.2096279263496399,327.76611328125,0.0007999999797903001
30.0,5.0,-256.544189453125,7563.93115234375,207.21273803710938,256.544189453125,1.644545555114746,0.0,1.7338143587112427,0.7098491191864014,-17.025182723999023,-120.0,3.6655986309051514,5.897560119628906,0.7539682388305664,0.7539682388305664,67.30516815185547,0.0,0.0,1.6052616050657442e-14,1.0449231371389544e-14,-107.94454193115234,-109.8664779663086,6.052616226140742e-15,0.25,0.25,-110.0,-110.0,-2.0554585456848145,-0.13352178037166595,0.2364712655544281,256.5442199707031,0.0007999999797903001
31.0,5.0,-294.17254638671875,135.42141723632812,212.42977905273438,294.17254638671875,1.6859506368637085,0.0,1.8524335026741028,0.6697103977203369,-19.226581573486328,-120.0,4.168118715286255,6.752006530761719,0.7142857313156128,0.7142857313156128,63.70156478881836,0.0,0.0,1.0188708600769592e-14,9.45119447249643e-15,-109.91880798339844,-110.27188873291016,1.8870877625289106e-16,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-0.08119150996208191,0.2718943655490875,0.23029573261737823,294.17254638671875,0.0007999999797903001
32.0,10.0,-254.31854248046875,11361.7109375,195.96868896484375,254.31854248046875,1.5553070306777954,0.0,1.657729148864746,0.7167400121688843,-18.76123809814453,-120.0,3.334787607192993,5.822860240936279,0.7539682388305664,0.7539682388305664,68.15577697753906,0.0,0.0,1.0075012215292594e-14,8.64639119986044e-15,-109.96754455566406,-110.91922760009766,7.501239077589358e-17,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.032455913722515106,0.9192351698875427,0.2523355782032013,254.31857299804688,0.0007999999797903001
33.0,0.0,-298.7747802734375,2464.5947265625,236.1387481689453,298.7747802734375,1.8741170167922974,0.0,1.9974068999290466,0.7189471125602722,-14.230406761169434,-120.0,4.760765790939331,6.97804594039917,0.7857142686843872,0.7857142686843872,69.68922424316406,0.0,0.0,1.008691218116857e-14,9.434704435079284e-15,-109.96240997314453,-110.27884674072266,8.691235665186925e-17,0.5833333134651184,0.5,-110.0,-110.0,-0.037582382559776306,0.27884945273399353,0.16696153581142426,298.7747497558594,0.0007999999797903001
34.0,25.0,-395.06365966796875,837.0808715820312,303.3254699707031,395.06365966796875,2.4073450565338135,0.0,2.543621063232422,0.7242568731307983,-11.580405235290527,-120.0,6.839912414550781,10.073161125183105,0.7777777910232544,0.7777777910232544,73.19934844970703,0.0,0.0,1.0090907635580768e-14,8.63866964751327e-15,-109.96068572998047,-110.71170043945312,9.090781106406778e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.039302390068769455,0.7117015719413757,0.15655148029327393,395.06365966796875,0.0007999999797903001
35.0,20.0,-313.9117126464844,221.56460571289062,239.96966552734375,313.9117126464844,1.904521107673645,0.0,2.000445783138275,0.7064370512962341,-14.71996784210205,-120.0,4.772993803024292,7.234014511108398,0.7857142686843872,0.7857142686843872,75.955810546875,0.0,0.0,1.0070731310777171e-14,8.74348065737357e-15,-109.96939086914062,-110.7483901977539,7.073148626047035e-17,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-0.030610091984272003,0.7483887672424316,0.18066942691802979,313.9117126464844,0.0007999999797903001
36.0,15.0,-313.88958740234375,204.264404296875,233.94390869140625,313.88958740234375,1.856697678565979,0.0,1.9504178762435913,0.6716329455375671,-18.72715187072754,-120.0,4.5710368156433105,7.8435492515563965,0.7222222089767456,0.7222222089767456,48.81386947631836,0.0,0.0,1.0032541983317263e-14,7.753088230829427e-15,-109.98589324951172,-111.56783294677734,3.2542158800562965e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.014110039919614792,1.5678292512893677,0.20330041646957397,313.88958740234375,0.0007999999797903001
37.0,0.0,-226.65086364746094,540.7464599609375,192.2484130859375,226.65086364746094,1.5257810354232788,0.0,1.6842740774154663,0.7232180237770081,-16.944293975830078,-120.0,3.4513471126556396,5.746126174926758,0.761904776096344,0.761904776096344,72.28504180908203,0.0,0.0,1.0088267433884177e-14,8.829949168761078e-15,-109.96183776855469,-110.62195587158203,8.826760936747613e-17,0.5,0.5,-110.0,-110.0,-0.038165997713804245,0.6219552755355835,0.29561254382133484,226.65087890625,0.0007999999797903001
38.0,15.0,-212.3536376953125,8217.5185546875,194.81459045410156,212.3536376953125,1.5461475849151611,0.0,1.6096038818359375,0.7266380786895752,-14.801939010620117,-120.0,3.1207271814346313,5.466613292694092,0.761904776096344,0.761904776096344,70.48046875,0.0,0.0,1.2600747573458197e-14,1.0287574286373113e-14,-108.99604034423828,-109.8929672241211,2.600747748941496e-15,0.1666666716337204,0.1666666716337204,-110.0,-110.0,-1.0039629936218262,-0.1070389673113823,0.28149574995040894,212.3536376953125,0.0007999999797903001
39.0,-10.0,-236.15975952148438,20666.4140625,196.45428466796875,236.15975952148438,1.5591609477996826,0.0,1.6213951706886292,0.7362328171730042,-14.475041389465332,-120.0,3.1734325885772705,5.355808734893799,0.7698412537574768,0.7698412537574768,66.52750396728516,0.0,0.0,1.1024377754003528e-14,1.0172427780490417e-14,-109.57645416259766,-109.92804718017578,1.0243779294868277e-15,0.1666666716337204,0.1666666716337204,-110.0,-110.0,-0.42354097962379456,-0.07194803655147552,0.29391902685165405,236.15977478027344,0.0007999999797903001
40.0,-5.0,-261.9135437011719,1408.7705078125,208.00965881347656,261.9135437011719,1.6508703231811523,0.0,1.8120790719985962,0.7243802547454834,-15.079706192016602,-120.0,3.999206304550171,5.720076084136963,0.7777777910232544,0.7777777910232544,68.77245330810547,0.0,0.0,1.0082000237107442e-14,9.883153323508864e-15,-109.96453094482422,-110.05282592773438,8.200041259074156e-17,0.25,0.25,-110.0,-110.0,-0.035467129200696945,0.05282724276185036,0.22762328386306763,261.9135437011719,0.0007999999797903001
41.0,15.0,-251.4884490966797,952.69091796875,194.83384704589844,251.4884490966797,1.5463004112243652,0.0,1.642560064792633,0.7139014005661011,-16.710176467895508,-120.0,3.2678375244140625,5.417028427124023,0.7142857313156128,0.7142857313156128,67.87249755859375,0.0,0.0,1.0153280600717733e-14,9.411522837378828e-15,-109.9339370727539,-110.31038665771484,1.532807762010327e-16,0.3333333432674408,0.3333333432674408,-110.0,-110.0,-0.06606391817331314,0.31038036942481995,0.30286717414855957,251.48846435546875,0.0007999999797903001
42.0,25.0,-241.25357055664062,19074.845703125,185.12545776367188,241.25357055664062,1.4692496061325073,0.0,1.5998331904411316,0.6976179480552673,-14.909602165222168,-120.0,3.0771801471710205,5.644638538360596,0.6904761791229248,0.6904761791229248,73.65349578857422,0.0,0.0,1.2298710871060364e-14,9.498658810728772e-15,-109.10140228271484,-110.34552001953125,2.298711046543663e-15,0.5,0.5,-110.0,-110.0,-0.8985960483551025,0.34551823139190674,0.2398541271686554,241.2535858154297,0.0007999999797903001
43.0,0.0,-265.7130432128906,1442.6197509765625,230.73394775390625,265.7130432128906,1.8312218189239502,0.0,1.9790681600570679,0.7648088335990906,-9.615906715393066,-120.0,4.686972379684448,6.727945327758789,0.7857142686843872,0.7857142686843872,61.402137756347656,0.0,0.0,1.1207357199401191e-14,9.079166590634027e-15,-109.50496673583984,-110.58826446533203,1.2073573748844907e-15,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.49503228068351746,0.5882685780525208,0.18627287447452545,265.71307373046875,0.0007999999797903001
44.0,-10.0,-287.65826416015625,590.9171752929688,226.0284423828125,287.65826416015625,1.7938765287399292,0.0,1.9751372933387756,0.706980288028717,-12.311015129089355,-120.0,4.671091556549072,6.545625686645508,0.7698412537574768,0.7698412537574768,70.74931335449219,0.0,0.0,1.1237459903313662e-14,9.453391675961608e-15,-109.49332427978516,-110.34659576416016,1.2374600787969613e-15,0.3333333432674408,0.3333333432674408,-110.0,-110.0,-0.5066817402839661,0.34660229086875916,0.2108469158411026,287.65826416015625,0.0007999999797903001
45.0,15.0,-270.17822265625,3155.75732421875,215.3289031982422,270.17822265625,1.7089595794677734,0.0,1.773252010345459,0.7325101494789124,-14.860062599182129,-120.0,3.83498477935791,6.525266647338867,0.7936508059501648,0.7936508059501648,64.91780853271484,0.0,0.0,1.1979496340492213e-14,1.0281302854431643e-14,-109.21561431884766,-109.89640045166016,1.979496515975513e-15,0.1666666716337204,0.1666666716337204,-110.0,-110.0,-0.7843858003616333,-0.10359317064285278,0.2230825126171112,270.17822265625,0.0007999999797903001
46.0,0.0,-250.59451293945312,103.16948699951172,197.64016723632812,250.59451293945312,1.568572759628296,0.0,1.8084484338760376,0.6937775015830994,-18.25650978088379,-120.0,3.9839011430740356,5.9221343994140625,0.7142857313156128,0.7142857313156128,70.27000427246094,0.0,0.0,1.0091057560412432e-14,8.80900797320611e-15,-109.96063995361328,-110.80290985107422,9.10577358957318e-17,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.039366912096738815,0.8029068112373352,0.23789697885513306,250.5945281982422,0.0007999999797903001
47.0,0.0,-232.8692626953125,39974.8515625,204.47976684570312,232.8692626953125,1.622855305671692,0.0,1.7616093158721924,0.7478358745574951,-13.975961685180664,-120.0,3.7853505611419678,5.769390106201172,0.8015872836112976,0.8015872836112976,71.47367858886719,0.0,0.0,1.0479549221670617e-14,9.583484078198607e-15,-109.79656982421875,-110.25006866455078,4.795493971539166e-16,0.25,0.25,-110.0,-110.0,-0.20342616736888885,0.25006964802742004,0.2933671772480011,232.8692626953125,0.0007999999797903001
48.0,5.0,-275.0216979980469,284456.96875,227.72918701171875,275.0216979980469,1.8073744773864746,0.0,1.9524760842323303,0.7291337847709656,-15.115514755249023,-120.0,4.579388856887817,6.547146320343018,0.8015872836112976,0.8015872836112976,70.72147369384766,0.0,0.0,1.0548755201593082e-14,9.348091928090742e-15,-109.76798248291016,-110.35284423828125,5.48755377076382e-16,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-0.23201212286949158,0.35283946990966797,0.21916233003139496,275.0216979980469,0.0007999999797903001
49.0,15.0,-239.62701416015625,4666.634765625,191.1513671875,239.62701416015625,1.5170743465423584,0.0,1.5962872505187988,0.7353213429450989,-14.360010147094727,-120.0,3.0613116025924683,5.518657207489014,0.761904776096344,0.761904776096344,71.50902557373047,0.0,0.0,1.3552891380236125e-14,1.0252791725427063e-14,-108.67967987060547,-109.9282455444336,3.552891555719424e-15,0.0833333358168602,0.0833333358168602,-110.0,-110.0,-1.3203198909759521,-0.07175474613904953,0.24975450336933136,239.62701416015625,0.0007999999797903001
50.0,20.0,-269.44134521484375,250.836669921875,213.91888427734375,269.44134521484375,1.6977689266204834,0.0,1.8309993743896484,0.7252408862113953,-14.064313888549805,-120.0,4.078702211380005,6.277247905731201,0.761904776096344,0.761904776096344,67.13368225097656,0.0,0.0,1.0169863811759078e-14,9.505194516949787e-15,-109.92684936523438,-110.25605010986328,1.698639872423774e-16,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.07315132021903992,0.2560518682003021,0.22888602316379547,269.44134521484375,0.0007999999797903001
51.0,25.0,-338.7188415527344,479.7148742675781,265.8846435546875,338.7188415527344,2.1101956367492676,0.0,2.232228636741638,0.6992505788803101,-16.055896759033203,-120.0,5.680349349975586,8.925300598144531,0.7698412537574768,0.7698412537574768,40.06936264038086,0.0,0.0,1.0081356492067529e-14,8.356351872127517e-15,-109.96481323242188,-111.07820892333984,8.135666755082829e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.035189710557460785,1.0782158374786377,0.18398548662662506,338.7188415527344,0.0007999999797903001
