step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction,learning_rate
13.0,-10.0,-306.82763671875,48.989715576171875,237.99000549316406,306.82763671875,1.8888095617294312,0.0,2.289937138557434,0.7429996728897095,-17.59580421447754,-120.0,5.269637823104858,7.51167356967926,0.7539682388305664,0.7569444179534912,68.00232696533203,0.0,0.0,1.0051396089690197e-14,8.856641718027903e-15,-109.97772979736328,-110.5877456665039,5.1396265173496436e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.0222640261054039,0.587748110294342,0.19371479749679565,306.82763671875,4.0,4.0,4.0,0.5,0.0010000000474974513
14.0,15.0,-516.4628295898438,204.654296875,367.4036865234375,516.4628295898438,2.9159023761749268,0.0,3.3110811710357666,0.6965628862380981,-14.2614107131958,-120.0,9.080517292022705,13.136127948760986,0.7539682388305664,0.7351190447807312,14.515652656555176,0.0,0.0,1.0026298503463052e-14,8.416075318205471e-15,-109.98858642578125,-110.8293228149414,2.6298678946351517e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.01140634436160326,0.8293318748474121,0.12217403203248978,516.4628295898438,4.0,4.0,4.0,0.5,0.0010000000474974513
15.0,25.0,-462.292724609375,34.939579010009766,321.4880065917969,462.292724609375,2.551492214202881,0.0,3.1776368618011475,0.6845170259475708,-17.694766998291016,-120.0,7.98955774307251,11.442248821258545,0.7301587462425232,0.726190447807312,25.038196563720703,0.0,0.0,1.0001659162060372e-14,8.192679695729569e-15,-109.99927520751953,-110.9905014038086,1.6593375436711744e-18,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.0007204662542790174,0.9905044436454773,0.15052573382854462,462.2927551269531,4.0,4.0,4.0,0.5,0.0010000000474974513
16.0,5.0,-443.68505859375,70.8478012084961,318.7082214355469,443.68505859375,2.529430389404297,0.0,3.0287708044052124,0.7076795101165771,-16.939607620239258,-120.0,7.880512475967407,11.084910154342651,0.7460317611694336,0.7460317611694336,28.900794982910156,0.0,0.0,1.0052761506801171e-14,8.102489321571826e-15,-109.97714233398438,-111.0444564819336,5.276168228447037e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.02285391464829445,1.0444647073745728,0.13233107328414917,443.6850280761719,4.0,4.0,4.0,0.5,0.0010000000474974513
17.0,20.0,-501.450439453125,53.6436882019043,345.43701171875,501.450439453125,2.741563558578491,0.0,3.400735855102539,0.6701079607009888,-18.728382110595703,-120.0,9.020668506622314,12.643662929534912,0.6904761791229248,0.7033730149269104,21.34221649169922,0.0,0.0,9.943986382747721e-15,8.586882053118142e-15,-110.0243911743164,-110.6955795288086,0.0,1.0,1.0,-110.0,-110.0,0.024394631385803223,0.6955778002738953,0.1297520399093628,501.450439453125,4.0,4.0,4.0,0.5,0.0010000000474974513
18.0,15.0,-393.28369140625,196.5313720703125,304.5206298828125,393.28369140625,2.41683030128479,0.0,2.9769498109817505,0.7398865222930908,-13.199287414550781,-120.0,7.706008434295654,10.20248293876648,0.7539682388305664,0.7569444179534912,44.84196853637695,0.0,0.0,1.0094172947592434e-14,7.900703203646275e-15,-109.95928955078125,-111.18335723876953,9.417312307573311e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.04070742055773735,1.183363437652588,0.15611189603805542,393.28369140625,4.0,4.0,4.0,0.5,0.0010000000474974513
19.0,-5.0,-384.3013916015625,24.273195266723633,282.1478271484375,384.3013916015625,2.2392685413360596,0.0,2.710965156555176,0.7293952107429504,-14.794373512268066,-120.0,7.075042247772217,9.370478868484497,0.761904776096344,0.7490079402923584,59.90768814086914,0.0,0.0,1.0000000671549648e-14,8.977634445312549e-15,-110.0,-110.50946807861328,8.470329472543003e-22,1.0,0.9166666865348816,-110.0,-110.0,-2.588596714758751e-07,0.5094771385192871,0.1403171718120575,384.3013916015625,4.0,4.0,4.0,0.5,0.0010000000474974513
20.0,20.0,-425.20556640625,44.70577621459961,293.1837158203125,425.20556640625,2.326854944229126,0.0,2.8247692584991455,0.7004558444023132,-17.293149948120117,-120.0,7.318270921707153,10.179228782653809,0.7460317611694336,0.726190447807312,38.909385681152344,0.0,0.0,1.000001845924154e-14,8.580803744688646e-15,-109.99998474121094,-110.78280639648438,1.8634724839594607e-20,1.0,0.9166666865348816,-110.0,-110.0,-8.024657290661708e-06,0.7828100323677063,0.15688802301883698,425.20556640625,4.0,4.0,4.0,0.5,0.0010000000474974513
21.0,-10.0,-278.54132080078125,496.99688720703125,219.55508422851562,278.54132080078125,1.74250066280365,0.0,2.044230341911316,0.7604779005050659,-14.525110244750977,-120.0,4.56517767906189,6.511006832122803,0.761904776096344,0.766865074634552,73.09720611572266,0.0,0.0,1.0284209024473672e-14,8.800242876267923e-15,-109.87828826904297,-110.7400894165039,2.8420919995697166e-16,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.12170911580324173,0.7400960326194763,0.20721957087516785,278.54132080078125,4.0,4.0,4.0,0.5,0.0010000000474974513
22.0,0.0,-405.5096435546875,9.307027816772461,298.6571350097656,405.5096435546875,2.3702948093414307,0.0,2.842945694923401,0.7423312664031982,-12.694775581359863,-120.0,7.317015171051025,9.827064752578735,0.7698412537574768,0.7638888955116272,52.74689865112305,0.0,0.0,1.0000392000771279e-14,8.45190735297317e-15,-109.99983215332031,-110.77999114990234,3.9217625457874106e-19,1.0,0.8333333134651184,-110.0,-110.0,-0.00017033300537150353,0.7799839973449707,0.16020475327968597,405.5096435546875,4.0,4.0,4.0,0.5,0.0010000000474974513
23.0,20.0,-347.6019592285156,115.49728393554688,253.2689971923828,347.6019592285156,2.0100715160369873,0.0,2.3889644145965576,0.7202109098434448,-19.780227661132812,-120.0,5.716554403305054,8.463690280914307,0.7301587462425232,0.7400793433189392,40.36679458618164,0.0,0.0,1.0094379623631564e-14,8.739669009110926e-15,-109.9592056274414,-110.65982818603516,9.437979911486316e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.04079652577638626,0.6598324179649353,0.18464118242263794,347.60198974609375,4.0,4.0,4.0,0.5,0.0010000000474974513
24.0,5.0,-351.94140625,185.57875061035156,254.78240966796875,351.94140625,2.022082567214966,0.0,2.425690531730652,0.7138822674751282,-15.957998275756836,-120.0,5.915529251098633,8.582146406173706,0.7301587462425232,0.7222222089767456,76.04962158203125,0.0,0.0,1.0083684985639531e-14,8.405068972088849e-15,-109.96380615234375,-110.94388580322266,8.368516112283036e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.036192718893289566,0.9438889622688293,0.1751631647348404,351.94140625,4.0,4.0,4.0,0.5,0.0010000000474974513
25.0,5.0,-514.50537109375,117.48453521728516,355.01104736328125,514.50537109375,2.8175480365753174,0.0,3.169577479362488,0.6886515021324158,-17.862829208374023,-120.0,8.936349391937256,12.891230583190918,0.7301587462425232,0.726190447807312,28.132442474365234,0.0,0.0,1.0031703420699482e-14,9.405373378181762e-15,-109.98625183105469,-110.27777099609375,3.170359618278121e-17,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.01374699268490076,0.2777697741985321,0.12871959805488586,514.50537109375,4.0,4.0,4.0,0.5,0.0010000000474974513
26.0,-10.0,-317.8777160644531,102.01408386230469,258.5820007324219,317.8777160644531,2.0522379875183105,0.0,2.3110016584396362,0.7904702425003052,-11.370302200317383,-120.0,5.885475158691406,7.768853068351746,0.8095238208770752,0.807539701461792,65.30854034423828,0.0,0.0,1.0065622008039333e-14,8.499805372074506e-15,-109.97159576416016,-110.83077239990234,6.562218352263241e-17,0.75,0.75,-110.0,-110.0,-0.028406251221895218,0.8307790160179138,0.1589045226573944,317.87774658203125,4.0,4.0,4.0,0.5,0.0010000000474974513
27.0,25.0,-306.05548095703125,69.93334197998047,246.97705078125,306.05548095703125,1.9601353406906128,0.0,2.4227423667907715,0.7487809658050537,-15.846396446228027,-120.0,5.572692632675171,7.925981521606445,0.761904776096344,0.7509920597076416,68.87688446044922,0.0,0.0,1.0009179967599043e-14,9.478460463068546e-15,-109.99600982666016,-110.24715423583984,9.180143082342107e-18,0.75,0.75,-110.0,-110.0,-0.003985160496085882,0.24715332686901093,0.18391121923923492,306.05548095703125,4.0,4.0,4.0,0.5,0.0010000000474974513
28.0,25.0,-442.8167724609375,23.44306182861328,348.1416015625,442.8167724609375,2.763028621673584,0.0,3.245765447616577,0.766445517539978,-11.247688293457031,-120.0,8.739295482635498,11.561598539352417,0.8095238208770752,0.7946428656578064,22.74612045288086,0.0,0.0,1.0048850755683698e-14,8.844554557870584e-15,-109.97883605957031,-110.57345581054688,4.8850931166997263e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.021164080128073692,0.573458194732666,0.1347406953573227,442.8167724609375,4.0,4.0,4.0,0.5,0.0010000000474974513
29.0,10.0,-490.2752380371094,141.16165161132812,364.53704833984375,490.2752380371094,2.89315128326416,0.0,3.4827163219451904,0.7381570339202881,-11.173629760742188,-120.0,9.549872875213623,12.221576452255249,0.7857142686843872,0.7757936716079712,19.53980255126953,0.0,0.0,9.992727199631575e-15,8.975763349532064e-15,-110.00315856933594,-110.5474624633789,0.0,1.0,1.0,-110.0,-110.0,0.003159527201205492,0.5474643111228943,0.1125069260597229,490.2752685546875,4.0,4.0,4.0,0.5,0.0010000000474974513
30.0,20.0,-333.3388977050781,50.89286804199219,251.32522583007812,333.3388977050781,1.9946446418762207,0.0,2.3361555337905884,0.7406176924705505,-14.974207878112793,-120.0,5.440320014953613,7.97790789604187,0.7698412537574768,0.7599206566810608,75.26934051513672,0.0,0.0,1.0005209924175262e-14,9.145325793045219e-15,-109.99773406982422,-110.44158172607422,5.2100996585612014e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.002262245863676071,0.4415806233882904,0.18099190294742584,333.3388977050781,4.0,4.0,4.0,0.5,0.0010000000474974513
31.0,15.0,-555.7684326171875,43.89092254638672,348.8509521484375,555.7684326171875,2.768658399581909,0.0,3.187260866165161,0.6393264532089233,-21.507991790771484,-120.0,8.906645774841309,13.283798933029175,0.7063491940498352,0.6795634627342224,33.4969482421875,0.0,0.0,1.0047516678791772e-14,9.268157428858354e-15,-109.97941589355469,-110.36336517333984,4.751685427507174e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.02058742381632328,0.3633609712123871,0.1303052008152008,555.7683715820312,4.0,4.0,4.0,0.5,0.0010000000474974513
32.0,-5.0,-306.3314208984375,404.8009338378906,227.551025390625,306.3314208984375,1.8059605360031128,0.0,2.2611674070358276,0.694206953048706,-20.17160987854004,-120.0,5.002354145050049,7.738675355911255,0.6904761791229248,0.6964285969734192,75.31050109863281,0.0,0.0,1.0094755706260145e-14,8.940916414082022e-15,-109.95904541015625,-110.56887817382812,9.475588174344407e-17,0.75,0.75,-110.0,-110.0,-0.04095827043056488,0.5688740015029907,0.18231336772441864,306.3314208984375,4.0,4.0,4.0,0.5,0.0010000000474974513
33.0,20.0,-526.2902221679688,302.5943298339844,361.5937194824219,526.2902221679688,2.8697915077209473,0.0,3.546383261680603,0.6682203412055969,-20.02568817138672,-120.0,9.50244140625,13.382500648498535,0.7063491940498352,0.7003968358039856,23.97049331665039,0.0,0.0,1.0000000671549648e-14,9.334622410163505e-15,-110.0,-110.31511688232422,8.470329472543003e-22,1.0,0.9166666865348816,-110.0,-110.0,-2.588596714758751e-07,0.31510910391807556,0.13799895346164703,526.2902221679688,4.0,4.0,4.0,0.5,0.0010000000474974513
34.0,0.0,-353.0715026855469,166.86380004882812,271.8697814941406,353.0715026855469,2.1576967239379883,0.0,2.45862078666687,0.8078435063362122,-7.009037494659424,-120.0,6.048252582550049,8.177505493164062,0.8253968358039856,0.8283730149269104,52.03191375732422,0.0,0.0,1.0041279128168192e-14,8.605817474654012e-15,-109.98210906982422,-110.7195053100586,4.127930365149107e-17,0.75,0.75,-110.0,-110.0,-0.01789035089313984,0.7194996476173401,0.18090485036373138,353.071533203125,4.0,4.0,4.0,0.5,0.0010000000474974513
35.0,5.0,-670.8643798828125,34.20142364501953,416.2451171875,670.8643798828125,3.303532600402832,0.0,3.615074872970581,0.6415416598320007,-11.151678085327148,-120.0,10.217593669891357,15.918440818786621,0.738095223903656,0.7152777910232544,24.942474365234375,0.0,0.0,1.0000000671549648e-14,9.294801697247185e-15,-110.0,-110.3473129272461,8.470329472543003e-22,1.0,0.9166666865348816,-110.0,-110.0,-2.588596714758751e-07,0.34731602668762207,0.09565514326095581,670.8643798828125,4.0,4.0,4.0,0.5,0.0010000000474974513
36.0,20.0,-364.44482421875,33.35564422607422,296.2066650390625,364.44482421875,2.350846529006958,5.3744573236258475e-09,2.7880581617355347,0.7599369287490845,-9.367570877075195,-120.0,7.155453443527222,9.614161729812622,0.7777777910232544,0.7757936716079712,42.97490692138672,0.0,0.0,9.999998977483753e-15,8.232503796777677e-15,-110.0,-110.94205474853516,0.0,1.0,1.0,-110.0,-110.0,5.177192861083313e-07,0.9420595169067383,0.16386865079402924,364.4448547363281,4.0,4.0,4.0,0.5,0.0010000000474974513
37.0,20.0,-308.6909484863281,51.100975036621094,229.6846923828125,308.6909484863281,1.8228943347930908,0.0,2.2157938480377197,0.7371152639389038,-15.452914237976074,-120.0,4.850419282913208,7.314439177513123,0.738095223903656,0.745039701461792,69.48626708984375,0.0,0.0,1.0017452091361928e-14,7.109203430479862e-15,-109.99242401123047,-111.97220611572266,1.7452266845227604e-17,0.75,0.75,-110.0,-110.0,-0.007572808302938938,1.9722152948379517,0.21989962458610535,308.6909484863281,4.0,4.0,4.0,0.5,0.0010000000474974513
38.0,25.0,-441.68804931640625,46.9110107421875,327.6070556640625,441.68804931640625,2.6000559329986572,0.0,2.886978268623352,0.7441858053207397,-11.426789283752441,-120.0,7.884273290634155,11.074373722076416,0.7857142686843872,0.7777777910232544,26.840295791625977,0.0,0.0,9.976419274298088e-15,7.967172420116162e-15,-110.01025390625,-111.1155014038086,0.0,1.0,1.0,-110.0,-110.0,0.01025322638452053,1.115507960319519,0.14497710764408112,441.68804931640625,4.0,4.0,4.0,0.5,0.0010000000474974513
39.0,25.0,-417.7193908691406,90.710205078125,315.7093505859375,417.7193908691406,2.505629777908325,0.0,2.9784003496170044,0.7371198534965515,-14.645391464233398,-120.0,7.80492377281189,10.77289867401123,0.7698412537574768,0.7609127163887024,37.70625686645508,0.0,0.0,1.0001855673704135e-14,8.742393914102243e-15,-109.99919128417969,-110.66830444335938,1.855849187434172e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0008059049723669887,0.6682997345924377,0.15628938376903534,417.7193908691406,4.0,4.0,4.0,0.5,0.0010000000474974513
40.0,25.0,-421.57861328125,54.609745025634766,324.6912841796875,421.57861328125,2.5769150257110596,0.0,2.9555819034576416,0.7658870220184326,-9.38416862487793,-120.0,7.758793354034424,10.767242670059204,0.8015872836112976,0.7986111044883728,41.2901496887207,0.0,0.0,1.0028696453736729e-14,8.426787743889396e-15,-109.98755645751953,-110.83922576904297,2.869662922002844e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.012444890104234219,0.8392208218574524,0.14189761877059937,421.57861328125,4.0,4.0,4.0,0.5,0.0010000000474974513
41.0,15.0,-440.0643615722656,106.00093078613281,314.4461669921875,440.0643615722656,2.4956045150756836,0.0,2.824990153312683,0.7099649310112,-14.951800346374512,-120.0,7.320420742034912,11.201613187789917,0.7539682388305664,0.745039701461792,23.23331642150879,0.0,0.0,1.0000002365615542e-14,8.568103332677515e-15,-110.0,-110.7486801147461,2.541098841762901e-21,1.0,0.9166666865348816,-110.0,-110.0,-1.035438799590338e-06,0.7486737370491028,0.136747345328331,440.0643615722656,4.0,4.0,4.0,0.5,0.0010000000474974513
42.0,20.0,-461.9560241699219,45.35658645629883,339.2237243652344,461.9560241699219,2.692251682281494,0.0,3.318639039993286,0.7193930745124817,-16.05331802368164,-120.0,8.880381107330322,11.657565832138062,0.7539682388305664,0.7420634627342224,44.59957504272461,0.0,0.0,9.844135597826542e-15,8.18635235961358e-15,-110.06822204589844,-110.97681427001953,0.0,1.0,1.0,-110.0,-110.0,0.06822427362203598,0.9768209457397461,0.12949229776859283,461.9560241699219,4.0,4.0,4.0,0.5,0.0010000000474974513
43.0,5.0,-400.447021484375,195.16452026367188,304.2394714355469,400.447021484375,2.4145989418029785,0.0,2.717568874359131,0.7433714270591736,-11.11953067779541,-120.0,7.1101696491241455,9.933109998703003,0.7777777910232544,0.7728174328804016,35.18162536621094,0.0,0.0,1.0000160760776679e-14,9.20840010146251e-15,-109.99993133544922,-110.37149810791016,1.6093625997831706e-19,1.0,0.9166666865348816,-110.0,-110.0,-6.989267421886325e-05,0.37150153517723083,0.16305431723594666,400.4469909667969,4.0,4.0,4.0,0.5,0.0010000000474974513
44.0,15.0,-327.19036865234375,267.7939453125,260.2762145996094,327.19036865234375,2.0656843185424805,0.0,2.413600444793701,0.7734992504119873,-12.429571151733398,-120.0,5.834539890289307,8.089297533035278,0.7936508059501648,0.7926587462425232,58.05708312988281,0.0,0.0,1.0084037351345589e-14,9.198825241026748e-15,-109.96366119384766,-110.40090942382812,8.403752682888815e-17,0.75,0.75,-110.0,-110.0,-0.03634463995695114,0.4009133279323578,0.19365476071834564,327.19036865234375,4.0,4.0,4.0,0.5,0.0010000000474974513
45.0,20.0,-276.48199462890625,134.6998291015625,218.00526428222656,276.48199462890625,1.7302005290985107,0.0,2.091328501701355,0.7416098117828369,-15.998113632202148,-120.0,4.481434345245361,6.75246262550354,0.7460317611694336,0.7430555820465088,63.77408218383789,0.0,0.0,1.0039710423149877e-14,8.587767202548023e-15,-109.98278045654297,-110.78649139404297,3.971059863317611e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.01721199043095112,0.7864901423454285,0.20254214107990265,276.48199462890625,4.0,4.0,4.0,0.5,0.0010000000474974513
46.0,10.0,-315.73907470703125,17.229257583618164,249.65817260742188,315.73907470703125,1.9814140796661377,0.0,2.396843194961548,0.7112935185432434,-17.726764678955078,-120.0,5.744877815246582,8.216121912002563,0.7301587462425232,0.726190447807312,74.72482299804688,0.0,0.0,1.0000000671549648e-14,8.700735986723329e-15,-110.0,-110.64733123779297,8.470329472543003e-22,1.0,0.9166666865348816,-110.0,-110.0,-2.588596714758751e-07,0.6473299860954285,0.17167888581752777,315.7391052246094,4.0,4.0,4.0,0.5,0.0010000000474974513
47.0,-10.0,-279.6147155761719,10379.9716796875,229.31973266601562,279.6147155761719,1.8199979066848755,0.0,2.0724380016326904,0.7834354043006897,-12.845200538635254,-120.0,4.685702562332153,6.836117148399353,0.8095238208770752,0.795634925365448,70.1679458618164,0.0,0.0,1.2852003803635187e-14,9.389284834381614e-15,-108.91029357910156,-110.3980712890625,2.8520039791184865e-15,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-1.089708685874939,0.3980766236782074,0.19439086318016052,279.6147155761719,4.0,4.0,4.0,0.5,0.0010000000474974513
48.0,-5.0,-324.6811828613281,9.941770553588867,257.8876953125,324.6811828613281,2.0467276573181152,0.0,2.4076768159866333,0.7730637788772583,-12.400094032287598,-120.0,5.839305639266968,8.188735246658325,0.7936508059501648,0.783730149269104,47.87584686279297,0.0,0.0,1.0084250803648297e-14,9.162293557044617e-15,-109.96356201171875,-110.4041519165039,8.425097913159624e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.036436520516872406,0.40415409207344055,0.18847855925559998,324.68115234375,4.0,4.0,4.0,0.5,0.0010000000474974513
49.0,0.0,-408.8763732910156,53.58108139038086,299.3443603515625,408.8763732910156,2.375748872756958,0.0,2.674989342689514,0.7427151799201965,-12.49306869506836,-120.0,7.1712493896484375,9.891109943389893,0.7698412537574768,0.7698412537574768,20.06825828552246,0.0,0.0,1.0073110626326008e-14,8.161519894698925e-15,-109.9683609008789,-111.09723663330078,7.311080180930768e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.03163602948188782,1.0972460508346558,0.13797840476036072,408.8763427734375,4.0,4.0,4.0,0.5,0.0010000000474974513
