algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
pf_fs_soft,5.0,0.0,1.0,240.4853515625,0.0,6.844365026993648e-17,0.9013466835021973,8.0
pf_fs_soft,5.0,0.0,2.0,251.33282470703125,0.0,2.4257295662150763e-15,1.1676955223083496,8.0
pf_fs_soft,5.0,0.0,3.0,253.46632385253906,0.0,2.6779607313143564e-15,0.4136839509010315,8.0
pf_fs_soft,5.0,0.0,4.0,256.3360595703125,0.0,3.1826991942537214e-15,0.2997303903102875,8.0
pf_fs_soft,5.0,0.0,5.0,258.606689453125,0.0,3.5492874305288573e-15,0.2506156861782074,8.0
pf_fs_soft,5.0,0.0,6.0,260.4180603027344,0.0,3.3355022438725027e-15,0.22443266212940216,8.0
pf_fs_soft,5.0,0.0,7.0,262.6217956542969,0.0,2.8988652298923834e-15,0.20590411126613617,8.0
pf_fs_soft,5.0,0.0,8.0,264.58648681640625,0.0,2.5522813707325523e-15,0.19047151505947113,8.0
pf_fs_soft,5.0,0.0,9.0,266.03338623046875,0.0,2.2884839707385148e-15,0.1794918328523636,8.0
pf_fs_soft,5.0,0.0,10.0,267.2101745605469,0.0,2.0724058658939427e-15,0.17276431620121002,8.0
pf_fs_soft,5.0,0.0,11.0,268.2086486816406,0.0,1.8232358778660397e-15,0.16760581731796265,8.0
pf_fs_soft,5.0,0.0,12.0,269.20892333984375,0.0,1.538263501223592e-15,0.16357070207595825,8.0
pf_fs_soft,5.0,0.0,13.0,270.24871826171875,0.0,1.311120604989037e-15,0.16075825691223145,8.0
pf_fs_soft,5.0,0.0,14.0,271.19781494140625,0.0,1.2276556724324927e-15,0.15805715322494507,8.0
pf_fs_soft,5.0,0.0,15.0,272.2314758300781,0.0,1.274881147373709e-15,0.15520548820495605,8.0
pf_fs_soft,5.0,0.0,16.0,273.49664306640625,0.0,1.4260307886794499e-15,0.152788907289505,8.0
pf_fs_soft,5.0,0.0,17.0,274.78729248046875,0.0,1.603285138386621e-15,0.15165506303310394,8.0
pf_fs_soft,5.0,0.0,18.0,275.9754638671875,0.0,1.5995200769360757e-15,0.15025851130485535,8.0
pf_fs_soft,5.0,0.0,19.0,277.3765869140625,0.0,1.3682207900293439e-15,0.1487530916929245,8.0
pf_fs_soft,5.0,0.0,20.0,279.1482849121094,0.0,1.075933436854408e-15,0.145977184176445,8.0
pf_fs_soft,5.0,0.0,21.0,281.05377197265625,0.0,8.179975048553702e-16,0.1428876668214798,8.0
pf_fs_soft,5.0,0.0,22.0,282.6937255859375,0.0,6.443261045150847e-16,0.14116039872169495,8.0
pf_fs_soft,5.0,0.0,23.0,284.0064392089844,0.0,5.324194996556356e-16,0.13940562307834625,8.0
pf_fs_soft,5.0,0.0,24.0,285.2218933105469,0.0,5.176260692318392e-16,0.13699129223823547,8.0
pf_fs_soft,5.0,0.0,25.0,286.5467529296875,0.0,3.9600569053327775e-16,0.13519345223903656,8.0
pf_fs_soft,5.0,0.0,26.0,288.17901611328125,0.0,2.798825556623967e-16,0.13387064635753632,8.0
pf_fs_soft,5.0,0.0,27.0,290.1424560546875,0.0,1.5638599898566696e-16,0.13262002170085907,8.0
pf_fs_soft,5.0,0.0,28.0,292.16510009765625,0.0,2.699239893015279e-17,0.13173776865005493,8.0
