sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
379.644775390625,359.2746887207031,3.0130536556243896,0.0,2.8113396167755127,0.5419504046440125,-36.7620735168457,-120.0,0.6190476417541504,0.5838293433189392,50.81108474731445,0.0,2.727005804888904,1.1770076016257014e-12,5.224267741500699e-13,-89.29220581054688,-93.87320709228516,1.1670075713079986e-12,0.0,0.0,-110.0,-110.0,-20.707794189453125,-16.12679100036621,0.027290768921375275,359.2746887207031,pf_fs_soft,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,79.5498326238912,1.9802504751588565,1.133166102922359,0.9000014715950173,6.0,,,,
378.2939758300781,360.59259033203125,3.002333164215088,0.0,2.685105085372925,0.5423072576522827,-36.110111236572266,-120.0,0.658730149269104,0.5882936716079712,49.655426025390625,0.0,2.7258953447453678,4.932701924871552e-13,1.8613446016706864e-13,-93.06914520263672,-98.0825424194336,4.83270216379561e-13,0.0,0.0,-110.0,-110.0,-16.930849075317383,-11.91745376586914,0.024589039385318756,360.5926208496094,pf_fs_cognitive,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,79.54449529360635,1.9812527213206326,1.0984165966388806,0.8986874403104117,6.0,8.0,8.0,8.0,0.5
367.896484375,345.9685363769531,2.919813394546509,0.0,2.808910369873047,0.5528484582901001,-30.004247665405273,-120.0,0.6349206566810608,0.60317462682724,63.42851638793945,0.0,1.6697173761203885,1.4562114535043857e-12,7.025705971858143e-13,-88.36775207519531,-92.6750259399414,1.446211423186683e-12,0.0,0.0,-110.0,-110.0,-21.632244110107422,-17.324968338012695,0.046915676444768906,345.968505859375,du_pf_soft,5.0,0.0,12.0,0.0,pf,budget_dual,1.0,77.09410008151745,1.9433055996226276,1.1387157668106709,0.8981469406756162,6.0,,,,
369.11456298828125,345.0452880859375,2.92948055267334,0.0,2.797423005104065,0.5488374829292297,-29.681684494018555,-120.0,0.6349206566810608,0.6041666865348816,55.20680236816406,0.0,1.668675422668457,4.4677236628147543e-13,2.0162663856224117e-13,-93.4991455078125,-97.73702239990234,4.3677236306882694e-13,0.0,0.0,-110.0,-110.0,-16.500864028930664,-12.26297664642334,0.0463179275393486,345.0452880859375,du_pf_cognitive,5.0,0.0,12.0,0.0,pf,budget_dual,1.0,76.97408458055088,1.943027263370021,1.1236184044689597,0.8956472107489324,6.0,8.0,8.0,8.0,0.5
418.54241943359375,396.6368408203125,3.321765184402466,0.0,2.9626266956329346,0.5195095539093018,-34.69620895385742,-120.0,0.6428571343421936,0.5972222089767456,56.64509201049805,0.0,2.7372268540784717,4.1358448783779256e-12,8.083344649016666e-13,-83.8343505859375,-92.97760009765625,4.125845064900657e-12,0.0,0.0,-110.0,-110.0,-26.16564178466797,-17.02239227294922,0.02357230708003044,396.6368408203125,pf_fs_soft,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,85.65615717123501,2.101425274761769,1.131407052873373,0.8768473372505845,6.0,,,,
419.93878173828125,396.3870849609375,3.3328473567962646,0.0,3.0445255041122437,0.5212595462799072,-34.72510528564453,-120.0,0.6269841194152832,0.5932539701461792,51.21914291381836,0.0,2.727569268550724,1.2448668398196139e-12,2.768381498433753e-13,-89.04877471923828,-97.1729965209961,1.234866809501911e-12,0.0,0.0,-110.0,-110.0,-20.951229095458984,-12.82700252532959,0.02404877357184887,396.3870849609375,pf_fs_cognitive,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,85.72087280444802,2.1054795688116728,1.1423044207686464,0.8741627857418159,6.0,8.0,8.0,8.0,0.5
407.30859375,381.7833251953125,3.232607841491699,0.0,2.9644778966903687,0.5287609696388245,-28.36397933959961,-120.0,0.6269841194152832,0.5997023582458496,71.8569107055664,0.0,1.6694173328578472,5.063064550947516e-12,9.974852974853343e-13,-82.95586395263672,-91.99859619140625,5.0530647374702475e-12,0.0,0.0,-110.0,-110.0,-27.04413604736328,-18.001405715942383,0.04542293772101402,381.7833251953125,du_pf_soft,5.0,1.0,12.0,0.0,pf,budget_dual,1.0,82.67348821952373,2.0579842525853365,1.0691503223801553,0.8731137283819889,6.0,,,,
406.83984375,377.9991760253906,3.2288875579833984,0.0,2.9513607025146484,0.5299056768417358,-27.46370506286621,-120.0,0.6111111044883728,0.6061508059501648,73.39254760742188,0.0,1.6715476270765066,1.1524272204924135e-12,2.745688062761459e-13,-89.38386535644531,-96.9896469116211,1.1424271901747107e-12,0.0,0.0,-110.0,-110.0,-20.616134643554688,-13.010353088378906,0.04422581568360329,377.9991455078125,du_pf_cognitive,5.0,1.0,12.0,0.0,pf,budget_dual,1.0,82.82254620639249,2.0611482875649383,1.0530516881240297,0.8714802159312529,6.0,8.0,8.0,8.0,0.5
377.3282165527344,393.52777099609375,2.994668483734131,0.0,2.3163046836853027,0.5117707848548889,-35.12242889404297,-120.0,0.6269841194152832,0.5833333134651184,69.36470031738281,0.0,2.7283769696950912,7.742162488368065e-13,4.664590653839784e-13,-91.11137390136719,-93.70104217529297,7.642162727292123e-13,0.0,0.0,-110.0,-110.0,-18.888622283935547,-16.298961639404297,0.028369154781103134,393.52777099609375,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,80.77773883761195,1.97437880375301,1.205702572217703,0.9239280621658735,6.0,,,,
378.41607666015625,395.3150634765625,3.0033020973205566,0.0,2.2510820627212524,0.5065450668334961,-35.06476974487305,-120.0,0.6269841194152832,0.5798611044883728,76.54578399658203,0.0,2.7284478549845517,3.0699133014323865e-13,1.622990885566042e-13,-95.12873840332031,-98.40411376953125,2.9699132693059016e-13,0.0,0.0,-110.0,-110.0,-14.871260643005371,-11.5958833694458,0.029281876981258392,395.3150634765625,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,80.89622203617897,1.9757825116501915,1.1936317421874758,0.9234642241147388,6.0,8.0,8.0,8.0,0.5
