sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,tau_rms_ns,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,channel_modeling,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
560.705810546875,549.592041015625,4.450046062469482,0.0,4.632536172866821,0.7066623568534851,-9.764049530029297,-120.0,0.8095238208770752,0.7777777910232544,0.0794326663017273,0.0,6.144182274583727,4.0933735384835e-15,7.573418990189634e-16,-113.87918853759766,-123.12496185302734,0.0,1.0,1.0,-110.0,-110.0,3.879185914993286,13.124961853027344,0.030659757554531097,549.592041015625,pf_fs_soft,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,118.02876244456068,2.6570802984631583,1.593245769779709,0.9166916085207788,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,,,,
555.2098388671875,548.3598022460938,4.406427383422852,0.0,4.559921979904175,0.7205120921134949,-12.685261726379395,-120.0,0.8253968358039856,0.7599206566810608,0.0794326663017273,0.0,2.756661995779723,4.589865288648397e-15,8.540248336569702e-16,-113.38200378417969,-122.6402816772461,0.0,1.0,1.0,-110.0,-110.0,3.38200044631958,12.640281677246094,0.031149664893746376,548.3598022460938,pf_fs_soft,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,118.43781715881326,2.6581918022527735,1.6388147638748365,0.9216623609217457,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,,,,
561.9119873046875,547.1107788085938,4.459619045257568,0.0,4.894500255584717,0.7019785642623901,-10.88386344909668,-120.0,0.7936508059501648,0.7698412537574768,0.07943267375230789,0.0,2.761966501362622,1.1851155602390136e-15,2.4672264514548933e-16,-119.26239776611328,-127.503173828125,0.0,1.0,1.0,-110.0,-110.0,9.2623929977417,17.503183364868164,0.03161235526204109,547.1107177734375,pf_fs_cognitive,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,118.18518140258278,2.661775204962208,1.5518214565089938,0.9169836024096235,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,4.0,4.0,4.0,0.5
559.185791015625,548.0806274414062,4.437982559204102,0.0,4.609391212463379,0.7222370505332947,-12.432571411132812,-120.0,0.817460298538208,0.7579365372657776,0.07943267375230789,0.0,2.7526266667991877,9.900966002873149e-16,2.436519654232353e-16,-120.04322052001953,-127.24346923828125,0.0,1.0,1.0,-110.0,-110.0,10.043224334716797,17.243467330932617,0.032836806029081345,548.0806274414062,pf_fs_cognitive,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,118.12543422154171,2.6543780487742383,1.5809282885570244,0.9202020844170125,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,4.0,4.0,4.0,0.5
532.0154418945312,513.297119140625,4.222344875335693,0.0,4.605956792831421,0.7184313535690308,-5.836467742919922,-120.0,0.817460298538208,0.788690447807312,0.07943267375230789,0.0,1.6231778715737164,3.880780127183932e-15,7.283874012060552e-16,-114.11080932617188,-123.0942153930664,0.0,1.0,1.0,-110.0,-110.0,4.110809803009033,13.094216346740723,0.06235645338892937,513.297119140625,du_pf_soft,5.0,0.0,10.0,0.0,pf,budget_dual,1.0,112.48734532101251,2.5543705959188703,1.5089071103328464,0.9072405713789837,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,,,,
527.1097412109375,508.731201171875,4.18341064453125,0.0,4.276546478271484,0.7486742734909058,-6.791457176208496,-120.0,0.841269850730896,0.7847222089767456,0.07943267375230789,0.0,1.4203547481447458,3.5573270437477215e-15,7.917553653582479e-16,-114.48876190185547,-122.57091522216797,0.0,1.0,1.0,-110.0,-110.0,4.488761901855469,12.570915222167969,0.0603179931640625,508.7311706542969,du_pf_soft,5.0,0.0,10.0,0.0,pf,budget_dual,1.0,112.45234711109195,2.545013674657912,1.5793754120359784,0.9130330126857557,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,,,,
535.5987548828125,517.8854370117188,4.250783920288086,0.0,4.525598526000977,0.7267009615898132,-5.813182353973389,-120.0,0.8333333134651184,0.7996031641960144,0.0794326663017273,0.0,1.418763984926045,1.0340426812941177e-15,2.6417811483404874e-16,-119.85462188720703,-126.9115982055664,0.0,1.0,1.0,-110.0,-110.0,9.854615211486816,16.911603927612305,0.06657518446445465,517.885498046875,du_pf_cognitive,5.0,0.0,10.0,0.0,pf,budget_dual,1.0,113.45311683514602,2.572305164440934,1.5261027114833898,0.9081316740041504,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,4.0,4.0,4.0,0.5
532.83203125,515.2566528320312,4.228825569152832,0.0,4.468519687652588,0.740784764289856,-7.762614727020264,-120.0,0.8492063283920288,0.7827380895614624,0.0794326663017273,0.0,1.4182641501538455,7.192565977928906e-16,2.4169198412284803e-16,-121.43115997314453,-126.84513092041016,0.0,1.0,1.0,-110.0,-110.0,11.431161880493164,16.84513282775879,0.06415881216526031,515.256591796875,du_pf_cognitive,5.0,0.0,10.0,0.0,pf,budget_dual,1.0,113.6019051022383,2.569427466148065,1.575776243296288,0.9117437154387584,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,4.0,4.0,4.0,0.5
546.8804931640625,525.4763793945312,4.3403215408325195,0.0,5.077206134796143,0.7275960445404053,-11.487539291381836,-120.0,0.817460298538208,0.7708333134651184,0.0794326588511467,0.0,2.734547642059624,4.467178918985716e-15,1.1056904454452804e-15,-113.49967193603516,-121.39058685302734,0.0,1.0,1.0,-110.0,-110.0,3.499666452407837,11.390589714050293,0.029371820390224457,525.476318359375,pf_fs_soft,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,118.29947235463911,2.6546432513288742,1.6553200185467003,0.9252611446563114,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,,,,
546.7916259765625,527.7589111328125,4.339616298675537,0.0,4.997964382171631,0.7276912331581116,-12.894002914428711,-120.0,0.8333333134651184,0.7599206566810608,0.0794326663017273,0.0,2.723879521712661,4.1892034580040625e-15,1.099963655688894e-15,-113.7786865234375,-121.35045623779297,0.0,1.0,1.0,-110.0,-110.0,3.7786853313446045,11.35045337677002,0.031140802428126335,527.7589721679688,pf_fs_soft,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,118.36383813860186,2.6514770833832433,1.7117738245638907,0.9284316156598086,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,,,,
