algorithm,tau_rms_ns,batch_index,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,rate_gap_bps_per_hz,fairness_gap,coverage_gap,protection_gap
du_pf_cognitive,10.0,3.5,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,0.2868995666503906,-0.0018174211089691666,-0.0188492089509964,0.0
du_pf_cognitive,20.0,3.5,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,-0.3988037109375,-0.005480895175181258,-0.028769835829734802,0.0
du_pf_cognitive,50.0,3.5,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-3.4837989807128906,-0.008179871242952982,-0.0476190522313118,0.0
du_pf_cognitive,100.0,3.5,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-0.018001556396484375,-0.013164996807933552,-0.061507925391197205,0.0
du_pf_cognitive,200.0,3.5,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,0.667022705078125,-0.013750789999482885,-0.08829365670681,0.0
du_pf_cognitive,400.0,3.5,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,3.4848098754882812,-0.014701481000650926,-0.0704365074634552,0.0
du_pf_cognitive,800.0,3.5,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,0.05072021484375,-0.01475715907134205,-0.0902777686715126,0.0
du_pf_soft,10.0,3.5,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,2.6700096130371094,-0.00222522651727991,-0.0188492089509964,0.010416664183139801
du_pf_soft,20.0,3.5,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,-1.1691665649414062,-0.005173486261426982,-0.029761902987957,0.0
du_pf_soft,50.0,3.5,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-4.488872528076172,-0.008934093288388303,-0.0545634925365448,0.0
du_pf_soft,100.0,3.5,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,2.1544647216796875,-0.013425598744526937,-0.058531753718853,-0.010416664183139801
du_pf_soft,200.0,3.5,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,1.8650588989257812,-0.014058437736761228,-0.0942460298538208,0.0
du_pf_soft,400.0,3.5,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,2.987140655517578,-0.014020405129002572,-0.0654761791229248,0.0
du_pf_soft,800.0,3.5,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,0.20014190673828125,-0.01430831110941444,-0.0793650820851326,0.0
pf_fs_cognitive,10.0,3.5,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,1.0052566528320312,-0.002040596781858542,-0.008928567171096802,0.0
pf_fs_cognitive,20.0,3.5,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,-0.9434661865234375,-0.004478839433451176,-0.036706335842609406,0.0
pf_fs_cognitive,50.0,3.5,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-2.512432098388672,-0.007461138260935377,-0.0545634850859642,0.0
pf_fs_cognitive,100.0,3.5,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,3.4609222412109375,-0.011318666133086519,-0.0585317388176918,0.0
pf_fs_cognitive,200.0,3.5,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,2.3830718994140625,-0.011565472271184624,-0.09623014181852341,0.0
pf_fs_cognitive,400.0,3.5,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,9.203903198242188,-0.012595505138700003,-0.0714285671710968,0.0
pf_fs_cognitive,800.0,3.5,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,2.7728042602539062,-0.012176288997879162,-0.0912698432803154,0.0
pf_fs_soft,10.0,3.5,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,1.3203201293945312,-0.002583229492111136,-0.014880947768688202,0.0
pf_fs_soft,20.0,3.5,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,-1.8408355712890625,-0.005157854080302934,-0.03670634329319,-0.010416664183139801
pf_fs_soft,50.0,3.5,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-3.260631561279297,-0.007450544332049294,-0.0535714253783226,0.0
pf_fs_soft,100.0,3.5,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,2.14453125,-0.011066662489957246,-0.0625,0.0
pf_fs_soft,200.0,3.5,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,3.26129150390625,-0.01139273003614115,-0.0942460224032402,0.0
pf_fs_soft,400.0,3.5,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,5.997047424316406,-0.012574009946142925,-0.0773809403181076,0.0
pf_fs_soft,800.0,3.5,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,2.6744842529296875,-0.01167862711154298,-0.0942460224032402,0.0
