algorithm,tau_rms_ns,channel_modeling,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,sweep_value,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_cognitive,800.0,selective,529.5980911254883,517.670539855957,4.203159511089325,0.4665183313190937,4.347697883844376,0.7850186228752136,-11.692095160484314,-120.0,0.9097222164273262,0.741815485060215,0.07856467552483082,0.0,1.415113084600307,1.0330310162439082e-15,2.669808806820642e-16,-120.93465995788574,-127.18850898742676,0.0,1.0,1.0,-110.0,-110.0,10.934662520885468,17.188509106636047,0.06444622576236725,517.670539855957,5.0,3.5,10.0,0.0,1.0,113.59232323561308,2.5282792840000927,1.7926634903267813,0.9443591365826206,6.0,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,4.0,4.0,4.0,0.5
du_pf_soft,10.0,flat,533.7704086303711,516.0404243469238,4.2362730503082275,1.622209233720362e-06,4.6685440838336945,0.7319572195410728,-3.8090891540050507,-120.0,0.8253968209028244,0.8015872985124588,0.07922590896487236,0.0,1.442270978470333,4.292557160913501e-15,1.0200194288125021e-15,-114.3840389251709,-122.04975414276123,0.0,1.0,1.0,-110.0,-110.0,4.384039793163538,12.049758791923523,0.05805541668087244,516.0404243469238,5.0,3.5,10.0,0.0,1.0,111.74171116213195,2.522136200270769,1.6186615533801254,0.921342304556482,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,,,,
du_pf_soft,10.0,selective,533.5098571777344,513.3704147338867,4.23420524597168,6.299547594368349e-05,4.637478440999985,0.7441730350255966,-4.374755933880806,-120.0,0.8442460298538208,0.797495037317276,0.07899914402514696,0.0,1.4150525499717332,4.391942885041968e-15,1.0142175509088307e-15,-114.35480976104736,-122.02377796173096,1.1238729605701596e-16,0.9895833358168602,0.9895833358168602,-110.0,-110.0,4.3548081293702126,12.02377998828888,0.057760638650506735,513.3704071044922,5.0,3.5,10.0,0.0,1.0,111.77781872887691,2.520228336247114,1.6144487170564514,0.9235675310737619,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,,,,
du_pf_soft,20.0,flat,526.2476806640625,509.4165802001953,4.176568865776062,1.578740174146276e-07,4.586634278297424,0.7204818651080132,-3.8983011627569795,-120.0,0.8164682611823082,0.79451884329319,0.07941422052681446,0.0,1.4136225585825741,6.7054054868180974e-15,1.2955757504619077e-15,-112.50852298736572,-121.66309547424316,7.03217658359716e-16,0.9791666716337204,0.9791666716337204,-110.0,-110.0,2.5085238218307495,11.663097143173218,0.05949710123240948,509.4165802001953,5.0,3.5,10.0,0.0,1.0,110.88574245560577,2.5009127901311676,1.6288302435147726,0.9262593303740271,6.0,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,,,,
du_pf_soft,20.0,selective,526.2442665100098,510.5857467651367,4.176541835069656,0.00025605635158854056,4.518331170082092,0.7348100394010544,-6.430427983403206,-120.0,0.8462301641702652,0.77653768658638,0.07914707716554403,0.0,1.410050314036198,6.891128789569272e-15,1.2736078781829735e-15,-112.30304527282715,-121.75400257110596,7.705842003581003e-16,0.9791666716337204,0.9791666716337204,-110.0,-110.0,2.3030442744493484,11.754002451896667,0.06047707283869386,510.585750579834,5.0,3.5,10.0,0.0,1.0,111.17978202684017,2.499406375808081,1.6809167753916636,0.9314328166354541,6.0,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,,,,
du_pf_soft,50.0,flat,516.3373985290527,498.96390533447266,4.097915858030319,0.006429293102750755,4.502027302980423,0.7305209189653397,-3.987488143146038,-120.0,0.8144841194152832,0.7955109030008316,0.0794326663017273,0.0,1.4136859597056173,3.2622414907617514e-15,9.055178194051312e-16,-115.18406200408936,-122.24685478210449,0.0,1.0,1.0,-110.0,-110.0,5.184065073728561,12.246852993965149,0.06036992045119405,498.96391677856445,5.0,3.5,10.0,0.0,1.0,110.31991579782076,2.4827341041983906,1.6298572341700686,0.9319429261143266,6.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,,,,
du_pf_soft,50.0,selective,518.0220260620117,503.4527778625488,4.111285895109177,0.1837914795418747,4.374241918325424,0.7638591602444649,-8.730671092867851,-120.0,0.869047611951828,0.7633928582072258,0.0793795669451356,0.0,1.4115628026193008,3.0937008204458914e-15,8.776493965016154e-16,-115.44834327697754,-122.26674365997314,0.0,1.0,1.0,-110.0,-110.0,5.448344796895981,12.266743659973145,0.060183691792190075,503.45276641845703,5.0,3.5,10.0,0.0,1.0,111.0050900756044,2.4835886992543412,1.7094840892422534,0.9408770194027148,6.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,,,,
du_pf_soft,100.0,flat,544.1687889099121,524.4178886413574,4.3187998831272125,1.8138789248389742e-08,4.726832717657089,0.7310344129800797,-2.8946743346750736,-120.0,0.826388880610466,0.8051835298538208,0.07943267095834017,0.0,1.4081378509872593,4.782247130632828e-15,1.1260094555958208e-15,-114.01455688476562,-121.86180782318115,2.4259553004955196e-17,0.9895833358168602,0.9895833358168602,-110.0,-110.0,4.014558766037226,11.861808061599731,0.05999038554728031,524.4178886413574,5.0,3.5,10.0,0.0,1.0,113.13664640892267,2.5464149448330877,1.6503564574206457,0.9241667882084665,6.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,,,,
du_pf_soft,100.0,selective,539.6494445800781,522.2634239196777,4.282932102680206,0.2508485171263146,4.433676570653915,0.7705365493893623,-8.87467074394226,-120.0,0.884920634329319,0.7611607164144516,0.0787271186709404,0.0,1.408240810094867,4.230460924087382e-15,1.0689477708499445e-15,-114.34873390197754,-122.00500679016113,0.0,1.0,1.0,-110.0,-110.0,4.348734736442566,12.005007863044739,0.06152346218004823,522.2634315490723,5.0,3.5,10.0,0.0,1.0,113.48436544820383,2.5355035757227298,1.7430764893401816,0.9375923869529934,6.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,,,,
du_pf_soft,200.0,flat,532.9706115722656,517.9345016479492,4.229925453662872,8.704380931146005e-06,4.639466106891632,0.7224697098135948,-3.7244841903448105,-120.0,0.809523805975914,0.7938987985253334,0.07904043421149254,0.0,1.4111915752873756,3.5069478004460814e-15,9.921246883306173e-16,-115.2896671295166,-122.00752544403076,0.0,1.0,1.0,-110.0,-110.0,5.289668172597885,12.00752592086792,0.06042480608448386,517.934497833252,5.0,3.5,10.0,0.0,1.0,112.61043420913602,2.5370604996213983,1.6305564641077308,0.9252903563246051,6.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,,,,
du_pf_soft,200.0,selective,530.6993560791016,516.0694427490234,4.211899667978287,0.45627215417971456,4.283032089471817,0.7790765389800072,-10.394136846065521,-120.0,0.9037698358297348,0.7516121044754982,0.07827261742204428,0.0,1.412476930883713,3.627899942941153e-15,9.719963433112704e-16,-115.46818351745605,-122.11124610900879,0.0,1.0,1.0,-110.0,-110.0,5.4681853502988815,12.111248850822449,0.060818471014499664,516.0694694519043,5.0,3.5,10.0,0.0,1.0,113.2256484618348,2.529266919263981,1.72698113829493,0.9393487940613663,6.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,,,,
du_pf_soft,400.0,flat,537.3344497680664,525.140007019043,4.264559090137482,0.00043597890678082063,4.642875641584396,0.7305866405367851,-2.6772197927348316,-120.0,0.835317462682724,0.8095238208770752,0.07897249609231949,0.0,1.4172980596194975,3.448522673896534e-15,7.645660875161401e-16,-115.89954471588135,-123.08310127258301,0.0,1.0,1.0,-110.0,-110.0,5.899545446038246,13.08310317993164,0.058119434863328934,525.1400451660156,5.0,3.5,10.0,0.0,1.0,112.75424366469323,2.537441254506953,1.646572601958179,0.9254002881249509,6.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,,,,
du_pf_soft,400.0,selective,537.7762908935547,522.1528663635254,4.268065810203552,0.5063761316116597,4.395305424928665,0.7870089933276176,-9.691175520420074,-120.0,0.9007936418056488,0.759920634329319,0.07751974556595087,0.0,1.416256368800532,3.2202688244684836e-15,7.66502100431098e-16,-116.04968357086182,-123.03992557525635,0.0,1.0,1.0,-110.0,-110.0,6.049684971570969,13.039928555488586,0.05903668748214841,522.1528701782227,5.0,3.5,10.0,0.0,1.0,113.36293967350159,2.531088164925249,1.7593088287875411,0.9394206932539535,6.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,,,,
du_pf_soft,800.0,flat,526.4420318603516,513.4011077880859,4.178111374378204,0.00019748482914705434,4.594512641429901,0.7228827401995659,-4.116441413760185,-120.0,0.8154761791229248,0.7930307537317276,0.07943266350775957,0.0,1.419557696674019,3.59718698487741e-15,7.935105698261915e-16,-115.31945610046387,-122.95111560821533,0.0,1.0,1.0,-110.0,-110.0,5.319455660879612,12.951114773750305,0.05927021894603968,513.4011039733887,5.0,3.5,10.0,0.0,1.0,111.87960175903659,2.5139484971497956,1.6665395770931275,0.9298898591753452,6.0,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,,,,
du_pf_soft,800.0,selective,523.9878005981445,513.2009658813477,4.158633321523666,0.4691121904179454,4.26033154129982,0.7809159606695175,-11.513576984405518,-120.0,0.8948412612080574,0.7362351268529892,0.07707348093390465,0.0,1.4183108119759709,3.769153427008881e-15,8.099086843162264e-16,-115.14693260192871,-123.04284572601318,0.0,1.0,1.0,-110.0,-110.0,5.146934002637863,13.042846083641052,0.061043467838317156,513.200984954834,5.0,3.5,10.0,0.0,1.0,112.52191466770537,2.507463809084938,1.7783707813345637,0.9441981702847596,6.0,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,,,,
pf_fs_cognitive,10.0,flat,564.6665649414062,550.6126174926758,4.481480658054352,0.0,4.956480324268341,0.7234476506710052,-8.867416441440582,-120.0,0.8174603208899498,0.785218246281147,0.07927116379141808,0.0,2.7413674058625475,1.0522283827187165e-15,3.0825459424697566e-16,-120.51952648162842,-126.5641098022461,0.0,1.0,1.0,-110.0,-110.0,10.519526183605194,16.564111828804016,0.030292438343167305,550.6126174926758,5.0,3.5,20.0,0.0,0.0,117.30014081344711,2.62724827887915,1.6957776342323376,0.9279978816582368,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,10.0,selective,563.606819152832,549.6073608398438,4.4730700850486755,0.0,4.9299019277095795,0.7278051823377609,-10.16416871547699,-120.0,0.8263888880610466,0.7766617089509964,0.07943266443908215,0.0,2.7393213729956187,1.0309496544604349e-15,2.904387103849983e-16,-120.41549682617188,-126.7330379486084,0.0,1.0,1.0,-110.0,-110.0,10.415497601032257,16.73304045200348,0.0302096342202276,549.6073684692383,5.0,3.5,20.0,0.0,0.0,117.32231576542873,2.6253805788197067,1.7037015883442965,0.9300384784400954,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,20.0,flat,555.2694549560547,545.3711395263672,4.406900465488434,0.0,4.886410593986511,0.7064285725355148,-10.211054980754852,-120.0,0.802579365670681,0.7759176567196846,0.07917562872171402,0.0,2.7411134390858933,1.6518293112778142e-15,3.530709106172149e-16,-118.58741855621338,-126.4685697555542,0.0,1.0,1.0,-110.0,-110.0,8.58741980791092,16.46856963634491,0.0304719100240618,545.3711624145508,5.0,3.5,20.0,0.0,0.0,116.39262790965007,2.6033971215453495,1.7393267971981683,0.9329130774145558,6.0,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,20.0,selective,557.3990325927734,546.3146057128906,4.423801839351654,0.00033059288398362696,4.782180845737457,0.7232920154929161,-12.256301462650299,-120.0,0.8392857015132904,0.7602926716208458,0.07901732809841633,0.0,2.740733056969475,1.634511001369706e-15,3.585587030792163e-16,-119.01958084106445,-126.4155445098877,0.0,1.0,1.0,-110.0,-110.0,9.019583374261856,16.41554582118988,0.030510679120197892,546.3145980834961,5.0,3.5,20.0,0.0,0.0,116.81091421503419,2.605617734681492,1.7619102006458358,0.9373919168480069,6.0,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,50.0,flat,545.1106948852539,536.9532661437988,4.326275289058685,1.3436143309064619e-09,4.781155109405518,0.7084095999598503,-10.494661748409271,-120.0,0.7986111119389534,0.7709573432803154,0.07939549908041954,0.0,2.73806826636428,7.896344080932129e-16,2.683574316440831e-16,-121.38120555877686,-126.97472095489502,0.0,1.0,1.0,-110.0,-110.0,11.381205320358276,16.974719285964966,0.03315504337660968,536.953254699707,5.0,3.5,20.0,0.0,0.0,115.92601333605673,2.5851314595962687,1.7681097207106564,0.939582361684118,6.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,50.0,selective,547.7682418823242,539.4656982421875,4.34736692905426,0.10781171252546784,4.679702043533325,0.7483250647783279,-14.15569806098938,-120.0,0.8531745970249176,0.743923619389534,0.0794326663017273,0.0,2.7392404573620297,8.740742424848224e-16,2.706227997548188e-16,-121.00276851654053,-127.00163650512695,0.0,1.0,1.0,-110.0,-110.0,11.002769529819489,17.001638293266296,0.031245726393535733,539.465705871582,5.0,3.5,20.0,0.0,0.0,116.78506255206935,2.591944145393785,1.8240345372202698,0.9470434999450534,6.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,100.0,flat,572.628173828125,560.4196701049805,4.544668018817902,0.0,5.04100227355957,0.7138860151171684,-8.112633407115936,-120.0,0.8174603208899498,0.7857142835855484,0.07943266816437244,0.0,2.728695167868864,1.1223521062959196e-15,3.4343155490909153e-16,-119.92643928527832,-126.32169151306152,0.0,1.0,1.0,-110.0,-110.0,9.926438808441162,16.32169270515442,0.031743278028443456,560.4196624755859,5.0,3.5,20.0,0.0,0.0,118.5368670127521,2.64662600902531,1.7555269571758694,0.9323400280752222,6.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,100.0,selective,569.3193893432617,556.9587478637695,4.518407821655273,0.13236337123331376,4.792787313461304,0.7642456963658333,-14.242402076721191,-120.0,0.8759920597076416,0.742435522377491,0.07922089751809835,0.0,2.7317087093833834,1.0599703333397922e-15,3.176039503585053e-16,-119.93885612487793,-126.47628784179688,0.0,1.0,1.0,-110.0,-110.0,9.938859581947327,16.476288557052612,0.03049418330192566,556.9587554931641,5.0,3.5,20.0,0.0,0.0,119.18581615283733,2.645358448965743,1.8388573327503446,0.9436586942083087,6.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,200.0,flat,561.7814483642578,554.6504974365234,4.4585829973220825,0.0,4.93749812245369,0.706318661570549,-10.010211408138275,-120.0,0.7946428582072258,0.7729414626955986,0.0790720023214817,0.0,2.7358437710790895,8.892254152886581e-16,3.000966280260674e-16,-121.2005033493042,-126.64602851867676,0.0,1.0,1.0,-110.0,-110.0,11.20050323009491,16.646029710769653,0.031060520792379975,554.6505126953125,5.0,3.5,20.0,0.0,0.0,118.0735679555297,2.6396259450449815,1.7542243750641802,0.9328031705483825,6.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,200.0,selective,562.7327346801758,552.2674255371094,4.466132760047913,0.3258614239166491,4.658134013414383,0.767367847263813,-15.34744906425476,-120.0,0.8908730000257492,0.7349950447678566,0.07695152889937162,0.0,2.7310249426518567,8.849436869013448e-16,3.1346981249916734e-16,-121.26355361938477,-126.42081260681152,0.0,1.0,1.0,-110.0,-110.0,11.263553857803345,16.420815467834473,0.031621064292266965,552.2674179077148,5.0,3.5,20.0,0.0,0.0,118.64905995994233,2.6344773369356456,1.8343957261710064,0.9443686428195671,6.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,400.0,flat,566.7661590576172,564.0813140869141,4.498144149780273,0.0,5.01947882771492,0.7108532413840294,-7.52904212474823,-120.0,0.82341268658638,0.793278768658638,0.07887329999357462,0.0,2.736864860577043,7.26421202816184e-16,2.300338808948992e-16,-122.20731163024902,-127.5238561630249,0.0,1.0,1.0,-110.0,-110.0,12.207310557365417,17.52385663986206,0.030549304094165564,564.0813064575195,5.0,3.5,20.0,0.0,0.0,118.25571186162428,2.6413909404296962,1.7428389551452412,0.9325698785614346,6.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,4.0,4.0,4.0,0.5
