algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
pf_fs_soft,5.0,0.0,1.0,243.5397491455078,0.0,1.238462891267611e-12,0.8666139245033264,6.0
pf_fs_soft,5.0,0.0,2.0,493.2677001953125,0.0,3.681933664206882e-12,1.4906593561172485,6.0
pf_fs_soft,5.0,0.0,3.0,536.0985107421875,0.0,3.684292020772473e-12,0.22562171518802643,6.0
pf_fs_soft,5.0,0.0,4.0,559.6875,0.0,3.647240062049084e-12,0.1624285876750946,6.0
pf_fs_soft,5.0,0.0,5.0,575.4006958007812,0.0,3.6057580532489197e-12,0.12842905521392822,6.0
pf_fs_soft,5.0,0.0,6.0,586.4365844726562,0.0,3.5420002434533027e-12,0.10441480576992035,6.0
pf_fs_soft,5.0,0.0,7.0,595.0247802734375,0.0,3.4844399501160472e-12,0.08740995824337006,6.0
pf_fs_soft,5.0,0.0,8.0,601.9305419921875,0.0,3.461417133823752e-12,0.07589808851480484,6.0
pf_fs_soft,5.0,0.0,9.0,607.18505859375,0.0,3.4595447166718696e-12,0.06581327319145203,6.0
pf_fs_soft,5.0,0.0,10.0,611.3734130859375,0.0,3.469786740914471e-12,0.056030936539173126,6.0
pf_fs_soft,5.0,0.0,11.0,614.9052124023438,0.0,3.4862321363071658e-12,0.04870600998401642,6.0
pf_fs_soft,5.0,0.0,12.0,617.9718017578125,0.0,3.5047333958593274e-12,0.043722182512283325,6.0
pf_fs_soft,5.0,0.0,13.0,620.6644287109375,0.0,3.5251192156277034e-12,0.03976275026798248,6.0
pf_fs_soft,5.0,0.0,14.0,623.052734375,0.0,3.547795087224803e-12,0.03610647842288017,6.0
pf_fs_soft,5.0,0.0,15.0,625.2166137695312,0.0,3.5724327142327983e-12,0.03324657678604126,6.0
pf_fs_soft,5.0,0.0,16.0,627.200927734375,0.0,3.5977865651959373e-12,0.031158417463302612,6.0
pf_fs_soft,5.0,0.0,17.0,629.0303344726562,0.0,3.622419638554808e-12,0.029270147904753685,6.0
pf_fs_soft,5.0,0.0,18.0,630.7340087890625,0.0,3.6454858229340026e-12,0.0277508944272995,6.0
pf_fs_soft,5.0,0.0,19.0,632.3258056640625,0.0,3.6657547657081846e-12,0.02641870267689228,6.0
pf_fs_soft,5.0,0.0,20.0,633.822509765625,0.0,3.683830584327863e-12,0.025068460032343864,6.0
