sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
656.6844482421875,633.822509765625,3.9088358879089355,0.0,3.8629746437072754,0.6035962104797363,-20.55810546875,-120.0,0.7083333134651184,0.6897321343421936,42.06937026977539,0.0,2.6726183923892677,3.693830397805131e-12,5.774671647980345e-13,-84.32522583007812,-95.25555419921875,3.683830584327863e-12,0.0,0.0,-110.0,-110.0,-25.67477035522461,-14.744441986083984,0.025068460032343864,633.822509765625,pf_fs_soft,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,132.4674245278588,2.305690557455196,1.3901374477656678,0.9043398261580663,6.0,,,,
651.9197387695312,629.8087158203125,3.88047456741333,0.0,3.6841901540756226,0.6038477420806885,-20.731210708618164,-120.0,0.7321428656578064,0.6867559552192688,40.43236541748047,0.0,2.6418918413110077,6.785779620502308e-13,1.5927953129612343e-13,-91.68399810791016,-99.522705078125,6.685779859426366e-13,0.0,0.0,-110.0,-110.0,-18.315998077392578,-10.477301597595215,0.026501556858420372,629.8087768554688,pf_fs_cognitive,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,132.0431437089698,2.300385589738572,1.4162635438286169,0.9046362127978593,6.0,4.0,4.0,4.0,0.5
627.6572265625,599.4757690429688,3.7360548973083496,0.0,3.770767331123352,0.6140492558479309,-11.040403366088867,-120.0,0.738095223903656,0.7172619104385376,43.21507263183594,0.0,1.376564951846376,3.5273544068264995e-12,5.979894856199264e-13,-84.52550506591797,-94.82035064697266,3.5173543765087967e-12,0.0,0.0,-110.0,-110.0,-25.474491119384766,-15.179638862609863,0.05812733992934227,599.4757690429688,du_pf_soft,5.0,0.0,10.0,0.0,pf,budget_dual,1.0,127.42655243346755,2.2428313969370057,1.3819955245422666,0.8998620272148368,6.0,,,,
630.062255859375,601.4783325195312,3.750370502471924,0.0,3.703471064567566,0.6130676865577698,-12.540736198425293,-120.0,0.7440476417541504,0.7075892686843872,59.51343536376953,0.0,1.3686260748654604,8.353874232994163e-13,2.0851813927868362e-13,-90.78112030029297,-98.25299835205078,8.253874471918221e-13,0.0,0.0,-110.0,-110.0,-19.21887969970703,-11.74699878692627,0.06137297675013542,601.478271484375,du_pf_cognitive,5.0,0.0,10.0,0.0,pf,budget_dual,1.0,127.23205530254697,2.2401268366421268,1.383992425554883,0.9007405529846032,6.0,4.0,4.0,4.0,0.5
641.5394897460938,655.51123046875,3.8186874389648438,0.0,3.6142468452453613,0.5873823761940002,-24.291719436645508,-120.0,0.7083333134651184,0.6748511791229248,57.665016174316406,0.0,2.6535985190421343,4.913832795522266e-12,1.0703336003961561e-12,-83.0857925415039,-93.71905517578125,4.903832982044998e-12,0.0,0.0,-110.0,-110.0,-26.914203643798828,-16.28094482421875,0.027069874107837677,655.51123046875,pf_fs_soft,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,134.1242676489676,2.3041817630484664,1.4413708379574923,0.9271416292763692,6.0,,,,
638.50146484375,658.581298828125,3.8006038665771484,0.0,3.6457031965255737,0.5755710601806641,-24.836410522460938,-120.0,0.6904761791229248,0.6659226417541504,59.48587417602539,0.0,2.6564652798697352,1.3228023277439549e-12,2.925552595317571e-13,-88.78504943847656,-97.94332122802734,1.312802297426252e-12,0.0,0.0,-110.0,-110.0,-21.214948654174805,-12.056674003601074,0.0298702884465456,658.581298828125,pf_fs_cognitive,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,134.0317460457837,2.3018560101222065,1.4701511043205673,0.9281621982685535,6.0,4.0,4.0,4.0,0.5
620.7930297851562,621.7296752929688,3.6951966285705566,0.0,3.576387882232666,0.6003323793411255,-12.70142650604248,-120.0,0.7321428656578064,0.6897321343421936,57.2326545715332,0.0,1.376297005917877,5.020023893104186e-12,1.0252264532120692e-12,-82.9929428100586,-93.46916961669922,5.010024079626918e-12,0.0,0.0,-110.0,-110.0,-27.00705909729004,-16.530832290649414,0.05580003187060356,621.7296142578125,du_pf_soft,5.0,1.0,10.0,0.0,pf,budget_dual,1.0,129.1017481495874,2.2451705911052975,1.3899445352638369,0.9206566043929362,6.0,,,,
617.190673828125,616.0697631835938,3.6737539768218994,0.0,3.6099976301193237,0.6157445907592773,-14.240408897399902,-120.0,0.726190447807312,0.6941964030265808,79.43267059326172,0.0,1.3725024838931859,1.8571342380591105e-12,4.1306549652085633e-13,-87.31156921386719,-96.56521606445312,1.8471342077414077e-12,0.0,0.0,-110.0,-110.0,-22.688434600830078,-13.43478012084961,0.057948414236307144,616.06982421875,du_pf_cognitive,5.0,1.0,10.0,0.0,pf,budget_dual,1.0,129.24894059847526,2.245535425545393,1.4149915142063394,0.9223502518541645,6.0,4.0,4.0,4.0,0.5
596.2630615234375,598.45068359375,3.549184799194336,0.0,3.4609264135360718,0.5780009031295776,-26.705034255981445,-120.0,0.6726190447807312,0.6413690447807312,40.31442642211914,0.0,2.661371092312038,1.6676490917355569e-12,4.2022995868674917e-13,-87.7789535522461,-95.19725799560547,1.657649061417854e-12,0.0,0.0,-110.0,-110.0,-22.221046447753906,-14.802745819091797,0.03197374939918518,598.4507446289062,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,131.93667534543985,2.2776831773566486,1.4361282728301055,0.9242554131551987,6.0,,,,
599.297607421875,601.4384155273438,3.5672476291656494,0.0,3.5197808742523193,0.5794458985328674,-26.384267807006836,-120.0,0.6845238208770752,0.6473214030265808,42.319122314453125,0.0,2.6661906496156007,4.571430582168967e-13,1.4200504650212914e-13,-93.39948272705078,-99.43021392822266,4.471430550042482e-13,0.0,0.0,-110.0,-110.0,-16.600521087646484,-10.569779396057129,0.02902836911380291,601.4384765625,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,131.86308959556288,2.2784959557563913,1.3540075962136955,0.92393042123846,6.0,4.0,4.0,4.0,0.5
579.3994140625,563.30078125,3.448806047439575,0.0,3.406172513961792,0.591325581073761,-14.698919296264648,-120.0,0.6726190447807312,0.6688988208770752,41.91891098022461,0.0,1.3759884343016893,1.7935591163295572e-12,4.67105358298997e-13,-87.46285247802734,-94.6871337890625,1.7835590860118544e-12,0.0,0.0,-110.0,-110.0,-22.53715705871582,-15.31286907196045,0.06455249339342117,563.3007202148438,du_pf_soft,5.0,2.0,10.0,0.0,pf,budget_dual,1.0,127.03742100388641,2.219986264656695,1.281680315135905,0.9175956356943672,6.0,,,,
577.9462280273438,563.6691284179688,3.4401562213897705,0.0,3.688241958618164,0.5967284440994263,-17.17894172668457,-120.0,0.6964285969734192,0.6622023582458496,57.86601257324219,0.0,1.3754339481238276,5.172108943386766e-13,1.9271953824451238e-13,-92.86331939697266,-97.83528900146484,5.072109182310824e-13,0.0,0.0,-110.0,-110.0,-17.136676788330078,-12.164721488952637,0.06430837512016296,563.6691284179688,du_pf_cognitive,5.0,2.0,10.0,0.0,pf,budget_dual,1.0,126.93653531324233,2.2181000758614693,1.3369087622822462,0.9169974603762828,6.0,4.0,4.0,4.0,0.5
644.4102783203125,613.9932861328125,3.835775375366211,0.0,4.066054821014404,0.5933353900909424,-26.631797790527344,-120.0,0.6785714030265808,0.6555059552192688,41.53789138793945,0.0,2.6508638670202345,8.915352722564662e-13,3.409575410635163e-13,-90.49861145019531,-96.5562744140625,8.81535296148872e-13,0.0,0.0,-110.0,-110.0,-19.501384735107422,-13.44372844696045,0.027349241077899933,613.9932861328125,pf_fs_soft,5.0,3.0,20.0,0.0,pf,budget_dual,0.0,130.27504079868336,2.2800055798818426,1.2783319142534586,0.9091322664331011,6.0,,,,
