sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
296.8163757324219,293.92626953125,2.3556854724884033,0.074380649253726,2.509620785713196,0.8469195365905762,-7.114776134490967,-120.0,6.530112266540527,8.700069665908813,0.8809523582458496,0.8740079402923584,45.59043884277344,0.0,34.972758829128,1.0053445062389605e-14,8.700984167376875e-15,-109.97685241699219,-110.90814208984375,5.344523787290459e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.02314927987754345,0.9081436991691589,0.15897758305072784,293.92626953125,pf_fs_soft,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,66.20636005491623,1.706893445355525,1.3322485920834592,0.9830118047618535,8.0,,,,
458.052734375,453.0862731933594,3.6353392601013184,1.1608527529460844e-05,4.056743621826172,0.8226736187934875,-5.1974778175354,-120.0,11.593873977661133,14.378599405288696,0.8650793433189392,0.8571428656578064,20.44098472595215,0.0,34.73354977299459,1.0048345924047134e-14,8.72517458131751e-15,-109.97904205322266,-110.6341552734375,4.83460995304337e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.020945841446518898,0.6341498494148254,0.0616280734539032,453.0862731933594,pf_fs_cognitive,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,104.31603836427935,2.3187747700889365,1.7560492903955276,0.9764607043288859,8.0,8.0,8.0,8.0,0.5
271.6180419921875,269.4472961425781,2.155698776245117,0.03158388566225767,2.3139848709106445,0.8478831648826599,-4.8410468101501465,-120.0,5.666293621063232,7.78819465637207,0.8730158805847168,0.8710317611694336,69.79673767089844,0.0,13.90690493886359,1.01579028595109e-14,9.202620795663394e-15,-109.93195343017578,-110.45162200927734,1.5790303499419941e-16,0.5,0.5,-110.0,-110.0,-0.06804056465625763,0.4516183137893677,0.13376930356025696,269.44732666015625,du_pf_soft,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,59.36342549397249,1.6152815774968288,1.2947075059390694,0.9844299113306348,8.0,,,,
354.09674072265625,350.1802062988281,2.8102915287017822,0.01933503182226559,3.0617480278015137,0.8359404802322388,-4.443930625915527,-120.0,8.310145854949951,10.695680618286133,0.8650793433189392,0.8665674328804016,47.74209213256836,0.0,14.025679243030027,1.0041987247712096e-14,9.120704239334431e-15,-109.98180389404297,-110.46048736572266,4.198742319539567e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.018196815624833107,0.460494726896286,0.09430170059204102,350.1802062988281,du_pf_cognitive,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,82.94027553934835,1.9525904677791193,1.471057506596264,0.9800351616281558,8.0,8.0,8.0,8.0,0.5
191.09976196289062,190.7595977783203,1.516664743423462,0.0,1.675830900669098,0.8160571455955505,-12.940430641174316,-120.0,3.131970167160034,4.972336769104004,0.7936508059501648,0.7857142686843872,67.43347930908203,0.0,34.93836749519687,1.2568761068271032e-14,9.716447922126798e-15,-109.007080078125,-110.26376342773438,2.568761243754332e-15,0.1666666716337204,0.1666666716337204,-110.0,-110.0,-0.9929247498512268,0.2637668550014496,0.22174274921417236,190.75961303710938,pf_fs_soft,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,50.17700249117539,1.4995412206262484,1.181089907683128,0.9871626981165822,8.0,,,,
201.611083984375,200.50192260742188,1.6000880002975464,0.0,1.7839040756225586,0.8191428780555725,-13.127909660339355,-120.0,3.537912130355835,5.345202565193176,0.8333333134651184,0.798115074634552,68.7090072631836,0.0,34.9132025440922,1.0542070417573352e-14,9.071810109487124e-15,-109.77074432373047,-110.54305267333984,5.420705930566511e-16,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.22925913333892822,0.5430573225021362,0.19794844090938568,200.5019073486328,pf_fs_cognitive,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,87.5125383053629,2.0228273938711037,1.5179689398034233,0.9816052087194085,8.0,8.0,8.0,8.0,0.5
187.968505859375,187.390380859375,1.4918135404586792,0.0,1.6620201468467712,0.8292936682701111,-9.526684761047363,-120.0,3.0587210655212402,4.811550259590149,0.817460298538208,0.7941468358039856,71.19344329833984,0.0,13.912665526149794,1.2003283566749956e-14,9.677872347642943e-15,-109.20700073242188,-110.25516510009766,2.0032837422332556e-15,0.25,0.25,-110.0,-110.0,-0.7930005788803101,0.255172997713089,0.17791856825351715,187.390380859375,du_pf_soft,5.0,1.0,16.0,0.0,pf,budget_dual,1.0,44.90313421339648,1.4377875047723032,1.136236622291618,0.9875738343230643,8.0,,,,
214.37107849121094,214.0471954345703,1.7013577222824097,0.0,1.9259967803955078,0.8241288065910339,-10.361412048339844,-120.0,4.112532615661621,5.840428948402405,0.8253968358039856,0.8144841194152832,54.89023208618164,0.0,13.95542698330246,1.0084004317060646e-14,9.116926472389677e-15,-109.96366119384766,-110.48123931884766,8.400449254394524e-17,0.3333333432674408,0.3333333432674408,-110.0,-110.0,-0.03633027896285057,0.48124048113822937,0.12638980150222778,214.0471954345703,du_pf_cognitive,5.0,1.0,16.0,0.0,pf,budget_dual,1.0,65.51727495581727,1.6942428031751982,1.3309608951281997,0.9865614437697194,8.0,8.0,8.0,8.0,0.5
323.84332275390625,318.99945068359375,2.5701851844787598,0.0,2.910543203353882,0.8218224048614502,-9.950061798095703,-120.0,7.646446466445923,9.932168006896973,0.8492063283920288,0.84375,12.886650085449219,0.0,34.71134585514665,1.0003923281128382e-14,7.986235743627067e-15,-109.998291015625,-111.24002838134766,3.923456611681919e-18,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.0017036307835951447,1.2400349378585815,0.12552405893802643,318.99945068359375,pf_fs_soft,5.0,2.0,40.0,0.0,pf,budget_dual,0.0,79.38155428652195,1.9003450159850181,1.4148345667152458,0.9782054282429689,8.0,,,,
439.02252197265625,427.8869323730469,3.4843056201934814,0.0,4.130589246749878,0.8017495274543762,-8.193532943725586,-120.0,11.336596012115479,13.919119834899902,0.841269850730896,0.8273809552192688,8.724223136901855,0.0,34.79371864104178,9.916170667792837e-15,7.528311097616553e-15,-110.03656005859375,-111.7702865600586,0.0,1.0,1.0,-110.0,-110.0,0.036559753119945526,1.770288348197937,0.06575942039489746,427.886962890625,pf_fs_cognitive,5.0,2.0,40.0,0.0,pf,budget_dual,0.0,110.7601732563808,2.4529008438719857,1.7578328755765413,0.9657467151314578,8.0,8.0,8.0,8.0,0.5
