sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_violation_watt,protection_satisfaction,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
803.400390625,812.2345581054688,6.376193523406982,0.0,6.507795810699463,0.8250771760940552,9.358580589294434,-120.0,0.9285714030265808,0.898809552192688,0.0794326663017273,0.0,2.74340598564595,4.737003381915942e-15,1.0125617139935118e-15,4.727003310940657e-15,0.0,0.036888159811496735,812.234619140625,pf_fs_soft,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,155.38647027996018,3.457260887010203,2.7435241478548047,0.986113492878933,6.0,,,,
800.5691528320312,813.34716796875,6.353723526000977,0.0,6.746697902679443,0.848483681678772,9.927045822143555,-120.0,0.9285714030265808,0.9186508059501648,0.07943267375230789,0.0,2.7314161201938987,1.1513204279512248e-15,3.3126315072636893e-16,1.1413204628550589e-15,0.0,0.03208267688751221,813.3470458984375,pf_fs_cognitive,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,155.43089075361019,3.453164468448488,2.8092415808413027,0.9890023064196333,6.0,2.0,2.0,2.0,0.5
757.85205078125,763.319580078125,6.0146989822387695,0.14605947025120258,6.331816673278809,0.861553430557251,11.64905834197998,-57.94139595031738,0.9285714030265808,0.9265872836112976,0.07943268120288849,0.0,1.1430475511588156,3.047743552350062e-15,9.538140498707953e-16,3.0377434813747776e-15,0.0,0.0729667991399765,763.319580078125,du_pf_soft,5.0,0.0,8.0,0.0,pf,budget_dual,1.0,148.4342233721992,3.2707316183382398,2.6890799491071533,0.9862019246285102,6.0,,,,
756.3848266601562,766.08984375,6.003054141998291,0.2749463990330696,6.209559440612793,0.8694014549255371,12.480182647705078,-39.6804667472839,0.9285714030265808,0.9305555820465088,0.0794326588511467,0.0,1.1451332126744092,1.6477821084464944e-15,4.4073726224976093e-16,1.6377821433503285e-15,0.0,0.07339082658290863,766.08984375,du_pf_cognitive,5.0,0.0,8.0,0.0,pf,budget_dual,1.0,148.88213747675178,3.279415250644222,2.6654590027441976,0.9879245903665614,6.0,2.0,2.0,2.0,0.5
779.061279296875,789.6861572265625,6.18302583694458,0.0041799152004387,6.490433692932129,0.8207694888114929,7.785877227783203,-120.0,0.9047619104385376,0.8849206566810608,0.0794326663017273,0.0,2.740601859521121,4.098249907160843e-15,9.870195413481768e-16,4.088249836185559e-15,0.0,0.04064071550965309,789.6862182617188,pf_fs_soft,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,153.41589577938723,3.403450394181204,2.815733192728333,0.9867990382825041,6.0,,,,
779.169189453125,791.9948120117188,6.183882236480713,0.01791389052868908,6.394856214523315,0.8251532912254333,8.160894393920898,-120.0,0.9126983880996704,0.8908730149269104,0.07943267375230789,0.0,2.7368370834738016,9.929506778030882e-16,3.1645529427268965e-16,9.829507127069224e-16,0.0,0.04063243046402931,791.9948120117188,pf_fs_cognitive,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,153.42797375052174,3.402659198832719,2.7724756439707274,0.9875040513303279,6.0,2.0,2.0,2.0,0.5
732.423583984375,734.6375732421875,5.812885761260986,1.0651273429393768,6.025809049606323,0.8596878051757812,12.41614055633545,-18.597819089889512,0.9444444179534912,0.9226190447807312,0.0794326663017273,0.0,1.1464575659483671,3.2038697239791586e-15,9.616215760621118e-16,3.1938696530038743e-15,0.0,0.08880192786455154,734.6375122070312,du_pf_soft,5.0,1.0,8.0,0.0,pf,budget_dual,1.0,146.5948982060071,3.223864433463091,2.6721438591507525,0.9864047316367992,6.0,,,,
728.6273193359375,731.7747192382812,5.782756328582764,1.1341779828071594,6.003302097320557,0.8613304495811462,12.950182914733887,-11.798149776458734,0.9523809552192688,0.9384920597076416,0.07943267375230789,0.0,1.1404879540205002,1.101844174710917e-15,3.3599645024496476e-16,1.0918442096147511e-15,0.0,0.07859668880701065,731.774658203125,du_pf_cognitive,5.0,1.0,8.0,0.0,pf,budget_dual,1.0,146.58329498145795,3.2239191949500783,2.7271192287437622,0.986437218252262,6.0,2.0,2.0,2.0,0.5
786.3507080078125,796.3486328125,6.240878582000732,0.0,6.305240869522095,0.807794988155365,4.823154926300049,-120.0,0.89682537317276,0.8690476417541504,0.07943267375230789,0.0,2.725640129763633,3.993268643678145e-15,8.620454945136395e-16,3.983268572702861e-15,0.0,0.035808853805065155,796.3486328125,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,153.85115760682072,3.4161260591478384,2.580913321149766,0.9861323808771556,6.0,,,,
786.8615112304688,794.8181762695312,6.244932651519775,0.02033359929919243,6.297907829284668,0.813812255859375,6.528364658355713,-120.0,0.920634925365448,0.8849206566810608,0.07943267375230789,0.0,2.729632775299251,1.332216384056879e-15,3.327757133421487e-16,1.3222164189607131e-15,0.0,0.03711506351828575,794.8182373046875,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,153.63194395853097,3.4103116121691657,2.6195711466464098,0.9859051353649844,6.0,2.0,2.0,2.0,0.5
