algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
pf_fs_soft,5.0,0.0,1.0,588.81982421875,0.0,3.5276328214740643e-15,1.2904971837997437,6.0
pf_fs_soft,5.0,0.0,2.0,664.2260131835938,0.0,4.167245822912389e-15,0.4279693365097046,6.0
pf_fs_soft,5.0,0.0,3.0,690.189208984375,0.0,4.252713141356243e-15,0.15694719552993774,6.0
pf_fs_soft,5.0,0.0,4.0,709.2870483398438,0.0,4.360023321927416e-15,0.11918666958808899,6.0
pf_fs_soft,5.0,0.0,5.0,725.0633544921875,0.0,4.431479021357789e-15,0.10252436250448227,6.0
pf_fs_soft,5.0,0.0,6.0,738.45849609375,0.0,4.4657847027545355e-15,0.09241493046283722,6.0
pf_fs_soft,5.0,0.0,7.0,749.8831787109375,0.0,4.473095867638761e-15,0.08178804814815521,6.0
pf_fs_soft,5.0,0.0,8.0,759.5704345703125,0.0,4.470444654513855e-15,0.07351561635732651,6.0
pf_fs_soft,5.0,0.0,9.0,767.6754150390625,0.0,4.464610715089641e-15,0.06770922988653183,6.0
pf_fs_soft,5.0,0.0,10.0,774.35107421875,0.0,4.453051256458462e-15,0.05941367894411087,6.0
pf_fs_soft,5.0,0.0,11.0,779.9716186523438,0.0,4.437614080994752e-15,0.053617581725120544,6.0
pf_fs_soft,5.0,0.0,12.0,784.894287109375,0.0,4.419651476798804e-15,0.049928706139326096,6.0
pf_fs_soft,5.0,0.0,13.0,789.38818359375,0.0,4.410366301631002e-15,0.04814213141798973,6.0
pf_fs_soft,5.0,0.0,14.0,793.5821533203125,0.0,4.41130481413656e-15,0.04787756875157356,6.0
pf_fs_soft,5.0,0.0,15.0,797.43994140625,0.0,4.4315683833337245e-15,0.04821972921490669,6.0
pf_fs_soft,5.0,0.0,16.0,800.9320678710938,0.0,4.469937705294923e-15,0.04583914205431938,6.0
pf_fs_soft,5.0,0.0,17.0,804.076171875,0.0,4.521030309156829e-15,0.041910819709300995,6.0
pf_fs_soft,5.0,0.0,18.0,806.9978637695312,0.0,4.583550658026616e-15,0.03946357220411301,6.0
pf_fs_soft,5.0,0.0,19.0,809.7119140625,0.0,4.652987877943682e-15,0.038123201578855515,6.0
pf_fs_soft,5.0,0.0,20.0,812.234619140625,0.0,4.727003310940657e-15,0.036888159811496735,6.0
pf_fs_cognitive,5.0,0.0,1.0,589.641845703125,0.0,1.2813393500800494e-15,1.2862378358840942,6.0
pf_fs_cognitive,5.0,0.0,2.0,662.4459228515625,0.0,1.3837038111513236e-15,0.4199793040752411,6.0
pf_fs_cognitive,5.0,0.0,3.0,686.5464477539062,0.0,1.4052456589450134e-15,0.14363117516040802,6.0
pf_fs_cognitive,5.0,0.0,4.0,705.4871826171875,0.0,1.3927423938523559e-15,0.11249968409538269,6.0
pf_fs_cognitive,5.0,0.0,5.0,721.54150390625,0.0,1.3960338580062677e-15,0.10476668924093246,6.0
pf_fs_cognitive,5.0,0.0,6.0,735.0762329101562,0.0,1.3964435043153835e-15,0.09103234857320786,6.0
pf_fs_cognitive,5.0,0.0,7.0,746.6661987304688,0.0,1.3793764257029198e-15,0.08054418861865997,6.0
pf_fs_cognitive,5.0,0.0,8.0,756.6373291015625,0.0,1.3483729022510443e-15,0.07315179705619812,6.0
pf_fs_cognitive,5.0,0.0,9.0,765.195068359375,0.0,1.3085652124662892e-15,0.06754311174154282,6.0
pf_fs_cognitive,5.0,0.0,10.0,772.5009765625,0.0,1.2666628102029742e-15,0.06234545633196831,6.0
pf_fs_cognitive,5.0,0.0,11.0,778.8924560546875,0.0,1.2291483562437916e-15,0.0576900839805603,6.0
pf_fs_cognitive,5.0,0.0,12.0,784.6435546875,0.0,1.2013080773334373e-15,0.05301655828952789,6.0
pf_fs_cognitive,5.0,0.0,13.0,789.8206787109375,0.0,1.1805415823238404e-15,0.04901903122663498,6.0
pf_fs_cognitive,5.0,0.0,14.0,794.4365234375,0.0,1.1662806179865118e-15,0.044673167169094086,6.0
pf_fs_cognitive,5.0,0.0,15.0,798.4520263671875,0.0,1.1566118427727224e-15,0.040479887276887894,6.0
pf_fs_cognitive,5.0,0.0,16.0,801.956298828125,0.0,1.1493096776135614e-15,0.03675839304924011,6.0
pf_fs_cognitive,5.0,0.0,17.0,805.1055908203125,0.0,1.1451163351290606e-15,0.03407558053731918,6.0
pf_fs_cognitive,5.0,0.0,18.0,808.01123046875,0.0,1.1443732754760818e-15,0.03237282112240791,6.0
pf_fs_cognitive,5.0,0.0,19.0,810.7472534179688,0.0,1.144528706021903e-15,0.031545691192150116,6.0
pf_fs_cognitive,5.0,0.0,20.0,813.3470458984375,0.0,1.1413204628550589e-15,0.03208267688751221,6.0
du_pf_soft,5.0,0.0,1.0,540.0745849609375,0.0,3.603395471682988e-15,1.2350820302963257,6.0
du_pf_soft,5.0,0.0,2.0,665.9265747070312,0.0,3.619668245149164e-15,0.4502949118614197,6.0
du_pf_soft,5.0,0.0,3.0,691.2916870117188,0.0,3.495896402764577e-15,0.15118084847927094,6.0
du_pf_soft,5.0,0.0,4.0,710.6141357421875,0.0,3.3040995561442335e-15,0.11655008047819138,6.0
du_pf_soft,5.0,0.0,5.0,727.2470092773438,0.0,3.15033702995445e-15,0.10494522005319595,6.0
du_pf_soft,5.0,0.0,6.0,741.5557861328125,0.0,3.071276668723628e-15,0.09819318354129791,6.0
du_pf_soft,5.0,0.0,7.0,753.4039306640625,0.0,3.0390529943112327e-15,0.0839511826634407,6.0
du_pf_soft,5.0,0.0,8.0,763.319580078125,0.0,3.0377434813747776e-15,0.0729667991399765,6.0
du_pf_cognitive,5.0,0.0,1.0,529.8216552734375,0.0,1.4330988551078134e-15,1.21451997756958,6.0
du_pf_cognitive,5.0,0.0,2.0,669.3184204101562,0.0,1.650213834158943e-15,0.4482741951942444,6.0
du_pf_cognitive,5.0,0.0,3.0,694.8380126953125,0.0,1.6158644246862947e-15,0.14561708271503448,6.0
du_pf_cognitive,5.0,0.0,4.0,714.2735595703125,0.0,1.6275915958410304e-15,0.10983265936374664,6.0
du_pf_cognitive,5.0,0.0,5.0,731.122802734375,0.0,1.6686992694415841e-15,0.09860385209321976,6.0
du_pf_cognitive,5.0,0.0,6.0,745.1846923828125,0.0,1.6759063551524157e-15,0.09168048202991486,6.0
du_pf_cognitive,5.0,0.0,7.0,756.5838623046875,0.0,1.6591615725763823e-15,0.08209601789712906,6.0
du_pf_cognitive,5.0,0.0,8.0,766.08984375,0.0,1.6377821433503285e-15,0.07339082658290863,6.0
pf_fs_soft,5.0,1.0,1.0,552.5172729492188,0.0,4.4676579161173884e-15,1.2875617742538452,6.0
pf_fs_soft,5.0,1.0,2.0,630.0748291015625,0.0,4.673504709992076e-15,0.43974223732948303,6.0
pf_fs_soft,5.0,1.0,3.0,657.1697998046875,0.0,4.685009958514631e-15,0.1434403359889984,6.0
pf_fs_soft,5.0,1.0,4.0,676.873291015625,0.0,4.39598791735136e-15,0.11629026383161545,6.0
pf_fs_soft,5.0,1.0,5.0,692.45263671875,0.0,4.092122470820405e-15,0.09730122238397598,6.0
pf_fs_soft,5.0,1.0,6.0,705.5693359375,0.0,3.834613866943257e-15,0.0879397988319397,6.0
pf_fs_soft,5.0,1.0,7.0,717.001708984375,0.0,3.654809948064851e-15,0.08493508398532867,6.0
pf_fs_soft,5.0,1.0,8.0,727.124267578125,0.0,3.589853955955234e-15,0.08301021158695221,6.0
pf_fs_soft,5.0,1.0,9.0,736.2431640625,0.0,3.6329603096739525e-15,0.07950951159000397,6.0
pf_fs_soft,5.0,1.0,10.0,744.2147216796875,0.0,3.725627831685941e-15,0.0729224756360054,6.0
pf_fs_soft,5.0,1.0,11.0,751.15625,0.0,3.8130636546992135e-15,0.06647557765245438,6.0
pf_fs_soft,5.0,1.0,12.0,757.210693359375,0.0,3.861609654005199e-15,0.06375271081924438,6.0
pf_fs_soft,5.0,1.0,13.0,762.5838012695312,0.0,3.877866757361851e-15,0.06015203893184662,6.0
pf_fs_soft,5.0,1.0,14.0,767.515869140625,0.0,3.886222737386515e-15,0.05923321843147278,6.0
pf_fs_soft,5.0,1.0,15.0,772.0921630859375,0.0,3.908810564990945e-15,0.05270114913582802,6.0
pf_fs_soft,5.0,1.0,16.0,776.3823852539062,0.0,3.94188889564712e-15,0.04934688284993172,6.0
pf_fs_soft,5.0,1.0,17.0,780.266357421875,0.0,3.985399284081679e-15,0.047089990228414536,6.0
pf_fs_soft,5.0,1.0,18.0,783.7130737304688,0.0,4.030964150929803e-15,0.04344509541988373,6.0
pf_fs_soft,5.0,1.0,19.0,786.8124389648438,0.0,4.067810507651839e-15,0.04176957905292511,6.0
pf_fs_soft,5.0,1.0,20.0,789.6862182617188,0.0,4.088249836185559e-15,0.04064071550965309,6.0
pf_fs_cognitive,5.0,1.0,1.0,555.1046142578125,0.0,1.159635432757065e-15,1.2916101217269897,6.0
pf_fs_cognitive,5.0,1.0,2.0,630.4036865234375,0.0,1.2048990735133219e-15,0.42753660678863525,6.0
pf_fs_cognitive,5.0,1.0,3.0,657.794677734375,0.0,1.2208849145686155e-15,0.14150750637054443,6.0
pf_fs_cognitive,5.0,1.0,4.0,677.364990234375,0.0,1.130537309920038e-15,0.11523792892694473,6.0
pf_fs_cognitive,5.0,1.0,5.0,693.0245971679688,0.0,1.037786884558337e-15,0.10124168545007706,6.0
pf_fs_cognitive,5.0,1.0,6.0,706.65380859375,0.0,9.593287637530128e-16,0.09286578744649887,6.0
