step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
11.0,15.0,-944.1689453125,5.585717678070068,478.3534240722656,944.1689453125,3.7964558601379395,0.0,2.107976973056793,0.41394805908203125,-19.497949600219727,-120.0,0.5714285969734192,0.5634920597076416,0.07943268120288849,0.0,0.0,2.610334679596757e-15,4.205793604127663e-16,-115.83303833007812,-127.05696868896484,0.0,1.0,1.0,-110.0,-110.0,5.833037853240967,17.05696678161621,0.32121139764785767,944.1689453125,2.0,2.0,2.0,0.5
12.0,10.0,-894.1524658203125,12.710750579833984,526.682373046875,894.1524658203125,4.180018901824951,0.0,3.072001338005066,0.47919461131095886,-14.9241943359375,-120.0,0.60317462682724,0.5972222089767456,0.07943267375230789,0.0,0.0,1.5237758496937544e-15,4.259610371827057e-16,-118.17078399658203,-125.1259994506836,0.0,1.0,1.0,-110.0,-110.0,8.170788764953613,15.126002311706543,0.11749464273452759,894.1524658203125,2.0,2.0,2.0,0.5
13.0,-10.0,-651.796630859375,1.8977712392807007,433.66961669921875,651.796630859375,3.4418222904205322,0.0,3.57189679145813,0.5886136889457703,-18.936189651489258,-120.0,0.6904761791229248,0.6845238208770752,0.07943267375230789,0.0,0.0,2.4388547652492553e-15,6.555072041166375e-16,-116.12814331054688,-124.1635971069336,0.0,1.0,1.0,-110.0,-110.0,6.128140449523926,14.163594245910645,0.048510290682315826,651.796630859375,2.0,2.0,2.0,0.5
14.0,5.0,-828.833251953125,3.0764708518981934,483.2772216796875,828.833251953125,3.835533618927002,0.0,3.0058302879333496,0.4931372106075287,-18.318758010864258,-120.0,0.6507936716079712,0.6230158805847168,0.07943267375230789,0.0,0.0,2.559562889463624e-15,5.434868850840195e-16,-115.91835021972656,-124.80004119873047,0.0,1.0,1.0,-110.0,-110.0,5.918342113494873,14.800042152404785,0.09318485856056213,828.833251953125,2.0,2.0,2.0,0.5
15.0,15.0,-882.4945068359375,7.792673110961914,485.721435546875,882.4945068359375,3.8549320697784424,0.0,2.740252375602722,0.46351760625839233,-19.366464614868164,-120.0,0.6428571343421936,0.6269841194152832,0.0794326663017273,0.0,0.0,2.4705956308817157e-15,6.27946181381081e-16,-116.07198333740234,-123.0963134765625,0.0,1.0,1.0,-110.0,-110.0,6.071983337402344,13.096305847167969,0.296024352312088,882.4945678710938,2.0,2.0,2.0,0.5
16.0,0.0,-756.2647094726562,2.24899959564209,466.70098876953125,756.2647094726562,3.7039761543273926,0.0,3.233699083328247,0.5066334009170532,-17.872922897338867,-120.0,0.5952380895614624,0.6051587462425232,0.0794326663017273,0.0,0.0,5.987956483804427e-16,3.184059582106571e-16,-122.22721862792969,-125.57681274414062,0.0,1.0,1.0,-110.0,-110.0,12.227212905883789,15.576812744140625,0.07755953073501587,756.2647094726562,2.0,2.0,2.0,0.5
17.0,15.0,-997.7779541015625,4.188294887542725,509.19512939453125,997.7779541015625,4.041231155395508,0.0,3.07987642288208,0.4245005249977112,-19.65460777282715,-120.0,0.6111111044883728,0.6071428656578064,0.07943267375230789,0.0,0.0,1.0340039295367808e-15,3.8054985387494893e-16,-119.85478210449219,-125.91912841796875,0.0,1.0,1.0,-110.0,-110.0,9.854777336120605,15.919123649597168,0.17030464112758636,997.7780151367188,2.0,2.0,2.0,0.5
18.0,10.0,-426.236572265625,417036.0,217.88836669921875,426.236572265625,1.729272723197937,0.0,1.4988663792610168,0.3579229414463043,-27.350650787353516,-120.0,0.5555555820465088,0.4285714328289032,0.07943267375230789,0.0,0.0,1.267230428156753e-15,3.399374827903022e-16,-118.97145080566406,-126.63232421875,0.0,1.0,1.0,-110.0,-110.0,8.971443176269531,16.6323299407959,1.2974350452423096,426.2365417480469,2.0,2.0,2.0,0.5
19.0,-5.0,-652.1883544921875,2.5838780403137207,436.3974609375,652.1883544921875,3.4634718894958496,0.0,3.5124592781066895,0.5627446174621582,-16.70410919189453,-120.0,0.6507936716079712,0.6448412537574768,0.0794326663017273,0.0,0.0,1.5326345437726135e-15,2.736756570435948e-16,-118.14562225341797,-127.5788345336914,0.0,1.0,1.0,-110.0,-110.0,8.145613670349121,17.57883644104004,0.06006170064210892,652.1884155273438,2.0,2.0,2.0,0.5
20.0,10.0,-982.2255859375,3.6870851516723633,482.34832763671875,982.2255859375,3.8281612396240234,0.0,2.2942469120025635,0.43310654163360596,-20.54253578186035,-120.0,0.6111111044883728,0.5892857313156128,0.07943267375230789,0.0,0.0,1.1283907166734588e-15,4.010992966918119e-16,-119.47541046142578,-125.0584487915039,0.0,1.0,1.0,-110.0,-110.0,9.4754056930542,15.058455467224121,0.11531306803226471,982.2255249023438,2.0,2.0,2.0,0.5
21.0,-10.0,-632.900390625,2.0781664848327637,420.3689880371094,632.900390625,3.336261749267578,0.0,3.2869324684143066,0.5654354095458984,-15.784425735473633,-120.0,0.6904761791229248,0.670634925365448,0.07943267375230789,0.0,0.0,8.86319182380902e-16,4.3518231430254883e-16,-120.52410125732422,-124.27167510986328,0.0,1.0,1.0,-110.0,-110.0,10.52409839630127,14.271675109863281,0.05604394152760506,632.9004516601562,2.0,2.0,2.0,0.5
22.0,-5.0,-709.793212890625,2.4841079711914062,459.07513427734375,709.793212890625,3.643453359603882,0.0,3.628673553466797,0.5902248620986938,-14.37470817565918,-120.0,0.6984127163887024,0.6805555820465088,0.07943267375230789,0.0,0.0,1.2309139964223432e-15,5.617777145470288e-16,-119.09771728515625,-123.1750259399414,0.0,1.0,1.0,-110.0,-110.0,9.097722053527832,13.175023078918457,0.06259974092245102,709.793212890625,2.0,2.0,2.0,0.5
23.0,15.0,-1020.46923828125,9.054269790649414,516.539306640625,1020.46923828125,4.099518299102783,0.0,2.516885757446289,0.421656996011734,-22.122589111328125,-120.0,0.5714285969734192,0.5773809552192688,0.0794326663017273,0.0,0.0,1.4291386584420443e-15,5.576699753297599e-16,-118.44925689697266,-123.82451629638672,0.0,1.0,1.0,-110.0,-110.0,8.44925594329834,13.824517250061035,0.25317996740341187,1020.46923828125,2.0,2.0,2.0,0.5
24.0,0.0,-780.9496459960938,2.0354433059692383,428.75128173828125,780.9496459960938,3.402787923812866,0.0,2.715017795562744,0.4936807155609131,-20.545364379882812,-120.0,0.6190476417541504,0.5952380895614624,0.0794326663017273,0.0,0.0,1.2804317542770664e-15,4.1288041325737593e-16,-118.92642974853516,-125.54349517822266,0.0,1.0,1.0,-110.0,-110.0,8.926435470581055,15.543498039245605,0.07444598525762558,780.9495849609375,2.0,2.0,2.0,0.5
25.0,0.0,-865.2850952148438,3.044811487197876,481.065673828125,865.2850952148438,3.817981481552124,0.0,3.1197301149368286,0.4880087375640869,-21.349424362182617,-120.0,0.6428571343421936,0.6309523582458496,0.07943267375230789,0.0,0.0,1.5364940493967777e-15,4.584792937722883e-16,-118.13468170166016,-125.37987518310547,0.0,1.0,1.0,-110.0,-110.0,8.134690284729004,15.379878044128418,0.08411743491888046,865.2850952148438,2.0,2.0,2.0,0.5
26.0,-10.0,-639.5291748046875,1.9097234010696411,459.0675354003906,639.5291748046875,3.643393039703369,0.0,3.661466121673584,0.619898796081543,-9.64985179901123,-120.0,0.7460317611694336,0.7182539701461792,0.0794326663017273,0.0,0.0,1.3350859199239397e-15,3.385564485093633e-16,-118.74491119384766,-126.0008544921875,0.0,1.0,1.0,-110.0,-110.0,8.744908332824707,16.000850677490234,0.053877416998147964,639.5291748046875,2.0,2.0,2.0,0.5
27.0,15.0,-764.0513916015625,1021.070556640625,452.96307373046875,764.0513916015625,3.594944953918457,0.0,2.46835720539093,0.4466601610183716,-20.19698715209961,-120.0,0.6111111044883728,0.591269850730896,0.07943268120288849,0.0,0.0,4.6427836720281095e-15,1.1734729864998849e-15,-113.33220672607422,-121.52056121826172,0.0,1.0,1.0,-110.0,-110.0,3.3322153091430664,11.520557403564453,0.5242822170257568,764.0513916015625,2.0,2.0,2.0,0.5
28.0,15.0,-862.4912109375,18.457721710205078,529.7134399414062,862.4912109375,4.204074859619141,0.0,3.3587629795074463,0.49369409680366516,-11.863164901733398,-120.0,0.6984127163887024,0.6666666865348816,0.07943267375230789,0.0,0.0,2.9506875526383487e-15,5.150200664904929e-16,-115.30077362060547,-125.57393646240234,0.0,1.0,1.0,-110.0,-110.0,5.300767421722412,15.573941230773926,0.29025352001190186,862.4911499023438,2.0,2.0,2.0,0.5
29.0,5.0,-731.686279296875,73.54888153076172,474.20745849609375,731.686279296875,3.7635512351989746,0.0,3.240402102470398,0.5055093765258789,-14.435517311096191,-120.0,0.6190476417541504,0.6230158805847168,0.0794326663017273,0.0,0.0,5.987847428312468e-16,2.9279035839670697e-16,-122.227294921875,-126.01326751708984,0.0,1.0,1.0,-110.0,-110.0,12.227293014526367,16.013261795043945,0.30747276544570923,731.6862182617188,2.0,2.0,2.0,0.5
30.0,15.0,-979.7423095703125,8.855439186096191,497.4547119140625,979.7423095703125,3.9480533599853516,0.0,1.9604756832122803,0.41977325081825256,-20.70050621032715,-120.0,0.5634920597076416,0.5734127163887024,0.07943267375230789,0.0,0.0,1.6099139123527148e-15,5.050060724111382e-16,-117.93196868896484,-124.52275848388672,0.0,1.0,1.0,-110.0,-110.0,7.931973457336426,14.522758483886719,0.12478753179311752,979.7423095703125,2.0,2.0,2.0,0.5
31.0,5.0,-896.5362548828125,36.26072311401367,446.213623046875,896.5362548828125,3.5413780212402344,0.0,2.6842321157455444,0.45248445868492126,-26.270124435424805,-120.0,0.579365074634552,0.567460298538208,0.07943267375230789,0.0,0.0,1.3727561220662986e-15,3.5740121105009735e-16,-118.62407684326172,-125.8536605834961,0.0,1.0,1.0,-110.0,-110.0,8.624066352844238,15.853657722473145,0.20679853856563568,896.5362548828125,2.0,2.0,2.0,0.5
32.0,-5.0,-625.419921875,2.8938210010528564,407.6631164550781,625.419921875,3.235421657562256,0.0,2.7947417497634888,0.5443531274795532,-23.43118667602539,-120.0,0.6269841194152832,0.6170634627342224,0.07943267375230789,0.0,0.0,3.068371345714546e-15,8.9719889707191e-16,-115.13092803955078,-123.95418548583984,0.0,1.0,1.0,-110.0,-110.0,5.130920886993408,13.954177856445312,0.05991905555129051,625.419921875,2.0,2.0,2.0,0.5
33.0,10.0,-956.2052001953125,3.547623872756958,521.3583984375,956.2052001953125,4.137764930725098,0.0,3.3660836219787598,0.4623626470565796,-22.83446502685547,-120.0,0.6111111044883728,0.5992063283920288,0.0794326663017273,0.0,0.0,7.294651129885824e-15,9.004122224364375e-16,-111.36994934082031,-125.02456665039062,0.0,1.0,1.0,-110.0,-110.0,1.3699548244476318,15.024569511413574,0.11204903572797775,956.2052001953125,2.0,2.0,2.0,0.5
34.0,-5.0,-764.456298828125,1.7759294509887695,486.23150634765625,764.456298828125,3.858980178833008,1.0748914647251695e-08,3.549830675125122,0.5714117288589478,-7.46545934677124,-120.0,0.6984127163887024,0.7023809552192688,0.07943267375230789,0.0,0.0,1.9693386851138027e-15,4.877489407811343e-16,-117.05679321289062,-125.314697265625,0.0,1.0,1.0,-110.0,-110.0,7.056795597076416,15.31470775604248,0.06957092136144638,764.456298828125,2.0,2.0,2.0,0.5
35.0,0.0,-838.3296508789062,22.543018341064453,449.28582763671875,838.3296508789062,3.565760612487793,0.0,2.4297633171081543,0.46453502774238586,-15.34989070892334,-120.0,0.5634920597076416,0.5813491940498352,0.07943267375230789,0.0,0.0,7.43527638682193e-16,2.559378606858037e-16,-121.28703308105469,-126.75027465820312,0.0,1.0,1.0,-110.0,-110.0,11.287028312683105,16.750268936157227,0.3314123749732971,838.32958984375,2.0,2.0,2.0,0.5
36.0,10.0,-765.4735717773438,6.565002918243408,507.4949951171875,765.4735717773438,4.027738094329834,0.0,3.4588873386383057,0.507786214351654,-13.79555606842041,-120.0,0.682539701461792,0.6507936716079712,0.07943267375230789,0.0,0.0,2.3474588514493322e-15,5.065341727875441e-16,-116.29400634765625,-124.5274887084961,0.0,1.0,1.0,-110.0,-110.0,6.29401969909668,14.527485847473145,0.10608449578285217,765.4735717773438,2.0,2.0,2.0,0.5
37.0,10.0,-872.4632568359375,128.30088806152344,460.1937255859375,872.4632568359375,3.6523311138153076,0.0,2.512174129486084,0.41051042079925537,-21.886716842651367,-120.0,0.60317462682724,0.5813491940498352,0.0794326663017273,0.0,0.0,1.4366615815630834e-15,5.400457078566805e-16,-118.42646026611328,-124.07994842529297,0.0,1.0,1.0,-110.0,-110.0,8.426454544067383,14.07995319366455,0.46902596950531006,872.4632568359375,2.0,2.0,2.0,0.5
38.0,15.0,-938.732421875,8.609684944152832,517.5317993164062,938.732421875,4.107395172119141,0.0,3.0847198963165283,0.46136996150016785,-15.241570472717285,-120.0,0.6428571343421936,0.6428571343421936,0.07943267375230789,0.0,0.0,1.2180040496358852e-15,4.47449018974906e-16,-119.14350891113281,-124.32608795166016,0.0,1.0,1.0,-110.0,-110.0,9.143512725830078,14.326092720031738,0.11512920260429382,938.732421875,2.0,2.0,2.0,0.5
39.0,15.0,-932.6619873046875,278.418701171875,507.49774169921875,932.6619873046875,4.027760028839111,0.0,2.5522119998931885,0.4550471007823944,-18.463315963745117,-120.0,0.6428571343421936,0.6190476417541504,0.07943268120288849,0.0,0.0,9.161923403646667e-16,3.537987534556452e-16,-120.380126953125,-125.31864166259766,0.0,1.0,1.0,-110.0,-110.0,10.380133628845215,15.318644523620605,0.6795032024383545,932.6619873046875,2.0,2.0,2.0,0.5
40.0,15.0,-1028.7501220703125,4.875649452209473,534.0000610351562,1028.7501220703125,4.238095760345459,0.0,3.4180641174316406,0.45967358350753784,-10.84715461730957,-120.0,0.6507936716079712,0.6547619104385376,0.07943267375230789,0.0,0.0,1.361308789421512e-15,4.134434519392836e-16,-118.66043090820312,-125.30484771728516,0.0,1.0,1.0,-110.0,-110.0,8.660433769226074,15.304852485656738,0.13793493807315826,1028.75,2.0,2.0,2.0,0.5
41.0,10.0,-866.5863037109375,124.51329803466797,449.2431945800781,866.5863037109375,3.565422296524048,0.0,2.0342783331871033,0.41330835223197937,-19.755577087402344,-120.0,0.5634920597076416,0.5615079402923584,0.0794326663017273,0.0,0.0,3.1963243544850172e-15,7.228484410057225e-16,-114.95348358154297,-124.10821533203125,0.0,1.0,1.0,-110.0,-110.0,4.953491687774658,14.108220100402832,0.4488517940044403,866.5863037109375,2.0,2.0,2.0,0.5
42.0,15.0,-885.0380249023438,5.846854209899902,524.9617919921875,885.0380249023438,4.16636323928833,0.0,2.875005841255188,0.49256932735443115,-17.23775863647461,-120.0,0.6666666865348816,0.6547619104385376,0.0794326663017273,0.0,0.0,6.195610845988555e-16,2.297969680956579e-16,-122.07916259765625,-127.12430572509766,0.0,1.0,1.0,-110.0,-110.0,12.079158782958984,17.124305725097656,0.09900987148284912,885.0380249023438,2.0,2.0,2.0,0.5
43.0,0.0,-801.1912231445312,2.281236410140991,494.9903564453125,801.1912231445312,3.928494930267334,0.0,3.3021124601364136,0.5049557089805603,-17.40211296081543,-120.0,0.6190476417541504,0.6150793433189392,0.0794326663017273,0.0,0.0,1.9439166852678593e-15,5.59942511787684e-16,-117.11321258544922,-125.52489471435547,0.0,1.0,1.0,-110.0,-110.0,7.113223075866699,15.524897575378418,0.074335016310215,801.191162109375,2.0,2.0,2.0,0.5
44.0,5.0,-874.303466796875,3.203707456588745,506.9903564453125,874.303466796875,4.023733139038086,0.0,2.859979510307312,0.49568790197372437,-17.13849449157715,-120.0,0.658730149269104,0.6329365372657776,0.07943267375230789,0.0,0.0,1.431395471850885e-15,4.1965548569532826e-16,-118.4424057006836,-125.39954376220703,0.0,1.0,1.0,-110.0,-110.0,8.442402839660645,15.399547576904297,0.099210225045681,874.303466796875,2.0,2.0,2.0,0.5
45.0,10.0,-902.345458984375,3.5397894382476807,490.5753173828125,902.345458984375,3.8934547901153564,0.0,2.6318299770355225,0.44545888900756836,-22.489757537841797,-120.0,0.6111111044883728,0.5813491940498352,0.07943267375230789,0.0,0.0,1.9208203414335448e-14,2.1767158557659417e-15,-107.16513061523438,-121.41204833984375,9.208203589818748e-15,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-2.8348677158355713,11.4120454788208,0.10459411144256592,902.345458984375,2.0,2.0,2.0,0.5
46.0,5.0,-707.844970703125,3.2242469787597656,445.27459716796875,707.844970703125,3.5339252948760986,0.0,2.776914119720459,0.4818921685218811,-20.921297073364258,-120.0,0.6666666865348816,0.6289682388305664,0.07943267375230789,0.0,0.0,9.319113660415752e-16,4.0385863886639077e-16,-120.3062515258789,-125.5296401977539,0.0,1.0,1.0,-110.0,-110.0,10.306253433227539,15.529643058776855,0.0886203944683075,707.844970703125,2.0,2.0,2.0,0.5
47.0,-10.0,-658.693603515625,1.3934417963027954,451.91510009765625,658.693603515625,3.586627721786499,0.0,3.634437084197998,0.5965244174003601,-13.32787036895752,-120.0,0.7460317611694336,0.7142857313156128,0.07943267375230789,0.0,0.0,8.42236284377294e-15,1.0896400181277586e-15,-110.74565887451172,-123.8046875,0.0,1.0,1.0,-110.0,-110.0,0.7456603646278381,13.804695129394531,0.05458934232592583,658.693603515625,2.0,2.0,2.0,0.5
48.0,-10.0,-606.6214599609375,1.8588014841079712,457.57025146484375,606.6214599609375,3.631510019302368,0.0,3.864232659339905,0.6321519017219543,-12.701361656188965,-120.0,0.7222222089767456,0.716269850730896,0.0794326663017273,0.0,0.0,1.6353063719246226e-15,4.241189258108848e-16,-117.86400604248047,-125.1682357788086,0.0,1.0,1.0,-110.0,-110.0,7.864008903503418,15.168238639831543,0.04873635992407799,606.6213989257812,2.0,2.0,2.0,0.5
49.0,0.0,-781.7359008789062,2.6430461406707764,463.0642395019531,781.7359008789062,3.6751129627227783,0.0,2.974275231361389,0.5062097311019897,-16.032522201538086,-120.0,0.6746031641960144,0.6388888955116272,0.07943267375230789,0.0,0.0,1.5040807454833158e-15,5.652301679004781e-16,-118.22728729248047,-123.96292114257812,0.0,1.0,1.0,-110.0,-110.0,8.227289199829102,13.962918281555176,0.07929549366235733,781.7359619140625,2.0,2.0,2.0,0.5
50.0,-5.0,-726.2266845703125,2.3086905479431152,502.91851806640625,726.2266845703125,3.9914166927337646,0.0,3.698868751525879,0.5628694891929626,-12.933233261108398,-120.0,0.7063491940498352,0.6646825671195984,0.07943267375230789,0.0,0.0,2.1600583175834754e-15,5.583861416866634e-16,-116.65534210205078,-124.0044937133789,0.0,1.0,1.0,-110.0,-110.0,6.6553449630737305,14.004494667053223,0.07540269196033478,726.2266235351562,2.0,2.0,2.0,0.5
51.0,0.0,-733.9769897460938,1.3307545185089111,425.852783203125,733.9769897460938,3.379784107208252,0.0,2.8614624738693237,0.537997305393219,-17.933320999145508,-120.0,0.682539701461792,0.6607142686843872,0.07943267375230789,0.0,0.0,2.175954584904597e-15,5.338217097602559e-16,-116.62349700927734,-125.3613510131836,0.0,1.0,1.0,-110.0,-110.0,6.623501777648926,15.361343383789062,0.07530304044485092,733.97705078125,2.0,2.0,2.0,0.5
52.0,10.0,-858.1334228515625,48.530765533447266,468.0601806640625,858.1334228515625,3.7147634029388428,0.0,2.2586551904678345,0.4348107576370239,-24.616100311279297,-120.0,0.5952380895614624,0.5654761791229248,0.07943267375230789,0.0,0.0,1.3647272026383935e-15,4.107335817827803e-16,-118.6495361328125,-125.89742279052734,0.0,1.0,1.0,-110.0,-110.0,8.649541854858398,15.897419929504395,0.30792558193206787,858.1334838867188,2.0,2.0,2.0,0.5
53.0,0.0,-811.2620849609375,1.7762454748153687,493.8722229003906,811.2620849609375,3.9196207523345947,0.0,3.212357521057129,0.507946789264679,-16.568809509277344,-120.0,0.658730149269104,0.6329365372657776,0.07943267375230789,0.0,0.0,5.647358182966369e-16,3.1097967625494383e-16,-122.48155212402344,-125.5688247680664,0.0,1.0,1.0,-110.0,-110.0,12.481546401977539,15.568818092346191,0.07404225319623947,811.2621459960938,2.0,2.0,2.0,0.5
54.0,-5.0,-717.5911865234375,1.804457664489746,448.18115234375,717.5911865234375,3.556993246078491,0.0,3.117109537124634,0.5463117957115173,-15.604109764099121,-120.0,0.6269841194152832,0.6170634627342224,0.07943267375230789,0.0,0.0,1.3374521064620946e-15,3.912203778977646e-16,-118.73722076416016,-124.90320587158203,0.0,1.0,1.0,-110.0,-110.0,8.737217903137207,14.903205871582031,0.06430930644273758,717.5911865234375,2.0,2.0,2.0,0.5
55.0,-10.0,-684.5116577148438,2.976268768310547,452.1142883300781,684.5116577148438,3.5882086753845215,0.0,3.6484601497650146,0.5688610672950745,-13.635554313659668,-120.0,0.6746031641960144,0.670634925365448,0.0794326663017273,0.0,0.0,6.105937373686874e-15,1.1463578736714986e-15,-112.14247131347656,-123.28097534179688,0.0,1.0,1.0,-110.0,-110.0,2.1424763202667236,13.280970573425293,0.05389031022787094,684.5115966796875,2.0,2.0,2.0,0.5
56.0,0.0,-783.1278076171875,1.9761543273925781,455.7001647949219,783.1278076171875,3.6166679859161377,0.0,3.3686212301254272,0.5327128767967224,-21.261594772338867,-120.0,0.6349206566810608,0.6190476417541504,0.0794326663017273,0.0,0.0,2.4017462518300444e-15,7.05365998611749e-16,-116.1947250366211,-124.04150390625,0.0,1.0,1.0,-110.0,-110.0,6.194728374481201,14.041511535644531,0.07072979211807251,783.1278076171875,2.0,2.0,2.0,0.5
57.0,-10.0,-656.5970458984375,1.9770361185073853,445.10931396484375,656.5970458984375,3.532613515853882,0.0,3.7065696716308594,0.5574303269386292,-14.300583839416504,-120.0,0.6904761791229248,0.682539701461792,0.07943267375230789,0.0,0.0,2.2185044379769694e-15,5.593326480656609e-16,-116.53939819335938,-124.2572250366211,0.0,1.0,1.0,-110.0,-110.0,6.5393967628479,14.257220268249512,0.05263245105743408,656.5969848632812,2.0,2.0,2.0,0.5
