sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,tau_rms_ns,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,channel_modeling,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
562.5025634765625,546.6656494140625,4.464305877685547,0.0,4.680569171905518,0.6783166527748108,-14.673454284667969,-120.0,0.8015872836112976,0.7460317611694336,45.89102554321289,0.0,2.6473646300146356,5.307372380122799e-13,1.817020519505677e-13,-92.7511978149414,-98.63568115234375,5.207372619046857e-13,0.0,0.0,-110.0,-110.0,-17.248794555664062,-11.364322662353516,0.027574898675084114,546.6656494140625,pf_fs_cognitive,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,121.11265827183726,2.720274810838162,1.6458643163013829,0.9231065575018946,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,4.0,4.0,4.0,0.5
563.7828369140625,546.120361328125,4.474466800689697,0.0,4.920948266983032,0.6863405704498291,-17.27897071838379,-120.0,0.8015872836112976,0.7251983880996704,45.30070877075195,0.0,2.6462450339458883,4.786383420683771e-13,1.573511151020321e-13,-93.19992065429688,-99.18436431884766,4.686383659607829e-13,0.0,0.0,-110.0,-110.0,-16.800073623657227,-10.815632820129395,0.02664879895746708,546.120361328125,pf_fs_cognitive,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,121.18974290900285,2.718584089287109,1.6248290437604154,0.9258158312626876,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,4.0,4.0,4.0,0.5
539.5562744140625,518.1951293945312,4.282192707061768,0.0,4.6462180614471436,0.6789031624794006,-7.41834020614624,-120.0,0.7936508059501648,0.75,53.62158203125,0.0,1.3666078679671045,2.3331406251436704e-12,5.693135307800745e-13,-86.32059478759766,-94.45233917236328,2.3231405948259676e-12,0.0,0.0,-110.0,-110.0,-23.67940902709961,-15.547653198242188,0.06116066873073578,518.1951293945312,du_pf_soft,5.0,1.0,10.0,0.0,pf,budget_dual,1.0,116.93117671652314,2.641662885209987,1.590045258716949,0.9161550981540438,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,,,,
538.505126953125,518.948974609375,4.273850440979004,0.0,4.586655378341675,0.6962987184524536,-9.952718734741211,-120.0,0.817460298538208,0.7470238208770752,51.08332443237305,0.0,1.3671456550364383,1.991061829298424e-12,5.552209625218907e-13,-87.00914764404297,-94.33577728271484,1.981061798980721e-12,0.0,0.0,-110.0,-110.0,-22.990848541259766,-15.664219856262207,0.05864131450653076,518.948974609375,du_pf_soft,5.0,1.0,10.0,0.0,pf,budget_dual,1.0,117.06885697237769,2.6392818234508337,1.6061751997346176,0.9190033320182447,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,,,,
533.4056396484375,510.31829833984375,4.233377933502197,0.0,4.6093926429748535,0.6877433657646179,-8.985594749450684,-120.0,0.7936508059501648,0.7519841194152832,70.77754211425781,0.0,1.3667164339858573,5.550628316350337e-13,2.2941205684266774e-13,-92.55657196044922,-97.41400146484375,5.450628555274395e-13,0.0,0.0,-110.0,-110.0,-17.443422317504883,-12.585993766784668,0.057309120893478394,510.31829833984375,du_pf_cognitive,5.0,1.0,10.0,0.0,pf,budget_dual,1.0,116.48166911015836,2.6313299506990497,1.5753550693600924,0.9176110072823058,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,4.0,4.0,4.0,0.5
536.6578369140625,514.578125,4.259189128875732,0.0,4.6302735805511475,0.7132664322853088,-9.82868766784668,-120.0,0.817460298538208,0.7519841194152832,71.77412414550781,0.0,1.3705451730056666,9.129308637181865e-13,2.563106519561098e-13,-90.39562225341797,-97.20285034179688,9.029308876105924e-13,0.0,0.0,-110.0,-110.0,-19.604379653930664,-12.797154426574707,0.05903485044836998,514.5780639648438,du_pf_cognitive,5.0,1.0,10.0,0.0,pf,budget_dual,1.0,116.90791011374868,2.6327993325798604,1.6539386664893367,0.9210871641760559,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,4.0,4.0,4.0,0.5
614.3063354492188,593.929931640625,4.8754472732543945,0.0,5.395471096038818,0.67440265417099,-12.76965045928955,-120.0,0.761904776096344,0.7519841194152832,40.81802749633789,0.0,2.6649677280220203,5.5327715065695e-13,2.355879434676883e-13,-92.57057189941406,-97.16595458984375,5.432771745493559e-13,0.0,0.0,-110.0,-110.0,-17.429428100585938,-12.834050178527832,0.024013588204979897,593.929931640625,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,122.17948279346298,2.7359152454239903,1.7087339264238774,0.9248907436275642,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,,,,
613.1680297851562,591.1692504882812,4.866413116455078,0.0,5.180918216705322,0.6912513375282288,-12.18142318725586,-120.0,0.7857142686843872,0.7579365372657776,38.26838684082031,0.0,2.6476191420224495,5.137862249364467e-13,2.224332507462859e-13,-92.89217376708984,-97.32193756103516,5.037862488288525e-13,0.0,0.0,-110.0,-110.0,-17.107824325561523,-12.678065299987793,0.02705915831029415,591.1692504882812,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,122.24135316252729,2.7345804666650655,1.7797674908434526,0.9266191587162608,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,,,,
610.528076171875,589.7222290039062,4.845460891723633,0.0,5.173434495925903,0.6821590662002563,-12.338423728942871,-120.0,0.7857142686843872,0.7638888955116272,41.475887298583984,0.0,2.6536477310582995,1.7440282345463493e-13,8.352760621837749e-14,-97.58446502685547,-101.52352142333984,1.6440282024198644e-13,0.0,0.0,-110.0,-110.0,-12.415534973144531,-8.476483345031738,0.025048978626728058,589.7222290039062,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,122.25285762085574,2.737402763962678,1.7339234698916672,0.9248682977822205,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,4.0,4.0,4.0,0.5
612.2230224609375,587.8492431640625,4.858912944793701,0.0,5.153706789016724,0.6869552135467529,-11.962613105773926,-120.0,0.7936508059501648,0.7519841194152832,40.14995574951172,0.0,2.645396149979206,1.99526213693485e-13,8.007938252395028e-14,-97.0,-101.66876983642578,1.895262104808365e-13,0.0,0.0,-110.0,-110.0,-12.999999046325684,-8.33122730255127,0.02637786604464054,587.8492431640625,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,122.31944891411246,2.737648919131768,1.8172901015372425,0.9251951092888454,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,4.0,4.0,4.0,0.5
589.890869140625,562.9505004882812,4.681673526763916,0.0,5.104840040206909,0.687010645866394,-5.769762992858887,-120.0,0.7777777910232544,0.77182537317276,41.33796691894531,0.0,1.3602685010409914,5.179181194157889e-13,2.441386123212125e-13,-92.85739135742188,-96.89061737060547,5.079181433081947e-13,0.0,0.0,-110.0,-110.0,-17.142610549926758,-13.109383583068848,0.05271032080054283,562.9505615234375,du_pf_soft,5.0,2.0,10.0,0.0,pf,budget_dual,1.0,118.17677521990007,2.659053217186299,1.7126488163595348,0.9184718125809822,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,,,,
589.5462646484375,559.0177001953125,4.678938388824463,0.0,4.866011619567871,0.694435715675354,-5.22113037109375,-120.0,0.7936508059501648,0.7728174328804016,43.11644744873047,0.0,1.35970548397745,5.309220402725801e-13,2.330955524085243e-13,-92.74968719482422,-97.21344757080078,5.209220641649859e-13,0.0,0.0,-110.0,-110.0,-17.250307083129883,-12.786553382873535,0.051543425768613815,559.0177001953125,du_pf_soft,5.0,2.0,10.0,0.0,pf,budget_dual,1.0,118.28607039029606,2.6612897149585746,1.6750059791994318,0.9182732123756299,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,,,,
586.99462890625,559.9857177734375,4.658687591552734,0.0,5.095518589019775,0.7001844644546509,-5.7203545570373535,-120.0,0.7936508059501648,0.7847222089767456,61.171348571777344,0.0,1.363335519010434,4.1624223599129317e-13,1.278797488908634e-13,-93.8065414428711,-99.7885971069336,4.062422327786447e-13,0.0,0.0,-110.0,-110.0,-16.19346046447754,-10.211404800415039,0.056882593780756,559.9857177734375,du_pf_cognitive,5.0,2.0,10.0,0.0,pf,budget_dual,1.0,117.99161874689833,2.65376975361296,1.6794906811724601,0.9182059951230289,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,4.0,4.0,4.0,0.5
587.0389404296875,555.8350830078125,4.65903902053833,0.0,5.135098457336426,0.6950260996818542,-6.579928398132324,-120.0,0.7857142686843872,0.7658730149269104,59.08552932739258,0.0,1.356744756049011,2.4624706028604504e-13,1.1258955058416134e-13,-96.08628845214844,-100.096435546875,2.3624705707339655e-13,0.0,0.0,-110.0,-110.0,-13.913710594177246,-9.903562545776367,0.055424414575099945,555.8350830078125,du_pf_cognitive,5.0,2.0,10.0,0.0,pf,budget_dual,1.0,117.94164721548412,2.651842728276181,1.7071265988694133,0.9196246486070209,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,4.0,4.0,4.0,0.5
600.125732421875,577.7423706054688,4.762902736663818,0.0,5.047274351119995,0.6960892081260681,-7.418936729431152,-120.0,0.817460298538208,0.7966269850730896,45.08201599121094,0.0,2.636100848962087,3.525009060686979e-12,6.489315920558958e-13,-84.52838897705078,-95.11603546142578,3.515009030369276e-12,0.0,0.0,-110.0,-110.0,-25.471601486206055,-14.883955955505371,0.023994728922843933,577.7423095703125,pf_fs_soft,5.0,3.0,20.0,0.0,pf,budget_dual,0.0,120.4974212086547,2.698643934186265,1.743674055051386,0.9278098164032104,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,,,,
598.701416015625,582.4046630859375,4.751598358154297,0.0,5.1206042766571045,0.7126445770263672,-9.222833633422852,-120.0,0.8253968358039856,0.7807539701461792,43.41917419433594,0.0,2.635442735045217,4.431556250433788e-12,7.076970845280861e-13,-83.53443145751953,-95.0946044921875,4.42155643695652e-12,0.0,0.0,-110.0,-110.0,-26.46556282043457,-14.905400276184082,0.023125434294342995,582.4046630859375,pf_fs_soft,5.0,3.0,20.0,0.0,pf,budget_dual,0.0,119.85526656115084,2.681664470188426,1.6601648009222745,0.9294542179767263,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,selective,,,,
603.5302734375,582.3345336914062,4.789922714233398,0.0,4.996739625930786,0.7032650113105774,-7.910975456237793,-120.0,0.8095238208770752,0.7966269850730896,41.01133346557617,0.0,2.6353922510461416,7.050968424578141e-13,1.68803501992415e-13,-91.51750946044922,-99.29271697998047,6.950968663502199e-13,0.0,0.0,-110.0,-110.0,-18.48248863220215,-10.707289695739746,0.022884896025061607,582.3345947265625,pf_fs_cognitive,5.0,3.0,20.0,0.0,pf,budget_dual,0.0,120.73815298017158,2.7025863785943,1.7375472622926824,0.9278839216594759,6.0,10.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,flat,4.0,4.0,4.0,0.5
