algorithm,tau_rms_ns,batch_index,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,rate_gap_bps_per_hz,fairness_gap,coverage_gap,protection_gap
pf_fs_soft,10.0,0.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,1.8587646484375,-0.004820447716351706,-0.0476190447807312,0.0
pf_fs_cognitive,10.0,0.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-1.35772705078125,-0.00532675744997213,-0.03968250751495361,0.0
du_pf_soft,10.0,0.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,1.97479248046875,-0.0034556793918762985,-0.0634920597076416,0.0
du_pf_cognitive,10.0,0.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-8.236572265625,-0.005116877950066767,-0.03968256711959839,0.0
pf_fs_soft,10.0,1.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-0.89373779296875,-0.004128229131991845,-0.0317460298538208,0.0
pf_fs_cognitive,10.0,1.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,0.5452880859375,-0.002709273760792996,0.0,0.0
du_pf_soft,10.0,1.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-0.75384521484375,-0.0028482338642008553,-0.023809492588043213,0.0
du_pf_cognitive,10.0,1.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-4.25982666015625,-0.0034761568937500265,-0.023809492588043213,0.0
pf_fs_soft,10.0,2.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,2.76068115234375,-0.0017284150886965888,-0.023809492588043213,0.0
pf_fs_cognitive,10.0,2.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,1.87298583984375,-0.0003268115066249466,-0.007936537265777588,0.0
du_pf_soft,10.0,2.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,3.93280029296875,0.00019860020535233947,-0.0158730149269104,0.0
du_pf_cognitive,10.0,2.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,4.150634765625,-0.0014186534839919496,0.007936537265777588,0.0
pf_fs_soft,10.0,3.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-4.66229248046875,-0.0016444015735159745,-0.007936537265777588,0.0
pf_fs_cognitive,10.0,3.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,4.39849853515625,-0.0033468093416220146,-0.0317460298538208,0.0
du_pf_soft,10.0,3.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,1.65167236328125,-0.0009420802358459657,0.0,0.0
du_pf_cognitive,10.0,3.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-2.95166015625,-0.003507802183793096,0.0,0.0
pf_fs_soft,10.0,4.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,4.8492431640625,-0.0010227336334615034,-0.007936537265777588,0.0
pf_fs_cognitive,10.0,4.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,1.287841796875,-0.0013162160324446948,0.0,0.0
du_pf_soft,10.0,4.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,5.2928466796875,1.41769335816333e-05,-0.02380955219268799,0.0
du_pf_cognitive,10.0,4.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,0.8453369140625,-0.0019431747687603806,-0.02380955219268799,0.0
pf_fs_soft,10.0,5.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,2.93951416015625,-0.002725170270647226,-0.0317460298538208,0.0
pf_fs_cognitive,10.0,5.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,0.35614013671875,-0.0010190812314632147,-0.023809492588043213,0.0
du_pf_soft,10.0,5.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,8.30572509765625,-0.0024190385365430167,-0.0158730149269104,0.0
du_pf_cognitive,10.0,5.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-1.75640869140625,-0.0007599159934157385,-0.023809492588043213,0.0
pf_fs_soft,10.0,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-0.91998291015625,-0.0005015475489684729,-0.007936477661132812,0.0
pf_fs_cognitive,10.0,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-0.96795654296875,0.0010645621862511723,0.007936477661132812,0.0
du_pf_soft,10.0,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,-3.05792236328125,-0.000658564336252554,-0.0317460298538208,0.0
