algorithm,tau_rms_ns,channel_modeling,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,sweep_value,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_cognitive,400.0,flat,561.5773696899414,553.8960418701172,4.456963300704956,6.247774808620932e-08,4.706414848566055,0.6966754570603371,-5.395012646913528,-120.0,0.8085317388176918,0.7859622985124588,65.12491607666016,0.0,1.3670192571153166,6.518119885794062e-13,1.7790542835834176e-13,-93.0402479171753,-98.89030265808105,6.418119887548895e-13,0.0,0.0,-110.0,-110.0,-16.959750413894653,-11.10969614982605,0.05988768162205815,553.8960342407227,5.0,3.5,10.0,0.0,1.0,116.80857050943438,2.621767889573162,1.6884263889552522,0.9262620154433814,6.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,4.0,4.0,4.0,0.5
du_pf_cognitive,400.0,selective,562.2938385009766,549.2654495239258,4.4626495242118835,0.3456689357688405,4.502626270055771,0.7514888197183609,-12.54110848903656,-120.0,0.8918650671839714,0.7357390895485878,64.4014687538147,0.0,1.3647162012530316,6.888190528625245e-13,1.9136777106948345e-13,-92.77509117126465,-98.6050033569336,6.78819049649876e-13,0.0,0.0,-110.0,-110.0,-17.22490882873535,-11.394995331764221,0.11445603426545858,549.2654571533203,5.0,3.5,10.0,0.0,1.0,118.30787811212001,2.6350568902974874,1.8071971249033207,0.9387991811057701,6.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,4.0,4.0,4.0,0.5
du_pf_cognitive,800.0,flat,549.1813735961914,541.114990234375,4.358582317829132,4.904181771792082e-08,4.712477415800095,0.6864334046840668,-7.318041205406189,-120.0,0.789682537317276,0.7646329253911972,67.6356782913208,0.0,1.3514473599971097,7.199012402642115e-13,1.9063711790808305e-13,-92.27030754089355,-98.72071075439453,7.099012404396948e-13,0.0,0.0,-110.0,-110.0,-17.72969079017639,-11.279288411140442,0.06088249245658517,541.1149978637695,5.0,3.5,10.0,0.0,1.0,115.86891287821864,2.5946655872969027,1.7021870411182871,0.9313606007212031,6.0,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,4.0,4.0,4.0,0.5
du_pf_cognitive,800.0,selective,553.1246871948242,544.8633804321289,4.389878451824188,0.2543078880989924,4.442967027425766,0.7440445944666862,-14.478987693786621,-120.0,0.8839285597205162,0.713417649269104,63.58651161193848,0.0,1.3445487258832145,7.772830790060735e-13,1.964987451452769e-13,-92.10513496398926,-98.5333662033081,7.672830825696886e-13,0.0,0.0,-110.0,-110.0,-17.894864201545715,-11.466630816459656,0.062158404383808374,544.8633651733398,5.0,3.5,10.0,0.0,1.0,117.54235642342323,2.6118763216017995,1.8080147667877582,0.9437162946108006,6.0,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,4.0,4.0,4.0,0.5
du_pf_soft,10.0,flat,558.0979919433594,545.7541198730469,4.429349064826965,2.6872286618129237e-09,4.666390597820282,0.6840171292424202,-6.662994682788849,-120.0,0.7916666716337204,0.7702132910490036,50.29479932785034,0.0,1.3937656918897119,2.198285044936136e-12,5.127283553242254e-13,-87.27095317840576,-95.04939460754395,2.188285048499751e-12,0.0,0.0,-110.0,-110.0,-22.729049682617188,-14.95060408115387,0.055551078636199236,545.7541351318359,5.0,3.5,10.0,0.0,1.0,115.97192662492525,2.6115187848634784,1.6385761473050218,0.9212969094163667,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,,,,
du_pf_soft,10.0,selective,559.0830764770508,543.0493240356445,4.437167227268219,1.1353487039400534e-07,4.657409965991974,0.6977115049958229,-6.9544627368450165,-120.0,0.815476194024086,0.768973208963871,46.49569845199585,0.0,1.3673321193746233,2.1236926673055996e-12,5.013087723258237e-13,-87.5566520690918,-95.10515975952148,2.1136926708692147e-12,0.0,0.0,-110.0,-110.0,-22.4433434009552,-14.894836783409119,0.055252318270504475,543.0493087768555,5.0,3.5,10.0,0.0,1.0,116.13425601140918,2.6129257648204596,1.6319267866266478,0.922437009108319,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,,,,
du_pf_soft,20.0,flat,549.8576126098633,535.0636672973633,4.363949239253998,2.6872286618129237e-09,4.6244895458221436,0.681069627404213,-6.034462511539459,-120.0,0.7966269850730896,0.7682291641831398,48.96410608291626,0.0,1.3690817823735415,3.207078957327518e-12,6.462972179459812e-13,-85.70054721832275,-94.64802169799805,3.197079008324978e-12,0.0,0.0,-110.0,-110.0,-24.29945135116577,-15.3519766330719,0.05726222228258848,535.0636444091797,5.0,3.5,10.0,0.0,1.0,114.99609162957182,2.5859554679843306,1.643524179496477,0.927094665831408,6.0,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,,,,
du_pf_soft,20.0,selective,554.6028060913086,539.5708694458008,4.401609539985657,3.2400920084496576e-05,4.45345351099968,0.6948047503829002,-8.782003104686737,-120.0,0.825396828353405,0.749627985060215,46.214195251464844,0.0,1.3662873793909966,3.4455973366371087e-12,6.567370752037435e-13,-85.40202236175537,-94.68102264404297,3.435597387634569e-12,0.0,0.0,-110.0,-110.0,-24.597976684570312,-15.318976163864136,0.056020481046289206,539.5708465576172,5.0,3.5,10.0,0.0,1.0,115.73696972399974,2.5949763530188363,1.688958627225834,0.9310207307823543,6.0,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,,,,
du_pf_soft,50.0,flat,541.5900497436523,526.6101989746094,4.2983337342739105,5.347483225115468e-07,4.522591829299927,0.6886251047253609,-6.0195362865924835,-120.0,0.7886904701590538,0.7689732238650322,46.09441089630127,0.0,1.373426562113309,1.5474075810311717e-12,4.373318622118063e-13,-88.3645486831665,-95.30429649353027,1.5374075574897325e-12,0.0,0.0,-110.0,-110.0,-21.63545060157776,-14.695701956748962,0.057965729385614395,526.6102142333984,5.0,3.5,10.0,0.0,1.0,114.46772878287813,2.570227599139132,1.6549514880642393,0.9309712218920221,6.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,,,,
du_pf_soft,50.0,selective,545.4838027954102,532.995662689209,4.329236447811127,0.09105854695034432,4.425920069217682,0.7183960527181625,-10.49801442027092,-120.0,0.8501984104514122,0.7388392835855484,43.88541507720947,0.0,1.3726797632625676,1.6336914460124419e-12,4.425822264285482e-13,-88.10850238800049,-95.2322416305542,1.6236914224710026e-12,0.0,0.0,-110.0,-110.0,-21.891497135162354,-14.767759203910828,0.058307841420173645,532.9956817626953,5.0,3.5,10.0,0.0,1.0,115.83298700252328,2.5863991146081573,1.7229394563011033,0.9386115621161985,6.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,,,,
du_pf_soft,100.0,flat,564.7973022460938,551.3614807128906,4.482518255710602,0.0,4.789980441331863,0.6945960149168968,-5.323173423064873,-120.0,0.803571417927742,0.776413694024086,45.941219329833984,0.0,1.3649664770018717,2.301541878087232e-12,5.463127136274854e-13,-87.19224548339844,-94.95270824432373,2.291541915532165e-12,0.0,0.0,-110.0,-110.0,-22.80775499343872,-15.047288179397583,0.05609518242999911,551.3614730834961,5.0,3.5,10.0,0.0,1.0,117.35005964451808,2.631733464896323,1.652052192798142,0.9282257009537584,6.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,,,,
du_pf_soft,100.0,selective,568.2883148193359,554.0367813110352,4.510224640369415,0.12083399740249057,4.5286684930324554,0.7360849976539612,-11.036827266216278,-120.0,0.8730158656835556,0.7348710373044014,45.98008441925049,0.0,1.3636606058862526,2.1186475222313185e-12,5.406325615051749e-13,-87.27346801757812,-94.79571533203125,2.1086474986898793e-12,0.0,0.0,-110.0,-110.0,-22.726531982421875,-15.204286217689514,0.05698151979595423,554.0367584228516,5.0,3.5,10.0,0.0,1.0,118.74290941035747,2.6450111016656352,1.7490077674832503,0.9393498749464498,6.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,,,,
du_pf_soft,200.0,flat,558.005241394043,546.4980964660645,4.428613066673279,2.3513244462591842e-08,4.792910546064377,0.6794004812836647,-6.175569087266922,-120.0,0.7807539626955986,0.7646329402923584,41.91837930679321,0.0,1.367086466991168,1.8060193030205833e-12,4.927118893546974e-13,-88.27313041687012,-95.13658046722412,1.7960192828672759e-12,0.0,0.0,-110.0,-110.0,-21.726866722106934,-14.863418817520142,0.05894928798079491,546.4980926513672,5.0,3.5,10.0,0.0,1.0,117.02350717825021,2.631608791444174,1.6683323806243346,0.9239553339380309,6.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,,,,
du_pf_soft,200.0,selective,561.3525924682617,548.5765151977539,4.455179274082184,0.27830713665424733,4.452206030488014,0.735474243760109,-12.718160033226013,-120.0,0.8799603059887886,0.7223462164402008,46.146676540374756,0.0,1.363986410873622,1.912238257822073e-12,5.241886247032155e-13,-87.99156284332275,-94.8151798248291,1.9022382410568972e-12,0.0,0.0,-110.0,-110.0,-22.00843644142151,-15.184821724891663,0.05738680437207222,548.5765151977539,5.0,3.5,10.0,0.0,1.0,118.69811395667813,2.6480051932999418,1.7787568660725646,0.9362608244814239,6.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,,,,
du_pf_soft,400.0,flat,563.4436111450195,555.8002777099609,4.471774697303772,1.444376636072775e-07,4.6368719935417175,0.6861438602209091,-5.0368043184280396,-120.0,0.8035714253783226,0.783358134329319,49.61383581161499,0.0,1.3667657292389777,1.7638873641459248e-12,3.9188282203702143e-13,-88.94530963897705,-96.08415222167969,1.7538873778739352e-12,0.0,0.0,-110.0,-110.0,-21.054686546325684,-13.91584587097168,0.056946645490825176,555.8002777099609,5.0,3.5,10.0,0.0,1.0,117.02927180820187,2.627875518482832,1.6820323308460299,0.9255890126730587,6.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,,,,
du_pf_soft,400.0,selective,568.6450805664062,556.1556091308594,4.51305615901947,0.28613063444236353,4.487573266029358,0.7406930029392242,-12.047059893608093,-120.0,0.8908730074763298,0.7296627014875412,47.136383056640625,0.0,1.3651721743735834,1.9185637474062375e-12,4.125220588166228e-13,-88.48345375061035,-95.93923377990723,1.908563761134248e-12,0.0,0.0,-110.0,-110.0,-21.51654362678528,-14.060766696929932,0.05724588315933943,556.1556167602539,5.0,3.5,10.0,0.0,1.0,118.74880209024678,2.6461238593294496,1.8041563546455832,0.9377900166236959,6.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,,,,
du_pf_soft,800.0,flat,550.6337203979492,542.8946838378906,4.370108902454376,2.8215892733385317e-08,4.6640836000442505,0.6815899685025215,-6.786894232034683,-120.0,0.7867063507437706,0.767733134329319,47.391162395477295,0.0,1.3499423976172693,1.9584177012835387e-12,4.0718124503364133e-13,-88.20539093017578,-95.98850727081299,1.9484177082352856e-12,0.0,0.0,-110.0,-110.0,-21.794607639312744,-14.01149320602417,0.054934846702963114,542.8946990966797,5.0,3.5,10.0,0.0,1.0,116.09745727587956,2.60016837189903,1.6962814946605485,0.931473661374276,6.0,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,,,,
du_pf_soft,800.0,selective,555.3505249023438,548.0329437255859,4.407543897628784,0.2635526580561418,4.434094548225403,0.7349463999271393,-14.060351014137268,-120.0,0.8779761865735054,0.7099454328417778,46.79074668884277,0.0,1.349699594116828,2.0326550772414853e-12,4.388240496617981e-13,-87.86048030853271,-95.69013118743896,2.0226551146864183e-12,0.0,0.0,-110.0,-110.0,-22.139517068862915,-14.309867978096008,0.05840459745377302,548.0329437255859,5.0,3.5,10.0,0.0,1.0,117.92335441683885,2.6213532400510173,1.8118153602855214,0.9432289878153306,6.0,249999.99999999997,24999.999999999996,1023750.0,4.095000000000001,40.95,0.0,0.0,,,,
pf_fs_cognitive,10.0,flat,580.6708068847656,573.1853713989258,4.608498394489288,0.0,4.838846057653427,0.6769867688417435,-12.638122022151947,-120.0,0.7847222164273262,0.7563244104385376,44.9169716835022,0.0,2.647045889381843,4.468987622319306e-13,1.3934695801079032e-13,-93.96358680725098,-99.81332111358643,4.3689877595994107e-13,0.0,0.0,-110.0,-110.0,-16.03641104698181,-10.186680555343628,0.026608021464198828,573.1853790283203,5.0,3.5,20.0,0.0,0.0,119.94270069985488,2.686744425718169,1.6861024351186533,0.9276917027131382,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,10.0,selective,580.7209320068359,572.3495788574219,4.608896255493164,0.0,4.824451595544815,0.6831054836511612,-13.72723114490509,-120.0,0.7976190447807312,0.7454116940498352,43.8562388420105,0.0,2.650826761739154,4.578695888689428e-13,1.3974350749647573e-13,-93.77772808074951,-99.7665958404541,4.478695992088215e-13,0.0,0.0,-110.0,-110.0,-16.222270131111145,-10.23340380191803,0.026727870106697083,572.3495941162109,5.0,3.5,20.0,0.0,0.0,120.16740423564043,2.688970658024921,1.7148827938704498,0.9293877689027594,6.0,20000000.0,2000000.0,1023750.0,0.0511875,0.511875,1.0,1.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,20.0,flat,572.841178894043,563.6837539672852,4.5463584661483765,0.0,4.77509480714798,0.6730348914861679,-12.857520937919617,-120.0,0.78670634329319,0.7548363134264946,44.52772855758667,0.0,2.645909858885716,7.541139479365355e-13,1.710364663415928e-13,-92.01564025878906,-99.53711986541748,7.44113944723887e-13,0.0,0.0,-110.0,-110.0,-17.984359741210938,-10.462880253791809,0.02666427893564105,563.6837692260742,5.0,3.5,20.0,0.0,0.0,119.03647531369812,2.6625716197275864,1.7252608787368837,0.9325379557887358,6.0,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,20.0,selective,576.3225326538086,566.6037139892578,4.573988378047943,0.0,4.723874866962433,0.6893997564911842,-15.233181715011597,-120.0,0.815476194024086,0.7372271940112114,41.86385726928711,0.0,2.648069363363902,7.381886036684007e-13,1.706004247917746e-13,-92.01279067993164,-99.63829517364502,7.281886072320158e-13,0.0,0.0,-110.0,-110.0,-17.987208127975464,-10.36169970035553,0.025962912011891603,566.6037139892578,5.0,3.5,20.0,0.0,0.0,119.78813349398536,2.6724845115005715,1.7703906979979367,0.9361007785215093,6.0,10000000.0,1000000.0,1023750.0,0.102375,1.02375,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,50.0,flat,563.0703353881836,554.0011749267578,4.4688122272491455,0.0,4.754827857017517,0.6758182793855667,-13.302709758281708,-120.0,0.7787698432803154,0.7501240149140358,40.80476951599121,0.0,2.646141325487406,3.412170025018533e-13,1.2516584939863e-13,-94.97521114349365,-100.15153503417969,3.312170026773366e-13,0.0,0.0,-110.0,-110.0,-15.024787187576294,-9.848464131355286,0.02805431722663343,554.0011749267578,5.0,3.5,20.0,0.0,0.0,118.44131844926743,2.6449941111779784,1.7655237419161804,0.9366734452657394,6.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,50.0,selective,567.5754165649414,560.4816207885742,4.504566788673401,0.08848502274728143,4.635845273733139,0.7144786566495895,-17.104894161224365,-120.0,0.8482142835855484,0.7244543582201004,39.54115867614746,0.0,2.655001187878952,3.774021348120762e-13,1.3134035281884768e-13,-94.6157636642456,-100.07152462005615,3.674021383756913e-13,0.0,0.0,-110.0,-110.0,-15.384233951568604,-9.928471088409424,0.027269554091617465,560.4816284179688,5.0,3.5,20.0,0.0,0.0,119.9161700685978,2.6633848365784827,1.8208354957105535,0.9441670823612086,6.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,100.0,flat,587.0899200439453,579.7282943725586,4.659443795681,0.0,4.945470422506332,0.6819139197468758,-11.121086180210114,-120.0,0.7956349179148674,0.762028768658638,43.69429063796997,0.0,2.6413445417492767,5.206462617670304e-13,1.5567608881411187e-13,-93.40911102294922,-99.69794654846191,5.106462721069091e-13,0.0,0.0,-110.0,-110.0,-16.590888500213623,-10.302050113677979,0.0275317276827991,579.7282867431641,5.0,3.5,20.0,0.0,0.0,121.28443461772872,2.706976440617499,1.7314651439099804,0.9338531438736929,6.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,100.0,selective,588.5589294433594,580.3347396850586,4.6711026430130005,0.08696366727190252,4.671404242515564,0.7270239070057869,-17.431958436965942,-120.0,0.8650793582201004,0.7182539626955986,44.37303447723389,0.0,2.638727646510233,6.259598399918588e-13,1.6541007285934568e-13,-92.57383441925049,-99.51439094543457,6.159598469436057e-13,0.0,0.0,-110.0,-110.0,-17.42616558074951,-10.485608339309692,0.026581520680338144,580.3347473144531,5.0,3.5,20.0,0.0,0.0,122.72307663637659,2.7234176721354224,1.8185143751240183,0.9438751275202509,6.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,200.0,flat,578.2897796630859,574.6340637207031,4.589601457118988,0.0,4.889540761709213,0.6684551537036896,-13.557468116283417,-120.0,0.7728174701333046,0.748511902987957,40.65351438522339,0.0,2.649739336633502,4.37772697121073e-13,1.5083783492532941e-13,-94.21445655822754,-99.71080684661865,4.2777270746095167e-13,0.0,0.0,-110.0,-110.0,-15.785544633865356,-10.289193093776703,0.02663045609369874,574.6340789794922,5.0,3.5,20.0,0.0,0.0,120.9223347768091,2.705713273862124,1.7470105150807917,0.9298478611218375,6.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,4.0,4.0,4.0,0.5
pf_fs_cognitive,200.0,selective,585.0627059936523,575.9425506591797,4.643354833126068,0.245259610703215,4.634708136320114,0.730723075568676,-18.68616223335266,-120.0,0.8769841194152832,0.707341268658638,40.1362042427063,0.0,2.645430089367437,3.999929643012717e-13,1.4866890796102995e-13,-94.51980876922607,-99.59146499633789,3.899929712530186e-13,0.0,0.0,-110.0,-110.0,-15.480188965797424,-10.408532440662384,0.02702437900006771,575.9425277709961,5.0,3.5,20.0,0.0,0.0,122.49625875295318,2.7236219957081014,1.838605303701582,0.9402962754485368,6.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,4.0,4.0,4.0,0.5
