algorithm,num_bs_ant,num_ut_per_sector,sweep_value,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_cognitive,16,4,5.0,264.97287050882977,259.2177791595459,3.1544389128684998,2.826028001236368e-05,3.5616284757852554,0.7439312810699145,-11.242494761943817,-120.0,9.920203904310862,13.404427299896875,0.7976190447807312,0.7831101144353548,5.74781655271848,0.0,14.381319138095327,9.987332023274039e-15,8.392140955266182e-15,-110.00553766886394,-110.92651335398357,1.0266004027682652e-17,0.9583333333333334,0.9513888905445734,-110.0,-110.0,0.00553898497995083,0.9265140630304813,0.049192497972398996,259.2177728017171,11.5,16.0,0.0,1.0,64.76526066490287,2.218364878155802,1.5125683940394479,0.9560579188797734,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,16,6,5.0,305.66268666585285,298.75733693440753,2.425894339879354,0.0,2.7832803378502526,0.6480072314540545,-24.479768832524616,-120.0,7.505907247463862,11.335444023211798,0.6891534452637037,0.6714616368214289,5.236113806565602,0.0,14.131939112655042,1.0000271122111098e-14,8.57654426304818e-15,-109.99990940093994,-110.80961259206136,1.45648374071561e-17,0.9201388930281004,0.9131944452722868,-110.0,-110.0,-8.927163859577074e-05,0.8096128441393375,0.04727913268531362,298.7573356628418,11.5,16.0,0.0,1.0,70.19655677311033,1.8026021570093096,1.131696314177906,0.9437853695608468,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,16,8,5.0,331.0028254191081,326.53526941935223,1.9702549278736115,0.0,2.053246912856897,0.5631284068028132,-36.12610753377279,-120.0,5.096032629410426,10.085652142763138,0.59027777860562,0.5754433249433836,6.101770559946696,0.0,14.011363467017267,9.994506039406889e-15,8.51423807234189e-15,-110.00244744618733,-110.82740338643391,1.3711592884955269e-17,0.958333340783914,0.9513888930281004,-110.0,-110.0,0.002449058968826042,0.8274034596979618,0.04749503871425986,326.5352617899577,11.5,16.0,0.0,1.0,68.83614195305681,1.5605609222185641,0.9593277304337637,0.936991366204987,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,4,5.0,290.36754099527997,289.1683464050293,3.456756442785263,0.9558577551617264,3.61413212120533,0.9123282382885615,3.8294728752225637,-57.849205209004374,10.174684852361679,12.526824444532394,0.9399801567196846,0.937375987569491,22.80501921971639,0.0,14.143296705539493,1.0030730109257007e-14,9.144375210320163e-15,-109.98670069376628,-110.44097646077473,3.2236838716117256e-17,0.9131944477558136,0.8819444477558136,-110.0,-110.0,-0.013298566154426558,0.44097663710514706,0.11641233135014772,289.16834767659503,11.5,16.0,0.0,1.0,72.17882030259545,2.3820362822087646,1.9273855076974813,0.9895377703210517,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,6,5.0,369.9312578837077,367.2847951253255,2.935962359110514,0.005139214633931115,3.3062707781791687,0.8341807449857394,-5.279825314879417,-120.0,9.054110338290533,11.325960834821066,0.8654100472728411,0.856378140548865,20.748416304588318,0.0,14.062954559922218,1.00168385571638e-14,9.20112715894003e-15,-109.99271996815999,-110.40891329447429,2.404387724076057e-17,0.8958333358168602,0.8680555572112402,-110.0,-110.0,-0.007278512997983692,0.4089142767091592,0.07650118259092172,367.2847900390625,11.5,16.0,0.0,1.0,90.80233088647276,2.0874537704326346,1.5550599532245768,0.9782585490850503,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,8,5.0,398.23900095621747,395.4513359069824,2.370470240712166,0.0,2.823573514819145,0.7597802703579267,-14.912296056747437,-120.0,7.3212378323078156,9.694103106856346,0.781994047264258,0.777421253422896,24.942555626233418,0.0,14.036306754259082,1.0051516933057338e-14,9.202457353597613e-15,-109.9779618581136,-110.42623996734619,6.225018065265251e-17,0.8263888880610466,0.7916666641831398,-110.0,-110.0,-0.022037167726982904,0.4262418358897169,0.0734999639292558,395.4513308207194,11.5,16.0,0.0,1.0,91.25606229974655,1.7537965498793657,1.2406174519465014,0.9721951915122468,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,4,5.0,303.34653345743817,302.22518666585285,3.6112682620684304,2.499523030469815,3.660990978280703,0.962569442888101,9.375003357728323,5.305355588098368,10.294495781262716,12.455994377533594,0.9866071343421936,0.9867931604385376,68.18759409586589,0.0,14.002128688899878,1.0186199406835508e-14,9.236871525797688e-15,-109.9272273381551,-110.43591785430908,1.8619961761184755e-16,0.7673611094554266,0.7013888855775198,-110.0,-110.0,-0.07277235500720754,0.4359194136535128,0.39595668390393257,302.2251892089844,11.5,16.0,0.0,1.0,76.48619706785304,2.4949542362244963,2.191604570585023,0.9948045492295393,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,6,5.0,420.9234987894694,419.7552490234375,3.340662678082784,2.0774332533280053,3.4429729531208673,0.9498046437899271,6.370611548423767,4.332765980313222,9.673764924208323,11.475568532943726,0.9718915248910586,0.9685846542318662,72.30664237340291,0.0,14.016431038364923,1.0132239137637634e-14,9.357462688879256e-15,-109.94614442189534,-110.33760897318523,1.322406895494727e-16,0.75347222139438,0.6944444465140501,-110.0,-110.0,-0.053854223659521715,0.3376099880163868,0.16180422684798637,419.7552541097005,11.5,16.0,0.0,1.0,105.15827330282764,2.314270323343378,1.966049844199947,0.9929413315451043,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,8,5.0,510.7611427307129,508.93843841552734,3.0402448872725167,0.30160066720054407,3.2734827448924384,0.9003037611643473,0.29874261138805497,-104.40818960294128,9.076680998007456,10.84960420926412,0.9233630945285162,0.921394464870294,72.00225830078125,0.0,14.065644668628616,1.0042996346296592e-14,9.596671604740489e-15,-109.9813855489095,-110.1957950592041,4.299652177989129e-17,0.7291666641831398,0.6527777736385664,-110.0,-110.0,-0.01861323707101666,0.19579577810751894,0.10430182485530774,508.93843841552734,11.5,16.0,0.0,1.0,129.51125413078213,2.1768404330140725,1.746205540762296,0.9885321381878236,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,96,4,5.0,534.6531829833984,513.0219484965006,6.364918788274129,0.24325928969602195,6.634435574213664,0.7918002580602964,6.068092073003451,-114.67533104320368,19.89191476504008,25.393637975056965,0.8908730198939642,0.8869047636787096,16.6946486334006,0.0,14.076003895471027,4.315283714427009e-15,1.4711569178277685e-15,-115.00537967681885,-121.00184694925944,7.223779318500425e-19,0.99652777860562,0.9895833358168602,-110.0,-110.0,5.0053807336163105,11.00184882680575,0.4801946711571266,513.0219434102377,11.5,16.0,0.0,1.0,115.40429820204525,4.076239796446276,2.7136018795703136,0.9388149526128632,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,96,6,5.0,515.1299858093262,513.6989135742188,4.088333209355672,2.983152002096176,4.123308892051379,0.9621118828654289,10.606514275074005,7.355175634225209,11.887519339720408,13.98058345913887,0.9887566020091375,0.9862764552235603,73.45541159311931,0.0,14.0879028593093,1.0096480653564189e-14,9.546420351646482e-15,-109.95885976155598,-110.24364121754964,9.648086434052745e-17,0.7500000037252903,0.7083333320915699,-110.0,-110.0,-0.04113958876320586,0.24364219427419206,0.35032566512624425,513.6989186604818,11.5,16.0,0.0,1.0,127.4361434956886,2.7603212337623355,2.403720976008495,0.9942680454375711,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,96,8,5.0,653.8354543050131,652.1612803141276,3.8918776909510293,2.309066708634297,3.980173965295156,0.9455345695217451,7.772519727547963,-1.3860758016506838,11.50097382068634,13.40274652838707,0.97222222139438,0.9676339303453764,74.37054697672527,0.0,14.129731231291467,1.006298385333903e-14,9.501070454701763e-15,-109.97282632191975,-110.27315553029378,6.298402882232996e-17,0.7638888868192831,0.7187500024835268,-110.0,-110.0,-0.02717184189229253,0.27315545035526156,0.163863526036342,652.1612675984701,11.5,16.0,0.0,1.0,162.97354670059732,2.648627238316372,2.248073845566228,0.9933342761426148,8.0,8.0,8.0,8.0,0.5
du_pf_soft,16,4,5.0,219.95817057291666,216.89433924357095,2.618549644947052,0.0005858825115703547,2.930483649174372,0.7702905684709549,-10.194591045379639,-120.0,7.667702356974284,10.67149505019188,0.8095238183935484,0.7977430572112402,4.248803436756134,0.0,14.404112390300725,9.997947498978542e-15,8.573668762657449e-15,-110.0011494954427,-110.79296175638835,3.6134566702026326e-17,0.923611119389534,0.9097222288449606,-110.0,-110.0,0.0011497770493692865,0.7929640399912993,0.08131290754924218,216.89434178670248,11.5,16.0,0.0,1.0,52.634865168692244,1.908124566098574,1.3708897463686676,0.9690380105804176,8.0,,,,
du_pf_soft,16,6,5.0,242.6915601094564,239.89533678690592,1.9261234899361928,0.0,2.2448622956871986,0.6774822100996971,-22.282594680786133,-120.0,5.215653990705808,8.333240484197935,0.6947751368085543,0.684172456463178,4.511080225308736,0.0,14.136663507582853,9.998153822087278e-15,8.588890368236082e-15,-110.00090376536052,-110.77461051940918,2.498620139458098e-17,0.9201388955116272,0.899305559694767,-110.0,-110.0,0.0009041661279584426,0.7746098364392916,0.0790721479182442,239.89533933003744,11.5,16.0,0.0,1.0,48.68982395708816,1.5070822014923146,1.0083313814079735,0.9620522047215093,8.0,,,,
du_pf_soft,16,8,5.0,260.14098230997723,259.23910331726074,1.5484582334756851,0.0,1.7683217028776805,0.5944040243824323,-33.12769436836243,-120.0,3.4801506251096725,7.121226012706757,0.5997023756305376,0.589719740053018,5.640954673290253,0.0,14.003878549168197,9.997908006067376e-15,8.43769098139121e-15,-110.00097529093425,-110.889266649882,1.6214045848499694e-17,0.9270833358168602,0.8993055572112402,-110.0,-110.0,0.0009768433091537077,0.8892660600443681,0.07703946499774854,259.2390963236491,11.5,16.0,0.0,1.0,42.03697248302918,1.3163742226710269,0.8668448738258752,0.9575250794215912,8.0,,,,
du_pf_soft,32,4,5.0,209.1736214955648,208.346316019694,2.4901621689399085,0.9438384182499137,2.5870605607827506,0.9218098446726799,1.7333235843107104,-36.196283998666324,6.654440393050511,8.683698688944181,0.9434523731470108,0.9385540609558424,38.22399433453878,0.0,14.145590583153535,1.029114456553883e-14,9.070130196101443e-15,-109.88220659891765,-110.54620965321858,2.9114474102212936e-16,0.5798611138015985,0.5694444458931684,-110.0,-110.0,-0.1177912414035139,0.5462097261721889,0.18979436655839285,208.34631856282553,11.5,16.0,0.0,1.0,51.27564573974255,1.8526912034468286,1.543471190661067,0.9913480252228006,8.0,,,,
du_pf_soft,32,6,5.0,259.8085517883301,258.36755816141766,2.0619726181030273,0.02998606743444863,2.272168882191181,0.8581647475560507,-5.607965255777041,-117.21513986587524,5.449550007780393,7.319033230344455,0.8670634850859642,0.8630332325895628,41.03143457571665,0.0,14.06969463818435,1.0891748135159108e-14,9.378060271401955e-15,-109.67747243245442,-110.37988980611165,8.917483106424074e-16,0.5381944477558136,0.5000000024835268,-110.0,-110.0,-0.3225262379615212,0.3798911018917958,0.12890154216438532,258.36756134033203,11.5,16.0,0.0,1.0,58.21140121398733,1.6034895587861993,1.249936060706876,0.9847787821623525,8.0,,,,
