sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
561.7941284179688,566.9823608398438,3.34401273727417,0.0,3.28017258644104,0.5573285818099976,-31.3610782623291,-120.0,0.6428571343421936,0.6171875,79.43267059326172,0.0,2.7052905964665115,1.199835153106732e-12,4.2962278157775147e-13,-89.20878601074219,-94.59891510009766,1.1898351227890291e-12,0.0,0.0,-110.0,-110.0,-20.791215896606445,-15.401082038879395,0.03277617692947388,566.982421875,pf_fs_soft,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,124.76995116834885,2.1826443316809008,1.348206923001328,0.9336353291383477,6.0,,,,
560.5836791992188,570.3163452148438,3.3368077278137207,0.0,3.402887225151062,0.5575892329216003,-31.105268478393555,-120.0,0.648809552192688,0.6142113208770752,79.43266296386719,0.0,2.7006228556856513,2.834063279194554e-13,1.4854679715025493e-13,-95.47590637207031,-98.87918090820312,2.734063247068069e-13,0.0,0.0,-110.0,-110.0,-14.52409553527832,-11.120819091796875,0.030583517625927925,570.31640625,pf_fs_cognitive,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,124.74619190574654,2.180489751865584,1.3167944038867951,0.9333653762894167,6.0,8.0,8.0,8.0,0.5
542.8541259765625,546.497802734375,3.2312746047973633,0.0,3.1714195013046265,0.5724818110466003,-25.367782592773438,-120.0,0.648809552192688,0.6309523582458496,79.43264770507812,0.0,1.6567958616651595,1.3737928980170344e-12,4.815433533693347e-13,-88.62078857421875,-94.13423919677734,1.3637928676993316e-12,0.0,0.0,-110.0,-110.0,-21.37921142578125,-15.86575984954834,0.05517720803618431,546.497802734375,du_pf_soft,5.0,0.0,12.0,0.0,pf,budget_dual,1.0,121.13806900751189,2.136965879232752,1.3271509017328311,0.9311131042375209,6.0,,,,
543.1976928710938,547.7241821289062,3.2333195209503174,0.0,3.2784359455108643,0.5669564008712769,-25.554481506347656,-120.0,0.6547619104385376,0.6283482313156128,78.38956451416016,0.0,1.6521445936523378,3.1594979453888894e-13,1.5825600378771565e-13,-95.00382232666016,-98.7371597290039,3.0594979132624045e-13,0.0,0.0,-110.0,-110.0,-14.99618148803711,-11.262829780578613,0.05481087788939476,547.7241821289062,du_pf_cognitive,5.0,0.0,12.0,0.0,pf,budget_dual,1.0,121.11546449117515,2.137847752104026,1.2887885045031942,0.930420508295666,6.0,8.0,8.0,8.0,0.5
596.8138427734375,620.07568359375,3.5524632930755615,0.0,3.7960201501846313,0.582103431224823,-26.91208267211914,-120.0,0.6666666865348816,0.6458333134651184,69.81935119628906,0.0,2.7026165346615016,1.2898832175978203e-11,2.7946360503516843e-12,-78.89450073242188,-88.9088134765625,1.2888832362500935e-11,0.0,0.0,-110.0,-110.0,-31.10550308227539,-21.091184616088867,0.02676168829202652,620.07568359375,pf_fs_soft,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,133.51318142894593,2.28225124862166,1.4501728751897476,0.9429957915560985,6.0,,,,
596.5401611328125,618.5429077148438,3.5508341789245605,0.0,3.6671078205108643,0.5809680819511414,-27.1968936920166,-120.0,0.6726190447807312,0.648065447807312,70.49543762207031,0.0,2.6962503595277667,2.687167762610576e-12,8.277385396028569e-13,-85.70704650878906,-93.24578857421875,2.6771677322928733e-12,0.0,0.0,-110.0,-110.0,-24.29294776916504,-16.754207611083984,0.026980208232998848,618.5428466796875,pf_fs_cognitive,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,133.58778143387866,2.2833540734883013,1.4551200157767534,0.942834181361486,6.0,8.0,8.0,8.0,0.5
578.4578857421875,587.6619873046875,3.443201780319214,0.0,3.61956787109375,0.5969635248184204,-20.86636734008789,-120.0,0.6726190447807312,0.6607142686843872,75.66108703613281,0.0,1.6533941184170544,1.3592561104447398e-11,3.131453429894293e-12,-78.66698455810547,-88.47432708740234,1.358256129097013e-11,0.0,0.0,-110.0,-110.0,-31.333011627197266,-21.525667190551758,0.0470721572637558,587.6619873046875,du_pf_soft,5.0,1.0,12.0,0.0,pf,budget_dual,1.0,129.61602010865465,2.2362608132558575,1.378306578235106,0.938122245915605,6.0,,,,
577.3670043945312,592.01416015625,3.436708450317383,0.0,3.5055532455444336,0.5931506156921387,-20.39813804626465,-120.0,0.6845238208770752,0.6622023582458496,68.87213897705078,0.0,1.653125031851232,3.361270246513004e-12,8.577058334402476e-13,-84.7349624633789,-93.23873901367188,3.351270216195301e-12,0.0,0.0,-110.0,-110.0,-25.265033721923828,-16.76125717163086,0.04976380988955498,592.01416015625,du_pf_cognitive,5.0,1.0,12.0,0.0,pf,budget_dual,1.0,129.6720859533298,2.23577830003761,1.4195089053991727,0.9389076325628044,6.0,8.0,8.0,8.0,0.5
681.7342529296875,669.6019897460938,4.057941913604736,0.0,4.222515821456909,0.6155754327774048,-22.03720474243164,-120.0,0.7023809552192688,0.683407723903656,79.43266296386719,0.0,2.700054293964058,8.055667244377673e-12,1.2110106754198435e-12,-80.93898010253906,-92.62933349609375,8.045667430900405e-12,0.0,0.0,-110.0,-110.0,-29.06101417541504,-17.370655059814453,0.03185096010565758,669.60205078125,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,136.27241980676408,2.3571115305267343,1.376029095934609,0.9085395700282052,6.0,,,,
681.85595703125,672.662109375,4.058666229248047,0.0,4.419045925140381,0.6151278018951416,-22.503509521484375,-120.0,0.726190447807312,0.6811755895614624,79.43267059326172,0.0,2.7007201588712633,2.0348653317903143e-12,3.485931974935713e-13,-86.91464233398438,-97.40206909179688,2.0248653014726115e-12,0.0,0.0,-110.0,-110.0,-23.085355758666992,-12.597926139831543,0.030387338250875473,672.662109375,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,136.50278901725764,2.359674601708348,1.3994350734945773,0.908633984074305,6.0,8.0,8.0,8.0,0.5
