sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction,num_bs_ant,num_ut_per_sector
361.9912414550781,359.2567138671875,4.309419631958008,0.0,4.123246908187866,0.5942181348800659,-18.283430099487305,-120.0,0.738095223903656,0.710565447807312,48.26728057861328,0.0,5.917792177759111,3.5048481044491764e-12,6.996545270226973e-13,-84.55330657958984,-93.49893188476562,3.4948480741314736e-12,0.0,0.0,-110.0,-110.0,-25.446691513061523,-16.501062393188477,0.025649283081293106,359.2567138671875,pf_fs_soft,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,71.62534419521337,2.469565940858836,1.3902513173432693,0.902567336114148,6.0,,,,,16,4
364.4075012207031,363.9175720214844,4.338184356689453,0.0,4.069253921508789,0.6022235751152039,-18.8369197845459,-120.0,0.75,0.7142857313156128,49.98534393310547,0.0,2.733353308867663,9.663307480589634e-13,2.3177073866890996e-13,-90.14874267578125,-97.83438873291016,9.563307177412605e-13,0.0,0.0,-110.0,-110.0,-19.85125732421875,-12.165606498718262,0.024903489276766777,363.9176025390625,pf_fs_cognitive,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,71.8471633947904,2.4741506859599434,1.4517571688488806,0.9039888954996864,6.0,8.0,8.0,8.0,0.5,16,4
353.206787109375,344.18084716796875,4.204842567443848,0.0,4.202063083648682,0.6094784140586853,-15.0247220993042,-120.0,0.738095223903656,0.7247023582458496,61.04475784301758,0.0,1.890138657297939,4.375742389955972e-12,8.785415429000965e-13,-83.58948516845703,-92.50089263916016,4.365742576478704e-12,0.0,0.0,-110.0,-110.0,-26.4105167388916,-17.499099731445312,0.041241325438022614,344.18084716796875,du_pf_soft,5.0,0.0,12.0,0.0,pf,budget_dual,1.0,69.61903192083342,2.4191436721372277,1.426101835857499,0.8958864221788194,6.0,,,,,16,4
352.2764892578125,346.8130798339844,4.193767547607422,0.0,4.135797500610352,0.599979817867279,-14.755865097045898,-120.0,0.75,0.7135416865348816,52.98270034790039,0.0,1.6740073529072106,1.1518641943042418e-12,2.589790361329225e-13,-89.385986328125,-97.34783935546875,1.141864163986539e-12,0.0,0.0,-110.0,-110.0,-20.614011764526367,-12.65216064453125,0.04208952561020851,346.81304931640625,du_pf_cognitive,5.0,0.0,12.0,0.0,pf,budget_dual,1.0,69.69807489186378,2.418912847566591,1.399323255115742,0.8968287541506975,6.0,8.0,8.0,8.0,0.5,16,4
364.0079650878906,364.74798583984375,4.333428382873535,0.0,4.420783281326294,0.6897079348564148,-9.617594718933105,-120.0,0.7857142686843872,0.7760416865348816,58.492950439453125,0.0,2.735435724724084,2.4743755221851016e-12,9.624767345964291e-13,-86.06533813476562,-90.88562774658203,2.4643754918673988e-12,0.0,0.0,-110.0,-110.0,-23.934656143188477,-19.1143741607666,0.023955736309289932,364.7480163574219,pf_fs_soft,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,75.44824391684956,2.5446272801906447,1.6348979032808004,0.9306615297402342,6.0,,,,,16,4
364.7246398925781,362.0095520019531,4.3419599533081055,0.0,4.65007209777832,0.6979437470436096,-10.01696491241455,-120.0,0.7976190447807312,0.7715773582458496,61.08806610107422,0.0,2.723205091431737,7.25996031954862e-13,3.4619309914434016e-13,-91.3906478881836,-95.098388671875,7.159960558472678e-13,0.0,0.0,-110.0,-110.0,-18.609342575073242,-14.901611328125,0.02437969669699669,362.009521484375,pf_fs_cognitive,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,75.49359123591043,2.5454290985556702,1.6526229011580065,0.9312202445253955,6.0,8.0,8.0,8.0,0.5,16,4
351.5751647949219,346.7862548828125,4.185418605804443,0.0,4.425820589065552,0.7073044180870056,-5.970712661743164,-120.0,0.8214285969734192,0.788690447807312,69.27919006347656,0.0,1.6702665011398494,2.607717644251273e-12,1.1212791762790775e-12,-85.83738708496094,-90.13793182373047,2.59771761393357e-12,0.0,0.0,-110.0,-110.0,-24.1626033782959,-19.8620662689209,0.046887386590242386,346.7862854003906,du_pf_soft,5.0,1.0,12.0,0.0,pf,budget_dual,1.0,73.09811293476922,2.4805044993544465,1.5962415114744337,0.9255805566902698,6.0,,,,,16,4
351.8762512207031,348.93328857421875,4.189002990722656,0.0,4.371418714523315,0.7013533115386963,-6.734508037567139,-120.0,0.8333333134651184,0.7864583134651184,69.1474380493164,0.0,1.6816774201579392,7.330832989260738e-13,3.7136667439124915e-13,-91.34846496582031,-94.64766693115234,7.230833228184796e-13,0.0,0.0,-110.0,-110.0,-18.651533126831055,-15.352326393127441,0.04255392402410507,348.9332275390625,du_pf_cognitive,5.0,1.0,12.0,0.0,pf,budget_dual,1.0,73.37061744862109,2.486245195281123,1.6101852765915923,0.9271348040357865,6.0,8.0,8.0,8.0,0.5,16,4
345.3736267089844,336.5918884277344,4.11159086227417,0.0,4.152399778366089,0.6282133460044861,-19.80965805053711,-120.0,0.738095223903656,0.6964285969734192,52.99727249145508,0.0,2.7266963007859886,3.437777623335747e-12,7.868870485761015e-13,-84.63722229003906,-93.65674591064453,3.4277775930180443e-12,0.0,0.0,-110.0,-110.0,-25.362777709960938,-16.3432559967041,0.02448556199669838,336.59185791015625,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,74.14504136040776,2.511553730891159,1.6418532173779483,0.9221020662536011,6.0,,,,,16,4
347.25909423828125,333.7275390625,4.134037017822266,0.0,4.296076536178589,0.6342766880989075,-19.984798431396484,-120.0,0.726190447807312,0.6971726417541504,51.09678268432617,0.0,2.7356122182682157,6.475081430236396e-13,2.123897845790479e-13,-91.8875503540039,-98.31970977783203,6.375081669160454e-13,0.0,0.0,-110.0,-110.0,-18.11245346069336,-11.68028736114502,0.025502201169729233,333.7275390625,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,74.1026873604296,2.512827707224957,1.5979913765843778,0.9207630372724447,6.0,8.0,8.0,8.0,0.5,16,4
336.1640930175781,323.67852783203125,4.001953601837158,0.0,4.238913297653198,0.6441380381584167,-14.630393981933594,-120.0,0.738095223903656,0.706845223903656,63.66661834716797,0.0,1.672456881031394,4.645023948812721e-12,9.808756454635081e-13,-83.33011627197266,-92.66182708740234,4.635024135335453e-12,0.0,0.0,-110.0,-110.0,-26.669879913330078,-17.338178634643555,0.04682625085115433,323.67852783203125,du_pf_soft,5.0,2.0,12.0,0.0,pf,budget_dual,1.0,72.01852928596733,2.4512933095538694,1.592083072439277,0.9194502510160416,6.0,,,,,16,4
337.10125732421875,325.103271484375,4.013110160827637,0.0,4.1906938552856445,0.641510546207428,-13.501870155334473,-120.0,0.738095223903656,0.7165178656578064,52.31440734863281,0.0,1.672131427563727,9.592383311274322e-13,2.7085037229528097e-13,-90.18072509765625,-97.4365005493164,9.492383008097294e-13,0.0,0.0,-110.0,-110.0,-19.819265365600586,-12.56350040435791,0.044834304600954056,325.103271484375,du_pf_cognitive,5.0,2.0,12.0,0.0,pf,budget_dual,1.0,72.20799071150411,2.456490783012766,1.6059777243520081,0.9197474708505159,6.0,8.0,8.0,8.0,0.5,16,4
