algorithm,num_bs_ant,num_ut_per_sector,sweep_value,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_soft,16,6,5.0,380.88182258605957,367.65197563171387,3.0228716284036636,0.0,2.8530331030488014,0.5558411180973053,-27.168163418769836,-120.0,0.6498015932738781,0.6135602667927742,68.07172203063965,0.0,1.6740606827952433,5.075364228283169e-12,1.1779031831133605e-12,-84.36166381835938,-91.81381225585938,5.065364238623048e-12,0.0,0.0,-110.0,-110.0,-25.63833522796631,-18.186188220977783,0.04532872303389013,367.6519775390625,7.5,12.0,0.0,1.0,78.95323295768237,1.9748701185108628,1.1292241497376667,0.897282882614377,6.0,,,,
du_pf_soft,16,8,5.0,418.9437313079834,406.3245487213135,2.493712678551674,0.0,1.767136350274086,0.47834639996290207,-37.94302773475647,-120.0,0.559151791036129,0.5241350531578064,66.16105103492737,0.0,1.657586643617833,5.69019215968837e-12,1.2652389986406165e-12,-83.54272508621216,-91.47605609893799,5.680192197133303e-12,0.0,0.0,-110.0,-110.0,-26.457273364067078,-18.5239417552948,0.046006656950339675,406.3245429992676,7.5,12.0,0.0,1.0,80.76806786542075,1.716649438919804,0.9182113559158561,0.8880562503950684,6.0,,,,
du_pf_soft,32,4,5.0,491.6373405456543,488.049955368042,5.852825433015823,0.0912387283381088,6.265868633985519,0.79794817045331,6.011440277099609,-120.0,0.8883928619325161,0.868117555975914,76.1484580039978,0.0,1.6440331239136867,3.5527563353797247e-12,8.082291787063229e-13,-85.36117506027222,-93.08707046508789,3.5427563762127894e-12,0.0,0.0,-110.0,-110.0,-24.63882303237915,-16.91292542219162,0.052613039733842015,488.04994201660156,7.5,12.0,0.0,1.0,97.61246537189236,3.2575005042792373,2.3808303757234976,0.9621128484445131,6.0,,,,
du_pf_soft,32,6,5.0,565.0759391784668,554.7590942382812,4.484729647636414,1.6795179136330773e-10,4.8759167194366455,0.6835961900651455,-9.324418112635612,-120.0,0.7842261902987957,0.7619357667863369,78.34407329559326,0.0,1.6401626344304532,3.4444957567366773e-12,7.935754223214629e-13,-85.99111604690552,-93.2654538154602,3.434495797569742e-12,0.0,0.0,-110.0,-110.0,-24.00888228416443,-16.734544098377228,0.04998613498173654,554.7590942382812,7.5,12.0,0.0,1.0,117.70900258303779,2.6357638908226844,1.686774791237985,0.9294741656728089,6.0,,,,
du_pf_soft,32,8,5.0,614.7766227722168,605.0922508239746,3.6593846678733826,0.0,3.8533535823225975,0.6026166081428528,-19.302275717258453,-120.0,0.7042410671710968,0.680152527987957,78.87208127975464,0.0,1.6550288702419493,3.2984689402027444e-12,8.140586373262459e-13,-85.67343473434448,-92.92306280136108,3.2884689912002045e-12,0.0,0.0,-110.0,-110.0,-24.32656228542328,-17.076936542987823,0.05130002647638321,605.0922584533691,7.5,12.0,0.0,1.0,129.78976558285282,2.268100334542577,1.3524373935533067,0.9086985232778085,6.0,,,,
du_pf_soft,64,4,5.0,750.7714233398438,747.4363059997559,8.937755107879639,2.625610111933202,9.305044412612915,0.9009778387844563,21.018205642700195,-55.09057738035916,0.9605654738843441,0.9444289430975914,79.43267011642456,0.0,1.6487951670133043,3.2268090211287886e-12,5.983604928270873e-13,-85.93779611587524,-95.06283521652222,3.216809048409326e-12,0.0,0.0,-110.0,-110.0,-24.062204480171204,-14.937162041664124,0.11082843784242868,747.4363174438477,7.5,12.0,0.0,1.0,129.03212612729737,4.693539941558805,3.682230878537891,0.9815554019768953,6.0,,,,
du_pf_soft,64,6,5.0,856.2201194763184,862.0179176330566,6.7953978180885315,0.09775314633051213,7.295112326741219,0.8073018342256546,9.416030406951904,-120.0,0.8983134888112545,0.8817274309694767,79.43267154693604,0.0,1.6695209718018305,2.2023176536015328e-12,4.698156850062589e-13,-87.4317569732666,-95.6544771194458,2.1923176605532797e-12,0.0,0.0,-110.0,-110.0,-22.568240761756897,-14.345521211624146,0.05881659942679107,862.0179252624512,7.5,12.0,0.0,1.0,163.1696114207658,3.6964883179579218,2.8245377428376033,0.9758571398265911,6.0,,,,
du_pf_soft,64,8,5.0,936.2904853820801,940.9310493469238,5.573157638311386,2.705641710565307e-07,5.947592541575432,0.745135486125946,0.3649364970624447,-120.0,0.8511904738843441,0.8290550522506237,79.43267011642456,0.0,1.6965770980459638,2.4409295250197097e-12,5.661662290926866e-13,-87.48209428787231,-94.62788820266724,2.4309295455239837e-12,0.0,0.0,-110.0,-110.0,-22.51790416240692,-15.37211012840271,0.05703963292762637,940.931037902832,7.5,12.0,0.0,1.0,188.8277478793543,3.138209728981803,2.2436959580418283,0.960676995606375,6.0,,,,
pf_fs_cognitive,16,4,5.0,345.4000072479248,341.799280166626,4.111904829740524,0.0,4.317787311971188,0.6418700180947781,-17.65733253955841,-120.0,0.745535708963871,0.7156343013048172,53.98836302757263,0.0,2.7332536983885802,9.981446550365314e-13,3.129151838088696e-13,-90.6388201713562,-96.65703439712524,9.881446619882783e-13,0.0,0.0,-110.0,-110.0,-19.361177802085876,-13.342963874340057,0.025778404902666807,341.79928398132324,7.5,20.0,0.0,0.0,72.65752470981205,2.4691227341235527,1.5632504143603425,0.9238531702141402,6.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,16,6,5.0,391.9278984069824,384.09141731262207,3.1105388700962067,0.0,2.8267618864774704,0.5394519716501236,-33.41760468482971,-120.0,0.6369047686457634,0.598896324634552,56.11876368522644,0.0,2.7304080889443867,1.0218173404169485e-12,2.865126408354928e-13,-90.71740293502808,-97.24466323852539,1.0118173355102341e-12,0.0,0.0,-110.0,-110.0,-19.28259426355362,-12.755335092544556,0.025593947852030396,384.0914134979248,7.5,20.0,0.0,0.0,81.62911200374631,2.014664762214978,1.1492118988114712,0.8997119134275301,6.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,16,8,5.0,431.4645824432373,423.70731925964355,2.5682415813207626,0.0,1.6567211262881756,0.4637340363115072,-45.25691747665405,-120.0,0.5457589328289032,0.5104399211704731,53.1916139125824,0.0,2.708299658901524,1.1288525114130053e-12,3.0850300358618203e-13,-90.33215999603271,-96.87869501113892,1.1188525251410158e-12,0.0,0.0,-110.0,-110.0,-19.667839884757996,-13.121302843093872,0.02609798905905336,423.70732498168945,7.5,20.0,0.0,0.0,84.05485661252612,1.7509433816640154,0.9397725071623952,0.8880357804055293,6.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,32,4,5.0,508.9905071258545,508.9574394226074,6.059410780668259,0.01291102306172627,6.431231901049614,0.7829562649130821,2.9587702564895153,-120.0,0.8809523843228817,0.8534226194024086,73.23862528800964,0.0,2.6809921177919023,8.57593367793643e-13,2.4178782399500573e-13,-91.36599969863892,-97.64212799072266,8.475933696631922e-13,0.0,0.0,-110.0,-110.0,-18.63400101661682,-12.357870161533356,0.02993555157445371,508.9574375152588,7.5,20.0,0.0,0.0,100.04581938792198,3.3503518754404964,2.456061294070293,0.964250755161883,6.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,32,6,5.0,582.0642433166504,578.9662818908691,4.619557499885559,0.0,4.89714714884758,0.6669171676039696,-13.64939284324646,-120.0,0.7777777686715126,0.7475508451461792,76.18398761749268,0.0,2.6791849066794384,7.341783498965478e-13,2.2461535627269521e-13,-92.21084499359131,-97.95058917999268,7.241783500720311e-13,0.0,0.0,-110.0,-110.0,-17.78915387392044,-12.049408733844757,0.028809827868826687,578.9662704467773,7.5,20.0,0.0,0.0,120.87892250122735,2.695945968869978,1.749891678497311,0.9350788826809758,6.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,32,8,5.0,631.7850303649902,632.6428070068359,3.760625198483467,0.0,3.873647414147854,0.5857799425721169,-24.895721197128296,-120.0,0.6912202388048172,0.665015809237957,77.79896068572998,0.0,2.69894055579789,8.015923909615152e-13,2.497579957587881e-13,-91.64151859283447,-97.51550722122192,7.915923911369985e-13,0.0,0.0,-110.0,-110.0,-18.35847979784012,-12.48449319601059,0.02935235807672143,632.6428108215332,7.5,20.0,0.0,0.0,133.48290490757356,2.313021405046558,1.3983120235300597,0.9138468558609,6.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,64,4,5.0,757.6243667602539,753.056941986084,9.019337743520737,2.1042802946176384,9.476806744933128,0.8851359859108925,19.655659437179565,-87.61778801083565,0.953125,0.9305245503783226,78.0244631767273,0.0,2.697107621759642,6.648603557960387e-13,1.747616988206506e-13,-92.59178829193115,-99.71178913116455,6.548603610537196e-13,0.02604166604578495,0.02604166604578495,-110.0,-110.0,-17.40820950269699,-10.28820975497365,0.13076243898831308,753.0569381713867,7.5,20.0,0.0,0.0,129.3411409616828,4.719066002525313,3.6196657260446523,0.9786197138669012,6.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,64,6,5.0,888.3724136352539,899.007194519043,7.050574719905853,0.051967691213191336,7.542265981435776,0.7894601039588451,6.907394289970398,-120.0,0.8953372947871685,0.8656684085726738,79.43267440795898,0.0,2.727599164005369,6.043694360344676e-13,1.6727810576869315e-13,-92.86295366287231,-99.2874083518982,5.943694429862145e-13,0.0,0.0,-110.0,-110.0,-17.137044727802277,-10.7125923037529,0.03395438543520868,899.0071868896484,7.5,20.0,0.0,0.0,166.76004278040034,3.802430698957959,2.904850519611518,0.9768022661229778,6.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,64,8,5.0,968.0435447692871,981.7723960876465,5.76216396689415,0.0,6.0237992107868195,0.71676891669631,-3.1499724611639977,-120.0,0.8333333358168602,0.807175412774086,79.43267440795898,0.0,2.7720594085985795,6.862803291011457e-13,1.9594690360365719e-13,-92.86188840866089,-98.60656404495239,6.762803241944313e-13,0.0,0.0,-110.0,-110.0,-17.138110995292664,-11.393433153629303,0.03403868561144918,981.772403717041,7.5,20.0,0.0,0.0,192.7968309682807,3.2102400248439498,2.2878455555789565,0.9632035705218145,6.0,8.0,8.0,8.0,0.5
pf_fs_soft,16,4,5.0,345.75399017333984,341.6722183227539,4.116118937730789,0.0,4.336433261632919,0.6419301480054855,-17.318095803260803,-120.0,0.7507440485060215,0.719308041036129,53.71429371833801,0.0,2.931619993818458,3.517866357103435e-12,9.517727758538447e-13,-85.16012811660767,-92.31238746643066,3.5078663674433137e-12,0.0,0.0,-110.0,-110.0,-24.83987057209015,-17.687612056732178,0.025528945843689144,341.6722106933594,7.5,20.0,0.0,0.0,72.63462865942219,2.4691029596085925,1.5510536890048037,0.9233159827566688,6.0,,,,
pf_fs_soft,16,6,5.0,391.0566177368164,383.8045883178711,3.103623926639557,0.0,2.8472132086753845,0.5387219451367855,-33.602893590927124,-120.0,0.6329365149140358,0.5982142761349678,57.523476362228394,0.0,2.729533629171783,3.891662874252891e-12,9.083191182979612e-13,-85.43605136871338,-92.89675807952881,3.8816628744283745e-12,0.0,0.0,-110.0,-110.0,-24.563947677612305,-17.103240966796875,0.02567402319982648,383.8045902252197,7.5,20.0,0.0,0.0,81.6444743693621,2.0144416442024333,1.159798554061169,0.9002143087302099,6.0,,,,
pf_fs_soft,16,8,5.0,430.5111503601074,423.75267219543457,2.5625663697719574,0.0,1.6739212796092033,0.4647010564804077,-45.044273138046265,-120.0,0.5494791641831398,0.5128115769475698,53.07682204246521,0.0,2.7075981224770658,4.210141465327017e-12,9.957832186591447e-13,-84.69189548492432,-92.44093370437622,4.2001415434295315e-12,0.0,0.0,-110.0,-110.0,-25.30810308456421,-17.559065103530884,0.02572593721561134,423.7526912689209,7.5,20.0,0.0,0.0,84.06632002795949,1.750641720672667,0.9457738024881246,0.88827136590715,6.0,,,,
pf_fs_soft,32,4,5.0,509.22020149230957,508.91144371032715,6.062145262956619,0.03883580797237209,6.448872447013855,0.7809565737843513,2.6872624289244413,-120.0,0.8787202350795269,0.8517020158469677,74.78377079963684,0.0,2.6822037397651,3.430772582934923e-12,7.708656304429573e-13,-85.56429243087769,-93.32091903686523,3.4207726102154605e-12,0.0,0.0,-110.0,-110.0,-24.435705423355103,-16.67908012866974,0.030051985289901495,508.911434173584,7.5,20.0,0.0,0.0,100.03492237035283,3.3504237599085687,2.456915973292962,0.9640172755487972,6.0,,,,
pf_fs_soft,32,6,5.0,581.9083061218262,578.2486343383789,4.618319898843765,0.0,4.911292850971222,0.665790319442749,-13.636113077402115,-120.0,0.775297611951828,0.7468688003718853,76.3597149848938,0.0,2.6825373204192147,3.284238566460306e-12,7.42197583502701e-13,-86.00147342681885,-93.56861209869385,3.2742386106815024e-12,0.0,0.0,-110.0,-110.0,-23.99852466583252,-16.4313862323761,0.028890879824757576,578.2486190795898,7.5,20.0,0.0,0.0,120.8464124535916,2.6954346551719133,1.7423248836779481,0.9350026689559152,6.0,,,,
pf_fs_soft,32,8,5.0,631.9394340515137,632.5788764953613,3.7615442723035812,0.0,3.9243686497211456,0.5851931795477867,-25.03192114830017,-120.0,0.6930803582072258,0.6635742224752903,77.3242015838623,0.0,2.701200460054679,3.065202124508549e-12,7.677300686322183e-13,-86.0076904296875,-93.19781589508057,3.0552021653416136e-12,0.0,0.0,-110.0,-110.0,-23.99230968952179,-16.80218368768692,0.02888259617611766,632.5788803100586,7.5,20.0,0.0,0.0,133.47091013882113,2.312315801581574,1.4094695921730382,0.9140754401111815,6.0,,,,
pf_fs_soft,64,4,5.0,758.3668975830078,753.5310821533203,9.028177350759506,2.342742646299303,9.435935154557228,0.8886302709579468,20.075828313827515,-79.82398880422116,0.953125,0.9363374300301075,78.48807096481323,0.0,2.6992519567429554,3.3295135278119028e-12,6.163689325169104e-13,-86.07246398925781,-95.27211856842041,3.319513558480572e-12,0.0,0.0,-110.0,-110.0,-23.92753541469574,-14.727881073951721,0.14445286337286234,753.5310897827148,7.5,20.0,0.0,0.0,129.1524378817314,4.707974800613508,3.588029144348938,0.9788029844238335,6.0,,,,
pf_fs_soft,64,6,5.0,888.2789840698242,898.5769653320312,7.049833208322525,0.04775221249489514,7.522855624556541,0.7904249913990498,6.88069436699152,-120.0,0.8918650709092617,0.8650793619453907,79.43267345428467,0.0,2.7292746950988658,2.45478130213978e-12,5.403181886149333e-13,-86.91876125335693,-95.01356220245361,2.4447813090915267e-12,0.0,0.0,-110.0,-110.0,-23.081236958503723,-14.98643571138382,0.033593346015550196,898.576961517334,7.5,20.0,0.0,0.0,166.8262465532405,3.804925564511669,2.9101990866183542,0.9767155486386175,6.0,,,,
pf_fs_soft,64,8,5.0,966.8423156738281,981.0683517456055,5.755013823509216,0.0,6.0502158254384995,0.7175584174692631,-3.245224177837372,-120.0,0.8318452313542366,0.806617371737957,79.43267583847046,0.0,2.7746295289252885,2.72909043183122e-12,6.317212835601832e-13,-86.8976788520813,-94.12954998016357,2.7190904624998895e-12,0.0,0.0,-110.0,-110.0,-23.102320790290833,-15.870447993278503,0.03366359486244619,981.0683555603027,7.5,20.0,0.0,0.0,192.54974919555235,3.206015991492047,2.2855387923173835,0.9628853291693487,6.0,,,,
