algorithm,num_bs_ant,num_ut_per_sector,sweep_value,iteration,batch_index,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
du_pf_cognitive,16,8,5.0,11.0,7.5,403.4085006713867,0.0,1.22232444875654e-12,0.04990881332196295,6.0
du_pf_cognitive,16,8,5.0,12.0,7.5,406.1768093109131,0.0,1.2250860861786478e-12,0.04528511478565633,6.0
du_pf_cognitive,32,4,5.0,1.0,7.5,194.63960456848145,0.0,2.278632164410318e-13,0.7360374219715595,6.0
du_pf_cognitive,32,4,5.0,2.0,7.5,406.3248653411865,0.0,8.217303570310633e-13,1.5910950899124146,6.0
du_pf_cognitive,32,4,5.0,3.0,7.5,434.00093841552734,0.0,8.195506261615216e-13,0.21443397738039494,6.0
du_pf_cognitive,32,4,5.0,4.0,7.5,446.51719665527344,0.0,8.047004885759724e-13,0.14366553537547588,6.0
du_pf_cognitive,32,4,5.0,5.0,7.5,455.4333248138428,0.0,8.02290181785661e-13,0.11203982774168253,6.0
du_pf_cognitive,32,4,5.0,6.0,7.5,462.58938789367676,0.0,8.083392455556209e-13,0.0945026921108365,6.0
du_pf_cognitive,32,4,5.0,7.0,7.5,468.56922340393066,0.0,8.161416658323314e-13,0.08213294995948672,6.0
du_pf_cognitive,32,4,5.0,8.0,7.5,473.6960334777832,0.0,8.249444201612879e-13,0.07307450845837593,6.0
du_pf_cognitive,32,4,5.0,9.0,7.5,478.24807357788086,0.0,8.351309027594721e-13,0.06740255118347704,6.0
du_pf_cognitive,32,4,5.0,10.0,7.5,482.2667484283447,0.0,8.459464428462642e-13,0.06196570233441889,6.0
du_pf_cognitive,32,4,5.0,11.0,7.5,485.8037414550781,0.0,8.574174322742347e-13,0.05683748284354806,6.0
du_pf_cognitive,32,4,5.0,12.0,7.5,488.93990898132324,0.0,8.69209521728114e-13,0.05249622464179993,6.0
du_pf_cognitive,32,6,5.0,1.0,7.5,209.5821189880371,0.0,2.3242603829701496e-13,0.739683348685503,6.0
du_pf_cognitive,32,6,5.0,2.0,7.5,447.5968265533447,0.0,7.661246718406942e-13,1.4980704933404922,6.0
du_pf_cognitive,32,6,5.0,3.0,7.5,486.38895416259766,0.0,7.586113981189902e-13,0.22800239641219378,6.0
du_pf_cognitive,32,6,5.0,4.0,7.5,505.03736877441406,0.0,7.492629165557437e-13,0.1563215833157301,6.0
du_pf_cognitive,32,6,5.0,5.0,7.5,517.1033039093018,0.0,7.509286187049806e-13,0.12064605113118887,6.0
du_pf_cognitive,32,6,5.0,6.0,7.5,525.9401435852051,0.0,7.557873377568016e-13,0.09838932519778609,6.0
du_pf_cognitive,32,6,5.0,7.0,7.5,532.955493927002,0.0,7.607939665489052e-13,0.08332126215100288,6.0
du_pf_cognitive,32,6,5.0,8.0,7.5,538.8301544189453,0.0,7.655794401206784e-13,0.07262534252367914,6.0
du_pf_cognitive,32,6,5.0,9.0,7.5,543.959056854248,0.0,7.701668053915829e-13,0.06534045422449708,6.0
du_pf_cognitive,32,6,5.0,10.0,7.5,548.4543590545654,0.0,7.745831005003282e-13,0.05906846350990236,6.0
du_pf_cognitive,32,6,5.0,11.0,7.5,552.4036331176758,0.0,7.790205807501173e-13,0.0535686940420419,6.0
du_pf_cognitive,32,6,5.0,12.0,7.5,555.925422668457,0.0,7.836049619239487e-13,0.04936243291012943,6.0
du_pf_cognitive,32,8,5.0,1.0,7.5,226.02353858947754,0.0,2.3738906162123563e-13,0.7422775365412235,6.0
du_pf_cognitive,32,8,5.0,2.0,7.5,470.3041305541992,0.0,7.500368226075627e-13,1.396245114505291,6.0
du_pf_cognitive,32,8,5.0,3.0,7.5,516.0659847259521,0.0,7.562074237469924e-13,0.23596179205924273,6.0
du_pf_cognitive,32,8,5.0,4.0,7.5,540.5828666687012,0.0,7.509599716295232e-13,0.16683936212211847,6.0
du_pf_cognitive,32,8,5.0,5.0,7.5,556.7876052856445,0.0,7.459257431158663e-13,0.13006253214552999,6.0
du_pf_cognitive,32,8,5.0,6.0,7.5,568.6004753112793,0.0,7.427693154955046e-13,0.1058409996330738,6.0
du_pf_cognitive,32,8,5.0,7.0,7.5,577.7686500549316,0.0,7.405937876034472e-13,0.08896957477554679,6.0
du_pf_cognitive,32,8,5.0,8.0,7.5,585.2238388061523,0.0,7.403456577718785e-13,0.0766793554648757,6.0
du_pf_cognitive,32,8,5.0,9.0,7.5,591.6174736022949,0.0,7.420090221101809e-13,0.068359395256266,6.0
du_pf_cognitive,32,8,5.0,10.0,7.5,597.1256675720215,0.0,7.445762061785875e-13,0.061162359081208706,6.0
du_pf_cognitive,32,8,5.0,11.0,7.5,601.8404197692871,0.0,7.472196909748827e-13,0.0550385273527354,6.0
du_pf_cognitive,32,8,5.0,12.0,7.5,605.9067611694336,0.0,7.493153318015528e-13,0.05022778338752687,6.0
du_pf_cognitive,64,4,5.0,1.0,7.5,258.7420711517334,0.0,1.3012977671876362e-13,0.7589069530367851,6.0
du_pf_cognitive,64,4,5.0,2.0,7.5,645.8191223144531,0.0,8.662233477301504e-13,2.313026115298271,6.0
du_pf_cognitive,64,4,5.0,3.0,7.5,694.8019142150879,0.0,4.732246123011642e-13,0.5039247423410416,6.0
du_pf_cognitive,64,4,5.0,4.0,7.5,715.0746040344238,0.0,5.899899887284771e-13,0.2773016467690468,6.0
du_pf_cognitive,64,4,5.0,5.0,7.5,728.6776885986328,0.0,6.02014262618693e-13,0.24753010272979736,6.0
du_pf_cognitive,64,4,5.0,6.0,7.5,737.2182922363281,0.0,6.469196033560636e-13,0.20638209395110607,6.0
du_pf_cognitive,64,4,5.0,7.0,7.5,742.7134323120117,0.0,6.251221964048248e-13,0.18571268813684583,6.0
du_pf_cognitive,64,4,5.0,8.0,7.5,746.9395751953125,0.0,6.573172216218452e-13,0.17363384924829006,6.0
du_pf_cognitive,64,4,5.0,9.0,7.5,749.9365577697754,0.0,6.558916668656821e-13,0.1432332545518875,6.0
du_pf_cognitive,64,4,5.0,10.0,7.5,751.9974632263184,0.0,6.729414964992079e-13,0.1292635123245418,6.0
du_pf_cognitive,64,4,5.0,11.0,7.5,753.5990562438965,0.0,6.566350331445878e-13,0.12283025961369276,6.0
du_pf_cognitive,64,4,5.0,12.0,7.5,755.2897148132324,0.0,6.859692562512665e-13,0.1080690398812294,6.0
du_pf_cognitive,64,6,5.0,1.0,7.5,299.9753875732422,0.0,1.2933914176623635e-13,0.7660061605274677,6.0
du_pf_cognitive,64,6,5.0,2.0,7.5,718.2794189453125,0.0,5.847953457271374e-13,2.0037200897932053,6.0
du_pf_cognitive,64,6,5.0,3.0,7.5,770.5462417602539,0.0,4.234608921721843e-13,0.3666854090988636,6.0
du_pf_cognitive,64,6,5.0,4.0,7.5,796.0214462280273,0.0,4.5376375674635464e-13,0.19273657258599997,6.0
du_pf_cognitive,64,6,5.0,5.0,7.5,813.5542335510254,0.0,4.81431049506023e-13,0.16316261515021324,6.0
du_pf_cognitive,64,6,5.0,6.0,7.5,826.2643928527832,0.0,4.900751316940693e-13,0.11274629225954413,6.0
du_pf_cognitive,64,6,5.0,7.0,7.5,836.5463943481445,0.0,4.946644680106421e-13,0.0936143877916038,6.0
du_pf_cognitive,64,6,5.0,8.0,7.5,844.9965782165527,0.0,5.006816443782697e-13,0.0836101584136486,6.0
du_pf_cognitive,64,6,5.0,9.0,7.5,852.1279983520508,0.0,5.079440989387974e-13,0.07660916214808822,6.0
du_pf_cognitive,64,6,5.0,10.0,7.5,858.1258888244629,0.0,5.155831689116299e-13,0.0700320799369365,6.0
du_pf_cognitive,64,6,5.0,11.0,7.5,863.1967086791992,0.0,5.218557163954923e-13,0.06337383459322155,6.0
du_pf_cognitive,64,6,5.0,12.0,7.5,867.5291786193848,0.0,5.280459526056723e-13,0.057582873618230224,6.0
du_pf_cognitive,64,8,5.0,1.0,7.5,337.854434967041,0.0,1.5697635829177187e-13,0.7737363688647747,6.0
du_pf_cognitive,64,8,5.0,2.0,7.5,778.435791015625,0.0,6.906638499640629e-13,1.8208866193890572,6.0
du_pf_cognitive,64,8,5.0,3.0,7.5,835.2757186889648,0.0,5.457151818581414e-13,0.29538930021226406,6.0
du_pf_cognitive,64,8,5.0,4.0,7.5,862.4022827148438,0.0,5.864287937087757e-13,0.17512664012610912,6.0
du_pf_cognitive,64,8,5.0,5.0,7.5,880.1805610656738,0.0,6.112770600230611e-13,0.13369952328503132,6.0
du_pf_cognitive,64,8,5.0,6.0,7.5,894.0067329406738,0.0,6.1791278474152e-13,0.10176709434017539,6.0
du_pf_cognitive,64,8,5.0,7.0,7.5,905.6368179321289,0.0,6.224854692373828e-13,0.08945579081773758,6.0
du_pf_cognitive,64,8,5.0,8.0,7.5,915.5356903076172,0.0,6.269859729736123e-13,0.08031777245923877,6.0
du_pf_cognitive,64,8,5.0,9.0,7.5,924.1824378967285,0.0,6.331748031090999e-13,0.07367693586274981,6.0
du_pf_cognitive,64,8,5.0,10.0,7.5,931.7048149108887,0.0,6.403532506359848e-13,0.0675791569519788,6.0
du_pf_cognitive,64,8,5.0,11.0,7.5,938.2174835205078,0.0,6.473761591968314e-13,0.061800939263775945,6.0
du_pf_cognitive,64,8,5.0,12.0,7.5,943.8764419555664,0.0,6.533198791732072e-13,0.05707443715073168,6.0
du_pf_soft,16,4,5.0,1.0,7.5,124.40751934051514,0.0,1.9118978657737574e-12,0.6569769829511642,6.0
du_pf_soft,16,4,5.0,2.0,7.5,251.35730934143066,0.0,4.4803469880514216e-12,1.1582348197698593,6.0
du_pf_soft,16,4,5.0,3.0,7.5,278.3801212310791,0.0,4.571154097062456e-12,0.2497231401503086,6.0
du_pf_soft,16,4,5.0,4.0,7.5,292.1589050292969,0.0,4.534284365619208e-12,0.1633702339604497,6.0
du_pf_soft,16,4,5.0,5.0,7.5,300.96208000183105,0.0,4.511151191098281e-12,0.1230649845674634,6.0
du_pf_soft,16,4,5.0,6.0,7.5,307.30667304992676,0.0,4.520001899350513e-12,0.09851451078429818,6.0
du_pf_soft,16,4,5.0,7.0,7.5,312.2038383483887,0.0,4.545264690883691e-12,0.08170271385461092,6.0
du_pf_soft,16,4,5.0,8.0,7.5,316.2071018218994,0.0,4.576226550478957e-12,0.06988526694476604,6.0
du_pf_soft,16,4,5.0,9.0,7.5,319.6374034881592,0.0,4.6099733324320505e-12,0.0621555489487946,6.0
du_pf_soft,16,4,5.0,10.0,7.5,322.60680961608887,0.0,4.64604141834149e-12,0.05572812748141587,6.0
du_pf_soft,16,4,5.0,11.0,7.5,325.2090015411377,0.0,4.684199168413124e-12,0.05047154100611806,6.0
du_pf_soft,16,4,5.0,12.0,7.5,327.5170555114746,0.0,4.722444698203147e-12,0.04601314174942672,6.0
du_pf_soft,16,6,5.0,1.0,7.5,128.80245637893677,0.0,2.107835809039382e-12,0.6575580015778542,6.0
du_pf_soft,16,6,5.0,2.0,7.5,269.97367763519287,0.0,4.901630818354881e-12,1.101704478263855,6.0
du_pf_soft,16,6,5.0,3.0,7.5,305.42367935180664,0.0,5.106737976283762e-12,0.26764214411377907,6.0
du_pf_soft,16,6,5.0,4.0,7.5,324.28321647644043,0.0,5.1012597195466275e-12,0.17644082196056843,6.0
du_pf_soft,16,6,5.0,5.0,7.5,336.147180557251,0.0,5.085895219509792e-12,0.13112406013533473,6.0
du_pf_soft,16,6,5.0,6.0,7.5,344.28964614868164,0.0,5.070512531981514e-12,0.10315482644364238,6.0
du_pf_soft,16,6,5.0,7.0,7.5,350.2879524230957,0.0,5.060223846387914e-12,0.0840449957177043,6.0
du_pf_soft,16,6,5.0,8.0,7.5,355.01012420654297,0.0,5.0556614152258775e-12,0.07116920035332441,6.0
du_pf_soft,16,6,5.0,9.0,7.5,358.9327392578125,0.0,5.055231014068455e-12,0.06251153349876404,6.0
du_pf_soft,16,6,5.0,10.0,7.5,362.25306129455566,0.0,5.0580424383931365e-12,0.05546691920608282,6.0
du_pf_soft,16,6,5.0,11.0,7.5,365.12043380737305,0.0,5.0615081380713314e-12,0.04981184168718755,6.0
du_pf_soft,16,6,5.0,12.0,7.5,367.6519775390625,0.0,5.065364238623048e-12,0.04532872303389013,6.0
du_pf_soft,16,8,5.0,1.0,7.5,137.9562530517578,0.0,2.1538446143254918e-12,0.6586510948836803,6.0
du_pf_soft,16,8,5.0,2.0,7.5,290.8226680755615,0.0,5.1436167946964685e-12,1.0648724511265755,6.0
du_pf_soft,16,8,5.0,3.0,7.5,332.15270042419434,0.0,5.547385752255503e-12,0.27629514783620834,6.0
du_pf_soft,16,8,5.0,4.0,7.5,354.93048667907715,0.0,5.696436086775978e-12,0.18463574722409248,6.0
du_pf_soft,16,8,5.0,5.0,7.5,369.3874683380127,0.0,5.772503887380414e-12,0.1382840285077691,6.0
du_pf_soft,16,8,5.0,6.0,7.5,379.2485122680664,0.0,5.798252747076307e-12,0.10881329188123345,6.0
du_pf_soft,16,8,5.0,7.0,7.5,386.3960189819336,0.0,5.789710928023016e-12,0.08842174103483558,6.0
du_pf_soft,16,8,5.0,8.0,7.5,391.93134689331055,0.0,5.762626094081395e-12,0.07451105024665594,6.0
du_pf_soft,16,8,5.0,9.0,7.5,396.469762802124,0.0,5.7336186037697245e-12,0.06513195694424212,6.0
du_pf_soft,16,8,5.0,10.0,7.5,400.2638702392578,0.0,5.711998081014795e-12,0.05718486220575869,6.0
du_pf_soft,16,8,5.0,11.0,7.5,403.50618171691895,0.0,5.696668424525278e-12,0.050936085637658834,6.0
du_pf_soft,16,8,5.0,12.0,7.5,406.3245429992676,0.0,5.680192197133303e-12,0.046006656950339675,6.0
du_pf_soft,32,4,5.0,1.0,7.5,177.83162021636963,0.0,1.0623068265027064e-12,0.6845486909151077,6.0
du_pf_soft,32,4,5.0,2.0,7.5,402.27697563171387,0.0,3.650216901743969e-12,1.6416758298873901,6.0
du_pf_soft,32,4,5.0,3.0,7.5,431.2108669281006,0.0,3.3850040148273794e-12,0.2451116032898426,6.0
du_pf_soft,32,4,5.0,4.0,7.5,444.5748825073242,0.0,3.4286817837485793e-12,0.15671011246740818,6.0
du_pf_soft,32,4,5.0,5.0,7.5,453.83790016174316,0.0,3.427764657130874e-12,0.11519943596795201,6.0
du_pf_soft,32,4,5.0,6.0,7.5,461.20469856262207,0.0,3.432691946040874e-12,0.0962236924096942,6.0
du_pf_soft,32,4,5.0,7.0,7.5,467.3672389984131,0.0,3.446083204900049e-12,0.0834973668679595,6.0
du_pf_soft,32,4,5.0,8.0,7.5,472.6735610961914,0.0,3.462047780346169e-12,0.074367371853441,6.0
du_pf_soft,32,4,5.0,9.0,7.5,477.31449699401855,0.0,3.4780119153351562e-12,0.06817771284841001,6.0
du_pf_soft,32,4,5.0,10.0,7.5,481.34823989868164,0.0,3.496195913614726e-12,0.0624337128829211,6.0
du_pf_soft,32,4,5.0,11.0,7.5,484.90061378479004,0.0,3.5182490432008728e-12,0.05729138292372227,6.0
du_pf_soft,32,4,5.0,12.0,7.5,488.04994201660156,0.0,3.5427563762127894e-12,0.052613039733842015,6.0
du_pf_soft,32,6,5.0,1.0,7.5,190.17107486724854,0.0,1.0654820074325203e-12,0.6878811679780483,6.0
du_pf_soft,32,6,5.0,2.0,7.5,440.87930488586426,0.0,3.6662922555470625e-12,1.552078552544117,6.0
du_pf_soft,32,6,5.0,3.0,7.5,482.20947265625,0.0,3.50812121594022e-12,0.2533840648829937,6.0
du_pf_soft,32,6,5.0,4.0,7.5,501.9169692993164,0.0,3.4559643761664614e-12,0.1670678472146392,6.0
du_pf_soft,32,6,5.0,5.0,7.5,514.5129241943359,0.0,3.4113112284777074e-12,0.12569645000621676,6.0
du_pf_soft,32,6,5.0,6.0,7.5,523.7068042755127,0.0,3.3911055556765535e-12,0.10159035213291645,6.0
du_pf_soft,32,6,5.0,7.0,7.5,530.9932079315186,0.0,3.388782289991902e-12,0.08559549506753683,6.0
du_pf_soft,32,6,5.0,8.0,7.5,537.1238288879395,0.0,3.391691323005293e-12,0.074932178016752,6.0
du_pf_soft,32,6,5.0,9.0,7.5,542.4752025604248,0.0,3.3975012676801773e-12,0.06749104941263795,6.0
du_pf_soft,32,6,5.0,10.0,7.5,547.1214981079102,0.0,3.4068562586916235e-12,0.060684471391141415,6.0
du_pf_soft,32,6,5.0,11.0,7.5,551.1789894104004,0.0,3.4196441217723608e-12,0.0548336380161345,6.0
du_pf_soft,32,6,5.0,12.0,7.5,554.7590942382812,0.0,3.434495797569742e-12,0.04998613498173654,6.0
du_pf_soft,32,8,5.0,1.0,7.5,205.09252071380615,0.0,1.0292279706861042e-12,0.6905696429312229,6.0
du_pf_soft,32,8,5.0,2.0,7.5,463.29570388793945,0.0,3.3094289434527566e-12,1.4515320658683777,6.0
du_pf_soft,32,8,5.0,3.0,7.5,512.2368545532227,0.0,3.3141771119994667e-12,0.25684645026922226,6.0
du_pf_soft,32,8,5.0,4.0,7.5,538.1849231719971,0.0,3.26920151242022e-12,0.176088472828269,6.0
du_pf_soft,32,8,5.0,5.0,7.5,555.19775390625,0.0,3.2374999965503574e-12,0.1356935640797019,6.0
du_pf_soft,32,8,5.0,6.0,7.5,567.4033317565918,0.0,3.223579233678931e-12,0.10936688259243965,6.0
du_pf_soft,32,8,5.0,7.0,7.5,576.7337684631348,0.0,3.2211513797540843e-12,0.09070893609896302,6.0
du_pf_soft,32,8,5.0,8.0,7.5,584.3170166015625,0.0,3.228257633815842e-12,0.07801200309768319,6.0
du_pf_soft,32,8,5.0,9.0,7.5,590.7496871948242,0.0,3.241568966646114e-12,0.06953659048303962,6.0
du_pf_soft,32,8,5.0,10.0,7.5,596.2385635375977,0.0,3.257013216528999e-12,0.06233428814448416,6.0
du_pf_soft,32,8,5.0,11.0,7.5,600.9751167297363,0.0,3.273363656140175e-12,0.056565782986581326,6.0
du_pf_soft,32,8,5.0,12.0,7.5,605.0922584533691,0.0,3.2884689912002045e-12,0.05130002647638321,6.0
du_pf_soft,64,4,5.0,1.0,7.5,232.7488031387329,0.0,6.949283948851429e-13,0.7059870660305023,6.0
du_pf_soft,64,4,5.0,2.0,7.5,643.6805000305176,0.0,3.788685565362521e-12,2.2303505688905716,6.0
du_pf_soft,64,4,5.0,3.0,7.5,687.2781829833984,0.0,2.116540822542489e-12,0.529908549040556,6.0
du_pf_soft,64,4,5.0,4.0,7.5,709.8611106872559,0.0,2.7333402604018744e-12,0.33376145735383034,6.0
du_pf_soft,64,4,5.0,5.0,7.5,723.2092819213867,0.0,2.681015393008303e-12,0.2365796184167266,6.0
du_pf_soft,64,4,5.0,6.0,7.5,731.3794975280762,0.0,2.972056615028161e-12,0.21022862289100885,6.0
du_pf_soft,64,4,5.0,7.0,7.5,736.6786994934082,0.0,2.7734350054172893e-12,0.1995368180796504,6.0
du_pf_soft,64,4,5.0,8.0,7.5,740.982593536377,0.0,3.0645965162800527e-12,0.1810575108975172,6.0
du_pf_soft,64,4,5.0,9.0,7.5,740.6152496337891,0.0,3.0614373510492055e-12,0.14854119950905442,6.0
du_pf_soft,64,4,5.0,10.0,7.5,743.5677642822266,0.0,3.125713775401504e-12,0.14075894001871347,6.0
du_pf_soft,64,4,5.0,11.0,7.5,745.4384269714355,0.0,2.995219920205088e-12,0.13997777923941612,6.0
du_pf_soft,64,4,5.0,12.0,7.5,747.4363174438477,0.0,3.216809048409326e-12,0.11082843784242868,6.0
du_pf_soft,64,6,5.0,1.0,7.5,271.0028133392334,0.0,6.034197409999402e-13,0.7127422653138638,6.0
du_pf_soft,64,6,5.0,2.0,7.5,708.2948379516602,0.0,2.4664565705036397e-12,1.9569615423679352,6.0
du_pf_soft,64,6,5.0,3.0,7.5,761.5966491699219,0.0,1.705316206442823e-12,0.4170853104442358,6.0
du_pf_soft,64,6,5.0,4.0,7.5,790.2198600769043,0.0,1.9007669414393847e-12,0.23796744272112846,6.0
du_pf_soft,64,6,5.0,5.0,7.5,808.0050201416016,0.0,2.012557983899774e-12,0.15778324473649263,6.0
du_pf_soft,64,6,5.0,6.0,7.5,821.0387573242188,0.0,2.0612344499965594e-12,0.11693463707342744,6.0
du_pf_soft,64,6,5.0,7.0,7.5,831.2406463623047,0.0,2.081999679538933e-12,0.09513998730108142,6.0
du_pf_soft,64,6,5.0,8.0,7.5,839.5930557250977,0.0,2.1049590293465564e-12,0.08450224483385682,6.0
du_pf_soft,64,6,5.0,9.0,7.5,846.6322708129883,0.0,2.127172397237533e-12,0.07731025526300073,6.0
du_pf_soft,64,6,5.0,10.0,7.5,852.5744819641113,0.0,2.148380669057034e-12,0.0703760979231447,6.0
du_pf_soft,64,6,5.0,11.0,7.5,857.6316757202148,0.0,2.1712298808645916e-12,0.06454159296117723,6.0
du_pf_soft,64,6,5.0,12.0,7.5,862.0179252624512,0.0,2.1923176605532797e-12,0.05881659942679107,6.0
du_pf_soft,64,8,5.0,1.0,7.5,305.7193088531494,0.0,6.629835103559079e-13,0.7197460308670998,6.0
du_pf_soft,64,8,5.0,2.0,7.5,767.9938545227051,0.0,2.459248150715916e-12,1.7743990793824196,6.0
du_pf_soft,64,8,5.0,3.0,7.5,828.3553924560547,0.0,2.0834705607221697e-12,0.3425275459885597,6.0
du_pf_soft,64,8,5.0,4.0,7.5,857.776309967041,0.0,2.193171983066078e-12,0.2050400273874402,6.0
du_pf_soft,64,8,5.0,5.0,7.5,876.1134414672852,0.0,2.270196939371241e-12,0.13161667389795184,6.0
du_pf_soft,64,8,5.0,6.0,7.5,890.4800643920898,0.0,2.312947376621787e-12,0.10526113957166672,6.0
du_pf_soft,64,8,5.0,7.0,7.5,902.4087371826172,0.0,2.332541396767333e-12,0.0902432375587523,6.0
du_pf_soft,64,8,5.0,8.0,7.5,912.5133209228516,0.0,2.3542527824405805e-12,0.08062720717862248,6.0
du_pf_soft,64,8,5.0,9.0,7.5,921.2454986572266,0.0,2.3783214133721916e-12,0.07426346093416214,6.0
du_pf_soft,64,8,5.0,10.0,7.5,928.7882308959961,0.0,2.4007338509464318e-12,0.06805607909336686,6.0
du_pf_soft,64,8,5.0,11.0,7.5,935.2859535217285,0.0,2.4178213582995173e-12,0.0621841826941818,6.0
du_pf_soft,64,8,5.0,12.0,7.5,940.931037902832,0.0,2.4309295455239837e-12,0.05703963292762637,6.0
pf_fs_cognitive,16,4,5.0,1.0,7.5,163.8420524597168,0.0,3.277404194728024e-13,0.8332099951803684,6.0
pf_fs_cognitive,16,4,5.0,2.0,7.5,267.3863945007324,0.0,7.820518897457083e-13,1.022636841982603,6.0
pf_fs_cognitive,16,4,5.0,3.0,7.5,288.4200801849365,0.0,8.330413554878246e-13,0.21565414313226938,6.0
pf_fs_cognitive,16,4,5.0,4.0,7.5,299.95348358154297,0.0,8.509112163523121e-13,0.14693930000066757,6.0
pf_fs_cognitive,16,4,5.0,5.0,7.5,307.60546493530273,0.0,8.628107925931321e-13,0.11251379502937198,6.0
pf_fs_cognitive,16,4,5.0,6.0,7.5,313.1666965484619,0.0,8.74250091130414e-13,0.0905037596821785,6.0
pf_fs_cognitive,16,4,5.0,7.0,7.5,317.4727554321289,0.0,8.851585778365742e-13,0.07559360843151808,6.0
pf_fs_cognitive,16,4,5.0,8.0,7.5,320.993860244751,0.0,8.95269832050581e-13,0.06496466370299459,6.0
pf_fs_cognitive,16,4,5.0,9.0,7.5,323.974328994751,0.0,9.052691898241236e-13,0.05716084362939,6.0
