step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_violation_watt,protection_satisfaction,final_w_delta,final_history_weighted_sum_rate,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
71.0,-5.0,-637.9718017578125,2.328509569168091,460.52276611328125,637.9718017578125,3.654942512512207,0.0,3.6954625844955444,0.5988076329231262,-8.162940979003906,-120.0,0.7142857313156128,0.6984127163887024,0.0794326588511467,0.0,0.0,1.232415256442233e-15,4.054919301469339e-16,1.2224152913460672e-15,0.0,0.08575301617383957,637.9718017578125,2.0,2.0,2.0,0.5
72.0,10.0,-777.191650390625,5.307223320007324,536.6825561523438,777.191650390625,4.259385585784912,0.0,3.805849313735962,0.580736517906189,-6.612706661224365,-120.0,0.7222222089767456,0.7142857313156128,0.0794326588511467,0.0,0.0,7.378127073870682e-16,4.0355095414830065e-16,7.278126893513431e-16,0.0,0.1116904467344284,777.191650390625,2.0,2.0,2.0,0.5
73.0,0.0,-695.443603515625,2.734898090362549,478.1468505859375,695.443603515625,3.794816255569458,0.0,3.2427117824554443,0.5455265045166016,-13.13967227935791,-120.0,0.6746031641960144,0.6686508059501648,0.0794326663017273,0.0,0.0,1.1510259781229355e-15,3.492985203464423e-16,1.1410260130267696e-15,0.0,0.11125049740076065,695.443603515625,2.0,2.0,2.0,0.5
74.0,-5.0,-684.6407470703125,1.8077478408813477,511.46563720703125,684.6407470703125,4.059251308441162,0.0,3.814905881881714,0.5941694974899292,-6.91161584854126,-120.0,0.7301587462425232,0.7202380895614624,0.0794326663017273,0.0,0.0,8.119097731843351e-16,2.654021039126108e-16,8.0190975514861e-16,0.0,0.08731231093406677,684.6407470703125,2.0,2.0,2.0,0.5
75.0,0.0,-719.4118041992188,2.010474443435669,481.08355712890625,719.4118041992188,3.8181235790252686,0.0,3.4353829622268677,0.5406699180603027,-15.54695987701416,-120.0,0.6507936716079712,0.6329365372657776,0.07943267375230789,0.0,0.0,4.003099149245301e-16,1.957147313434192e-16,3.903099233585846e-16,0.0,0.09266713261604309,719.4117431640625,2.0,2.0,2.0,0.5
76.0,5.0,-753.2410278320312,3.412174940109253,507.3332214355469,753.2410278320312,4.026453971862793,0.0,3.31412935256958,0.5668985247612,-5.959386348724365,-120.0,0.7460317611694336,0.7202380895614624,0.0794326663017273,0.0,0.0,1.3881972150573893e-15,4.583762733900785e-16,1.3781972499612234e-15,0.0,0.1123640239238739,753.2410278320312,2.0,2.0,2.0,0.5
77.0,10.0,-725.0496215820312,4.614649772644043,484.6885070800781,725.0496215820312,3.8467342853546143,0.0,3.267345428466797,0.5321082472801208,-10.874076843261719,-120.0,0.6507936716079712,0.6666666865348816,0.07943267375230789,0.0,0.0,9.334219434238848e-16,2.540786498363601e-16,9.23421978327719e-16,0.0,0.11908107995986938,725.049560546875,2.0,2.0,2.0,0.5
78.0,0.0,-717.8216552734375,1.949838638305664,496.20819091796875,717.8216552734375,3.9381601810455322,0.0,3.812472343444824,0.5883657932281494,-6.7283196449279785,-120.0,0.7222222089767456,0.7202380895614624,0.0794326663017273,0.0,0.0,2.6946229281780325e-15,6.4810641255868065e-16,2.6846228572027482e-15,0.0,0.09437060356140137,717.8215942382812,2.0,2.0,2.0,0.5
79.0,-5.0,-682.0614013671875,2.041785955429077,509.7797546386719,682.0614013671875,4.045871257781982,0.0,4.346271514892578,0.6046696305274963,-9.320761680603027,-120.0,0.6904761791229248,0.6904761791229248,0.0794326663017273,0.0,0.0,6.582923013867688e-16,2.9452436718863453e-16,6.482922833510438e-16,0.0,0.08432676643133163,682.0614013671875,2.0,2.0,2.0,0.5
80.0,5.0,-749.507568359375,3.5080759525299072,511.86383056640625,749.507568359375,4.062411308288574,0.0,3.7670586109161377,0.5716727375984192,-8.775633811950684,-120.0,0.7301587462425232,0.7083333134651184,0.07943267375230789,0.0,0.0,7.610904433270373e-16,2.9140355370381487e-16,7.510904252913122e-16,0.0,0.10275433957576752,749.507568359375,2.0,2.0,2.0,0.5
81.0,5.0,-674.5009155273438,2.3167641162872314,444.23736572265625,674.5009155273438,3.525693416595459,0.0,2.958502173423767,0.5094490051269531,-18.698957443237305,-120.0,0.6349206566810608,0.6210317611694336,0.0794326663017273,0.0,0.0,9.5879132134798e-16,4.2713190141360714e-16,9.487913562518141e-16,0.0,0.11086351424455643,674.5009765625,2.0,2.0,2.0,0.5
82.0,10.0,-856.5619506835938,3.8813421726226807,480.0824279785156,856.5619506835938,3.81017804145813,0.0,3.1232171058654785,0.5054154992103577,-11.02712345123291,-120.0,0.6746031641960144,0.6567460298538208,0.07943267375230789,0.0,0.0,1.1062777569150828e-15,3.214492417110234e-16,1.096277791818917e-15,0.0,0.12404842674732208,856.5619506835938,2.0,2.0,2.0,0.5
83.0,0.0,-696.5782470703125,2.598046064376831,467.87811279296875,696.5782470703125,3.713318347930908,0.0,3.3659579753875732,0.5415319204330444,-11.931797981262207,-120.0,0.682539701461792,0.6686508059501648,0.0794326663017273,0.0,0.0,1.166296288096036e-15,3.948316763986037e-16,1.1562963229998701e-15,0.0,0.10408825427293777,696.5781860351562,2.0,2.0,2.0,0.5
84.0,5.0,-685.2921752929688,3.1771020889282227,474.1096496582031,685.2921752929688,3.76277494430542,0.0,2.8428783416748047,0.5220131278038025,-10.369186401367188,-120.0,0.6428571343421936,0.625,0.07943267375230789,0.0,0.0,9.45819964672846e-16,3.2288861538620447e-16,9.358199995766802e-16,0.0,0.1177908182144165,685.2921142578125,2.0,2.0,2.0,0.5
85.0,5.0,-770.09423828125,2.868342399597168,480.55462646484375,770.09423828125,3.8139255046844482,0.0,3.086665987968445,0.502513587474823,-18.952293395996094,-120.0,0.6507936716079712,0.6269841194152832,0.07943267375230789,0.0,0.0,8.459356690106916e-16,3.776403486406896e-16,8.359356509749665e-16,0.0,0.10796818137168884,770.0941772460938,2.0,2.0,2.0,0.5
86.0,-5.0,-682.5528564453125,3.8376612663269043,481.1573486328125,682.5528564453125,3.818709135055542,0.0,3.6266404390335083,0.5759831070899963,-9.108697891235352,-120.0,0.682539701461792,0.6785714030265808,0.0794326663017273,0.0,0.0,1.0127152387152017e-15,5.079224068485347e-16,1.0027152736190358e-15,0.0,0.09150920063257217,682.5528564453125,2.0,2.0,2.0,0.5
87.0,5.0,-720.260498046875,2.555455207824707,493.1805725097656,720.260498046875,3.9141316413879395,0.0,3.5785781145095825,0.5546675324440002,-10.009907722473145,-120.0,0.7142857313156128,0.692460298538208,0.07943267375230789,0.0,0.0,1.8182733235863136e-15,5.191501462017457e-16,1.8082732526110293e-15,0.0,0.09854075312614441,720.260498046875,2.0,2.0,2.0,0.5
88.0,5.0,-675.3627319335938,2.714489698410034,473.9286193847656,675.3627319335938,3.761338233947754,0.0,3.2740660905838013,0.5121588110923767,-14.825370788574219,-120.0,0.6428571343421936,0.6349206566810608,0.0794326663017273,0.0,0.0,2.5769768280679882e-15,8.99059934336146e-16,2.566976757092704e-15,0.0,0.11473096162080765,675.36279296875,2.0,2.0,2.0,0.5
89.0,0.0,-768.9762573242188,3.398132801055908,555.1133422851562,768.9762573242188,4.405661582946777,0.0,3.5768916606903076,0.5810199975967407,-5.235630035400391,-120.0,0.738095223903656,0.7182539701461792,0.07943268120288849,0.0,0.0,2.9282111098664822e-15,4.949651320961489e-16,2.918211038891198e-15,0.0,0.10740501433610916,768.9762573242188,2.0,2.0,2.0,0.5
90.0,-5.0,-650.751708984375,2.928556203842163,484.7916564941406,650.751708984375,3.84755277633667,2.149782929450339e-08,3.4109787940979004,0.6006181836128235,-5.756518840789795,-120.0,0.761904776096344,0.7202380895614624,0.07943267375230789,0.0,0.0,1.0013915728807141e-15,3.6541877494255333e-16,9.913916077845483e-16,0.0,0.09028872847557068,650.751708984375,2.0,2.0,2.0,0.5
91.0,0.0,-699.1287841796875,2.262910842895508,481.9864196777344,699.1287841796875,3.825289011001587,0.0,3.4369637966156006,0.5499100685119629,-15.01477336883545,-120.0,0.682539701461792,0.6666666865348816,0.07943267375230789,0.0,0.0,1.4954748907392121e-15,3.952171293291636e-16,1.4854749256430462e-15,0.0,0.09060805290937424,699.1287841796875,2.0,2.0,2.0,0.5
92.0,10.0,-724.3329467773438,5.18870210647583,466.7039489746094,724.3329467773438,3.7039995193481445,0.0,2.900319457054138,0.48328691720962524,-11.604107856750488,-120.0,0.6428571343421936,0.6507936716079712,0.07943267375230789,0.0,0.0,5.527731190430052e-16,2.2027797212974466e-16,5.427731010072801e-16,0.0,0.13626396656036377,724.3329467773438,2.0,2.0,2.0,0.5
93.0,0.0,-683.7801513671875,2.430095911026001,483.93328857421875,683.7801513671875,3.840740442276001,1.8273154722692198e-07,3.7125768661499023,0.5992395877838135,-6.353339195251465,-120.0,0.7460317611694336,0.7222222089767456,0.07943267375230789,0.0,0.0,9.401694078817126e-16,3.679112223294083e-16,9.301694427855467e-16,0.0,0.095333032310009,683.7801513671875,2.0,2.0,2.0,0.5
94.0,10.0,-743.6956787109375,4.9088568687438965,483.9748229980469,743.6956787109375,3.8410699367523193,0.0,3.163467764854431,0.5280758738517761,-10.090354919433594,-120.0,0.6666666865348816,0.658730149269104,0.07943267375230789,0.0,0.0,1.977005392077638e-15,6.800614187081188e-16,1.967005321102354e-15,0.0,0.11735265702009201,743.6956787109375,2.0,2.0,2.0,0.5
95.0,-5.0,-666.4267578125,2.660562038421631,463.9726257324219,666.4267578125,3.6823225021362305,0.0,3.2227790355682373,0.55427485704422,-7.98806095123291,-120.0,0.6904761791229248,0.6686508059501648,0.07943267375230789,0.0,0.0,2.7050024699136867e-15,4.73341016227457e-16,2.6950023989384024e-15,0.0,0.08885778486728668,666.4267578125,2.0,2.0,2.0,0.5
96.0,10.0,-703.4859619140625,5.746447563171387,473.89581298828125,703.4859619140625,3.761077880859375,0.0,3.1915535926818848,0.548266589641571,-11.993254661560059,-120.0,0.7142857313156128,0.6726190447807312,0.0794326663017273,0.0,0.0,3.79209424235919e-16,2.009826542355203e-16,3.6920943266997353e-16,0.0,0.11252027750015259,703.4859619140625,2.0,2.0,2.0,0.5
97.0,5.0,-732.2945556640625,3.8954949378967285,485.44622802734375,732.2945556640625,3.852747917175293,0.0,3.455668807029724,0.550680935382843,-8.576513290405273,-120.0,0.6904761791229248,0.6765872836112976,0.0794326663017273,0.0,0.0,1.7644287096787786e-15,3.919882926737894e-16,1.7544287445826127e-15,0.0,0.12614162266254425,732.2944946289062,2.0,2.0,2.0,0.5
98.0,-5.0,-653.5985107421875,2.5371246337890625,476.88177490234375,653.5985107421875,3.784775972366333,0.0,3.575495958328247,0.545369565486908,-13.099220275878906,-120.0,0.658730149269104,0.658730149269104,0.0794326663017273,0.0,0.0,1.8027647855967978e-15,4.343399400365044e-16,1.7927647146215135e-15,0.0,0.07775092124938965,653.5985107421875,2.0,2.0,2.0,0.5
99.0,-5.0,-651.3306884765625,2.188627004623413,515.7767333984375,651.3306884765625,4.093466281890869,0.0,4.1309967041015625,0.6349592804908752,-4.142899513244629,-120.0,0.7857142686843872,0.7460317611694336,0.07943267375230789,0.0,0.0,2.1979139140621646e-15,5.363008163781916e-16,2.1879138430868804e-15,0.0,0.08218476921319962,651.3306884765625,2.0,2.0,2.0,0.5
100.0,0.0,-705.6243896484375,2.7490828037261963,487.8366394042969,705.6243896484375,3.8717193603515625,0.0,3.997451066970825,0.5939328670501709,-9.96753978729248,-120.0,0.7301587462425232,0.7003968358039856,0.0794326663017273,0.0,0.0,2.1816527872990134e-15,5.407958614105925e-16,2.171652716323729e-15,0.0,0.0995483323931694,705.6243896484375,2.0,2.0,2.0,0.5
101.0,5.0,-767.278076171875,3.4708571434020996,500.9761047363281,767.278076171875,3.9760007858276367,0.0,3.4842355251312256,0.5210217237472534,-14.034051895141602,-120.0,0.658730149269104,0.6547619104385376,0.07943267375230789,0.0,0.0,8.250051778345945e-15,9.551464326968263e-16,8.24005170737066e-15,0.0,0.11733392626047134,767.2781372070312,2.0,2.0,2.0,0.5
102.0,-5.0,-650.5419921875,1.835727572441101,476.85235595703125,650.5419921875,3.7845425605773926,0.0,3.9234968423843384,0.5834231972694397,-7.968008518218994,-120.0,0.6984127163887024,0.670634925365448,0.0794326588511467,0.0,0.0,1.1233481177802171e-15,3.170377353030454e-16,1.1133481526840513e-15,0.0,0.08275341987609863,650.5419921875,2.0,2.0,2.0,0.5
103.0,5.0,-736.4474487304688,2.759794235229492,534.1336059570312,736.4474487304688,4.2391557693481445,0.0,3.924502372741699,0.5946923494338989,-4.904011249542236,-120.0,0.7539682388305664,0.7341269850730896,0.07943267375230789,0.0,0.0,9.151066558845235e-16,3.81006139935723e-16,9.051066907883576e-16,0.0,0.09564414620399475,736.4474487304688,2.0,2.0,2.0,0.5
104.0,5.0,-703.2139892578125,3.8895299434661865,473.9753112792969,703.2139892578125,3.7617087364196777,0.0,3.01497483253479,0.5104863047599792,-9.93430233001709,-120.0,0.6746031641960144,0.6607142686843872,0.0794326663017273,0.0,0.0,9.68028427396025e-16,3.802156993772571e-16,9.58028462299859e-16,0.0,0.12330888211727142,703.2139892578125,2.0,2.0,2.0,0.5
105.0,5.0,-752.27978515625,2.662233829498291,481.6844482421875,752.27978515625,3.822892427444458,0.0,3.1990031003952026,0.5271323323249817,-13.76114559173584,-120.0,0.6507936716079712,0.6408730149269104,0.07943267375230789,0.0,0.0,2.398514185861559e-15,5.6214479745054515e-16,2.3885141148862745e-15,0.0,0.11059414595365524,752.27978515625,2.0,2.0,2.0,0.5
106.0,-5.0,-646.4778442382812,1.8469160795211792,456.1127014160156,646.4778442382812,3.6199421882629395,0.0,3.678363561630249,0.5913988351821899,-15.207732200622559,-120.0,0.7063491940498352,0.682539701461792,0.07943267375230789,0.0,0.0,1.2161123074273111e-15,3.471717794345644e-16,1.2061123423311453e-15,0.0,0.08936535567045212,646.4778442382812,2.0,2.0,2.0,0.5
107.0,5.0,-769.723876953125,3.3813836574554443,519.51123046875,769.723876953125,4.123105049133301,0.0,4.12204384803772,0.5595301389694214,-8.327327728271484,-120.0,0.682539701461792,0.6805555820465088,0.0794326663017273,0.0,0.0,2.971125398864411e-15,6.571535714683038e-16,2.9611253278891267e-15,0.0,0.11299069225788116,769.723876953125,2.0,2.0,2.0,0.5
108.0,10.0,-678.6212158203125,3.054690361022949,524.0345458984375,678.6212158203125,4.159004211425781,1.0748914647251695e-08,3.5224157571792603,0.5543800592422485,-8.63690185546875,-120.0,0.7142857313156128,0.6904761791229248,0.07943267375230789,0.0,0.0,6.885376244717334e-16,3.57960464553522e-16,6.785376064360083e-16,0.0,0.10583742707967758,678.6212158203125,2.0,2.0,2.0,0.5
109.0,0.0,-716.944091796875,2.3851234912872314,472.8836669921875,716.944091796875,3.753045082092285,0.0,3.382933020591736,0.547831118106842,-9.481243133544922,-120.0,0.6904761791229248,0.6805555820465088,0.07943267375230789,0.0,0.0,5.440364294722862e-15,9.928278580257363e-16,5.430364223747578e-15,0.0,0.10719065368175507,716.944091796875,2.0,2.0,2.0,0.5
110.0,10.0,-779.280029296875,5.528778076171875,515.5759887695312,779.280029296875,4.091872692108154,0.0,3.3423463106155396,0.513917088508606,-10.21556282043457,-120.0,0.7142857313156128,0.6845238208770752,0.07943268120288849,0.0,0.0,2.1830088870475675e-15,7.857502723391293e-16,2.1730088160722832e-15,0.0,0.22428923845291138,779.280029296875,2.0,2.0,2.0,0.5
111.0,10.0,-662.7571411132812,4.004581928253174,511.4405517578125,662.7571411132812,4.059051990509033,0.0,3.9686732292175293,0.5999838709831238,-7.256742477416992,-120.0,0.7063491940498352,0.6904761791229248,0.07943267375230789,0.0,0.0,3.3545649321086975e-15,6.609983069554503e-16,3.3445648611334132e-15,0.0,0.11688464879989624,662.757080078125,2.0,2.0,2.0,0.5
112.0,5.0,-681.2933349609375,2.6004202365875244,484.9921569824219,681.2933349609375,3.849144220352173,0.0,4.070873737335205,0.5969216823577881,-9.57266902923584,-120.0,0.7222222089767456,0.7083333134651184,0.07943267375230789,0.0,0.0,3.7896630989818925e-15,7.892227368459575e-16,3.779663028006608e-15,0.0,0.09894247353076935,681.2933959960938,2.0,2.0,2.0,0.5
113.0,5.0,-767.426025390625,3.1546342372894287,502.3967590332031,767.426025390625,3.9872758388519287,0.0,3.471876382827759,0.5463377237319946,-13.367164611816406,-120.0,0.6904761791229248,0.670634925365448,0.07943267375230789,0.0,0.0,7.261699218897026e-16,3.0614460043377947e-16,7.161699038539776e-16,0.0,0.10913270711898804,767.426025390625,2.0,2.0,2.0,0.5
114.0,0.0,-638.8179931640625,2.640806198120117,457.720947265625,638.8179931640625,3.6327059268951416,0.0,3.557028293609619,0.5615625381469727,-15.136563301086426,-120.0,0.6428571343421936,0.6547619104385376,0.07943267375230789,0.0,0.0,9.015300941685764e-16,2.3137536105330707e-16,8.915301290724105e-16,0.0,0.09843825548887253,638.8179931640625,2.0,2.0,2.0,0.5
115.0,5.0,-676.8963012695312,3.1506543159484863,459.64178466796875,676.8963012695312,3.6479506492614746,0.0,3.6120963096618652,0.5498932003974915,-10.616191864013672,-120.0,0.6904761791229248,0.6726190447807312,0.07943267375230789,0.0,0.0,8.077630704514925e-16,3.3021402101185567e-16,7.977630524157674e-16,0.0,0.11826244741678238,676.896240234375,2.0,2.0,2.0,0.5
116.0,0.0,-680.963623046875,4.89211368560791,458.2142333984375,680.963623046875,3.6366209983825684,0.0,3.5758711099624634,0.5335791707038879,-11.062606811523438,-120.0,0.6428571343421936,0.648809552192688,0.07943267375230789,0.0,0.0,1.7834467169270058e-15,4.849168861219895e-16,1.77344675183084e-15,0.0,0.1030718982219696,680.9635620117188,2.0,2.0,2.0,0.5
117.0,0.0,-662.1397705078125,1.970969557762146,464.7711181640625,662.1397705078125,3.68865966796875,0.0,3.2338805198669434,0.5412403345108032,-15.816736221313477,-120.0,0.6746031641960144,0.6765872836112976,0.0794326663017273,0.0,0.0,1.6902410113561555e-15,4.669300885474853e-16,1.6802410462599896e-15,0.0,0.1002621203660965,662.1397705078125,2.0,2.0,2.0,0.5
118.0,-5.0,-617.2592163085938,1.706571102142334,455.03997802734375,617.2592163085938,3.6114284992218018,0.0,3.6609188318252563,0.5749317407608032,-11.913393020629883,-120.0,0.6666666865348816,0.6686508059501648,0.07943267375230789,0.0,0.0,1.3617674577624502e-15,4.3238141457399527e-16,1.3517674926662843e-15,0.0,0.092624731361866,617.2591552734375,2.0,2.0,2.0,0.5
119.0,10.0,-753.211181640625,4.793792247772217,476.6234436035156,753.211181640625,3.7827258110046387,0.0,3.1654486656188965,0.5048203468322754,-11.115153312683105,-120.0,0.6507936716079712,0.6448412537574768,0.07943267375230789,0.0,0.0,1.1192837360619358e-15,3.4822432375064625e-16,1.10928377096577e-15,0.0,0.13271401822566986,753.211181640625,2.0,2.0,2.0,0.5
120.0,0.0,-802.3786010742188,2.250135898590088,529.8759155273438,802.3786010742188,4.205364227294922,0.0,3.690176010131836,0.5532925724983215,-8.055656433105469,-120.0,0.7063491940498352,0.692460298538208,0.0794326663017273,0.0,0.0,8.296594015336082e-16,3.6354217344791143e-16,8.196593834978831e-16,0.0,0.09852513670921326,802.3786010742188,2.0,2.0,2.0,0.5
121.0,0.0,-669.6318359375,4.763168811798096,480.49749755859375,669.6318359375,3.813472270965576,0.0,3.593068480491638,0.5711490511894226,-10.833175659179688,-120.0,0.7142857313156128,0.6984127163887024,0.0794326663017273,0.0,0.0,8.052688231196246e-16,4.196503240883059e-16,7.952688050838995e-16,0.0,0.10253589600324631,669.6318969726562,2.0,2.0,2.0,0.5
122.0,10.0,-797.2080078125,5.748652935028076,518.4393310546875,797.2080078125,4.114597797393799,0.0,3.7472559213638306,0.5103165507316589,-5.6185078620910645,-120.0,0.6507936716079712,0.6646825671195984,0.07943267375230789,0.0,0.0,6.283088703011835e-16,2.4084026602460423e-16,6.183088522654584e-16,0.0,0.1315256506204605,797.2079467773438,2.0,2.0,2.0,0.5
123.0,5.0,-712.7073974609375,2.5239312648773193,480.17352294921875,712.7073974609375,3.810900926589966,0.0,3.4241801500320435,0.5262863636016846,-13.88410472869873,-120.0,0.6984127163887024,0.6666666865348816,0.07943268120288849,0.0,0.0,1.3079061149542069e-14,1.4645315066265916e-15,1.3069061078566785e-14,0.0,0.10271941125392914,712.7073364257812,2.0,2.0,2.0,0.5
124.0,-5.0,-669.372314453125,4.305440425872803,465.8625793457031,669.372314453125,3.697322130203247,0.0,3.496137857437134,0.6036620140075684,-11.82341194152832,-120.0,0.7222222089767456,0.6944444179534912,0.0794326663017273,0.0,0.0,2.2318011611829674e-15,6.20792352866808e-16,2.221801090207683e-15,0.0,0.07802581787109375,669.372314453125,2.0,2.0,2.0,0.5
125.0,0.0,-746.0462646484375,1.9600090980529785,489.5088806152344,746.0462646484375,3.88499116897583,0.0,3.9607924222946167,0.5601779818534851,-9.21116828918457,-120.0,0.6904761791229248,0.6805555820465088,0.07943267375230789,0.0,0.0,5.870922576757011e-15,1.0849397264243261e-15,5.8609225057817266e-15,0.0,0.09248480200767517,746.0462646484375,2.0,2.0,2.0,0.5
126.0,5.0,-786.9236450195312,3.4313623905181885,492.4712829589844,786.9236450195312,3.9085023403167725,0.0,3.0949130058288574,0.5092551112174988,-11.148918151855469,-120.0,0.6746031641960144,0.670634925365448,0.07943267375230789,0.0,0.0,4.502407442778496e-15,8.929734732145318e-16,4.492407371803212e-15,0.0,0.1254802644252777,786.9237060546875,2.0,2.0,2.0,0.5
127.0,-5.0,-607.8355102539062,2.169041156768799,495.89715576171875,607.8355102539062,3.9356915950775146,0.0,3.6908693313598633,0.6169797778129578,-4.1725077629089355,-120.0,0.7460317611694336,0.7142857313156128,0.07943267375230789,0.0,0.0,9.296669404895881e-16,3.3616119815320573e-16,9.196669753934223e-16,0.0,0.087553009390831,607.8355102539062,2.0,2.0,2.0,0.5
128.0,-5.0,-601.3505249023438,2.707014322280884,453.246826171875,601.3505249023438,3.5971970558166504,0.0,3.60776424407959,0.6104087829589844,-8.640536308288574,-120.0,0.7301587462425232,0.7023809552192688,0.0794326663017273,0.0,0.0,5.325719126465821e-16,1.9003034617395479e-16,5.225718946108571e-16,0.0,0.08426298946142197,601.3505249023438,2.0,2.0,2.0,0.5
129.0,0.0,-718.8240966796875,3.0636510848999023,513.540771484375,718.8240966796875,4.075720310211182,0.0,3.892073154449463,0.5696348547935486,-7.925338268280029,-120.0,0.6904761791229248,0.682539701461792,0.07943267375230789,0.0,0.0,3.517224904134677e-15,6.608727343210199e-16,3.5072248331593928e-15,0.0,0.09899699687957764,718.8241577148438,2.0,2.0,2.0,0.5
130.0,-5.0,-648.683349609375,1.4317506551742554,468.191650390625,648.683349609375,3.715806722640991,0.0,3.492172598838806,0.5780494213104248,-11.897917747497559,-120.0,0.7222222089767456,0.682539701461792,0.07943267375230789,0.0,0.0,1.963150897675873e-15,4.984132973453027e-16,1.953150826700589e-15,0.0,0.08204308152198792,648.683349609375,2.0,2.0,2.0,0.5
131.0,10.0,-711.549072265625,5.24147367477417,482.2216491699219,711.549072265625,3.827155828475952,0.0,3.371268153190613,0.5696317553520203,-6.61438512802124,-120.0,0.7539682388305664,0.7123016119003296,0.0794326663017273,0.0,0.0,6.64132805316324e-16,4.3198947654743294e-16,6.54132787280599e-16,0.0,0.12458495795726776,711.549072265625,2.0,2.0,2.0,0.5
132.0,10.0,-813.5390014648438,4.842554092407227,499.8212890625,813.5390014648438,3.9668357372283936,0.0,3.3167524337768555,0.4977595806121826,-12.47494125366211,-120.0,0.6666666865348816,0.6507936716079712,0.0794326663017273,0.0,0.0,3.443632775853092e-15,6.971222504525965e-16,3.433632704877808e-15,0.0,0.1349542886018753,813.5390014648438,2.0,2.0,2.0,0.5
133.0,10.0,-781.5252075195312,5.284834384918213,493.368408203125,781.5252075195312,3.9156222343444824,0.0,3.089073061943054,0.49604734778404236,-11.60657787322998,-120.0,0.682539701461792,0.6507936716079712,0.07943267375230789,0.0,0.0,1.0142027344496986e-15,3.3735154414189404e-16,1.0042027693535328e-15,0.0,0.12312367558479309,781.525146484375,2.0,2.0,2.0,0.5
134.0,10.0,-810.0023803710938,3.9350969791412354,495.6990051269531,810.0023803710938,3.9341189861297607,0.0,3.032724380493164,0.5190054774284363,-11.281905174255371,-120.0,0.7142857313156128,0.6904761791229248,0.07943267375230789,0.0,0.0,3.90670822921586e-15,9.242185069354932e-16,3.896708158240576e-15,0.0,0.1263609230518341,810.0023803710938,2.0,2.0,2.0,0.5
135.0,10.0,-754.6284790039062,4.721897125244141,501.0679016113281,754.6284790039062,3.976729393005371,0.0,3.606985926628113,0.5124714374542236,-14.135324478149414,-120.0,0.6666666865348816,0.648809552192688,0.07943268120288849,0.0,0.0,1.0131473313974198e-15,3.8717672201691135e-16,1.0031473663012539e-15,0.0,0.12817178666591644,754.6285400390625,2.0,2.0,2.0,0.5
136.0,0.0,-666.3169555664062,2.588587522506714,487.6622009277344,666.3169555664062,3.8703348636627197,0.0,3.5812636613845825,0.5918247699737549,-6.255624771118164,-120.0,0.7460317611694336,0.7222222089767456,0.07943267375230789,0.0,0.0,6.530453557950021e-16,2.7192806925473156e-16,6.43045337759277e-16,0.0,0.09847108274698257,666.3169555664062,2.0,2.0,2.0,0.5
137.0,0.0,-736.7467041015625,1.6879234313964844,450.38726806640625,736.7467041015625,3.5745022296905518,0.0,2.8462666273117065,0.5094066858291626,-17.094751358032227,-120.0,0.6269841194152832,0.6190476417541504,0.07943267375230789,0.0,0.0,4.248771050019721e-15,9.501641849010765e-16,4.238770979044437e-15,0.0,0.10315932333469391,736.7466430664062,2.0,2.0,2.0,0.5
138.0,5.0,-714.1832275390625,2.945131540298462,485.7611389160156,714.1832275390625,3.8552470207214355,0.0,3.4994773864746094,0.5453160405158997,-10.076473236083984,-120.0,0.6904761791229248,0.670634925365448,0.07943267375230789,0.0,0.0,8.055829664639375e-16,2.3715596387162364e-16,7.955829484282125e-16,0.0,0.11310382932424545,714.1832275390625,2.0,2.0,2.0,0.5
139.0,-5.0,-689.4715576171875,2.035356283187866,480.80633544921875,689.4715576171875,3.8159232139587402,0.0,3.637487530708313,0.581382691860199,-9.178744316101074,-120.0,0.7142857313156128,0.7023809552192688,0.0794326663017273,0.0,0.0,1.4358440888898646e-15,5.282156221988533e-16,1.4258441237936987e-15,0.0,0.09204071760177612,689.4715576171875,2.0,2.0,2.0,0.5
140.0,5.0,-715.5171508789062,3.2912392616271973,507.16912841796875,715.5171508789062,4.02515172958374,0.0,3.286702036857605,0.5476981997489929,-9.778650283813477,-120.0,0.682539701461792,0.6607142686843872,0.07943267375230789,0.0,0.0,6.040114125718387e-16,2.596662085520415e-16,5.940113945361136e-16,0.0,0.1193343997001648,715.5171508789062,2.0,2.0,2.0,0.5
141.0,0.0,-696.5055541992188,1.9936803579330444,529.7626953125,696.5055541992188,4.204465866088867,0.0,3.990640163421631,0.6163048148155212,-7.344139099121094,-120.0,0.7222222089767456,0.738095223903656,0.07943267375230789,0.0,0.0,1.5341158985182428e-15,4.562845784663932e-16,1.524115933422077e-15,0.0,0.08835925161838531,696.5054931640625,2.0,2.0,2.0,0.5
142.0,-5.0,-634.5372314453125,1.8286805152893066,496.315673828125,634.5372314453125,3.9390132427215576,0.0,4.35923433303833,0.6076335310935974,-12.403579711914062,-120.0,0.7142857313156128,0.692460298538208,0.07943267375230789,0.0,0.0,8.994366522394374e-16,3.6239126743082964e-16,8.894366871432715e-16,0.0,0.07750152796506882,634.5372314453125,2.0,2.0,2.0,0.5
