algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
pf_fs_soft,5.0,0.0,1.0,170.80618286132812,0.0,9.29339070976365e-13,0.8463821411132812,6.0
pf_fs_soft,5.0,0.0,2.0,313.6712951660156,0.0,2.1324617419105074e-12,1.0204510688781738,6.0
pf_fs_soft,5.0,0.0,3.0,346.34930419921875,0.0,2.2069978223432374e-12,0.24123038351535797,6.0
pf_fs_soft,5.0,0.0,4.0,363.97662353515625,0.0,2.1933021805004005e-12,0.1590391993522644,6.0
pf_fs_soft,5.0,0.0,5.0,375.4970397949219,0.0,2.1932336589230994e-12,0.1191646158695221,6.0
pf_fs_soft,5.0,0.0,6.0,383.77642822265625,0.0,2.191931748954379e-12,0.09410149604082108,6.0
pf_fs_soft,5.0,0.0,7.0,390.0087890625,0.0,2.1940916965224044e-12,0.07903360575437546,6.0
pf_fs_soft,5.0,0.0,8.0,395.0264892578125,0.0,2.2050881086366214e-12,0.0680607482790947,6.0
pf_fs_soft,5.0,0.0,9.0,399.2642517089844,0.0,2.219249523732758e-12,0.06045844405889511,6.0
pf_fs_soft,5.0,0.0,10.0,402.92095947265625,0.0,2.2318770095952623e-12,0.05383642390370369,6.0
pf_fs_soft,5.0,0.0,11.0,406.100830078125,0.0,2.2417918216222077e-12,0.04821350798010826,6.0
pf_fs_soft,5.0,0.0,12.0,408.87994384765625,0.0,2.2481625935877325e-12,0.04357316717505455,6.0
pf_fs_soft,5.0,0.0,13.0,411.33135986328125,0.0,2.2488766491385315e-12,0.03933114930987358,6.0
pf_fs_soft,5.0,0.0,14.0,413.5246276855469,0.0,2.244357694483612e-12,0.03586452081799507,6.0
pf_fs_soft,5.0,0.0,15.0,415.54449462890625,0.0,2.237283275308144e-12,0.03325526416301727,6.0
pf_fs_soft,5.0,0.0,16.0,417.3973693847656,0.0,2.2298443473622864e-12,0.030954837799072266,6.0
pf_fs_soft,5.0,0.0,17.0,419.059814453125,0.0,2.2228078752628555e-12,0.029142428189516068,6.0
pf_fs_soft,5.0,0.0,18.0,420.58770751953125,0.0,2.216983324351829e-12,0.0277057196944952,6.0
pf_fs_soft,5.0,0.0,19.0,422.01751708984375,0.0,2.212536143880728e-12,0.02654111012816429,6.0
pf_fs_soft,5.0,0.0,20.0,423.3565368652344,0.0,2.2093316759397297e-12,0.025601482018828392,6.0
pf_fs_cognitive,5.0,0.0,1.0,170.76901245117188,0.0,2.2326151344342904e-13,0.8452532887458801,6.0
pf_fs_cognitive,5.0,0.0,2.0,312.43426513671875,0.0,4.0702803540820787e-13,1.0235040187835693,6.0
pf_fs_cognitive,5.0,0.0,3.0,345.01849365234375,0.0,4.46523975563759e-13,0.24025475978851318,6.0
pf_fs_cognitive,5.0,0.0,4.0,363.0129089355469,0.0,4.594301284896463e-13,0.1611713171005249,6.0
pf_fs_cognitive,5.0,0.0,5.0,374.7462463378906,0.0,4.622866759534938e-13,0.12252162396907806,6.0
pf_fs_cognitive,5.0,0.0,6.0,383.0854797363281,0.0,4.649701847506127e-13,0.09709721058607101,6.0
pf_fs_cognitive,5.0,0.0,7.0,389.35345458984375,0.0,4.699170197929037e-13,0.07966364920139313,6.0
pf_fs_cognitive,5.0,0.0,8.0,394.2666015625,0.0,4.75203589585943e-13,0.06755568087100983,6.0
pf_fs_cognitive,5.0,0.0,9.0,398.4623718261719,0.0,4.801743312861373e-13,0.058947861194610596,6.0
pf_fs_cognitive,5.0,0.0,10.0,402.1097717285156,0.0,4.846735534615176e-13,0.05187763646245003,6.0
pf_fs_cognitive,5.0,0.0,11.0,405.121337890625,0.0,4.882363502205223e-13,0.04618294909596443,6.0
pf_fs_cognitive,5.0,0.0,12.0,407.7398986816406,0.0,4.909176906132962e-13,0.04128226265311241,6.0
pf_fs_cognitive,5.0,0.0,13.0,409.9977722167969,0.0,4.929225430605477e-13,0.0371384397149086,6.0
pf_fs_cognitive,5.0,0.0,14.0,411.98712158203125,0.0,4.945618025352372e-13,0.03404085338115692,6.0
pf_fs_cognitive,5.0,0.0,15.0,413.83026123046875,0.0,4.960922081118091e-13,0.031755171716213226,6.0
pf_fs_cognitive,5.0,0.0,16.0,415.60498046875,0.0,4.974414977154673e-13,0.029898827895522118,6.0
pf_fs_cognitive,5.0,0.0,17.0,417.2392883300781,0.0,4.98409527625171e-13,0.02802419662475586,6.0
pf_fs_cognitive,5.0,0.0,18.0,418.66204833984375,0.0,4.98891130230189e-13,0.02648068405687809,6.0
pf_fs_cognitive,5.0,0.0,19.0,419.95416259765625,0.0,4.992002362695647e-13,0.024732332676649094,6.0
pf_fs_cognitive,5.0,0.0,20.0,421.14105224609375,0.0,4.994776293953951e-13,0.022951733320951462,6.0
du_pf_soft,5.0,0.0,1.0,141.20001220703125,0.0,1.3310374937652858e-12,0.7674413323402405,6.0
du_pf_soft,5.0,0.0,2.0,296.0255126953125,0.0,2.9508828106733498e-12,1.0843778848648071,6.0
du_pf_soft,5.0,0.0,3.0,335.0180358886719,0.0,3.3019162491015885e-12,0.25795307755470276,6.0
du_pf_soft,5.0,0.0,4.0,356.1560363769531,0.0,3.5182612032058636e-12,0.17203368246555328,6.0
du_pf_soft,5.0,0.0,5.0,369.99603271484375,0.0,3.596045987028229e-12,0.12955665588378906,6.0
du_pf_soft,5.0,0.0,6.0,379.6322326660156,0.0,3.5903693212935295e-12,0.10090625286102295,6.0
du_pf_soft,5.0,0.0,7.0,386.6583251953125,0.0,3.5595777627545067e-12,0.08145266771316528,6.0
du_pf_soft,5.0,0.0,8.0,392.0633239746094,0.0,3.5438013201022356e-12,0.06823140382766724,6.0
du_pf_soft,5.0,0.0,9.0,396.4002990722656,0.0,3.549889765822045e-12,0.058445483446121216,6.0
du_pf_soft,5.0,0.0,10.0,399.9722900390625,0.0,3.567593269415692e-12,0.050776440650224686,6.0
du_pf_cognitive,5.0,0.0,1.0,113.0332260131836,0.0,3.7707415857270166e-13,0.6667264103889465,6.0
du_pf_cognitive,5.0,0.0,2.0,286.2392883300781,0.0,1.0282759886626192e-12,1.2457796335220337,6.0
du_pf_cognitive,5.0,0.0,3.0,330.41119384765625,0.0,1.1146806134371134e-12,0.2977466881275177,6.0
du_pf_cognitive,5.0,0.0,4.0,353.5457458496094,0.0,1.1098052815280979e-12,0.19414883852005005,6.0
du_pf_cognitive,5.0,0.0,5.0,367.9403076171875,0.0,1.0805844066763548e-12,0.1422620564699173,6.0
du_pf_cognitive,5.0,0.0,6.0,377.8556213378906,0.0,1.0544641331974858e-12,0.11185534298419952,6.0
du_pf_cognitive,5.0,0.0,7.0,385.2386474609375,0.0,1.0352773326116615e-12,0.09150445461273193,6.0
du_pf_cognitive,5.0,0.0,8.0,390.9671936035156,0.0,1.0211886674812987e-12,0.07473846524953842,6.0
du_pf_cognitive,5.0,0.0,9.0,395.4864501953125,0.0,1.0110380414818376e-12,0.06240735575556755,6.0
du_pf_cognitive,5.0,0.0,10.0,399.24627685546875,0.0,1.0031165351490068e-12,0.05410376191139221,6.0
pf_fs_soft,5.0,1.0,1.0,177.69790649414062,0.0,7.438544138288483e-13,0.845657467842102,6.0
pf_fs_soft,5.0,1.0,2.0,322.17218017578125,0.0,1.9230856056901002e-12,0.9990842938423157,6.0
pf_fs_soft,5.0,1.0,3.0,359.29412841796875,0.0,2.0879775772947307e-12,0.2532610595226288,6.0
pf_fs_soft,5.0,1.0,4.0,380.3287658691406,0.0,2.089518445422267e-12,0.17602571845054626,6.0
pf_fs_soft,5.0,1.0,5.0,394.28790283203125,0.0,2.0925362137491632e-12,0.13426831364631653,6.0
