algorithm,num_bs_ant,num_ut_per_sector,sweep_value,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_cognitive,16,4,5.0,260.9044723510742,255.22398300170897,3.106005620956421,0.00070359239528262,3.4929890275001525,0.7517588496208191,-10.65815703868866,-120.0,9.738328242301941,13.058865678310394,0.8065476208925247,0.7882068425416946,4.722213923931122,0.0,14.484684436954558,1.0011927742479935e-14,8.507309491064116e-15,-109.99484138488769,-110.85285186767578,1.8295064627745633e-17,0.9166666716337204,0.9125000029802323,-110.0,-110.0,-0.005157053223592811,0.852853937447071,0.04798108907416463,255.2239791870117,9.5,16.0,0.0,1.0,64.92795013771743,2.221895088258914,1.4979594142353787,0.954877844504985,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,16,6,5.0,302.4913360595703,294.95976104736326,2.4007248878479004,0.0,2.842363530397415,0.6393760621547699,-25.579519748687744,-120.0,7.528205251693725,11.291781604290009,0.6761904805898666,0.6622519850730896,5.054506063461304,0.0,14.473686356283725,1.001247318934632e-14,8.405566688648655e-15,-109.99461288452149,-110.92389335632325,2.09697829169379e-17,0.9375000089406967,0.9333333432674408,-110.0,-110.0,-0.005385941410132489,0.9238947257399559,0.04686043877154589,294.959765625,9.5,16.0,0.0,1.0,69.7807696590105,1.7958641376869497,1.1343452000839707,0.9439501987745098,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,16,8,5.0,331.93445892333983,326.748551940918,1.975800335407257,0.0,2.0740615516901015,0.5639269828796387,-35.78309497833252,-120.0,5.1994528591632845,10.086235189437867,0.5916666686534882,0.5759858578443527,4.983199512958526,0.0,14.495707300072535,1.0007996366110197e-14,8.476757902041247e-15,-109.99656257629394,-110.86515197753906,1.910770803734141e-17,0.9458333402872086,0.9333333373069763,-110.0,-110.0,-0.0034366853365654037,0.8651530593633652,0.04528767634183169,326.7485595703125,9.5,16.0,0.0,1.0,68.6296760669529,1.5583857849023295,0.9616774807797231,0.9374451787401267,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,4,5.0,293.95843505859375,292.82215728759763,3.4995051503181456,1.2442870235878813,3.666954445838928,0.9190327882766723,4.878124449402094,-41.96839610882103,10.25694442987442,12.602996778488158,0.9488095253705978,0.9431547582149505,24.5279182434082,0.0,14.131928748590871,1.002531107480479e-14,9.14745485270979e-15,-109.98905410766602,-110.44743270874024,3.094033479401036e-17,0.8708333402872086,0.8500000059604644,-110.0,-110.0,-0.0109444911872572,0.44743291214108466,0.11226771119982004,292.8221549987793,9.5,16.0,0.0,1.0,73.92154585477775,2.432794317413922,1.992683791314823,0.9895381160399873,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,6,5.0,349.13910217285155,347.3922378540039,2.7709452748298644,0.015424110072235032,3.1223796963691712,0.8411831229925155,-5.317781728506088,-120.0,8.391299510002137,10.587775433063507,0.8670634806156159,0.8608382970094681,21.236694145202637,0.0,14.117678619548679,1.002304132296768e-14,9.344404836022993e-15,-109.99005317687988,-110.32269134521485,3.21745465014546e-17,0.8750000029802323,0.8500000059604644,-110.0,-110.0,-0.009946919660943365,0.32269225977361204,0.08297349009662866,347.3922424316406,9.5,16.0,0.0,1.0,86.54896754820946,2.0154679756267138,1.5007314620831125,0.9795945473211264,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,8,5.0,398.92376708984375,394.4470550537109,2.374546205997467,0.0,2.8256592631340025,0.7647588819265365,-14.623843669891357,-120.0,7.323204147815704,9.642433869838715,0.7866071492433548,0.781789430975914,24.809001922607422,0.0,14.170134134683758,1.0167236484963284e-14,9.39456773652199e-15,-109.93478660583496,-110.29317169189453,1.7454104906723147e-16,0.8750000059604645,0.8250000029802322,-110.0,-110.0,-0.06521154614842288,0.29317292899941094,0.07261288613080978,394.4470520019531,9.5,16.0,0.0,1.0,91.28185417473989,1.7533339471010891,1.2209878731261923,0.9700042780295159,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,4,5.0,309.7449447631836,309.2164596557617,3.6874398231506347,2.6743233996629714,3.7274249851703645,0.9697701752185821,10.162350225448609,5.8489039313793185,10.500611877441406,12.681927311420441,0.994047611951828,0.9935639888048172,68.8796516418457,0.0,14.216569560207427,1.0048000165198066e-14,9.476959774795897e-15,-109.97922897338867,-110.25793228149413,4.8898237957101415e-17,0.779166667163372,0.7208333298563957,-110.0,-110.0,-0.02076808982164948,0.2579332148656249,0.3696068346500397,309.2164611816406,9.5,16.0,0.0,1.0,76.81329047449236,2.502143411008303,2.2144285145753075,0.9953120068045184,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,6,5.0,423.8574737548828,422.93912506103516,3.363948178291321,1.9789171479642391,3.475728917121887,0.9464396983385086,5.935171175003052,-2.9854755073785784,9.766156458854676,11.613847756385804,0.9654761701822281,0.9645337343215943,72.45522918701172,0.0,14.223452642932534,1.0115685339815382e-14,9.563341846471137e-15,-109.95164833068847,-110.2250358581543,1.1568551529868212e-16,0.683333334326744,0.6416666612029076,-110.0,-110.0,-0.048350678756833076,0.22503863219171763,0.151430581882596,422.9391265869141,9.5,16.0,0.0,1.0,106.6497546976456,2.3410114758291307,1.9991600132373244,0.9937115567466563,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,8,5.0,500.1937957763672,498.6272277832031,2.977344048023224,0.5073638709744628,3.197424018383026,0.9080292016267777,0.7901337295770645,-87.29802743665876,8.79660713672638,10.53250836133957,0.9285714268684387,0.9275297671556473,72.67140884399414,0.0,14.215526424301789,1.0048741149620323e-14,9.550651852965257e-15,-109.97889785766601,-110.23695869445801,4.8741325103622556e-17,0.683333334326744,0.6208333276212216,-110.0,-110.0,-0.021100554451732024,0.23695989400148393,0.10855485312640667,498.62721862792966,9.5,16.0,0.0,1.0,126.54174898824502,2.138267036500797,1.7217014509456718,0.9892112143419084,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,96,4,5.0,547.7408309936524,529.6386672973633,6.520724201202393,0.8238333501105082,6.814918100833893,0.8178077280521393,8.349433324858547,-81.58093390107153,20.39072139263153,25.65681505203247,0.9029761880636216,0.9006696432828903,27.843402802944183,0.0,14.26833672299981,6.198083223988516e-15,2.1316734811913314e-15,-112.90002479553223,-119.12068824768066,4.264472076246501e-18,0.9875,0.9708333373069763,-110.0,-110.0,2.900025792744823,9.120691013336181,0.7860267048701643,529.6386611938476,9.5,16.0,0.0,1.0,116.3393579718136,4.10848223048785,2.8112769813655847,0.9468988791902874,8.0,8.0,8.0,8.0,0.5
