sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction,num_bs_ant,num_ut_per_sector
227.4160614013672,223.50018310546875,2.707334041595459,0.0,3.0628504753112793,0.7656849026679993,-13.390799522399902,-120.0,8.233025550842285,11.150542736053467,0.8095238208770752,0.7983630895614624,1.5695916414260864,0.0,38.8589454991743,9.929203963752239e-15,7.994423164095227e-15,-110.03085327148438,-111.22579956054688,0.0,1.0,1.0,-110.0,-110.0,0.030855443328619003,1.2258087396621704,0.0670275017619133,223.50018310546875,pf_fs_soft,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,57.150747773894096,2.0102154926362283,1.3832563306272447,0.9668287054463015,8.0,,,,,16,4
268.2902526855469,262.5315246582031,3.1939315795898438,0.0,3.7906694412231445,0.7488923072814941,-15.162135124206543,-120.0,10.422635078430176,13.702390670776367,0.8095238208770752,0.773809552192688,2.8098132610321045,0.0,35.6229117102921,9.757153784472998e-15,7.955103047650736e-15,-110.10676574707031,-111.10430908203125,0.0,1.0,1.0,-110.0,-110.0,0.10676828771829605,1.1043065786361694,0.04308139160275459,262.5315246582031,pf_fs_cognitive,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,67.61176563541069,2.289504381292636,1.5041899739917897,0.9557457201213635,8.0,8.0,8.0,8.0,0.5,16,4
198.41552734375,195.32752990722656,2.3620896339416504,0.0,2.570858955383301,0.7768369913101196,-9.593385696411133,-120.0,6.5127058029174805,9.250503301620483,0.8452380895614624,0.8132440447807312,2.6123673915863037,0.0,14.586796287447214,1.0087007048858662e-14,7.962438352973958e-15,-109.96237182617188,-111.3609848022461,8.700722434196173e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.03762337937951088,1.3609843254089355,0.09673593938350677,195.32752990722656,du_pf_soft,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,45.89855572749382,1.7517580410695535,1.2602832283253327,0.973267667634729,8.0,,,,,16,4
243.11929321289062,237.74647521972656,2.894277334213257,0.0,3.1647849082946777,0.7594102025032043,-10.08011531829834,-120.0,8.666962623596191,11.862460136413574,0.8333333134651184,0.7998511791229248,3.424037218093872,0.0,14.47061472106725,9.979917520370248e-15,8.64896109782241e-15,-110.00872802734375,-110.71857452392578,0.0,1.0,1.0,-110.0,-110.0,0.008730322122573853,0.7185795307159424,0.06999419629573822,237.74647521972656,du_pf_cognitive,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,60.50191750792914,2.0979993743898637,1.3923573271312175,0.9609482535670794,8.0,8.0,8.0,8.0,0.5,16,4
254.07923889160156,249.25100708007812,3.0247528553009033,0.0,3.487701177597046,0.751871645450592,-15.048783302307129,-120.0,9.603288650512695,12.625858306884766,0.7976190447807312,0.7872023582458496,1.7172385454177856,0.0,35.86684453301132,1.0051662905068582e-14,7.446565641942935e-15,-109.97761535644531,-111.71480560302734,5.166308055188154e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.02237929217517376,1.7148083448410034,0.0444767102599144,249.25100708007812,pf_fs_soft,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,62.3278649813942,2.138792689785689,1.5663636075486416,0.9660737301516846,8.0,,,,,16,4
286.01129150390625,279.8250732421875,3.4048962593078613,0.0,3.9022836685180664,0.7300460338592529,-15.402668952941895,-120.0,10.986322402954102,14.436532497406006,0.7857142686843872,0.7752976417541504,3.276776075363159,0.0,36.13869680929929,1.002843387352308e-14,7.106682660428833e-15,-109.98766326904297,-111.98910522460938,2.843404900637961e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.01233118586242199,1.9891058206558228,0.037063971161842346,279.8250732421875,pf_fs_cognitive,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,70.40983452516676,2.361193503510342,1.6730313650860789,0.9608357105647676,8.0,8.0,8.0,8.0,0.5,16,4
227.42320251464844,224.10702514648438,2.7074191570281982,0.0,3.0722155570983887,0.7706154584884644,-10.541994094848633,-120.0,7.9977216720581055,10.853862285614014,0.8095238208770752,0.8058035969734192,2.831822633743286,0.0,14.549256862141192,1.0004048642004576e-14,8.516496156300152e-15,-109.99824523925781,-110.85619354248047,4.048817487875556e-18,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.0017580129206180573,0.8561869263648987,0.07239925116300583,224.10704040527344,du_pf_soft,5.0,1.0,16.0,0.0,pf,budget_dual,1.0,55.598125032686504,1.9686749045478233,1.4651289314074667,0.97089951539865,8.0,,,,,16,4
271.1615905761719,265.365478515625,3.228114128112793,0.0,3.706953525543213,0.7394437193870544,-12.188470840454102,-120.0,9.95930004119873,13.529507637023926,0.7976190447807312,0.7864583134651184,5.0511322021484375,0.0,14.56862218119204,1.0010736814156096e-14,7.939476136806841e-15,-109.9953384399414,-111.23757934570312,1.0736989639395511e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.004660420585423708,1.2375816106796265,0.04461347311735153,265.365478515625,du_pf_cognitive,5.0,1.0,16.0,0.0,pf,budget_dual,1.0,65.97976788630749,2.23808940005735,1.5601102846079675,0.9611126166211648,8.0,8.0,8.0,8.0,0.5,16,4
235.9871063232422,243.14810180664062,2.809370279312134,0.0,3.320044159889221,0.7514522671699524,-16.322721481323242,-120.0,9.065452575683594,11.86586308479309,0.7976190447807312,0.7752976417541504,1.9859826564788818,0.0,35.893192214891315,9.971115153982382e-15,8.170521313829397e-15,-110.01256561279297,-110.9513168334961,0.0,1.0,1.0,-110.0,-110.0,0.012562394142150879,0.9513124823570251,0.04313231259584427,243.14810180664062,pf_fs_soft,5.0,2.0,40.0,0.0,pf,budget_dual,0.0,63.30643917515354,2.1568584509252196,1.5584308949050472,0.9725906018735931,8.0,,,,,16,4
282.1601257324219,287.4491882324219,3.359049081802368,0.0,4.0964460372924805,0.728057861328125,-17.60233497619629,-120.0,11.65833330154419,14.757031440734863,0.773809552192688,0.7522321343421936,4.110342025756836,0.0,36.11964215990156,9.997975415772763e-15,8.185614593916521e-15,-110.0008773803711,-110.9705581665039,0.0,1.0,1.0,-110.0,-110.0,0.000879516126587987,0.970554769039154,0.023658644407987595,287.4491882324219,pf_fs_cognitive,5.0,2.0,40.0,0.0,pf,budget_dual,0.0,73.94533769036147,2.460597404197103,1.7656582381670856,0.9620170088669577,8.0,8.0,8.0,8.0,0.5,16,4
206.6317138671875,211.7753143310547,2.4599013328552246,1.2253716761279094e-07,2.7061952352523804,0.770169198513031,-10.8782377243042,-120.0,7.159081220626831,9.950872421264648,0.7976190447807312,0.7961309552192688,4.541968822479248,0.0,14.420960288494825,9.994581354753115e-15,8.467557980739587e-15,-110.00234985351562,-110.78987884521484,0.0,1.0,1.0,-110.0,-110.0,0.0023539497051388025,0.7898737788200378,0.07973645627498627,211.77532958984375,du_pf_soft,5.0,2.0,16.0,0.0,pf,budget_dual,1.0,52.939436660562656,1.9027173543574623,1.4203223806761303,0.976320615186973,8.0,,,,,16,4
