sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
469.9490966796875,451.8935241699219,5.594632148742676,0.0,6.155529260635376,0.7537935972213745,-3.6022326946258545,-120.0,18.341675758361816,22.85820198059082,0.8214285969734192,0.828125,0.9860178232192993,0.0,35.30017753690481,9.999998977483753e-15,1.9128547165426233e-15,-110.0,-119.5184326171875,0.0,1.0,1.0,-110.0,-110.0,5.177192861083313e-07,9.5184326171875,0.8644123077392578,451.8935546875,pf_fs_soft,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,107.40705779611729,3.7154716395088743,2.3351831460790846,0.9372958380997655,8.0,,,,
437.93804931640625,433.74664306640625,5.213548183441162,0.0,5.8464391231536865,0.7191735506057739,-9.461945533752441,-120.0,17.31225299835205,22.50409173965454,0.7976190447807312,0.789434552192688,0.9261592626571655,0.0,35.60127269104123,1.6608906844590835e-15,5.685909828769464e-16,-117.79658508300781,-123.6098861694336,0.0,1.0,1.0,-110.0,-110.0,7.796589374542236,13.609885215759277,0.8648630976676941,433.74664306640625,pf_fs_cognitive,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,105.19329828300415,3.5999712007738265,2.323374040782247,0.9485850857116249,8.0,8.0,8.0,8.0,0.5
484.14727783203125,464.89874267578125,5.763658046722412,0.0,6.6011035442352295,0.7612478137016296,-1.278359055519104,-120.0,19.65943431854248,24.170656204223633,0.8214285969734192,0.8266369104385376,79.21578216552734,0.0,14.315258207730949,9.200407498572219e-15,6.1720089081880244e-15,-110.36193084716797,-112.43863677978516,0.0,1.0,1.0,-110.0,-110.0,0.36192917823791504,2.4386491775512695,1.1005195379257202,464.89874267578125,du_pf_soft,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,111.93963106822983,3.923666954310784,2.292295970254881,0.9389602444276315,8.0,,,,
484.25933837890625,466.8014221191406,5.7649922370910645,0.0,6.599371433258057,0.7309474349021912,-5.629624366760254,-120.0,19.886430740356445,24.84652090072632,0.7976190447807312,0.7961309552192688,25.87260627746582,0.0,14.161547002382576,9.999996436384911e-15,2.1000036816231455e-15,-110.0,-119.43353271484375,0.0,1.0,1.0,-110.0,-110.0,1.5531578583249939e-06,9.433533668518066,1.2491878271102905,466.8013610839844,du_pf_cognitive,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,115.99974644190604,4.122513367888665,2.588125306961809,0.9358392373683744,8.0,8.0,8.0,8.0,0.5
519.326416015625,498.7799072265625,6.182457447052002,0.0,5.92870569229126,0.8075564503669739,8.207406044006348,-120.0,17.90328598022461,24.062949657440186,0.9047619104385376,0.9084821343421936,1.4975496530532837,0.0,35.26591529138386,3.9631680573480425e-15,1.0657986876405103e-15,-114.01956939697266,-121.209228515625,0.0,1.0,1.0,-110.0,-110.0,4.019575119018555,11.20923137664795,0.8618617057800293,498.7799377441406,pf_fs_soft,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,109.61696345695425,3.7978702470892602,2.728803204430959,0.9435682167292637,8.0,,,,
517.479736328125,497.87786865234375,6.160472869873047,0.0,6.5882408618927,0.7850858569145203,5.543965816497803,-120.0,19.706154823303223,24.443649768829346,0.8809523582458496,0.8913690447807312,37.76927947998047,0.0,35.40020075812936,3.697244181139923e-15,1.20167007803927e-15,-114.32120513916016,-119.88082122802734,0.0,1.0,1.0,-110.0,-110.0,4.321218967437744,9.88082218170166,1.081395149230957,497.8778991699219,pf_fs_cognitive,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,111.51083032117425,3.8976065147005223,2.5156260383468165,0.9361214738581028,8.0,8.0,8.0,8.0,0.5
536.2417602539062,513.8596801757812,6.383830547332764,0.0,6.572904586791992,0.7643532752990723,2.52095365524292,-120.0,19.572752952575684,26.254931449890137,0.8571428656578064,0.8549107313156128,1.2147139310836792,0.0,14.223711493425071,7.063447981218605e-15,1.6101432465231839e-15,-111.50984191894531,-119.45621490478516,0.0,1.0,1.0,-110.0,-110.0,1.5098323822021484,9.456218719482422,0.281954824924469,513.8597412109375,du_pf_soft,5.0,1.0,16.0,0.0,pf,budget_dual,1.0,116.1083930882286,4.106896190976185,2.618630391456195,0.940394463245098,8.0,,,,
531.7379760742188,505.2770690917969,6.330214023590088,0.0,6.85164213180542,0.7630919218063354,2.455662727355957,-120.0,20.193102836608887,26.459636211395264,0.8452380895614624,0.8489583134651184,78.29841613769531,0.0,14.329490118660033,9.983826577421827e-15,3.9733320291986205e-15,-110.00703430175781,-116.30328369140625,0.0,1.0,1.0,-110.0,-110.0,0.007029595784842968,6.303281307220459,2.260993480682373,505.2770690917969,du_pf_cognitive,5.0,1.0,16.0,0.0,pf,budget_dual,1.0,119.4099409534309,4.2719578917794525,2.8143046659595434,0.9390224943861483,8.0,8.0,8.0,8.0,0.5
461.72589111328125,445.39178466796875,5.496737003326416,0.17370603308081656,5.303554058074951,0.8442985415458679,7.65976619720459,-120.0,15.995676517486572,20.597317218780518,0.9166666865348816,0.9263392686843872,78.9475326538086,0.0,35.45023611187935,9.986309230990229e-15,4.396657073379691e-15,-110.00594329833984,-115.35543060302734,0.0,1.0,1.0,-110.0,-110.0,0.005949695128947496,5.355436325073242,1.2381095886230469,445.39178466796875,pf_fs_soft,5.0,2.0,40.0,0.0,pf,budget_dual,0.0,103.88796449430727,3.521499480305275,2.3791406770997074,0.9563896002424618,8.0,,,,
537.3842163085938,517.1719360351562,6.397431373596191,2.3219741344451905,6.5132246017456055,0.8870137333869934,15.928872108459473,6.515407848358154,19.0245418548584,23.10425901412964,0.976190447807312,0.9732142686843872,78.46245574951172,0.0,35.598658852279186,1.00513334092521e-14,3.277272752155269e-15,-109.97776794433594,-117.81912231445312,5.133358473539962e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.022236965596675873,7.819124698638916,1.284785270690918,517.1719360351562,pf_fs_cognitive,5.0,2.0,40.0,0.0,pf,budget_dual,0.0,113.21015624987102,3.9612917331219895,2.5617671000970765,0.9453743829753903,8.0,8.0,8.0,8.0,0.5
