step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate
21.0,-5.0,-712.82275390625,2.3359689712524414,453.3363037109375,712.82275390625,3.597907066345215,0.0,2.9063720703125,0.5140799283981323,-18.616985321044922,-120.0,0.6507936716079712,0.6289682388305664,0.07943267375230789,0.0,0.0,4.154681783205766e-15,1.001266317883639e-15,-113.81461334228516,-121.25362396240234,0.0,1.0,1.0,-110.0,-110.0,3.814622163772583,11.25362491607666,0.13003945350646973,712.82275390625
22.0,15.0,-987.0684814453125,54.96371078491211,503.8207702636719,987.0684814453125,3.99857759475708,0.0,2.1955939531326294,0.41853073239326477,-18.740636825561523,-120.0,0.6111111044883728,0.5932539701461792,0.07943267375230789,0.0,0.0,9.646362722005083e-15,1.79366278130384e-15,-110.15636444091797,-119.75745391845703,0.0,1.0,1.0,-110.0,-110.0,0.15636421740055084,9.757451057434082,0.4086461067199707,987.0684814453125
23.0,0.0,-715.2041625976562,2.373786211013794,476.25848388671875,715.2041625976562,3.779829263687134,0.0,3.5164387226104736,0.5266374349594116,-17.93160057067871,-120.0,0.6746031641960144,0.6408730149269104,0.07943267375230789,0.0,0.0,3.8102510817978556e-15,1.4407611151486758e-15,-114.19046020507812,-119.4012451171875,0.0,1.0,1.0,-110.0,-110.0,4.190464019775391,9.401246070861816,0.07357274740934372,715.2041015625
24.0,-5.0,-700.6068725585938,1.560246467590332,440.97381591796875,700.6068725585938,3.4997920989990234,0.0,3.2520750761032104,0.5630094408988953,-18.659902572631836,-120.0,0.6746031641960144,0.6686508059501648,0.07943267375230789,0.0,0.0,7.273987761137555e-15,1.4655324878120094e-15,-111.38227081298828,-121.03863525390625,0.0,1.0,1.0,-110.0,-110.0,1.3822742700576782,11.038640022277832,0.06580653041601181,700.6068115234375
25.0,10.0,-930.9688720703125,3.2902815341949463,500.7060852050781,930.9688720703125,3.973857879638672,0.0,2.8035982847213745,0.44794929027557373,-15.361978530883789,-120.0,0.6111111044883728,0.591269850730896,0.07943267375230789,0.0,0.0,9.03688948217067e-15,1.6824963773611726e-15,-110.43980407714844,-120.8117904663086,0.0,1.0,1.0,-110.0,-110.0,0.4398099482059479,10.811795234680176,0.1100766733288765,930.9688720703125
26.0,-10.0,-630.7281494140625,1.977213978767395,455.47747802734375,630.7281494140625,3.614900588989258,0.0,4.0113630294799805,0.6593576073646545,-11.68032455444336,-120.0,0.7460317611694336,0.7341269850730896,0.07943267375230789,0.0,0.0,3.8171404242743484e-15,1.0491064211072066e-15,-114.1826171875,-121.24590301513672,0.0,1.0,1.0,-110.0,-110.0,4.182618141174316,11.245902061462402,0.048771172761917114,630.7281494140625
27.0,15.0,-991.7880859375,3.384999990463257,527.3916015625,991.7880859375,4.185647487640381,0.0,2.9593286514282227,0.44597864151000977,-18.497600555419922,-120.0,0.6269841194152832,0.6071428656578064,0.0794326663017273,0.0,0.0,7.972512115815653e-15,2.8896901690077248e-15,-110.98404693603516,-117.9220962524414,0.0,1.0,1.0,-110.0,-110.0,0.9840480089187622,7.9220967292785645,0.10156504064798355,991.7880859375
28.0,5.0,-860.6913452148438,2.986727476119995,500.300537109375,860.6913452148438,3.970639228820801,0.0,3.422499418258667,0.5067277550697327,-16.330699920654297,-120.0,0.6507936716079712,0.64682537317276,0.07943267375230789,0.0,0.0,1.1756231161090189e-14,1.6515249352821743e-15,-109.29731750488281,-120.90990447998047,1.7562313365734883e-15,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.7026813626289368,10.909896850585938,0.10003438591957092,860.6913452148438
29.0,15.0,-987.3702392578125,16.576509475708008,492.441162109375,987.3702392578125,3.9082632064819336,0.0,1.8778696060180664,0.4088863730430603,-17.787782669067383,-120.0,0.6111111044883728,0.5773809552192688,0.07943267375230789,0.0,0.0,1.5571889701223316e-15,7.997186926723e-16,-118.07658386230469,-121.72283935546875,0.0,1.0,1.0,-110.0,-110.0,8.076586723327637,11.722846984863281,0.46952149271965027,987.3703002929688
30.0,-10.0,-584.3973388671875,1.9072353839874268,421.23333740234375,584.3973388671875,3.3431217670440674,0.0,3.5635650157928467,0.6078065633773804,-14.179045677185059,-120.0,0.682539701461792,0.6865079402923584,0.07943267375230789,0.0,0.0,4.479954716929153e-15,1.3695777368108453e-15,-113.48726654052734,-120.61222076416016,0.0,1.0,1.0,-110.0,-110.0,3.4872636795043945,10.612224578857422,0.054787781089544296,584.3973388671875
31.0,0.0,-787.123291015625,1.775329351425171,443.76873779296875,787.123291015625,3.5219740867614746,0.0,2.9909170866012573,0.4930213689804077,-21.786521911621094,-120.0,0.5952380895614624,0.5952380895614624,0.07943267375230789,0.0,0.0,2.551499135805763e-15,8.777721964266325e-16,-115.93203735351562,-121.7074203491211,0.0,1.0,1.0,-110.0,-110.0,5.9320454597473145,11.707417488098145,0.0771113708615303,787.1232299804688
32.0,-5.0,-716.4447631835938,2.1243655681610107,419.181396484375,716.4447631835938,3.326836585998535,0.0,2.9823039770126343,0.5173174142837524,-23.673086166381836,-120.0,0.60317462682724,0.601190447807312,0.07943267375230789,0.0,0.0,8.595702207197901e-15,2.271757822887321e-15,-110.65718841552734,-120.20870971679688,0.0,1.0,1.0,-110.0,-110.0,0.6571862101554871,10.208706855773926,0.0669114962220192,716.44482421875
33.0,-10.0,-612.516845703125,2.0568442344665527,461.6165466308594,612.516845703125,3.663623332977295,0.0,3.8477739095687866,0.5837387442588806,-13.254399299621582,-120.0,0.6984127163887024,0.682539701461792,0.07943267375230789,0.0,0.0,2.262208500494918e-14,2.637432534128843e-15,-106.45467376708984,-120.96356964111328,1.262208518043248e-14,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-3.5453264713287354,10.963576316833496,0.06054259464144707,612.516845703125
34.0,10.0,-970.1893920898438,4.333283424377441,545.9882202148438,970.1893920898438,4.333240032196045,0.0,3.6815942525863647,0.5050314664840698,-11.060490608215332,-120.0,0.6666666865348816,0.6686508059501648,0.07943267375230789,0.0,0.0,7.093357985135575e-15,1.8028399597708666e-15,-111.49148559570312,-120.86405181884766,0.0,1.0,1.0,-110.0,-110.0,1.4914811849594116,10.864056587219238,0.10114392638206482,970.1893310546875
35.0,-10.0,-654.8114013671875,2.84930419921875,466.9947204589844,654.8114013671875,3.7063074111938477,0.0,4.004399299621582,0.6030112504959106,-10.566205978393555,-120.0,0.7063491940498352,0.6904761791229248,0.0794326663017273,0.0,0.0,3.3918663572816456e-15,7.548924385541815e-16,-114.69561004638672,-122.6666030883789,0.0,1.0,1.0,-110.0,-110.0,4.695612907409668,12.666600227355957,0.055414892733097076,654.8114013671875
36.0,-10.0,-708.4627685546875,2.626509428024292,458.1590576171875,708.4627685546875,3.636183023452759,0.0,3.591545581817627,0.5685420036315918,-14.115805625915527,-120.0,0.6904761791229248,0.6686508059501648,0.07943267375230789,0.0,0.0,4.900630242051212e-15,1.2141006041775822e-15,-113.09748840332031,-120.37470245361328,0.0,1.0,1.0,-110.0,-110.0,3.097480535507202,10.374701499938965,0.05556020140647888,708.4627685546875
37.0,5.0,-656.4866943359375,13.07630729675293,393.72271728515625,656.4866943359375,3.124783515930176,0.0,2.492236614227295,0.46093010902404785,-20.123552322387695,-120.0,0.6190476417541504,0.6051587462425232,0.07943267375230789,0.0,0.0,2.591690425636506e-15,1.1968464371628937e-15,-115.86416625976562,-120.40526580810547,0.0,1.0,1.0,-110.0,-110.0,5.864169120788574,10.405268669128418,0.6050833463668823,656.4866943359375
38.0,15.0,-875.5145263671875,4.204239368438721,523.3031005859375,875.5145263671875,4.153199195861816,0.0,3.2810802459716797,0.49263179302215576,-16.23732566833496,-120.0,0.658730149269104,0.648809552192688,0.07943267375230789,0.0,0.0,2.7003628469451013e-15,1.0561800991288456e-15,-115.68577575683594,-121.05863189697266,0.0,1.0,1.0,-110.0,-110.0,5.685778617858887,11.058634757995605,0.09348532557487488,875.5144653320312
39.0,5.0,-848.24755859375,3.050021171569824,497.0733642578125,848.24755859375,3.9450266361236572,0.0,3.239661693572998,0.4896955192089081,-20.79266929626465,-120.0,0.6111111044883728,0.6071428656578064,0.0794326663017273,0.0,0.0,3.2825499791749e-15,1.2560376289126162e-15,-114.837890625,-120.23431396484375,0.0,1.0,1.0,-110.0,-110.0,4.837886333465576,10.23432445526123,0.09408924728631973,848.2476196289062
40.0,15.0,-1012.7545166015625,5.591426372528076,534.8963012695312,1012.7545166015625,4.245208740234375,0.0,3.2225310802459717,0.45431989431381226,-18.184194564819336,-120.0,0.60317462682724,0.60317462682724,0.07943267375230789,0.0,0.0,3.677594710829518e-15,1.228685135100762e-15,-114.3443603515625,-120.682861328125,0.0,1.0,1.0,-110.0,-110.0,4.344361305236816,10.682866096496582,0.10608907788991928,1012.7545166015625
41.0,0.0,-722.2077026367188,2.7475123405456543,446.80987548828125,722.2077026367188,3.546110153198242,0.0,3.1646900177001953,0.5106080174446106,-19.170303344726562,-120.0,0.60317462682724,0.591269850730896,0.07943267375230789,0.0,0.0,1.185518663218612e-14,2.122563133623843e-15,-109.26091766357422,-120.44049072265625,1.855186807669419e-15,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.739084005355835,10.440498352050781,0.08014701306819916,722.2077026367188
42.0,15.0,-915.0577392578125,25.448448181152344,522.8370971679688,915.0577392578125,4.149500846862793,0.0,2.8948814868927,0.43172168731689453,-19.222658157348633,-120.0,0.6111111044883728,0.5753968358039856,0.0794326663017273,0.0,0.0,1.6140487036847367e-15,6.105938644236295e-16,-117.92083740234375,-122.7608871459961,0.0,1.0,1.0,-110.0,-110.0,7.920833587646484,12.76089096069336,0.3140285313129425,915.0578002929688
43.0,10.0,-992.69970703125,4.038416862487793,512.111083984375,992.69970703125,4.06437349319458,0.0,2.214269757270813,0.43501728773117065,-16.28996467590332,-120.0,0.60317462682724,0.5833333134651184,0.07943267375230789,0.0,0.0,6.202946786586488e-15,1.3482300713203135e-15,-112.07402038574219,-121.35421752929688,0.0,1.0,1.0,-110.0,-110.0,2.074019432067871,11.35422134399414,0.11892195791006088,992.69970703125
44.0,-10.0,-673.0750732421875,1.9184324741363525,459.8388671875,673.0750732421875,3.64951491355896,0.0,3.6612128019332886,0.586323618888855,-13.923575401306152,-120.0,0.7142857313156128,0.6746031641960144,0.0794326663017273,0.0,0.0,4.821573692468653e-15,1.0055309170148275e-15,-113.16810607910156,-121.98626708984375,0.0,1.0,1.0,-110.0,-110.0,3.168111562728882,11.986266136169434,0.05701184272766113,673.0750122070312
45.0,-5.0,-684.98974609375,2.0394742488861084,426.8325500488281,684.98974609375,3.3875598907470703,0.0,3.2585614919662476,0.525269627571106,-22.39736557006836,-120.0,0.6428571343421936,0.6210317611694336,0.07943267375230789,0.0,0.0,3.979992672779355e-14,5.1711090379331914e-15,-104.00118255615234,-116.95050048828125,2.9799926903276847e-14,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-5.9988226890563965,6.950489521026611,0.06795305758714676,684.98974609375
46.0,15.0,-891.8114624023438,16.07637596130371,438.7645568847656,891.8114624023438,3.4822583198547363,0.0,1.7104589939117432,0.3690464496612549,-28.302387237548828,-120.0,0.523809552192688,0.5099206566810608,0.07943267375230789,0.0,0.0,4.8815592952437814e-15,1.4227899347441365e-15,-113.11441040039062,-120.3509750366211,0.0,1.0,1.0,-110.0,-110.0,3.1144142150878906,10.350983619689941,0.45677822828292847,891.8114624023438
47.0,5.0,-866.0314331054688,2.6445717811584473,482.97900390625,866.0314331054688,3.8331665992736816,0.0,2.595985770225525,0.4643375873565674,-22.978208541870117,-120.0,0.6111111044883728,0.5992063283920288,0.07943267375230789,0.0,0.0,1.6779988653453128e-14,2.7281874557459314e-15,-107.75209045410156,-119.00250244140625,6.779988828936427e-15,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-2.2479166984558105,9.00249195098877,0.11344920843839645,866.0313720703125
48.0,10.0,-848.7347412109375,22.514253616333008,483.12591552734375,848.7347412109375,3.8343327045440674,0.0,2.9847640991210938,0.4963396191596985,-13.427653312683105,-120.0,0.6746031641960144,0.6626983880996704,0.07943267375230789,0.0,0.0,6.604747029511932e-15,1.2504921042069423e-15,-111.80142974853516,-120.94189453125,0.0,1.0,1.0,-110.0,-110.0,1.8014380931854248,10.941889762878418,0.3256888687610626,848.7346801757812
49.0,-10.0,-613.222900390625,1.7458984851837158,439.7972412109375,613.222900390625,3.4904541969299316,0.0,3.7177894115448,0.5844687223434448,-14.632868766784668,-120.0,0.682539701461792,0.6746031641960144,0.07943267375230789,0.0,0.0,6.968016167183252e-15,1.914454338263513e-15,-111.56890869140625,-119.37649536132812,0.0,1.0,1.0,-110.0,-110.0,1.5689083337783813,9.376502990722656,0.05416120961308479,613.2228393554688
50.0,-10.0,-644.419189453125,2.5334694385528564,482.09771728515625,644.419189453125,3.826172351837158,0.0,3.948291301727295,0.6216950416564941,-11.247535705566406,-120.0,0.7539682388305664,0.7361111044883728,0.0794326663017273,0.0,0.0,1.3167363487260383e-14,1.93642234950879e-15,-108.80501556396484,-120.1312484741211,3.1673636627436823e-15,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-1.1949883699417114,10.131239891052246,0.054857607930898666,644.419189453125
51.0,-10.0,-627.592529296875,1.9696975946426392,415.4267883300781,627.592529296875,3.2970380783081055,0.0,3.433226704597473,0.575481116771698,-13.632266998291016,-120.0,0.7142857313156128,0.6865079402923584,0.07943267375230789,0.0,0.0,7.783528053854905e-15,1.5904412601700489e-15,-111.0882339477539,-120.35623931884766,0.0,1.0,1.0,-110.0,-110.0,1.0882349014282227,10.35623550415039,0.05829045549035072,627.592529296875
52.0,5.0,-788.1318359375,4.1786394119262695,451.2752380371094,788.1318359375,3.5815494060516357,0.0,2.953911542892456,0.4749218821525574,-24.413406372070312,-120.0,0.60317462682724,0.5833333134651184,0.07943267375230789,0.0,0.0,7.211695264130579e-15,1.272190123700282e-15,-111.41962432861328,-121.66815185546875,0.0,1.0,1.0,-110.0,-110.0,1.419626235961914,11.668160438537598,0.08906682580709457,788.1318359375
53.0,5.0,-849.5184326171875,1.9544743299484253,499.6838073730469,849.5184326171875,3.9657444953918457,0.0,3.3551093339920044,0.4999418258666992,-14.402337074279785,-120.0,0.6507936716079712,0.6428571343421936,0.07943267375230789,0.0,0.0,1.6384539463566196e-15,8.082203623638914e-16,-117.85565948486328,-121.56488037109375,0.0,1.0,1.0,-110.0,-110.0,7.855657577514648,11.564872741699219,0.08335959166288376,849.5183715820312
54.0,-10.0,-638.34375,1.766509771347046,429.0148010253906,638.34375,3.404879331588745,0.0,3.4193274974823,0.5680272579193115,-15.0194730758667,-120.0,0.6746031641960144,0.6607142686843872,0.0794326663017273,0.0,0.0,5.134844169329446e-15,1.294625803011562e-15,-112.89472198486328,-120.51913452148438,0.0,1.0,1.0,-110.0,-110.0,2.8947274684906006,10.51914119720459,0.05539139732718468,638.34375
55.0,-10.0,-636.6537475585938,2.3481593132019043,461.7711486816406,636.6537475585938,3.6648504734039307,0.0,3.6613929271698,0.6257951855659485,-11.106012344360352,-120.0,0.738095223903656,0.72817462682724,0.07943267375230789,0.0,0.0,9.801938110460227e-15,2.8741367382720045e-15,-110.08687591552734,-118.6340560913086,0.0,1.0,1.0,-110.0,-110.0,0.0868801400065422,8.63405704498291,0.057834502309560776,636.6536865234375
56.0,5.0,-788.5674438476562,2.5883631706237793,489.788818359375,788.5674438476562,3.8872127532958984,0.0,3.094940662384033,0.507523775100708,-17.360546112060547,-120.0,0.6428571343421936,0.625,0.07943267375230789,0.0,0.0,6.062724717333275e-15,1.679054247221768e-15,-112.1733169555664,-119.81439971923828,0.0,1.0,1.0,-110.0,-110.0,2.173321485519409,9.814406394958496,0.0931018814444542,788.5673828125
57.0,5.0,-884.8011474609375,2.5038068294525146,492.926025390625,884.8011474609375,3.912111282348633,0.0,3.250346541404724,0.5049029588699341,-18.80266571044922,-120.0,0.6349206566810608,0.6309523582458496,0.07943267375230789,0.0,0.0,1.232940395693707e-14,2.996423731900055e-15,-109.090576171875,-118.53945922851562,2.32940413242037e-15,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.9094209671020508,8.539462089538574,0.08031000941991806,884.8011474609375
58.0,0.0,-774.5458984375,1.981160044670105,467.5596008300781,774.5458984375,3.7107903957366943,0.0,3.2934491634368896,0.5200146436691284,-17.109655380249023,-120.0,0.6746031641960144,0.64682537317276,0.0794326663017273,0.0,0.0,2.4369510587003013e-15,7.841027932567197e-16,-116.13153076171875,-122.00382232666016,0.0,1.0,1.0,-110.0,-110.0,6.131531715393066,12.003819465637207,0.07239460945129395,774.5457763671875
59.0,-5.0,-685.7186889648438,2.5792813301086426,461.8939208984375,685.7186889648438,3.6658246517181396,0.0,3.470223903656006,0.5440870523452759,-20.442628860473633,-120.0,0.6507936716079712,0.6547619104385376,0.07943267375230789,0.0,0.0,6.493658234963057e-15,1.6738843816282013e-15,-111.87510681152344,-120.55850982666016,0.0,1.0,1.0,-110.0,-110.0,1.875105619430542,10.558520317077637,0.05940729379653931,685.7186889648438
60.0,0.0,-871.1902465820312,1.4417766332626343,464.4869079589844,871.1902465820312,3.68640398979187,0.0,2.7160857915878296,0.49507635831832886,-16.11782455444336,-120.0,0.6746031641960144,0.6388888955116272,0.07943267375230789,0.0,0.0,2.2204151325477383e-15,6.771074971836878e-16,-116.53565216064453,-122.88675689697266,0.0,1.0,1.0,-110.0,-110.0,6.535658359527588,12.886764526367188,0.08097903430461884,871.190185546875
61.0,-10.0,-713.628662109375,2.0111753940582275,474.958251953125,713.628662109375,3.76951003074646,0.0,3.739015579223633,0.5880210399627686,-9.74059772491455,-120.0,0.6984127163887024,0.6884920597076416,0.07943267375230789,0.0,0.0,1.0546209020553636e-14,2.0558016907871535e-15,-109.76903533935547,-119.92379760742188,5.462091960369356e-16,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.23096369206905365,9.923799514770508,0.05797461047768593,713.6287231445312
