algorithm,tau_rms_ns,batch_index,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,rate_gap_bps_per_hz,fairness_gap,coverage_gap,protection_gap
pf_fs_cognitive,50.0,0.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,2.85498046875,-0.0102902742098403,-0.03968256711959839,0.0
du_pf_soft,50.0,0.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,1.1019287109375,-0.00876262850366405,-0.0317460298538208,0.0
du_pf_cognitive,50.0,0.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,1.1824951171875,-0.011791814957591629,-0.0634920597076416,0.0
pf_fs_soft,50.0,1.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-2.09942626953125,-0.008917457175555588,-0.03968250751495361,0.0
pf_fs_cognitive,50.0,1.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,1.834716796875,-0.005681059292299118,-0.0476190447807312,0.0
du_pf_soft,50.0,1.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,1.826416015625,-0.0072294042314992035,-0.0476190447807312,0.0
du_pf_cognitive,50.0,1.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,1.49639892578125,-0.0074256204269153026,-0.05555558204650879,0.0
pf_fs_soft,50.0,2.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-4.04302978515625,-0.0064974053775307405,-0.0634920597076416,0.0
pf_fs_cognitive,50.0,2.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,1.97760009765625,-0.007392813929759767,-0.079365074634552,0.0
du_pf_soft,50.0,2.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-2.645751953125,-0.010371192802293816,-0.0634920597076416,0.0
du_pf_cognitive,50.0,2.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,0.86865234375,-0.01091018612696204,-0.07142853736877441,0.0
pf_fs_soft,50.0,3.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-3.326904296875,-0.011195197813871682,-0.07142853736877441,0.0
pf_fs_cognitive,50.0,3.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-3.0977783203125,-0.009031789552179204,-0.03968250751495361,0.0
du_pf_soft,50.0,3.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-8.4759521484375,-0.014038410002360169,-0.03968250751495361,0.0
du_pf_cognitive,50.0,3.0,3999999.9999999995,399999.99999999994,1023750.0,0.25593750000000004,2.559375,1.0,0.0,-3.964752197265625,-0.013567643583103028,-0.0634920597076416,0.0
pf_fs_soft,100.0,0.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-0.6871337890625,-0.012797543242388021,-0.08730155229568481,0.0
pf_fs_cognitive,100.0,0.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-5.67144775390625,-0.01474252778790941,-0.1349206566810608,0.0
du_pf_soft,100.0,0.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-7.215606689453125,-0.016637145472144788,-0.07142859697341919,0.0
du_pf_cognitive,100.0,0.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-4.53509521484375,-0.01623132174004671,-0.08730155229568481,0.0
pf_fs_soft,100.0,1.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,0.291015625,-0.008927495023195453,-0.0634920597076416,0.0
pf_fs_cognitive,100.0,1.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-1.64593505859375,-0.009733784713222615,-0.07142859697341919,0.0
du_pf_soft,100.0,1.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-0.845458984375,-0.010954023973260063,-0.07142853736877441,0.0
du_pf_cognitive,100.0,1.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-2.25860595703125,-0.00945886284982922,-0.0634920597076416,0.0
pf_fs_soft,100.0,2.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,13.76458740234375,-0.010923442420664675,-0.1111111044883728,0.0
pf_fs_cognitive,100.0,2.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,7.40533447265625,-0.010285517507421127,-0.10317456722259521,0.0
du_pf_soft,100.0,2.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,5.85955810546875,-0.013407315220327232,-0.079365074634552,0.0
du_pf_cognitive,100.0,2.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,9.061737060546875,-0.011191355699813221,-0.1269841194152832,0.0
pf_fs_soft,100.0,3.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-8.36895751953125,-0.007973584501632991,-0.03968256711959839,0.0
pf_fs_cognitive,100.0,3.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-6.29486083984375,-0.011928272152976205,-0.03968256711959839,0.0
du_pf_soft,100.0,3.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-2.071319580078125,-0.011401393432903029,-0.03968250751495361,0.0
du_pf_cognitive,100.0,3.0,1999999.9999999998,199999.99999999997,1023750.0,0.5118750000000001,5.11875,1.0,0.0,-2.456451416015625,-0.0107828621443683,-0.079365074634552,0.0
pf_fs_soft,200.0,0.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,3.9444580078125,-0.014038072662604817,-0.10317462682723999,0.0
pf_fs_cognitive,200.0,0.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,4.5399169921875,-0.014670090550017667,-0.08730155229568481,0.0
du_pf_soft,200.0,0.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,-4.12652587890625,-0.016847765043438323,-0.10317462682723999,0.0
du_pf_cognitive,200.0,0.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,0.58258056640625,-0.01973095729826968,-0.1269841194152832,0.0
pf_fs_soft,200.0,1.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,-5.37884521484375,-0.006901158618716652,-0.055555522441864014,0.0
pf_fs_cognitive,200.0,1.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,-5.29730224609375,-0.009622648098385755,-0.07142859697341919,0.0
du_pf_soft,200.0,1.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,-3.17034912109375,-0.00901948375789785,-0.0634920597076416,0.0
du_pf_cognitive,200.0,1.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,-0.96099853515625,-0.009787632540083191,-0.079365074634552,0.0
pf_fs_soft,200.0,2.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,-5.787872314453125,-0.014243085744833905,-0.11904758214950562,0.0
pf_fs_cognitive,200.0,2.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,-6.412078857421875,-0.01337292991207073,-0.1269841194152832,0.0
du_pf_soft,200.0,2.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,-2.943756103515625,-0.014757219094862273,-0.11904758214950562,0.0
du_pf_cognitive,200.0,2.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,-3.88287353515625,-0.015079732033829618,-0.1269841194152832,0.0
pf_fs_soft,200.0,3.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,7.00250244140625,-0.013862721491601615,-0.08730155229568481,0.0
pf_fs_cognitive,200.0,3.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,6.643310546875,-0.010785714281096093,-0.10317462682723999,0.0
du_pf_soft,200.0,3.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,3.32061767578125,-0.014518800062441328,-0.079365074634552,0.0
du_pf_cognitive,200.0,3.0,999999.9999999999,99999.99999999999,1023750.0,1.0237500000000002,10.2375,0.0,0.0,2.188873291015625,-0.01600489939840144,-0.0952380895614624,0.0
pf_fs_soft,400.0,0.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,4.40179443359375,-0.011967469200543701,-0.0634920597076416,0.0
pf_fs_cognitive,400.0,0.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,4.8121337890625,-0.013487416592004253,-0.07142859697341919,0.0
du_pf_soft,400.0,0.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,4.018035888671875,-0.017161128762376188,-0.07142859697341919,0.0
du_pf_cognitive,400.0,0.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,0.289703369140625,-0.015729297920028307,-0.07142853736877441,0.0
pf_fs_soft,400.0,1.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,-1.56585693359375,-0.012220816578120908,-0.08730161190032959,0.0
pf_fs_cognitive,400.0,1.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,-3.348388671875,-0.011767260387030909,-0.079365074634552,0.0
du_pf_soft,400.0,1.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,-4.086883544921875,-0.014070134089092079,-0.0476190447807312,0.0
du_pf_cognitive,400.0,1.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,0.5379638671875,-0.013976661669440782,-0.055555522441864014,0.0
pf_fs_soft,400.0,2.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,10.192138671875,-0.013712132681982458,-0.16666662693023682,0.0
pf_fs_cognitive,400.0,2.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,6.658203125,-0.013126752777515294,-0.1111111044883728,0.0
du_pf_soft,400.0,2.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,2.92181396484375,-0.015117716519382096,-0.0634920597076416,0.0
du_pf_cognitive,400.0,2.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,-1.79473876953125,-0.015371316889606024,-0.079365074634552,0.0
pf_fs_soft,400.0,3.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,13.28155517578125,-0.013195162302441221,-0.08730161190032959,0.0
pf_fs_cognitive,400.0,3.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,2.9901123046875,-0.015625070645739925,-0.1269841194152832,0.0
du_pf_soft,400.0,3.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,7.1654052734375,-0.012990463905637184,-0.08730161190032959,0.0
du_pf_cognitive,400.0,3.0,499999.99999999994,49999.99999999999,1023750.0,2.0475000000000003,20.475,0.0,0.0,8.561920166015625,-0.014331247095921151,-0.1269841194152832,0.0
