sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots
538.314208984375,541.7618408203125,4.272335052490234,0.0,4.708101272583008,0.7205342054367065,-8.28502082824707,-120.0,14.003384590148926,17.138038635253906,0.8095238208770752,0.8095238208770752,6.409148216247559,0.0,86.98201915994287,1.0000607994172829e-14,7.716759834754637e-15,-109.9997329711914,-111.4348373413086,6.081696561285876e-19,1.0,0.9166666865348816,-110.0,-110.0,-0.0002640449092723429,1.434836506843567,0.02844051830470562,541.7618408203125,pf_fs_cognitive,15.0,10.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,126.64762293607933,2.78685878368647,2.0191408062937835,0.9617155181819618,8.0
414.73980712890625,493.04168701171875,3.291585683822632,0.0,3.578516960144043,0.7419916391372681,-9.995584487915039,-120.0,10.392741203308105,13.30661392211914,0.817460298538208,0.817460298538208,5.102336406707764,0.0,10.787151559023187,9.96450744996085e-15,8.549526206078333e-15,-110.01544952392578,-110.8329086303711,0.0,1.0,1.0,-110.0,-110.0,0.015441452153027058,0.8328971862792969,0.061078958213329315,493.04168701171875,edge_fs_soft,15.0,10.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
279.1822509765625,275.33734130859375,2.2157320976257324,0.0,2.451459288597107,0.7572129368782043,-11.897624969482422,-120.0,6.50277042388916,8.51339054107666,0.7857142686843872,0.7857142686843872,42.3494987487793,0.0,86.83029477577657,1.0002923782250622e-14,8.087711984774027e-15,-109.99872589111328,-111.0373764038086,2.9239577339218448e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0012696334160864353,1.0373696088790894,0.10341741889715195,275.33734130859375,du_pf_cognitive,15.0,11.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,89.79556547368338,2.070251330904473,1.5046845565907485,0.9720282775196153,8.0
325.36932373046875,321.71319580078125,2.582296133041382,0.0,2.8221042156219482,0.7284898161888123,-13.898770332336426,-120.0,7.8332390785217285,10.660326957702637,0.7936508059501648,0.7936508059501648,20.87540626525879,0.0,86.61262507084757,9.94350865616547e-15,7.012338436697754e-15,-110.02459716796875,-111.86200714111328,0.0,1.0,1.0,-110.0,-110.0,0.02460313029587269,1.8620105981826782,0.1311255544424057,321.71319580078125,pf_fs_cognitive,15.0,11.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,104.2458319229297,2.3229063248812167,1.6742669298822916,0.9705861911501563,8.0
243.50686645507812,271.81982421875,1.9325941801071167,0.0,2.083051323890686,0.7452565431594849,-16.330717086791992,-120.0,5.096127033233643,7.645142078399658,0.8095238208770752,0.8095238208770752,76.1044921875,0.0,10.856147174956277,1.3686524380192647e-14,9.425263405849187e-15,-108.63706970214844,-110.4394760131836,3.686524555675946e-15,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-1.3629319667816162,0.43946561217308044,0.16025957465171814,271.81982421875,edge_fs_soft,15.0,11.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
505.4941711425781,499.0830993652344,4.0118584632873535,0.0,4.556012392044067,0.7932157516479492,-2.4916226863861084,-120.0,13.526301383972168,16.33196258544922,0.8571428656578064,0.8571428656578064,11.862900733947754,0.0,86.70017315261066,1.0000004059681437e-14,8.628384126434761e-15,-110.0,-110.77703857421875,4.235164736271502e-21,1.0,0.9166666865348816,-110.0,-110.0,-1.812018126656767e-06,0.7770312428474426,0.04600030928850174,499.0830993652344,du_pf_cognitive,15.0,12.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,109.86213041100909,2.4309945741953265,1.694070228794898,0.9701395817339029,8.0
533.495849609375,524.4161987304688,4.234094142913818,0.0,4.849798679351807,0.7594420313835144,-2.9105923175811768,-120.0,14.44642448425293,16.762431621551514,0.8333333134651184,0.8333333134651184,8.134284019470215,0.0,86.52178061334416,9.942545579704441e-15,8.26184671213646e-15,-110.0250244140625,-110.93927001953125,0.0,1.0,1.0,-110.0,-110.0,0.025024211034178734,0.939276397228241,0.051429420709609985,524.4161987304688,pf_fs_cognitive,15.0,12.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,114.4594592336089,2.5278863803834772,1.7852204166300119,0.9653586240639117,8.0
234.21722412109375,263.6626281738281,1.858866810798645,0.0,2.0934078693389893,0.7051993608474731,-20.274112701416016,-120.0,5.14228892326355,7.145433664321899,0.761904776096344,0.761904776096344,46.75917053222656,0.0,10.772691478021443,1.0080974480208317e-14,8.602527598686877e-15,-109.96497344970703,-111.00128173828125,8.09746556916166e-17,0.5,0.5,-110.0,-110.0,-0.035025306046009064,1.001276969909668,0.2056412249803543,263.66259765625,edge_fs_soft,15.0,12.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
525.4456176757812,513.6910400390625,4.17020320892334,0.0,4.623189926147461,0.7315753698348999,-8.984416007995605,-120.0,13.737242221832275,18.267574310302734,0.8015872836112976,0.8015872836112976,7.527426719665527,0.0,86.44900777749717,9.994405171900086e-15,8.518093660438673e-15,-110.00243377685547,-110.8626480102539,0.0,1.0,1.0,-110.0,-110.0,0.0024305295664817095,0.8626513481140137,0.021136397495865822,513.6910400390625,du_pf_cognitive,15.0,13.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,121.90883180805791,2.6986269664422173,1.830056622419841,0.9530163694854948,8.0
539.2600708007812,533.6636352539062,4.279841899871826,0.0,4.83271598815918,0.7131384015083313,-10.489374160766602,-120.0,14.39276647567749,18.845041275024414,0.7936508059501648,0.7936508059501648,10.251214027404785,0.0,86.73647333588451,9.986278737804128e-15,8.549760834204723e-15,-110.00596618652344,-110.84285736083984,0.0,1.0,1.0,-110.0,-110.0,0.0059631383046507835,0.8428511619567871,0.02561110444366932,533.6636352539062,pf_fs_cognitive,15.0,13.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,124.88476368662417,2.7632561648005405,1.9919509491068306,0.952149646954986,8.0
401.69146728515625,461.44134521484375,3.1880276203155518,0.0,3.6534146070480347,0.6693800091743469,-16.414026260375977,-120.0,10.63809585571289,13.860068321228027,0.738095223903656,0.738095223903656,6.937504291534424,0.0,10.779163948027417,1.0057169466258682e-14,8.748149502978836e-15,-109.97525024414062,-110.651123046875,5.716964174198175e-17,0.75,0.75,-110.0,-110.0,-0.024757882580161095,0.6511170268058777,0.047189269214868546,461.44134521484375,edge_fs_soft,15.0,13.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
299.69281005859375,297.5986633300781,2.378514289855957,0.0,2.440461277961731,0.8318231701850891,-5.137986660003662,-120.0,6.462223291397095,8.661459922790527,0.89682537317276,0.89682537317276,35.8379020690918,0.0,87.07298286422156,1.0004132498266354e-14,8.663463995945298e-15,-109.99820709228516,-110.720703125,4.132673749653731e-18,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.0017945272848010063,0.7206971645355225,0.09923739731311798,297.5986633300781,du_pf_cognitive,15.0,14.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,100.10638628421748,2.2479611341454038,1.5897524262369602,0.9705497893885162,8.0
343.2066345214844,341.9075622558594,2.7238621711730957,0.0,2.813114881515503,0.8240645527839661,-5.734502792358398,-120.0,7.80150580406189,10.251730918884277,0.8888888955116272,0.8888888955116272,17.39150047302246,0.0,86.41157452901825,9.999603413097385e-15,8.509070218451573e-15,-110.00017547607422,-110.77230072021484,0.0,1.0,1.0,-110.0,-110.0,0.00017239712178707123,0.7722969055175781,0.11218571662902832,341.9075622558594,pf_fs_cognitive,15.0,14.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,110.93847596490353,2.454376846919095,1.787385016569983,0.9659866653961223,8.0
382.6017150878906,448.4996643066406,3.0365214347839355,0.0,3.1836135387420654,0.7060461044311523,-15.83265495300293,-120.0,9.077208042144775,13.488181114196777,0.7777777910232544,0.7777777910232544,12.78442668914795,0.0,10.792435090057552,1.0093641857934505e-14,8.86373816006e-15,-109.95952606201172,-110.55914306640625,9.364203341780467e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.04047905281186104,0.5591496825218201,0.0741792619228363,448.4996643066406,edge_fs_soft,15.0,14.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
513.487060546875,515.92431640625,4.075294017791748,0.0,4.3981640338897705,0.7512282133102417,-6.096207141876221,-120.0,13.028775215148926,16.69489288330078,0.841269850730896,0.841269850730896,14.923748970031738,0.0,86.6437760910485,1.0004536532982194e-14,8.205424153453957e-15,-109.99803924560547,-111.11583709716797,4.536708465494033e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0019698510877788067,1.1158373355865479,0.02441302500665188,515.92431640625,du_pf_cognitive,15.0,15.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,117.39668319090403,2.585068640191339,1.828851199800705,0.9646691459998337,8.0
528.4696655273438,533.9002075195312,4.194203853607178,0.0,4.786015272140503,0.7278193831443787,-9.304404258728027,-120.0,14.246996879577637,17.544706344604492,0.8015872836112976,0.8015872836112976,6.022365093231201,0.0,86.59224407374859,9.994768549034458e-15,7.845230168897644e-15,-110.00226593017578,-111.37247467041016,0.0,1.0,1.0,-110.0,-110.0,0.0022727109026163816,1.372475504875183,0.03099760040640831,533.9002075195312,pf_fs_cognitive,15.0,15.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,123.21034682553157,2.7074466617762134,1.9366316469785818,0.9649982809281463,8.0
401.8971252441406,472.6872863769531,3.189659833908081,0.0,3.6941665410995483,0.7185329794883728,-13.999109268188477,-120.0,10.771347522735596,13.53467082977295,0.7777777910232544,0.7777777910232544,8.152353286743164,0.0,10.8230123789981,9.999998977483753e-15,8.517349118478037e-15,-110.0,-110.81461334228516,0.0,1.0,1.0,-110.0,-110.0,5.177192861083313e-07,0.8146109580993652,0.05513469874858856,472.687255859375,edge_fs_soft,15.0,15.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
468.22308349609375,465.88580322265625,3.7160561084747314,0.0,4.27410364151001,0.8118289709091187,-2.761474847793579,-120.0,12.63585901260376,14.80609130859375,0.8730158805847168,0.8730158805847168,13.054108619689941,0.0,86.75333235762082,9.859471976369528e-15,8.503708499895454e-15,-110.06146240234375,-110.8116226196289,0.0,1.0,1.0,-110.0,-110.0,0.061463601887226105,0.8116257786750793,0.044182490557432175,465.88580322265625,du_pf_cognitive,15.0,16.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,121.53416411316321,2.6618323544966427,2.0141745241855413,0.9722871422406654,8.0
540.7518310546875,532.3300170898438,4.291681289672852,0.0,5.000049591064453,0.7620273232460022,-3.703242778778076,-120.0,14.913756847381592,17.858036041259766,0.8333333134651184,0.8333333134651184,12.349852561950684,0.0,86.64727100683376,9.882597669895465e-15,8.710550557483165e-15,-110.0512924194336,-110.6491470336914,0.0,1.0,1.0,-110.0,-110.0,0.05128875747323036,0.6491389274597168,0.03590366989374161,532.3300170898438,pf_fs_cognitive,15.0,16.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,127.76594604385697,2.8127068070335,2.002013141279004,0.9612113402960714,8.0
374.8555603027344,434.07098388671875,2.975044012069702,0.0,3.1084195375442505,0.7340620160102844,-10.89323616027832,-120.0,8.821564197540283,12.124401092529297,0.8253968358039856,0.8253968358039856,15.516802787780762,0.0,10.882289961911738,9.952995425174718e-15,9.054379018465578e-15,-110.02046203613281,-110.4500503540039,0.0,1.0,1.0,-110.0,-110.0,0.020461691543459892,0.4500572383403778,0.07612757384777069,434.07098388671875,edge_fs_soft,15.0,16.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
442.68499755859375,442.54168701171875,3.5133728981018066,0.0,3.76787006855011,0.7562329173088074,-7.122682571411133,-120.0,11.01129150390625,14.439923286437988,0.8333333134651184,0.8333333134651184,10.552392959594727,0.0,86.67202515085228,9.991327901202711e-15,7.877244626172068e-15,-110.0037612915039,-111.2586669921875,0.0,1.0,1.0,-110.0,-110.0,0.00376787967979908,1.2586630582809448,0.04567064344882965,442.54168701171875,du_pf_cognitive,15.0,17.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,107.73993948505792,2.3870151070199492,1.730861984029391,0.9728715356612091,8.0
465.2562561035156,467.48638916015625,3.692509889602661,0.0,4.01017701625824,0.7378309965133667,-10.57373332977295,-120.0,11.793252944946289,16.560415267944336,0.8095238208770752,0.8095238208770752,8.212663650512695,0.0,86.75265005696565,1.0074917347602502e-14,6.8508198415682e-15,-109.96758270263672,-112.0411148071289,7.49175230858011e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.03241496533155441,2.0411150455474854,0.05041055381298065,467.48638916015625,pf_fs_cognitive,15.0,17.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,113.26793718048494,2.4972400555448893,1.8369561886420602,0.9696902242776916,8.0
393.4010009765625,441.7447509765625,3.122230052947998,0.0,3.7322003841400146,0.71674644947052,-17.750682830810547,-120.0,10.895235538482666,13.227678298950195,0.761904776096344,0.761904776096344,8.133204460144043,0.0,10.850167863070965,1.0012433421149446e-14,7.804469249409873e-15,-109.9946060180664,-111.22750091552734,1.2433596632745875e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.0053964341059327126,1.2274988889694214,0.07159838080406189,441.74468994140625,edge_fs_soft,15.0,17.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
489.64495849609375,497.6943664550781,3.88607120513916,0.0,4.214338541030884,0.7443590760231018,-8.950566291809082,-120.0,12.445807933807373,16.180818557739258,0.8253968358039856,0.8253968358039856,8.395975112915039,0.0,86.99007267295383,1.0007177581711733e-14,7.357450999628205e-15,-109.99688720703125,-111.76583099365234,7.177757195032941e-18,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.0031162353698164225,1.7658253908157349,0.028208129107952118,497.6943664550781,du_pf_cognitive,15.0,18.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,115.86630042157235,2.5467590139961067,1.8849865067833114,0.9701752356327988,8.0
524.5110473632812,524.220703125,4.16278600692749,0.0,4.8256096839904785,0.7359974980354309,-8.78969669342041,-120.0,14.370611190795898,17.571252822875977,0.8015872836112976,0.8015872836112976,4.883455276489258,0.0,86.93068753811531,1.0072299168762539e-14,7.40317722625278e-15,-109.96870422363281,-111.7480697631836,7.229934424583806e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.03128611668944359,1.7480688095092773,0.029262730851769447,524.220703125,pf_fs_cognitive,15.0,18.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,121.50083681385567,2.6735154626602573,1.8647230788042182,0.9630186078912839,8.0
238.24203491210938,262.4588317871094,1.8908097743988037,0.0,1.937069594860077,0.7173616290092468,-16.97977066040039,-120.0,4.516805171966553,7.312598705291748,0.7857142686843872,0.7857142686843872,31.085987091064453,0.0,10.846888876054436,1.0088683327061278e-14,9.327850381750206e-15,-109.96165466308594,-110.35321807861328,8.868350254457799e-17,0.75,0.5833333134651184,-110.0,-110.0,-0.038344889879226685,0.3532184660434723,0.15387067198753357,262.45880126953125,edge_fs_soft,15.0,18.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
475.0703125,462.07757568359375,3.770399332046509,0.0,4.370378017425537,0.7659902572631836,-4.959068775177002,-120.0,12.940926551818848,15.528409957885742,0.8253968358039856,0.8253968358039856,17.957975387573242,0.0,86.90320004313253,1.0071495334495594e-14,8.550081012658785e-15,-109.96906280517578,-110.98245239257812,7.149550997889373e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0309396181255579,0.9824461340904236,0.04471037536859512,462.07757568359375,du_pf_cognitive,15.0,19.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,115.98032022507203,2.561474253400313,1.8355622492192811,0.9641344640547155,8.0
492.44287109375,481.4885559082031,3.9082767963409424,0.0,4.244404315948486,0.7606160640716553,-5.02360200881958,-120.0,12.541505336761475,16.574634552001953,0.8253968358039856,0.8253968358039856,21.04400634765625,0.0,86.63236619788222,1.0000000671549648e-14,8.059488846971514e-15,-110.0,-111.11907196044922,8.470329472543003e-22,1.0,0.9166666865348816,-110.0,-110.0,-2.588596998975845e-07,1.1190729141235352,0.05269976332783699,481.4885559082031,pf_fs_cognitive,15.0,19.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,121.6150120684117,2.679896078615726,1.8375709884624907,0.961410437139097,8.0
237.93685913085938,276.0130615234375,1.8883877992630005,0.0,2.057960271835327,0.7486078143119812,-15.547560691833496,-120.0,5.001995086669922,7.462896347045898,0.7936508059501648,0.7936508059501648,38.17227554321289,0.0,10.88237335300073,1.0095275784489759e-14,8.618905827754986e-15,-109.95882415771484,-110.82909393310547,9.527595997305821e-17,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-0.041181959211826324,0.8291000723838806,0.15667644143104553,276.0130615234375,edge_fs_soft,15.0,19.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
538.159423828125,536.7681274414062,4.271106719970703,0.0,4.591283082962036,0.7602358460426331,-2.280486583709717,-120.0,13.637124061584473,17.773353576660156,0.8492063283920288,0.8492063283920288,13.117485046386719,0.0,86.82578921015374,1.0003428613887186e-14,9.199123396624181e-15,-109.9985122680664,-110.41304779052734,3.4287893704854078e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0014889572048559785,0.4130447208881378,0.023860609158873558,536.7681274414062,du_pf_cognitive,15.0,20.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,119.7641200862635,2.638546980084725,1.8669056738404528,0.9616660917791972,8.0
552.2689208984375,551.4674682617188,4.383086681365967,0.0,4.623256206512451,0.7517287135124207,-5.32457971572876,-120.0,13.73749589920044,17.676698684692383,0.841269850730896,0.841269850730896,13.162238121032715,0.0,86.62124229851179,1.006275988371056e-14,8.760541594997166e-15,-109.97283172607422,-110.64877319335938,6.276005919386013e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.027171118184924126,0.648775041103363,0.022914404049515724,551.4674682617188,pf_fs_cognitive,15.0,20.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,124.1664444278618,2.7326424127114977,1.9379775450905117,0.9616170898371439,8.0
261.8724670410156,305.6010437011719,2.078352928161621,0.0,2.349393844604492,0.7304122447967529,-16.31215476989746,-120.0,6.123664140701294,8.522830963134766,0.7857142686843872,0.7857142686843872,42.22085952758789,0.0,10.845112917013466,1.0002076749303368e-14,8.027917387928504e-15,-109.99909973144531,-111.1238784790039,2.0769247866675444e-18,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.0009019607678055763,1.1238911151885986,0.13652314245700836,305.6010437011719,edge_fs_soft,15.0,20.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
426.0829162597656,421.74969482421875,3.38161039352417,0.0,3.6185858249664307,0.8002542853355408,-3.4955153465270996,-120.0,10.524127006530762,13.565157890319824,0.8730158805847168,0.8730158805847168,17.977890014648438,0.0,87.12330316985026,1.0019402808239455e-14,9.200364299891909e-15,-109.99158477783203,-110.41890716552734,1.9402983722754258e-17,0.75,0.75,-110.0,-110.0,-0.00841850508004427,0.4188995659351349,0.04789360612630844,421.74969482421875,du_pf_cognitive,15.0,21.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,113.01254508702341,2.4924283951763795,1.8194002040639092,0.9687051598823505,8.0
468.4906005859375,466.7826232910156,3.71817946434021,0.0,4.227128267288208,0.7884582281112671,-4.5718607902526855,-120.0,12.48654556274414,15.249639511108398,0.8650793433189392,0.8650793433189392,15.442291259765625,0.0,86.9661650673952,1.0062454104816602e-14,7.899154827418695e-15,-109.97296142578125,-111.23651123046875,6.245428029990133e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.027039315551519394,1.2365180253982544,0.035509053617715836,466.7826232910156,pf_fs_cognitive,15.0,21.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,119.54794922646462,2.626250714245486,1.956521673057118,0.968068372520908,8.0
356.8827209472656,397.048095703125,2.832402467727661,0.0,3.0312470197677612,0.7619812488555908,-10.215353965759277,-120.0,8.558209896087646,11.028581619262695,0.8253968358039856,0.8253968358039856,5.396136283874512,0.0,10.842329123988748,1.0099527889884975e-14,8.662107049163797e-15,-109.95699310302734,-110.76766204833984,9.95280653682748e-17,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.04301084205508232,0.7676548957824707,0.09043161571025848,397.0480651855469,edge_fs_soft,15.0,21.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
458.2403869628906,454.52996826171875,3.6368284225463867,0.0,3.9169737100601196,0.8219775557518005,-2.7279317378997803,-120.0,11.493742942810059,13.852872848510742,0.8809523582458496,0.8809523582458496,18.169410705566406,0.0,86.91194939403795,9.99730371864559e-15,8.793322617088855e-15,-110.00117492675781,-110.6148910522461,0.0,1.0,1.0,-110.0,-110.0,0.0011709233513101935,0.6148881316184998,0.047504596412181854,454.52996826171875,du_pf_cognitive,15.0,22.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,106.06857997361418,2.357351646235888,1.7419703829163482,0.9706266441767334,8.0
482.838134765625,479.18145751953125,3.8320486545562744,0.0,4.037078380584717,0.8029098510742188,-2.4206767082214355,-120.0,11.879790306091309,15.234253883361816,0.8730158805847168,0.8730158805847168,16.134870529174805,0.0,87.07526251091622,9.974148378966499e-15,8.218041556236257e-15,-110.01123809814453,-110.96624755859375,0.0,1.0,1.0,-110.0,-110.0,0.011241692118346691,0.9662508964538574,0.05387953668832779,479.18145751953125,pf_fs_cognitive,15.0,22.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,113.20524201348144,2.4980828471335874,1.895239521700695,0.967124389556158,8.0
368.3426513671875,413.8372497558594,2.923354387283325,0.0,3.3919098377227783,0.7211738228797913,-17.30753517150879,-120.0,9.774023056030273,12.221439361572266,0.7698412537574768,0.7698412537574768,8.105072021484375,0.0,10.788353533949703,1.000105183943719e-14,8.030787982586749e-15,-109.99954223632812,-111.14151763916016,1.052014920489841e-18,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.0004569113370962441,1.1415268182754517,0.0753144919872284,413.8372802734375,edge_fs_soft,15.0,22.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
396.58123779296875,390.7720947265625,3.147470235824585,0.0,3.37333083152771,0.7660704255104065,-7.449300765991211,-120.0,9.713995933532715,12.42556095123291,0.8253968358039856,0.8253968358039856,10.765849113464355,0.0,87.03462118911557,1.0062009412519293e-14,8.36640191804669e-15,-109.97314453125,-110.90991973876953,6.200958800259282e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.026847349479794502,0.9099161624908447,0.06288767606019974,390.7720947265625,du_pf_cognitive,15.0,23.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,97.18216341955981,2.1951605178339446,1.6161872079973065,0.9736018142985999,8.0
454.6828308105469,451.3714294433594,3.6085939407348633,0.0,4.090679883956909,0.7398746013641357,-9.975789070129395,-120.0,12.05139970779419,14.953116416931152,0.7936508059501648,0.7936508059501648,6.629929542541504,0.0,86.81595318601467,9.884429802160376e-15,6.966763405454263e-15,-110.05048370361328,-111.9433364868164,0.0,1.0,1.0,-110.0,-110.0,0.05048387497663498,1.943337082862854,0.05420731380581856,451.3714294433594,pf_fs_cognitive,15.0,23.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,103.71569586170868,2.3167718778246087,1.6596433760863887,0.9702284605536367,8.0
383.29931640625,429.06219482421875,3.042057991027832,0.0,3.4573163986206055,0.6822333931922913,-16.793251037597656,-120.0,9.99513053894043,13.62097430229187,0.7460317611694336,0.7460317611694336,8.51782512664795,0.0,10.790020464919508,9.519760095510772e-15,7.652210841976176e-15,-110.21373748779297,-111.30764770507812,0.0,1.0,1.0,-110.0,-110.0,0.21373991668224335,1.3076473474502563,0.07395674288272858,429.062255859375,edge_fs_soft,15.0,23.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
408.6710510253906,400.1299743652344,3.2434210777282715,0.0,3.619161605834961,0.7750484943389893,-8.85718822479248,-120.0,10.52611255645752,12.727931022644043,0.8333333134651184,0.8333333134651184,11.672679901123047,0.0,87.0912630960811,1.0002894136097468e-14,9.031841165805035e-15,-109.99874877929688,-110.5070571899414,2.8943115807679443e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0012566866353154182,0.5070565938949585,0.06034104898571968,400.1299743652344,du_pf_cognitive,15.0,24.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,108.3170836083479,2.3975981171110354,1.7636462545428846,0.9731567015285323,8.0
436.9893493652344,429.403076171875,3.4681694507598877,0.0,3.8626012802124023,0.7586725950241089,-9.10256576538086,-120.0,11.318246841430664,13.504581451416016,0.8253968358039856,0.8253968358039856,7.133821487426758,0.0,87.08908396703191,1.0075268866275612e-14,8.474158061464593e-15,-109.96743774414062,-110.84622955322266,7.526904175891164e-17,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.03256649523973465,0.8462405800819397,0.07266434282064438,429.403076171875,pf_fs_cognitive,15.0,24.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,114.02180671694727,2.5099497424005452,1.7420808418259597,0.9718544462273632,8.0
353.8631896972656,408.0473327636719,2.8084380626678467,0.0,3.084898591041565,0.7287827730178833,-12.722053527832031,-120.0,8.74332332611084,11.039698600769043,0.817460298538208,0.817460298538208,10.479997634887695,0.0,10.837750219972804,9.955825362251494e-15,8.522549900774178e-15,-110.01922607421875,-110.84603881835938,0.0,1.0,1.0,-110.0,-110.0,0.01922740787267685,0.8460447192192078,0.09259883314371109,408.04730224609375,edge_fs_soft,15.0,24.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
442.4501037597656,441.7112731933594,3.5115087032318115,0.0,3.9297189712524414,0.7682288289070129,-7.689661502838135,-120.0,11.534900665283203,14.360323905944824,0.8253968358039856,0.8253968358039856,6.127120494842529,0.0,86.81962715205736,1.006669011658582e-14,7.753011150831227e-15,-109.97113037109375,-111.60565948486328,6.669029206912008e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0288672037422657,1.605664610862732,0.053756628185510635,441.7112731933594,du_pf_cognitive,15.0,25.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,99.34129017615352,2.224031101872167,1.6312670169073535,0.9800907572053679,8.0
