sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_violation_watt,protection_satisfaction,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
493.4000244140625,487.5478515625,5.873809814453125,0.0,6.209037780761719,0.8114256858825684,2.9634735584259033,-120.0,0.8809523582458496,0.8660714030265808,0.0794326663017273,0.0,2.725943992845714,2.9606060966924598e-15,1.2248774043654986e-15,2.9506060257171755e-15,0.0,0.03313148766756058,487.5478515625,pf_fs_soft,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,96.40542406034025,3.2072095880740776,2.4028776282542825,0.9638142092406516,6.0,,,,
497.3245849609375,493.2773132324219,5.920530796051025,0.0,6.130451679229736,0.7969817519187927,1.7947298288345337,-120.0,0.8690476417541504,0.8541666865348816,0.0794326663017273,0.0,2.710242999251932,6.918551348887732e-16,4.0032341451212694e-16,6.818551168530482e-16,0.0,0.029856817796826363,493.27728271484375,pf_fs_cognitive,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,96.24927333115082,3.2039343325542213,2.323799719093537,0.9628570775536062,6.0,2.0,2.0,2.0,0.5
463.9946594238281,453.42034912109375,5.523746013641357,2.476476729498246e-05,5.712067604064941,0.8308355808258057,7.616454124450684,-120.0,0.9047619104385376,0.8809523582458496,0.0794326663017273,0.0,1.1236828844994307,2.6632608980312316e-15,1.1824602178284898e-15,2.6532608270559473e-15,0.0,0.06743983924388885,453.42034912109375,du_pf_soft,5.0,0.0,8.0,0.0,pf,budget_dual,1.0,91.3946290468329,3.034580920221327,2.1958033460209427,0.9551078505603658,6.0,,,,
460.66436767578125,451.9031677246094,5.484099388122559,0.018052224721759567,5.66076922416687,0.8213769197463989,7.356932163238525,-120.0,0.8928571343421936,0.8809523582458496,0.0794326663017273,0.0,1.1274465108290315,8.024158573345945e-16,4.2131641142577553e-16,7.924158392988694e-16,0.0,0.08200395107269287,451.9031677246094,du_pf_cognitive,5.0,0.0,8.0,0.0,pf,budget_dual,1.0,91.32615826378522,3.030454739589225,2.216596715645537,0.9552252673507409,6.0,2.0,2.0,2.0,0.5
476.70452880859375,482.1582336425781,5.67505407333374,0.0,5.6395344734191895,0.7592408061027527,2.0605380535125732,-120.0,0.8571428656578064,0.8571428656578064,0.0794326663017273,0.0,2.68751036003232,3.188339374891251e-15,1.0538360413264378e-15,3.1783393039159667e-15,0.0,0.03059726022183895,482.15826416015625,pf_fs_soft,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,97.71612920138969,3.255423265096867,2.5351726134610617,0.9635265262331267,6.0,,,,
474.912841796875,477.49078369140625,5.653724193572998,2.3647577478413996e-07,6.16675591468811,0.7846528887748718,2.7153141498565674,-120.0,0.8571428656578064,0.8541666865348816,0.0794326588511467,0.0,2.689524495974183,6.665889891051247e-16,3.8922018900216235e-16,6.565889710693996e-16,0.0,0.03183018043637276,477.4908142089844,pf_fs_cognitive,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,97.84990471829924,3.2573692071490745,2.5503706000904924,0.9648103586490847,6.0,2.0,2.0,2.0,0.5
437.8614196777344,431.4019470214844,5.2126359939575195,0.07709961021319049,5.403903245925903,0.8316490650177002,8.663834571838379,-60.95328617095947,0.9166666865348816,0.886904776096344,0.07943267375230789,0.0,1.1372696361504495,2.4539156463261472e-15,1.1244835654460115e-15,2.443915575350863e-15,0.0,0.07627762109041214,431.4019775390625,du_pf_soft,5.0,1.0,8.0,0.0,pf,budget_dual,1.0,92.96282121182738,3.083743845741032,2.252027394473784,0.9571331841343738,6.0,,,,
438.42340087890625,434.5169372558594,5.219326019287109,0.12521257773041727,5.598579406738281,0.8232390880584717,9.17877197265625,-55.2586145401001,0.8928571343421936,0.8928571343421936,0.0794326588511467,0.0,1.1329229576513171,5.759522815237375e-16,3.1970146863370295e-16,5.659522634880124e-16,0.0,0.07962152361869812,434.5169372558594,du_pf_cognitive,5.0,1.0,8.0,0.0,pf,budget_dual,1.0,93.11870652251781,3.0863959997527144,2.376586229835592,0.9586036596199973,6.0,2.0,2.0,2.0,0.5
486.97882080078125,493.38616943359375,5.797367095947266,0.019752169400453615,5.95702600479126,0.7829002141952515,3.398069381713867,-120.0,0.8928571343421936,0.8601190447807312,0.0794326663017273,0.0,2.709397343918681,2.217569948877911e-15,9.135922668539512e-16,2.207569877902627e-15,0.0,0.03411649540066719,493.38616943359375,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,96.47894102968452,3.2077202543024064,2.3769333055177446,0.96318392157529,6.0,,,,
489.5715637207031,494.92193603515625,5.828232765197754,0.0,6.130616664886475,0.7742353677749634,2.2151782512664795,-120.0,0.8809523582458496,0.8422619104385376,0.0794326588511467,0.0,2.7160083982162178,6.641281995746734e-16,3.752489364025743e-16,6.541281815389483e-16,0.0,0.03424215689301491,494.9219970703125,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,96.4788737657079,3.2077684801336313,2.39343742713214,0.9636312377496884,6.0,2.0,2.0,2.0,0.5
