algorithm,num_bs_ant,num_ut_per_sector,sweep_value,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_cognitive,16,4,5.0,254.1501663208008,248.58530349731444,3.0255972266197206,0.003137085466720104,3.43725004196167,0.7579933643341065,-10.554782032966614,-120.0,9.385427927970886,12.675840675830841,0.8089285731315613,0.7925967276096344,4.990828537940979,0.0,14.579925756226293,1.0011019341995653e-14,8.415087974250504e-15,-109.99527473449707,-110.90442237854003,2.5654552741611984e-17,0.9250000059604645,0.9125000029802323,-110.0,-110.0,-0.004723771002755939,0.9044230133295059,0.05393234249204397,248.58530807495117,9.5,16.0,0.0,1.0,62.37175937235988,2.151490021368782,1.4820537038345756,0.9595281894238179,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,16,6,5.0,295.5279830932617,289.8526336669922,2.3454602003097533,0.0,2.750913369655609,0.6584381699562073,-23.812303447723387,-120.0,7.2198933362960815,10.766225504875184,0.6940476179122925,0.6792658686637878,5.888763511180878,0.0,14.637248075404205,9.982371628928329e-15,8.469735321282152e-15,-110.00772666931152,-110.89018783569335,1.3841365391082522e-17,0.941666665673256,0.9208333373069764,-110.0,-110.0,0.007728354416465777,0.890187782049179,0.0498561424203217,289.8526382446289,9.5,16.0,0.0,1.0,68.49111163635106,1.7747742327792722,1.130294885305451,0.9462739829290641,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,16,8,5.0,336.15440979003904,330.6579559326172,2.000919109582901,0.0,2.129885011911392,0.5706773728132248,-34.564791202545166,-120.0,5.334574413299561,10.081262880563736,0.603273805975914,0.5848958343267441,5.942286908626556,0.0,14.602012030943296,9.997165355813656e-15,8.27130150565195e-15,-110.00126152038574,-111.02402191162109,1.3200119098363654e-17,0.9583333402872085,0.9500000029802322,-110.0,-110.0,0.0012617569543351692,1.024021965265274,0.04637778680771589,330.65796051025393,9.5,16.0,0.0,1.0,68.57542551983826,1.5597318641114328,0.9461360118186395,0.9362117982852952,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,4,5.0,321.4992485046387,320.17716827392576,3.8273720145225525,1.1681777852746456,4.0057439506053925,0.9173196583986283,5.646416422724724,-48.46282275199888,11.429954290390015,13.87076689004898,0.9505952328443528,0.9430431544780731,22.02469935417175,0.0,14.591422631568275,1.0053526038739362e-14,9.173003907497822e-15,-109.97764434814454,-110.42949562072754,6.890231861087469e-17,0.9249999970197678,0.9166666656732559,-110.0,-110.0,-0.022354878063197248,0.4294968582689762,0.09547103941440582,320.1771728515625,9.5,16.0,0.0,1.0,78.88712171707733,2.586033506058617,2.1116806286253604,0.9886472120045987,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,6,5.0,357.99368743896486,354.63688507080076,2.84121972322464,0.010478682806912465,3.204814088344574,0.8334639757871628,-5.51409027799964,-120.0,8.649529123306275,10.912738221883775,0.8599206238985062,0.8553571462631225,22.106836366653443,0.0,14.562413924676367,1.0029868493225844e-14,9.318090529318763e-15,-109.98708801269531,-110.33603706359864,3.593723625974765e-17,0.8666666626930237,0.8499999970197678,-110.0,-110.0,-0.01291058724746108,0.3360384598374367,0.08428514041006566,354.63688201904296,9.5,16.0,0.0,1.0,87.4391626750834,2.0337117171487984,1.5129277214138797,0.9786299492843046,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,8,5.0,372.2867797851562,368.7412612915039,2.2159927666187285,0.0,2.657448869943619,0.754955631494522,-16.264569187164305,-120.0,6.744809222221375,9.031417042016983,0.7747023910284042,0.7679687559604644,27.699781084060668,0.0,14.400126557913609,1.0043420512162145e-14,9.34249901189167e-15,-109.98121871948243,-110.33316993713379,4.661849113121383e-17,0.8250000014901161,0.7875,-110.0,-110.0,-0.018779975853976793,0.33317016065120697,0.07795522119849921,368.7412673950195,9.5,16.0,0.0,1.0,89.29733754887596,1.7329294370612645,1.2198999601279101,0.9715058697019211,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,4,5.0,305.6802215576172,305.0692428588867,3.639050269126892,2.5585319504141806,3.700521731376648,0.9645643532276154,9.641147041320801,5.520768422484398,10.39254288673401,12.519400668144225,0.989880946278572,0.9899925619363785,68.54559307098388,0.0,14.251779953599907,1.0046461741607615e-14,9.348025520707677e-15,-109.97989463806152,-110.33464584350585,4.646284882715585e-17,0.8041666641831398,0.7374999955296516,-110.0,-110.0,-0.02010596286531836,0.33464713506400584,0.3894045814871788,305.0692428588867,9.5,16.0,0.0,1.0,76.89730983909217,2.505874340452417,2.215464420125596,0.9953363928482568,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,6,5.0,427.64774017333986,426.6392059326172,3.394029664993286,2.0720488339662553,3.4939735531806946,0.9516631960868835,6.589983904361725,-1.2887714207172394,9.85041823387146,11.649356532096864,0.9710317313671112,0.9702380925416947,70.85533447265625,0.0,14.25084140833933,1.0088535604515277e-14,9.436213720736348e-15,-109.96234436035157,-110.31969718933105,8.853577999857685e-17,0.6624999947845935,0.6208333291113377,-110.0,-110.0,-0.03765558765808237,0.319697403034661,0.15907254070043564,426.6392120361328,9.5,16.0,0.0,1.0,106.31022449922332,2.334539158388422,1.99849599686685,0.993852079889097,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,8,5.0,504.16670989990234,501.9463836669922,3.0009923219680785,0.5109632378873827,3.2231796443462373,0.906748354434967,0.9352322656661272,-90.83131355706603,8.88428041934967,10.623314785957337,0.9273809552192688,0.9274925529956818,72.28108024597168,0.0,14.351789717306383,1.0058132076851589e-14,9.532307914536454e-15,-109.9748462677002,-110.23581924438477,5.81322523348889e-17,0.6874999940395355,0.6374999970197678,-110.0,-110.0,-0.025151964096585287,0.23582017924636603,0.10818159617483616,501.9463912963867,9.5,16.0,0.0,1.0,127.97903666999548,2.1574647934130686,1.7391580023591309,0.9887736253832108,8.0,8.0,8.0,8.0,0.5
du_pf_cognitive,96,4,5.0,549.1579940795898,525.7144836425781,6.537595152854919,0.45586315685854073,6.7980712175369264,0.8072010010480881,7.108420050144195,-113.30091964960097,20.429477643966674,25.702461910247802,0.8958333313465119,0.8923735171556473,29.26288005709648,0.0,14.32766470243223,6.49086090865475e-15,2.1992968753430585e-15,-112.55156211853027,-118.90283393859863,2.117582368135751e-22,1.0,0.9875000029802322,-110.0,-110.0,2.5515624129324537,8.902834701538087,0.7781878798734396,525.7144653320313,9.5,16.0,0.0,1.0,116.22867026557249,4.115871896797532,2.745637041042592,0.9405136610851498,8.0,8.0,8.0,8.0,0.5
