sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
511.50433349609375,501.45819091796875,6.089337348937988,0.0,6.525958776473999,0.7652461528778076,-0.6702579259872437,-120.0,0.8690476417541504,0.8303571343421936,71.29243469238281,0.0,2.718086396344006,1.6778969706698899e-12,5.731443423161175e-13,-87.75234985351562,-93.7386703491211,1.667896940352187e-12,0.0,0.0,-110.0,-110.0,-22.247652053833008,-16.26133155822754,0.027752554044127464,501.45819091796875,pf_fs_soft,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,101.33179315008536,3.4152382542491844,2.3401779388276887,0.9572245277291012,6.0,,,,
512.0424194335938,501.3502197265625,6.095743179321289,0.0,6.665574789047241,0.7610918283462524,-0.748264491558075,-120.0,0.8690476417541504,0.8311011791229248,75.48291778564453,0.0,2.7160748527385294,4.494321852611255e-13,1.7280003383052245e-13,-93.4733657836914,-98.54630279541016,4.39432182048477e-13,0.0,0.0,-110.0,-110.0,-16.526641845703125,-11.453692436218262,0.027300788089632988,501.3502197265625,pf_fs_cognitive,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,101.33668057815721,3.4151635837819407,2.371544614889291,0.957786876134513,6.0,8.0,8.0,8.0,0.5
496.939697265625,484.130615234375,5.915948867797852,0.0,6.419853210449219,0.7752941250801086,2.4746196269989014,-120.0,0.8690476417541504,0.8497023582458496,79.41362762451172,0.0,1.6572548146359622,1.6190664260673504e-12,5.895563984920082e-13,-87.90735626220703,-93.3526840209961,1.6090663957496476e-12,0.0,0.0,-110.0,-110.0,-22.092647552490234,-16.64731216430664,0.047022826969623566,484.130615234375,du_pf_soft,5.0,0.0,12.0,0.0,pf,budget_dual,1.0,99.00529057750126,3.325087714580943,2.275098238763264,0.9549297340076405,6.0,,,,
497.18365478515625,485.99554443359375,5.918852806091309,6.126872449385716e-08,6.302636384963989,0.7715297341346741,2.2726237773895264,-120.0,0.8809523582458496,0.8526785969734192,76.21669006347656,0.0,1.6689209276810288,5.53503965751434e-13,1.7323500218959648e-13,-92.56879425048828,-98.6098861694336,5.435039896438398e-13,0.0,0.0,-110.0,-110.0,-17.43120574951172,-11.390121459960938,0.04848998039960861,485.99554443359375,du_pf_cognitive,5.0,0.0,12.0,0.0,pf,budget_dual,1.0,99.10860545608605,3.328483811769388,2.311837806298735,0.9550168521473813,6.0,8.0,8.0,8.0,0.5
514.5536499023438,504.34661865234375,6.125638484954834,0.0,6.479231119155884,0.777677595615387,2.957599401473999,-120.0,0.8809523582458496,0.8563988208770752,79.43266296386719,0.0,2.7220627581700683,3.122033881419739e-12,6.582230420437707e-13,-85.05561828613281,-93.81388092041016,3.1120338511020362e-12,0.0,0.0,-110.0,-110.0,-24.944374084472656,-16.186113357543945,0.02719660848379135,504.3466491699219,pf_fs_soft,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,100.51777545523731,3.387540864680053,2.195946834023955,0.9530459240825038,6.0,,,,
513.3652954101562,506.0672302246094,6.111491680145264,0.0,6.171670913696289,0.7772254943847656,3.3263590335845947,-120.0,0.8809523582458496,0.859375,79.43267059326172,0.0,2.7393412915989757,8.308745401766626e-13,1.995592818597458e-13,-90.80464172363281,-98.0803451538086,8.208745640690684e-13,0.0,0.0,-110.0,-110.0,-19.195354461669922,-11.919654846191406,0.025288958102464676,506.0672302246094,pf_fs_cognitive,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,100.62161700541004,3.388585355560153,2.343080190960252,0.9543727958293433,6.0,8.0,8.0,8.0,0.5
497.6348876953125,485.7568664550781,5.924224853515625,0.0,6.256814002990723,0.781538724899292,5.380289077758789,-120.0,0.8809523582458496,0.8645833134651184,79.43267059326172,0.0,1.7036108621396124,3.9202183166331395e-12,7.588623739812617e-13,-84.06689453125,-93.2739486694336,3.910218503155871e-12,0.0,0.0,-110.0,-110.0,-25.933103561401367,-16.72605323791504,0.051582545042037964,485.75689697265625,du_pf_soft,5.0,1.0,12.0,0.0,pf,budget_dual,1.0,98.15831645510676,3.2987435856176743,2.1314375175504345,0.9488668821345984,6.0,,,,
497.10406494140625,487.9422302246094,5.917905330657959,0.0,6.168391227722168,0.7893956303596497,6.289366722106934,-120.0,0.8809523582458496,0.8697916865348816,79.43265533447266,0.0,1.6597118410281837,8.25023155261867e-13,2.1040080214109608e-13,-90.83533477783203,-97.82259368896484,8.150231791542728e-13,0.0,0.0,-110.0,-110.0,-19.164661407470703,-12.177413940429688,0.053069934248924255,487.9422607421875,du_pf_cognitive,5.0,1.0,12.0,0.0,pf,budget_dual,1.0,98.35748812808875,3.3038996404706777,2.2027388618910906,0.9502660134806052,6.0,8.0,8.0,8.0,0.5
507.12701416015625,508.5699157714844,6.03722620010376,0.0,6.024394989013672,0.7707944512367249,4.340461254119873,-120.0,0.8809523582458496,0.8623511791229248,73.68053436279297,0.0,2.707973975222558,1.7226659551963786e-12,6.6290435597402e-13,-87.63799285888672,-92.86248016357422,1.7126659248786757e-12,0.0,0.0,-110.0,-110.0,-22.362010955810547,-17.13752555847168,0.03391930088400841,508.5699462890625,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,100.73589167561491,3.3838744040788074,2.6152068581591603,0.9576055344662415,6.0,,,,
507.2847900390625,508.1466369628906,6.039104461669922,0.0,6.215515375137329,0.7783622145652771,3.750319719314575,-120.0,0.8809523582458496,0.8601190447807312,73.95333862304688,0.0,2.7029533898457885,3.753663233106025e-13,1.9929966964954415e-13,-94.25544738769531,-97.4770736694336,3.65366320097954e-13,0.0,0.0,-110.0,-110.0,-15.744553565979004,-12.522930145263672,0.03237417712807655,508.14666748046875,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,100.72325193303956,3.3812421961104286,2.55101622815659,0.9588090564039623,6.0,8.0,8.0,8.0,0.5
489.937255859375,490.58660888671875,5.832586288452148,4.837011324809748e-09,5.869298219680786,0.7893633842468262,6.38019323348999,-120.0,0.8809523582458496,0.8772321343421936,76.8360595703125,0.0,1.6643659132532775,1.7471473486713185e-12,6.901021095719051e-13,-87.57670593261719,-92.78644561767578,1.7371473183536157e-12,0.0,0.0,-110.0,-110.0,-22.423295974731445,-17.213546752929688,0.05127613991498947,490.58660888671875,du_pf_soft,5.0,2.0,12.0,0.0,pf,budget_dual,1.0,98.3985234712502,3.2933746680678304,2.491470056013067,0.9553480950713708,6.0,,,,
