algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
pf_fs_soft,5.0,0.0,1.0,199.69744873046875,0.0,5.440163293804479e-13,0.8385941386222839,6.0
pf_fs_soft,5.0,0.0,2.0,330.9719543457031,0.0,9.945185950807622e-13,0.9515620470046997,6.0
pf_fs_soft,5.0,0.0,3.0,365.6827697753906,0.0,1.0710060225835316e-12,0.23701874911785126,6.0
pf_fs_soft,5.0,0.0,4.0,386.25042724609375,0.0,1.0989666208299775e-12,0.16568487882614136,6.0
pf_fs_soft,5.0,0.0,5.0,399.69976806640625,0.0,1.1163845455713917e-12,0.12513600289821625,6.0
pf_fs_soft,5.0,0.0,6.0,408.95367431640625,0.0,1.1301158576657033e-12,0.09733935445547104,6.0
pf_fs_soft,5.0,0.0,7.0,415.65435791015625,0.0,1.1427939757696626e-12,0.07912827283143997,6.0
pf_fs_soft,5.0,0.0,8.0,420.7680969238281,0.0,1.1552682638651945e-12,0.0667489618062973,6.0
pf_fs_soft,5.0,0.0,9.0,424.8336486816406,0.0,1.165351886170396e-12,0.05655810236930847,6.0
pf_fs_soft,5.0,0.0,10.0,428.1698303222656,0.0,1.1728234486016453e-12,0.04840552806854248,6.0
pf_fs_soft,5.0,0.0,11.0,431.009033203125,0.0,1.1790395049171565e-12,0.04268840700387955,6.0
pf_fs_soft,5.0,0.0,12.0,433.4835205078125,0.0,1.1842215576207682e-12,0.03849876672029495,6.0
pf_fs_soft,5.0,0.0,13.0,435.652099609375,0.0,1.1882472002872069e-12,0.03512541204690933,6.0
pf_fs_soft,5.0,0.0,14.0,437.57977294921875,0.0,1.1911527536892508e-12,0.03210224583745003,6.0
pf_fs_soft,5.0,0.0,15.0,439.32098388671875,0.0,1.1930949934610413e-12,0.029691344127058983,6.0
pf_fs_soft,5.0,0.0,16.0,440.8941650390625,0.0,1.194349415374607e-12,0.02773202210664749,6.0
pf_fs_soft,5.0,0.0,17.0,442.32391357421875,0.0,1.1952998269990078e-12,0.026195034384727478,6.0
pf_fs_soft,5.0,0.0,18.0,443.64532470703125,0.0,1.196311062365285e-12,0.02495211362838745,6.0
pf_fs_soft,5.0,0.0,19.0,444.874755859375,0.0,1.1976873486030382e-12,0.02383759431540966,6.0
pf_fs_soft,5.0,0.0,20.0,446.02532958984375,0.0,1.1995299501951773e-12,0.02258111536502838,6.0
pf_fs_cognitive,5.0,0.0,1.0,198.96334838867188,0.0,1.3062736114143048e-13,0.8384110927581787,6.0
pf_fs_cognitive,5.0,0.0,2.0,329.1979675292969,0.0,3.033027659322257e-13,0.9613375067710876,6.0
pf_fs_cognitive,5.0,0.0,3.0,364.05419921875,0.0,3.14263860160674e-13,0.23713934421539307,6.0
pf_fs_cognitive,5.0,0.0,4.0,384.9862976074219,0.0,3.069488294180772e-13,0.16571518778800964,6.0
pf_fs_cognitive,5.0,0.0,5.0,398.4111328125,0.0,3.031888704940061e-13,0.12544776499271393,6.0
pf_fs_cognitive,5.0,0.0,6.0,407.662109375,0.0,3.028951601254798e-13,0.09814560413360596,6.0
pf_fs_cognitive,5.0,0.0,7.0,414.4580383300781,0.0,3.0246896025147574e-13,0.08073598146438599,6.0
pf_fs_cognitive,5.0,0.0,8.0,419.70001220703125,0.0,3.0238095014012423e-13,0.06823495775461197,6.0
pf_fs_cognitive,5.0,0.0,9.0,423.91070556640625,0.0,3.0342720523657274e-13,0.05822330340743065,6.0
pf_fs_cognitive,5.0,0.0,10.0,427.3642272949219,0.0,3.051812275112198e-13,0.050310540944337845,6.0
pf_fs_cognitive,5.0,0.0,11.0,430.2508544921875,0.0,3.070841378492034e-13,0.04419979825615883,6.0
pf_fs_cognitive,5.0,0.0,12.0,432.7611083984375,0.0,3.090307144296839e-13,0.03941544517874718,6.0
pf_fs_cognitive,5.0,0.0,13.0,435.01922607421875,0.0,3.108335800122014e-13,0.035659994930028915,6.0
pf_fs_cognitive,5.0,0.0,14.0,437.0374450683594,0.0,3.1228901300854595e-13,0.032734695822000504,6.0
pf_fs_cognitive,5.0,0.0,15.0,438.82550048828125,0.0,3.1346436947868317e-13,0.030489007011055946,6.0
pf_fs_cognitive,5.0,0.0,16.0,440.448974609375,0.0,3.145452648345426e-13,0.02852269634604454,6.0
pf_fs_cognitive,5.0,0.0,17.0,441.9489440917969,0.0,3.1570262354861656e-13,0.02669837884604931,6.0
pf_fs_cognitive,5.0,0.0,18.0,443.35040283203125,0.0,3.170147250177585e-13,0.0250688586384058,6.0
pf_fs_cognitive,5.0,0.0,19.0,444.65625,0.0,3.185019522428112e-13,0.023706471547484398,6.0
pf_fs_cognitive,5.0,0.0,20.0,445.8545227050781,0.0,3.2014053409114285e-13,0.022591611370444298,6.0
du_pf_soft,5.0,0.0,1.0,150.92413330078125,0.0,6.232693397847933e-13,0.6603999733924866,6.0
du_pf_soft,5.0,0.0,2.0,310.1561279296875,0.0,1.288805433902196e-12,1.0864975452423096,6.0
du_pf_soft,5.0,0.0,3.0,353.05548095703125,0.0,1.3656464197334128e-12,0.27468645572662354,6.0
du_pf_soft,5.0,0.0,4.0,377.3331298828125,0.0,1.3208936982395114e-12,0.18139970302581787,6.0
du_pf_soft,5.0,0.0,5.0,392.6214294433594,0.0,1.2688162152885152e-12,0.13583767414093018,6.0
du_pf_soft,5.0,0.0,6.0,402.995849609375,0.0,1.2226457910338717e-12,0.10543977469205856,6.0
