algorithm,tau_rms_ns,batch_index,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,rate_gap_bps_per_hz,fairness_gap,coverage_gap,protection_gap
du_pf_soft,20.0,3.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.055908203125,-0.003248343979378232,-0.0317460298538208,0.0
du_pf_cognitive,20.0,3.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,2.4149169921875,-0.0030262429120007095,-0.02380955219268799,0.0
pf_fs_soft,20.0,4.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,3.75372314453125,-0.0033463156805445538,-0.02380955219268799,0.0
pf_fs_cognitive,20.0,4.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,6.13836669921875,-0.004942716579611872,-0.03968256711959839,0.0
du_pf_soft,20.0,4.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,0.09698486328125,-0.004845274742053207,-0.0158730149269104,0.0
du_pf_cognitive,20.0,4.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.37396240234375,-0.0036069527962960812,-0.023809492588043213,0.0
pf_fs_soft,20.0,5.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-3.366455078125,-0.003377051938386444,-0.079365074634552,0.0
pf_fs_cognitive,20.0,5.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-4.29461669921875,-0.0037501540408803047,-0.03968250751495361,0.0
du_pf_soft,20.0,5.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-6.40020751953125,-0.003290248578678878,-0.0317460298538208,0.0
du_pf_cognitive,20.0,5.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-2.7716064453125,-0.0043042857727428885,-0.055555522441864014,0.0
pf_fs_soft,20.0,6.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-3.70782470703125,-0.004598173543941875,-0.0476190447807312,0.0
pf_fs_cognitive,20.0,6.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-7.766845703125,-0.002614231944319201,-0.023809492588043213,0.0
du_pf_soft,20.0,6.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-1.43212890625,-0.003210028165238632,-0.03968256711959839,0.0
du_pf_cognitive,20.0,6.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-5.41497802734375,-0.0037183109279409488,-0.03968256711959839,0.0
pf_fs_soft,20.0,7.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-0.805908203125,-0.0014836426250051105,-0.023809492588043213,0.0
pf_fs_cognitive,20.0,7.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-3.18609619140625,-0.003958776676731501,-0.007936477661132812,0.0
du_pf_soft,20.0,7.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-2.75775146484375,-0.003573419721263793,-0.03968250751495361,0.0
du_pf_cognitive,20.0,7.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.58544921875,-0.0028339983578949957,-0.0634920597076416,0.0
pf_fs_soft,20.0,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.08770751953125,-0.0018063795990734821,-0.0634920597076416,0.0
pf_fs_cognitive,20.0,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,0.43499755859375,-0.0027911944825511625,-0.023809492588043213,0.0
du_pf_soft,20.0,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-2.74139404296875,-0.0050080331599948735,-0.02380955219268799,0.0
du_pf_cognitive,20.0,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,0.83233642578125,-0.002083420248079393,-0.0158730149269104,0.0
pf_fs_soft,20.0,9.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,0.03302001953125,-0.0031219167815264015,-0.0476190447807312,0.0
pf_fs_cognitive,20.0,9.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,2.12548828125,-0.003560362491313085,-0.055555522441864014,0.0
du_pf_soft,20.0,9.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,3.568359375,-0.003243024756295787,-0.055555522441864014,0.0
du_pf_cognitive,20.0,9.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-0.15386962890625,-0.004784617827802151,-0.07142853736877441,0.0
pf_fs_soft,20.0,10.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,7.19390869140625,-0.004012988140522755,-0.0158730149269104,0.0
pf_fs_cognitive,20.0,10.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,6.70843505859375,-0.006313840803079951,-0.0476190447807312,0.0
du_pf_soft,20.0,10.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.52532958984375,-0.004989634196023274,-0.023809492588043213,0.0
du_pf_cognitive,20.0,10.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-1.507080078125,-0.007565360427587264,-0.023809492588043213,0.0
pf_fs_soft,20.0,11.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-2.2254638671875,-0.0022036459629886096,-0.02380955219268799,0.0
pf_fs_cognitive,20.0,11.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.63616943359375,-0.002528277090330433,-0.0317460298538208,0.0
du_pf_soft,20.0,11.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.2987060546875,-0.0036573776952237846,-0.007936537265777588,0.0
du_pf_cognitive,20.0,11.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.1456298828125,-0.0030924273688371917,-0.0158730149269104,0.0
pf_fs_soft,20.0,12.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-3.62469482421875,-0.003672577910734387,-0.0158730149269104,0.0
pf_fs_cognitive,20.0,12.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-1.6484375,-0.0030012171914913788,-0.007936477661132812,0.0
du_pf_soft,20.0,12.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.798583984375,-0.0034758161069387006,-0.007936477661132812,0.0
du_pf_cognitive,20.0,12.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,3.1048583984375,-0.003453370117634136,-0.02380955219268799,0.0
pf_fs_soft,20.0,13.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-2.2027587890625,-0.0030234916343573337,-0.03968250751495361,0.0
pf_fs_cognitive,20.0,13.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-6.6734619140625,-0.005710425255591622,-0.055555522441864014,0.0
du_pf_soft,20.0,13.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-4.91552734375,-0.00379207370019663,-0.0317460298538208,0.0
du_pf_cognitive,20.0,13.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-3.165283203125,-0.002176932538546339,-0.055555522441864014,0.0
pf_fs_soft,20.0,14.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-2.17791748046875,-0.006006837716525992,-0.0317460298538208,0.0
pf_fs_cognitive,20.0,14.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-1.24066162109375,-0.00439323219928045,-0.0317460298538208,0.0
du_pf_soft,20.0,14.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-1.30780029296875,-0.006157625257842803,-0.0476190447807312,0.0
du_pf_cognitive,20.0,14.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-0.309814453125,-0.0059487136727564005,-0.0476190447807312,0.0
pf_fs_soft,20.0,15.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,3.04132080078125,-0.0028764026561984846,-0.05555558204650879,0.0
pf_fs_cognitive,20.0,15.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-2.45697021484375,-0.005492657014978919,-0.0476190447807312,0.0
du_pf_soft,20.0,15.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-11.97894287109375,-0.003900952589909079,-0.055555522441864014,0.0
du_pf_cognitive,20.0,15.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-4.60284423828125,-0.005121280205942047,-0.0476190447807312,0.0
pf_fs_soft,50.0,0.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-1.89715576171875,-0.00924510200913986,-0.079365074634552,0.0
pf_fs_cognitive,50.0,0.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-6.109375,-0.007130047853574517,-0.07142859697341919,0.0
du_pf_soft,50.0,0.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-2.7545166015625,-0.010071999986116631,-0.07142859697341919,0.0
du_pf_cognitive,50.0,0.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-3.5751953125,-0.009338428227023576,-0.079365074634552,0.0
pf_fs_soft,50.0,1.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-3.368408203125,-0.00535591908150268,-0.08730161190032959,0.0
pf_fs_cognitive,50.0,1.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-0.91217041015625,-0.006233965433096622,-0.079365074634552,0.0
du_pf_soft,50.0,1.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-3.749267578125,-0.004954925634570562,-0.08730155229568481,0.0
du_pf_cognitive,50.0,1.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-5.30999755859375,-0.006053161113753869,-0.08730155229568481,0.0
pf_fs_soft,50.0,2.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,2.7391357421875,-0.005939308230239915,-0.0317460298538208,0.0
pf_fs_cognitive,50.0,2.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,4.3221435546875,-0.0062701607896096245,-0.0476190447807312,0.0
du_pf_soft,50.0,2.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,3.29864501953125,-0.007257297658479822,-0.03968250751495361,0.0
du_pf_cognitive,50.0,2.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-0.74169921875,-0.006652477396896783,-0.0317460298538208,0.0
pf_fs_soft,50.0,3.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-2.3831787109375,-0.011265556113458697,-0.055555522441864014,0.0
pf_fs_cognitive,50.0,3.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-0.349365234375,-0.009938012015508702,-0.0952380895614624,0.0
du_pf_soft,50.0,3.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-4.61322021484375,-0.012148500367893611,-0.0476190447807312,0.0
du_pf_cognitive,50.0,3.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-1.6744384765625,-0.01213549398767877,-0.055555522441864014,0.0
pf_fs_soft,50.0,4.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,3.78167724609375,-0.003678425626880588,-0.0634920597076416,0.0
pf_fs_cognitive,50.0,4.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,2.16693115234375,-0.0033363845290206307,-0.0952380895614624,0.0
du_pf_soft,50.0,4.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,2.85906982421875,-0.004640428757411108,-0.0634920597076416,0.0
du_pf_cognitive,50.0,4.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-2.23968505859375,-0.004663619980677103,-0.08730155229568481,0.0
pf_fs_soft,50.0,5.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-1.763916015625,-0.007859792112376307,-0.08730155229568481,0.0
pf_fs_cognitive,50.0,5.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,4.9207763671875,-0.007376055480123989,-0.08730155229568481,0.0
du_pf_soft,50.0,5.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,3.343505859375,-0.008520016651912377,-0.08730161190032959,0.0
du_pf_cognitive,50.0,5.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,1.82501220703125,-0.009477120021884389,-0.0952380895614624,0.0
pf_fs_soft,50.0,6.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-7.24420166015625,-0.008464796674918285,-0.08730155229568481,0.0
pf_fs_cognitive,50.0,6.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-5.48614501953125,-0.009233221697710015,-0.0476190447807312,0.0
du_pf_soft,50.0,6.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-6.252685546875,-0.009952092050041994,-0.079365074634552,0.0
du_pf_cognitive,50.0,6.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,-6.05206298828125,-0.008275806478703296,-0.07142853736877441,0.0
