sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,tau_rms_ns,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,channel_modeling,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
547.0912475585938,526.7965698242188,4.341993808746338,0.0,4.74029541015625,0.6828368902206421,-10.884031295776367,-120.0,0.7936508059501648,0.75,78.63272857666016,0.0,1.6676614698953927,8.317291083290157e-13,2.9090621513246095e-13,-90.80018615722656,-96.42606353759766,8.217291322214215e-13,0.0,0.0,-110.0,-110.0,-19.199819564819336,-13.573929786682129,0.0481036901473999,526.7965698242188,du_pf_cognitive,5.0,1.0,12.0,0.0,pf,budget_dual,1.0,118.54366852294848,2.6694595135300796,1.6139923301070604,0.9202099941561046,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,8.0,8.0,8.0,0.5
545.2354736328125,528.90869140625,4.327265739440918,0.0,4.459294319152832,0.6895350217819214,-11.194781303405762,-120.0,0.8095238208770752,0.7480158805847168,79.43266296386719,0.0,1.6628366149961948,9.343082947935177e-13,2.950590347137322e-13,-90.29509735107422,-96.56169891357422,9.24308264475815e-13,0.0,0.0,-110.0,-110.0,-19.70490264892578,-13.438301086425781,0.05142388865351677,528.9086303710938,du_pf_cognitive,5.0,1.0,12.0,0.0,pf,budget_dual,1.0,118.85974712894597,2.6714118426867572,1.6712142759032926,0.9236291240729342,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,8.0,8.0,8.0,0.5
614.427734375,596.8670654296875,4.876410484313965,0.0,5.189725875854492,0.6772791743278503,-12.913101196289062,-120.0,0.761904776096344,0.754960298538208,73.98131561279297,0.0,2.718197639565915,8.489079122812881e-13,3.936518266304395e-13,-90.71138763427734,-94.8959732055664,8.38907936173694e-13,0.0,0.0,-110.0,-110.0,-19.288606643676758,-15.104019165039062,0.02670401893556118,596.8670654296875,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,122.79542536812683,2.7464256946710535,1.764804095787633,0.9264507498025913,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,,,,
614.0930786132812,597.850341796875,4.873754501342773,0.0,5.319812536239624,0.6833016276359558,-12.79206371307373,-120.0,0.7857142686843872,0.75,74.2551498413086,0.0,2.7121865414083004,8.973361875601327e-13,3.943155209903265e-13,-90.47044372558594,-94.88346099853516,8.873362114525385e-13,0.0,0.0,-110.0,-110.0,-19.529552459716797,-15.116536140441895,0.027855249121785164,597.850341796875,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,123.07425157498028,2.749141403856692,1.8290040557811629,0.9276711277249431,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,,,,
613.6085205078125,596.3594970703125,4.869908809661865,0.0,5.229844331741333,0.6771652698516846,-13.040312767028809,-120.0,0.7698412537574768,0.7514880895614624,72.77925109863281,0.0,2.7037838310934603,4.4860827292519945e-13,1.5680765876307373e-13,-93.48133087158203,-98.97991180419922,4.3860826971255096e-13,0.0,0.0,-110.0,-110.0,-16.518672943115234,-11.020095825195312,0.02626776695251465,596.3594970703125,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,122.90738722805234,2.7475164567965003,1.8123375303279898,0.9268780465733375,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,8.0,8.0,8.0,0.5
613.953125,598.3490600585938,4.872643947601318,0.0,5.26839280128479,0.6804788112640381,-13.559324264526367,-120.0,0.7698412537574768,0.7430555820465088,72.14057922363281,0.0,2.7118001827038825,3.102498184574809e-13,1.428953120110113e-13,-95.08289337158203,-99.06429290771484,3.002498152448324e-13,0.0,0.0,-110.0,-110.0,-14.917115211486816,-10.935707092285156,0.027386374771595,598.3489990234375,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,123.01361563309548,2.748910097259949,1.824556985040128,0.9266722437824676,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,8.0,8.0,8.0,0.5
596.831787109375,572.9951171875,4.736760139465332,0.0,5.106450080871582,0.6902130842208862,-8.195639610290527,-120.0,0.7936508059501648,0.7703372836112976,74.79660034179688,0.0,1.6580749712884426,8.044852761387999e-13,4.0984403371080447e-13,-90.94481658935547,-94.58871459960938,7.944853000312058e-13,0.0,0.0,-110.0,-110.0,-19.055179595947266,-15.411282539367676,0.04780212789773941,572.9951171875,du_pf_soft,5.0,2.0,12.0,0.0,pf,budget_dual,1.0,119.68474441142128,2.6860720051998888,1.7063679126595257,0.9205064503483894,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,,,,
593.31640625,568.3699340820312,4.708860397338867,0.0,5.124225378036499,0.6999243497848511,-8.79064655303955,-120.0,0.8095238208770752,0.7673611044883728,74.07252502441406,0.0,1.657593452371657,8.207963388823236e-13,4.11256830456716e-13,-90.8576431274414,-94.556640625,8.107963627747294e-13,0.0,0.0,-110.0,-110.0,-19.14235496520996,-15.443359375,0.04536454379558563,568.369873046875,du_pf_soft,5.0,2.0,12.0,0.0,pf,budget_dual,1.0,119.6332955002436,2.68325897105976,1.7571600107277634,0.9213794902879004,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,,,,
595.25244140625,571.99365234375,4.7242255210876465,0.0,5.112999677658081,0.695462167263031,-7.630753993988037,-120.0,0.8015872836112976,0.7777777910232544,71.17960357666016,0.0,1.6642796057276428,4.620718955031244e-13,1.5316235421874297e-13,-93.3529052734375,-99.0314712524414,4.5207189229047595e-13,0.0,0.0,-110.0,-110.0,-16.6470947265625,-10.968533515930176,0.04739736393094063,571.99365234375,du_pf_cognitive,5.0,2.0,12.0,0.0,pf,budget_dual,1.0,119.72255246472494,2.6865257311509065,1.7017316587449163,0.9209844822031682,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,8.0,8.0,8.0,0.5
596.4605102539062,570.7646484375,4.733813762664795,0.0,5.086693525314331,0.6969949007034302,-9.204842567443848,-120.0,0.8015872836112976,0.764384925365448,74.35352325439453,0.0,1.6643014675937593,2.6805668145238326e-13,1.4405733279442695e-13,-95.71773529052734,-99.054931640625,2.5805667823973477e-13,0.0,0.0,-110.0,-110.0,-14.282264709472656,-10.945073127746582,0.04629828780889511,570.7645874023438,du_pf_cognitive,5.0,2.0,12.0,0.0,pf,budget_dual,1.0,119.88582083631744,2.6891715648749366,1.7214103255551156,0.9215062962500419,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,8.0,8.0,8.0,0.5
604.4605712890625,585.0117797851562,4.797306060791016,0.0,5.0763654708862305,0.7003239989280701,-7.0627121925354,-120.0,0.817460298538208,0.800595223903656,79.43266296386719,0.0,2.712417847942561,7.388813519360049e-12,1.2098878756500175e-12,-81.31425476074219,-92.76422119140625,7.37881370588278e-12,0.0,0.0,-110.0,-110.0,-28.685747146606445,-17.235780715942383,0.02278853766620159,585.0117797851562,pf_fs_soft,5.0,3.0,20.0,0.0,pf,budget_dual,0.0,121.28533507896559,2.7113921710709756,1.7936984444710162,0.9306167673311226,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,,,,
602.7406005859375,588.3709716796875,4.783655643463135,0.0,4.894282341003418,0.7021798491477966,-9.386831283569336,-120.0,0.817460298538208,0.7802579402923584,75.0137710571289,0.0,2.706575765274465,7.416143220362326e-12,1.1774566781655449e-12,-81.2982177734375,-92.8289566040039,7.406143406885057e-12,0.0,0.0,-110.0,-110.0,-28.7017822265625,-17.171037673950195,0.025220487266778946,588.3709716796875,pf_fs_soft,5.0,3.0,20.0,0.0,pf,budget_dual,0.0,121.08675752341884,2.70503720856454,1.7054992072282507,0.9316590503624653,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,,,,
605.0280151367188,584.34619140625,4.801809787750244,0.0,5.034624814987183,0.7038939595222473,-7.354489803314209,-120.0,0.817460298538208,0.8015872836112976,76.80496978759766,0.0,2.71406720764935,1.82380846536212e-12,3.6050960936125087e-13,-87.39020538330078,-96.417724609375,1.8138084350444172e-12,0.0,0.0,-110.0,-110.0,-22.609792709350586,-13.582280158996582,0.023657960817217827,584.34619140625,pf_fs_cognitive,5.0,3.0,20.0,0.0,pf,budget_dual,0.0,121.33446691991752,2.7118286016100135,1.7296424156985282,0.9309782677993446,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,8.0,8.0,8.0,0.5
601.4113159179688,587.9305419921875,4.773105621337891,0.0,4.986364126205444,0.7045508027076721,-9.128546714782715,-120.0,0.8253968358039856,0.7842261791229248,71.99986267089844,0.0,2.7029575132764876,1.4816120335811589e-12,3.3846149082202015e-13,-88.29265594482422,-96.44754791259766,1.471612003263456e-12,0.0,0.0,-110.0,-110.0,-21.70734405517578,-13.552454948425293,0.024831432849168777,587.9305419921875,pf_fs_cognitive,5.0,3.0,20.0,0.0,pf,budget_dual,0.0,121.60473806013177,2.7136349523166916,1.8008287848266387,0.9330823574526849,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,8.0,8.0,8.0,0.5
588.1265869140625,563.8258056640625,4.667671203613281,0.0,4.94770622253418,0.7080782055854797,-4.269042015075684,-120.0,0.8095238208770752,0.8035714030265808,79.43266296386719,0.0,1.6555439187213778,7.2109835463907146e-12,1.278347761847487e-12,-81.42005157470703,-92.2452621459961,7.200983732913446e-12,0.0,0.0,-110.0,-110.0,-28.579944610595703,-17.754745483398438,0.043140899389982224,563.8258056640625,du_pf_soft,5.0,3.0,12.0,0.0,pf,budget_dual,1.0,118.26063250103344,2.65585163324813,1.6486615389561448,0.9226391956582185,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,,,,
584.772216796875,564.5535888671875,4.641049385070801,0.0,4.908139944076538,0.7137712240219116,-5.929938316345215,-120.0,0.8333333134651184,0.7891865372657776,79.43264770507812,0.0,1.6611529439687729,9.486052568452585e-12,1.4295061445332435e-12,-80.2291488647461,-92.14669036865234,9.476052754975317e-12,0.0,0.0,-110.0,-110.0,-29.770854949951172,-17.853309631347656,0.04481375589966774,564.5536499023438,du_pf_soft,5.0,3.0,12.0,0.0,pf,budget_dual,1.0,118.46855552402077,2.654771118205712,1.6844979929983057,0.926563714123221,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,,,,
590.496826171875,564.7635498046875,4.686482906341553,0.0,4.964842319488525,0.7097799777984619,-4.747198581695557,-120.0,0.817460298538208,0.8035714030265808,79.43265533447266,0.0,1.6621732963249087,1.2832885795677207e-12,3.206440104749908e-13,-88.91675567626953,-96.6321792602539,1.2732885492500179e-12,0.0,0.0,-110.0,-110.0,-21.083242416381836,-13.36782169342041,0.041655100882053375,564.7635498046875,du_pf_cognitive,5.0,3.0,12.0,0.0,pf,budget_dual,1.0,118.44205154520098,2.658914364951506,1.645343088754859,0.9229583191658329,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,8.0,8.0,8.0,0.5
587.7122192382812,566.10205078125,4.664382457733154,6.986785194840195e-08,4.889295339584351,0.7119677066802979,-5.047905921936035,-120.0,0.8095238208770752,0.7916666865348816,75.95187377929688,0.0,1.662447854410857,1.689923808528837e-12,3.6429201127029243e-13,-87.72132110595703,-96.23151397705078,1.6799237782111343e-12,0.0,0.0,-110.0,-110.0,-22.278671264648438,-13.768482208251953,0.043588798493146896,566.1021118164062,du_pf_cognitive,5.0,3.0,12.0,0.0,pf,budget_dual,1.0,118.5396362197645,2.657647230291256,1.671713043474786,0.9256827085431254,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,8.0,8.0,8.0,0.5
578.8013916015625,577.871337890625,4.593661785125732,0.0,4.994450807571411,0.674400269985199,-13.557977676391602,-120.0,0.7698412537574768,0.7504960298538208,79.43268585205078,0.0,2.70978589868173,1.8072264604956922e-12,7.59835065960307e-13,-87.42987060546875,-92.3644027709961,1.7972264301779894e-12,0.0,0.0,-110.0,-110.0,-22.570125579833984,-17.635595321655273,0.03134496510028839,577.871337890625,pf_fs_soft,5.0,4.0,20.0,0.0,pf,budget_dual,0.0,120.92398192096545,2.6962660788252677,1.866382240450991,0.931144688546906,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,,,,
580.1873168945312,587.6633911132812,4.604661464691162,0.0,4.9386022090911865,0.6773508191108704,-14.841021537780762,-120.0,0.7777777910232544,0.74057537317276,79.43267059326172,0.0,2.7061205888167024,2.3509401890497994e-12,8.407198006342431e-13,-86.28758239746094,-92.05480194091797,2.3409401587320966e-12,0.0,0.0,-110.0,-110.0,-23.71241569519043,-17.9451961517334,0.028681540861725807,587.6633911132812,pf_fs_soft,5.0,4.0,20.0,0.0,pf,budget_dual,0.0,119.92188539458697,2.672504724822952,1.8576411120353087,0.9329026362033195,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,,,,
578.0484619140625,580.805908203125,4.587686061859131,0.0,4.954303979873657,0.671143114566803,-13.95366382598877,-120.0,0.761904776096344,0.745039701461792,79.43266296386719,0.0,2.7241521570831537,4.3155331196607916e-13,2.647238168691085e-13,-93.649658203125,-96.21697998046875,4.2155330875343067e-13,0.0,0.0,-110.0,-110.0,-16.350343704223633,-13.783020973205566,0.03015969507396221,580.805908203125,pf_fs_cognitive,5.0,4.0,20.0,0.0,pf,budget_dual,0.0,120.86128216356987,2.6956426992238756,1.8525161617041401,0.9309900928227325,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,8.0,8.0,8.0,0.5
582.0505981445312,580.6805419921875,4.619449138641357,0.0,4.8061463832855225,0.6771515011787415,-14.783201217651367,-120.0,0.7857142686843872,0.7385912537574768,79.43267059326172,0.0,2.708176312968135,4.409605547459755e-13,2.597247232821037e-13,-93.5560073852539,-96.41374969482422,4.30960551533327e-13,0.0,0.0,-110.0,-110.0,-16.44399642944336,-13.58625316619873,0.03118680603802204,580.6805419921875,pf_fs_cognitive,5.0,4.0,20.0,0.0,pf,budget_dual,0.0,120.24437077787799,2.68232948310633,1.8154421815594135,0.9315932259298156,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,8.0,8.0,8.0,0.5
558.8919677734375,554.5672607421875,4.43565034866333,0.0,4.859799385070801,0.6882511377334595,-9.618866920471191,-120.0,0.7857142686843872,0.7658730149269104,79.43267059326172,0.0,1.665102798026055,2.8418079521530526e-12,9.756682224290603e-13,-85.46405029296875,-91.5166244506836,2.8318079218353498e-12,0.0,0.0,-110.0,-110.0,-24.535945892333984,-18.483375549316406,0.054149478673934937,554.5672607421875,du_pf_soft,5.0,4.0,12.0,0.0,pf,budget_dual,1.0,117.74556414705648,2.6354299564723895,1.7830907866966725,0.9264129140681369,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,,,,
562.3046875,557.6068115234375,4.462735652923584,0.0,4.861735820770264,0.6976170539855957,-10.28918170928955,-120.0,0.8095238208770752,0.7579365372657776,79.43266296386719,0.0,1.6616859175264835,2.9748987561556417e-12,9.571530850890908e-13,-85.2652816772461,-91.55712890625,2.964898725837939e-12,0.0,0.0,-110.0,-110.0,-24.734722137451172,-18.4428653717041,0.05200741067528725,557.6068115234375,du_pf_soft,5.0,4.0,12.0,0.0,pf,budget_dual,1.0,118.03156978646456,2.638835068645089,1.8019643011951445,0.9284407615408474,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,,,,
561.8685913085938,560.6641235351562,4.459274768829346,0.0,4.813302516937256,0.6828231811523438,-10.213683128356934,-120.0,0.7777777910232544,0.761904776096344,79.43265533447266,0.0,1.6685763280838728,5.491467740606493e-13,2.8405600896626304e-13,-92.60311126708984,-95.989501953125,5.391467979530551e-13,0.0,0.0,-110.0,-110.0,-17.39688491821289,-14.010499000549316,0.05145678669214249,560.6641235351562,du_pf_cognitive,5.0,4.0,12.0,0.0,pf,budget_dual,1.0,117.97286702792528,2.641047265705379,1.7802896662172811,0.92565556688561,6.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,8.0,8.0,8.0,0.5
