algorithm,num_bs_ant,num_ut_per_sector,sweep_value,iteration,batch_index,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
du_pf_cognitive,16,4,5.0,1.0,7.5,139.21257543563843,0.0,4.467695803901119e-13,0.705140832811594,6.0
du_pf_cognitive,16,4,5.0,2.0,7.5,258.1970205307007,0.0,1.0138091165450436e-12,1.0678159035742283,6.0
du_pf_cognitive,16,4,5.0,3.0,7.5,282.9333190917969,0.0,1.081873075826044e-12,0.23033910524100065,6.0
du_pf_cognitive,16,4,5.0,4.0,7.5,295.76884841918945,0.0,1.0910043230844728e-12,0.15529897157102823,6.0
du_pf_cognitive,16,4,5.0,5.0,7.5,304.03965759277344,0.0,1.0873218151590328e-12,0.11726921051740646,6.0
du_pf_cognitive,16,4,5.0,6.0,7.5,310.02882385253906,0.0,1.0836444233125941e-12,0.09369796374812722,6.0
du_pf_cognitive,16,4,5.0,7.0,7.5,314.70321464538574,0.0,1.0847867336393271e-12,0.07831928040832281,6.0
du_pf_cognitive,16,4,5.0,8.0,7.5,318.5098819732666,0.0,1.0907177328749011e-12,0.06730379885993898,6.0
du_pf_cognitive,16,4,5.0,9.0,7.5,321.7627296447754,0.0,1.0996365002244454e-12,0.0597583029884845,6.0
du_pf_cognitive,16,4,5.0,10.0,7.5,324.5962257385254,0.0,1.1089571745430665e-12,0.05358910094946623,6.0
du_pf_cognitive,16,4,5.0,11.0,7.5,327.0906009674072,0.0,1.1180018143767045e-12,0.048632731195539236,6.0
du_pf_cognitive,16,4,5.0,12.0,7.5,329.316593170166,0.0,1.1268623244942025e-12,0.0446436305064708,6.0
du_pf_cognitive,16,6,5.0,1.0,7.5,142.89451456069946,0.0,5.20071812492532e-13,0.7066927850246429,6.0
du_pf_cognitive,16,6,5.0,2.0,7.5,276.5311088562012,0.0,1.229926254361891e-12,1.0465361140668392,6.0
du_pf_cognitive,16,6,5.0,3.0,7.5,309.7300224304199,0.0,1.2894431506086236e-12,0.24959710240364075,6.0
du_pf_cognitive,16,6,5.0,4.0,7.5,327.7794990539551,0.0,1.3136509532886333e-12,0.16872165445238352,6.0
du_pf_cognitive,16,6,5.0,5.0,7.5,339.248498916626,0.0,1.3328696827814043e-12,0.12722672056406736,6.0
du_pf_cognitive,16,6,5.0,6.0,7.5,347.25327491760254,0.0,1.3479677020178686e-12,0.100979242939502,6.0
du_pf_cognitive,16,6,5.0,7.0,7.5,353.2939929962158,0.0,1.3574105430514392e-12,0.08344033733010292,6.0
du_pf_cognitive,16,6,5.0,8.0,7.5,358.10239601135254,0.0,1.3627426976166009e-12,0.07099799439311028,6.0
du_pf_cognitive,16,6,5.0,9.0,7.5,362.1276683807373,0.0,1.3662564452387289e-12,0.06279078684747219,6.0
du_pf_cognitive,16,6,5.0,10.0,7.5,365.54988861083984,0.0,1.3687635306254618e-12,0.05581131926737726,6.0
du_pf_cognitive,16,6,5.0,11.0,7.5,368.49670028686523,0.0,1.3705653780743767e-12,0.04987557861022651,6.0
du_pf_cognitive,16,6,5.0,12.0,7.5,371.1014766693115,0.0,1.371743093531272e-12,0.045385276433080435,6.0
du_pf_cognitive,16,8,5.0,1.0,7.5,152.71203327178955,0.0,5.613629415709997e-13,0.7076699025928974,6.0
du_pf_cognitive,16,8,5.0,2.0,7.5,297.44409370422363,0.0,1.1955212973155946e-12,0.9968086332082748,6.0
du_pf_cognitive,16,8,5.0,3.0,7.5,337.43643951416016,0.0,1.2663234650873816e-12,0.26087759248912334,6.0
du_pf_cognitive,16,8,5.0,4.0,7.5,360.41211128234863,0.0,1.3015271487919504e-12,0.17800481710582972,6.0
du_pf_cognitive,16,8,5.0,5.0,7.5,375.33763694763184,0.0,1.3269974684794027e-12,0.13431215658783913,6.0
du_pf_cognitive,16,8,5.0,6.0,7.5,385.56624603271484,0.0,1.3405757742361883e-12,0.1061441209167242,6.0
du_pf_cognitive,16,8,5.0,7.0,7.5,392.92817306518555,0.0,1.3483806102508643e-12,0.08667709585279226,6.0
du_pf_cognitive,16,8,5.0,8.0,7.5,398.5676670074463,0.0,1.3531169728523557e-12,0.07274490222334862,6.0
du_pf_cognitive,16,8,5.0,9.0,7.5,403.1297378540039,0.0,1.3561164334091299e-12,0.06366234924644232,6.0
du_pf_cognitive,16,8,5.0,10.0,7.5,406.907470703125,0.0,1.3587129874979495e-12,0.05619545211084187,6.0
du_pf_cognitive,16,8,5.0,11.0,7.5,410.1205768585205,0.0,1.3620692183321072e-12,0.05000832909718156,6.0
du_pf_cognitive,16,8,5.0,12.0,7.5,412.9446773529053,0.0,1.3657525529617038e-12,0.04540422442369163,6.0
du_pf_cognitive,32,4,5.0,1.0,7.5,194.57872676849365,0.0,1.6574702913026878e-13,0.7359940148890018,6.0
du_pf_cognitive,32,4,5.0,2.0,7.5,405.5715446472168,0.0,6.042232110427172e-13,1.5680698305368423,6.0
du_pf_cognitive,32,4,5.0,3.0,7.5,432.6659698486328,0.0,5.884770498183105e-13,0.21014022827148438,6.0
du_pf_cognitive,32,4,5.0,4.0,7.5,445.1844902038574,0.0,5.758037987656662e-13,0.14149722829461098,6.0
du_pf_cognitive,32,4,5.0,5.0,7.5,454.2913017272949,0.0,5.715707787168171e-13,0.11180186737328768,6.0
du_pf_cognitive,32,4,5.0,6.0,7.5,461.6441345214844,0.0,5.741719474411334e-13,0.09509628312662244,6.0
du_pf_cognitive,32,4,5.0,7.0,7.5,467.83942222595215,0.0,5.79964236561265e-13,0.08319298783317208,6.0
du_pf_cognitive,32,4,5.0,8.0,7.5,473.1416244506836,0.0,5.868839739680371e-13,0.07468351861461997,6.0
du_pf_cognitive,32,4,5.0,9.0,7.5,477.76358222961426,0.0,5.937447256944284e-13,0.06856818101368845,6.0
du_pf_cognitive,32,4,5.0,10.0,7.5,481.7622661590576,0.0,6.000513501607917e-13,0.06244388106279075,6.0
du_pf_cognitive,32,4,5.0,11.0,7.5,485.2385368347168,0.0,6.053753893032858e-13,0.056751074036583304,6.0
du_pf_cognitive,32,4,5.0,12.0,7.5,488.3330955505371,0.0,6.100531321426295e-13,0.05238501890562475,6.0
du_pf_cognitive,32,6,5.0,1.0,7.5,211.41650390625,0.0,2.5940500646099785e-13,0.7390288077294827,6.0
du_pf_cognitive,32,6,5.0,2.0,7.5,447.12944984436035,0.0,8.878332978198324e-13,1.4902591332793236,6.0
du_pf_cognitive,32,6,5.0,3.0,7.5,484.58731842041016,0.0,8.890754631666513e-13,0.22467095963656902,6.0
du_pf_cognitive,32,6,5.0,4.0,7.5,502.86837005615234,0.0,8.877989116703056e-13,0.15560031682252884,6.0
du_pf_cognitive,32,6,5.0,5.0,7.5,514.9751014709473,0.0,8.857283193019518e-13,0.1208850834518671,6.0
du_pf_cognitive,32,6,5.0,6.0,7.5,524.0265579223633,0.0,8.844261238831279e-13,0.09863776713609695,6.0
du_pf_cognitive,32,6,5.0,7.0,7.5,531.2897796630859,0.0,8.882828283693356e-13,0.08357718773186207,6.0
du_pf_cognitive,32,6,5.0,8.0,7.5,537.4082794189453,0.0,8.968129592149877e-13,0.07303002569824457,6.0
du_pf_cognitive,32,6,5.0,9.0,7.5,542.8088607788086,0.0,9.078566992951325e-13,0.0664947300683707,6.0
du_pf_cognitive,32,6,5.0,10.0,7.5,547.5771598815918,0.0,9.198622622275435e-13,0.06036864290945232,6.0
du_pf_cognitive,32,6,5.0,11.0,7.5,551.7656135559082,0.0,9.316629744768258e-13,0.054690372897312045,6.0
du_pf_cognitive,32,6,5.0,12.0,7.5,555.4934043884277,0.0,9.432302325873836e-13,0.05015689763240516,6.0
du_pf_cognitive,32,8,5.0,1.0,7.5,226.68845462799072,0.0,3.539598711924325e-13,0.7425102852284908,6.0
du_pf_cognitive,32,8,5.0,2.0,7.5,473.7439022064209,0.0,1.296815277301096e-12,1.4051846638321877,6.0
du_pf_cognitive,32,8,5.0,3.0,7.5,519.3178863525391,0.0,1.297773889898492e-12,0.23644490167498589,6.0
du_pf_cognitive,32,8,5.0,4.0,7.5,543.2888946533203,0.0,1.2720021925002748e-12,0.16562465857714415,6.0
du_pf_cognitive,32,8,5.0,5.0,7.5,558.9861373901367,0.0,1.251226495324739e-12,0.12817652616649866,6.0
du_pf_cognitive,32,8,5.0,6.0,7.5,570.2870216369629,0.0,1.2362134445043126e-12,0.10375679656863213,6.0
du_pf_cognitive,32,8,5.0,7.0,7.5,578.9990386962891,0.0,1.2254549791915724e-12,0.08702980959787965,6.0
du_pf_cognitive,32,8,5.0,8.0,7.5,586.049991607666,0.0,1.2176073409080057e-12,0.07503424771130085,6.0
du_pf_cognitive,32,8,5.0,9.0,7.5,592.0312767028809,0.0,1.2114611444818523e-12,0.06705656158737838,6.0
du_pf_cognitive,32,8,5.0,10.0,7.5,597.177490234375,0.0,1.2063419331525974e-12,0.06019405112601817,6.0
du_pf_cognitive,32,8,5.0,11.0,7.5,601.6749839782715,0.0,1.2025366986234296e-12,0.05445069633424282,6.0
du_pf_cognitive,32,8,5.0,12.0,7.5,605.6730766296387,0.0,1.2003746300849041e-12,0.05002183001488447,6.0
du_pf_cognitive,64,4,5.0,1.0,7.5,249.59787464141846,0.0,9.608689978763882e-14,0.7582408599555492,6.0
du_pf_cognitive,64,4,5.0,2.0,7.5,631.9251289367676,0.0,5.783551907518041e-13,2.360937163233757,6.0
du_pf_cognitive,64,4,5.0,3.0,7.5,676.870475769043,0.0,2.7122830738491753e-13,0.5182163696736097,6.0
du_pf_cognitive,64,4,5.0,4.0,7.5,698.328441619873,0.0,2.911591129124897e-13,0.29086804389953613,6.0
du_pf_cognitive,64,4,5.0,5.0,7.5,713.4272193908691,0.0,3.204937663119057e-13,0.262142701074481,6.0
du_pf_cognitive,64,4,5.0,6.0,7.5,722.83251953125,0.0,3.3229272096782243e-13,0.2240225737914443,6.0
du_pf_cognitive,64,4,5.0,7.0,7.5,728.8385810852051,0.0,3.8271605106381763e-13,0.20174267329275608,6.0
du_pf_cognitive,64,4,5.0,8.0,7.5,733.3262596130371,0.0,3.8116097395859104e-13,0.18509037652984262,6.0
du_pf_cognitive,64,4,5.0,9.0,7.5,736.5579452514648,0.0,4.173078432494876e-13,0.15253739058971405,6.0
du_pf_cognitive,64,4,5.0,10.0,7.5,738.7326431274414,0.0,4.1132005638403087e-13,0.14333633426576853,6.0
du_pf_cognitive,64,4,5.0,11.0,7.5,740.5317459106445,0.0,4.364436482167224e-13,0.13930068258196115,6.0
du_pf_cognitive,64,4,5.0,12.0,7.5,739.3941955566406,0.0,4.4075352888223824e-13,0.1330487304367125,6.0
du_pf_cognitive,64,6,5.0,1.0,7.5,308.26545333862305,0.0,1.234576998873074e-13,0.7669419832527637,6.0
du_pf_cognitive,64,6,5.0,2.0,7.5,726.9185981750488,0.0,6.483842037899963e-13,1.9682758152484894,6.0
du_pf_cognitive,64,6,5.0,3.0,7.5,779.0543212890625,0.0,4.462956341159041e-13,0.34192256908863783,6.0
du_pf_cognitive,64,6,5.0,4.0,7.5,804.0977478027344,0.0,4.963985824699298e-13,0.1936747608706355,6.0
du_pf_cognitive,64,6,5.0,5.0,7.5,820.9633255004883,0.0,5.341757343803408e-13,0.15072656236588955,6.0
du_pf_cognitive,64,6,5.0,6.0,7.5,833.3941688537598,0.0,5.445717221076989e-13,0.10614442592486739,6.0
du_pf_cognitive,64,6,5.0,7.0,7.5,843.454345703125,0.0,5.492994161740081e-13,0.09094524150714278,6.0
du_pf_cognitive,64,6,5.0,8.0,7.5,851.7221755981445,0.0,5.529631928128526e-13,0.08168993890285492,6.0
du_pf_cognitive,64,6,5.0,9.0,7.5,858.7751502990723,0.0,5.565859061414471e-13,0.07589005725458264,6.0
du_pf_cognitive,64,6,5.0,10.0,7.5,864.8249397277832,0.0,5.597803875639971e-13,0.07014733413234353,6.0
du_pf_cognitive,64,6,5.0,11.0,7.5,870.0415306091309,0.0,5.609805265241051e-13,0.06443564989604056,6.0
du_pf_cognitive,64,6,5.0,12.0,7.5,874.581974029541,0.0,5.648832079586897e-13,0.05949451122432947,6.0
du_pf_cognitive,64,8,5.0,1.0,7.5,338.7332286834717,0.0,1.2805349715944365e-13,0.7739203609526157,6.0
du_pf_cognitive,64,8,5.0,2.0,7.5,775.2008590698242,0.0,5.907179584895006e-13,1.8241571858525276,6.0
du_pf_cognitive,64,8,5.0,3.0,7.5,833.978515625,0.0,4.788086244898954e-13,0.28927831165492535,6.0
du_pf_cognitive,64,8,5.0,4.0,7.5,862.0954933166504,0.0,5.082621428698325e-13,0.1774354912340641,6.0
du_pf_cognitive,64,8,5.0,5.0,7.5,880.923713684082,0.0,5.272510553833544e-13,0.13472471665591002,6.0
du_pf_cognitive,64,8,5.0,6.0,7.5,895.4730339050293,0.0,5.318738105378282e-13,0.10325258085504174,6.0
du_pf_cognitive,64,8,5.0,7.0,7.5,907.410945892334,0.0,5.349407186341264e-13,0.08961203135550022,6.0
du_pf_cognitive,64,8,5.0,8.0,7.5,917.3179550170898,0.0,5.383168615188082e-13,0.07955838181078434,6.0
du_pf_cognitive,64,8,5.0,9.0,7.5,925.8122291564941,0.0,5.423980873342786e-13,0.07277070730924606,6.0
