algorithm,num_bs_ant,num_ut_per_sector,sweep_value,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_cognitive,16,4,5.0,339.21612548828125,329.3166027069092,4.038287177681923,9.57320079875148e-09,4.286679998040199,0.6643047071993351,-11.000287264585495,-120.0,0.767113097012043,0.7399553656578064,55.068848609924316,0.0,1.650944105727831,1.1368623192365215e-12,3.358879201251913e-13,-90.30459833145142,-96.14408254623413,1.1268623244942025e-12,0.0,0.0,-110.0,-110.0,-19.69540047645569,-13.855916380882263,0.0446436305064708,329.316593170166,7.5,12.0,0.0,1.0,71.0129952657853,2.4344913070721965,1.4562286594938392,0.9148258140721288,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,16,6,5.0,381.3338737487793,371.1014766693115,3.0264593362808228,0.0,2.9307610020041466,0.553889125585556,-26.748528122901917,-120.0,0.6423611119389534,0.613126240670681,61.361573457717896,0.0,1.6347784658137243,1.3817430916617229e-12,3.5467638483284436e-13,-89.63162469863892,-96.29578256607056,1.371743093531272e-12,0.0,0.0,-110.0,-110.0,-20.368375062942505,-13.704217851161957,0.045385276433080435,371.1014766693115,7.5,12.0,0.0,1.0,79.54529810554907,1.980153657521345,1.120411142764281,0.9035242774045626,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,16,8,5.0,427.59118270874023,412.94466972351074,2.545185625553131,0.0,1.7831265814602375,0.46680368669331074,-37.68129277229309,-120.0,0.5535714253783226,0.5227632001042366,62.64928340911865,0.0,1.642519521934446,1.37575256125655e-12,3.790397976296601e-13,-89.59360456466675,-95.97321510314941,1.3657525529617038e-12,0.0,0.0,-110.0,-110.0,-20.406394481658936,-14.026782929897308,0.04540422442369163,412.9446773529053,7.5,12.0,0.0,1.0,82.05658580050726,1.729407527937543,0.9493991516601085,0.8870941711335618,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,4,5.0,485.02934646606445,488.33309745788574,5.7741588950157166,0.10444567463832163,6.089179292321205,0.7886497974395752,5.593434572219849,-120.0,0.8928571380674839,0.8658854179084301,75.20165586471558,0.0,1.6340641792921815,6.200531370493438e-13,2.29551957039401e-13,-92.72134113311768,-97.72695684432983,6.100531321426295e-13,0.0,0.0,-110.0,-110.0,-17.27865755558014,-12.27304345369339,0.05238501890562475,488.3330955505371,7.5,12.0,0.0,1.0,96.787623510406,3.219739008517085,2.381085310941715,0.965507581610409,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,6,5.0,560.2831192016602,555.4934043884277,4.446691483259201,5.038554018454988e-10,4.8228420317173,0.6872827187180519,-8.367836967110634,-120.0,0.7966269738972187,0.7670200802385807,76.82459783554077,0.0,1.6365916151262354,9.532302391881639e-13,2.7930771675274257e-13,-91.10273313522339,-97.17488813400269,9.432302325873836e-13,0.0,0.0,-110.0,-110.0,-18.897267937660217,-12.825112402439117,0.05015689763240516,555.4934043884277,7.5,12.0,0.0,1.0,117.93780934451243,2.6345700856090115,1.7266551065998146,0.9347266928392234,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,8,5.0,617.3787002563477,605.6730918884277,3.6748732179403305,0.0,3.8336236625909805,0.6021091304719448,-19.494462728500366,-120.0,0.7057291679084301,0.6767810694873333,76.70886182785034,0.0,1.653547622001497,1.2103746163568936e-12,3.0932085286027164e-13,-90.32995367050171,-97.14471006393433,1.2003746300849041e-12,0.0,0.0,-110.0,-110.0,-19.67004531621933,-12.855288803577423,0.05002183001488447,605.6730766296387,7.5,12.0,0.0,1.0,129.74879527215563,2.2656773751063124,1.3494352798961917,0.912842930040984,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,4,5.0,740.8304595947266,739.3942108154297,8.819410264492035,2.0544455182738606,9.36423721909523,0.8900424912571907,19.9683700799942,-59.26738748215137,0.9523809477686882,0.9369419701397419,79.43266916275024,0.0,1.6578720017860178,4.5075352531862315e-13,1.4987691882183325e-13,-94.01528549194336,-99.63458251953125,4.4075352888223824e-13,0.0,0.0,-110.0,-110.0,-15.984713077545166,-10.365415692329407,0.1330487304367125,739.3941955566406,7.5,12.0,0.0,1.0,129.5376524944804,4.716443672199405,3.745248518119385,0.9831882091189907,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,6,5.0,861.0239944458008,874.581958770752,6.833523809909821,0.1919716172518653,7.27324378490448,0.8037808947265148,10.115997284650803,-120.0,0.9012896753847599,0.885850690305233,79.43267154693604,0.0,1.6678521613939665,5.748832128654041e-13,1.7246841916112297e-13,-93.28929662704468,-99.37647676467896,5.648832079586897e-13,0.0,0.0,-110.0,-110.0,-16.71070283651352,-10.62352129817009,0.05949451122432947,874.581974029541,7.5,12.0,0.0,1.0,164.27585277149754,3.7235801926771357,2.923147506895747,0.9786481689794942,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,8,5.0,934.5164909362793,945.0103530883789,5.562598139047623,2.8618899178267623e-08,5.903676301240921,0.7328211180865765,-0.33469717972911894,-120.0,0.8448660708963871,0.8219168446958065,79.43267059326172,0.0,1.6943828243529424,5.595486351144636e-13,1.582773015841414e-13,-93.78340768814087,-99.62333726882935,5.495486386780787e-13,0.0,0.0,-110.0,-110.0,-16.216591715812683,-10.376663386821747,0.05604108632542193,945.0103530883789,7.5,12.0,0.0,1.0,188.36820644331573,3.1290530362336266,2.234926047974743,0.9600877902309,6.0,8.0,8.0,8.0,0.5
du_pf_soft,16,4,5.0,338.38818359375,328.83832931518555,4.028430789709091,2.62004606343958e-09,4.262402534484863,0.6700042709708214,-11.128064095973969,-120.0,0.7775297686457634,0.7435825876891613,61.56583499908447,0.0,1.6623155110282823,4.714603151780537e-12,1.1523641233141067e-12,-84.22716474533081,-91.3840594291687,4.70460318922547e-12,0.0,0.0,-110.0,-110.0,-25.772833824157715,-18.615939497947693,0.04495093249715865,328.83832931518555,7.5,12.0,0.0,1.0,71.01561959863295,2.4327409817755896,1.4649224650946884,0.9157748222598896,6.0,,,,
