sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_violation_watt,protection_satisfaction,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
386.8188171386719,373.4667663574219,3.069990634918213,0.0,2.93941068649292,0.5730658173561096,-30.150623321533203,-120.0,0.6666666865348816,0.613095223903656,0.07943267375230789,0.0,2.6914796219207346,4.580581384030016e-15,1.562616227852745e-15,4.570581313054732e-15,0.0,0.029552007094025612,373.46673583984375,pf_fs_soft,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,77.10862653242368,1.9422662234346482,1.05320233995703,0.9002740861420168,6.0,,,,
390.248291015625,370.3529052734375,3.0972087383270264,0.0,3.2335689067840576,0.5740059018135071,-29.901641845703125,-120.0,0.6507936716079712,0.6190476417541504,0.0794326663017273,0.0,2.703306815121323,1.5523850227619788e-15,6.887112132863613e-16,1.542385057665813e-15,0.0,0.029244616627693176,370.3529052734375,pf_fs_cognitive,5.0,0.0,20.0,0.0,pf,budget_dual,0.0,76.72910950329543,1.9409804869621312,1.0051538061913041,0.8942680442170964,6.0,2.0,2.0,2.0,0.5
365.31439208984375,342.6822509765625,2.899320602416992,0.0,3.1757084131240845,0.5799134969711304,-19.649507522583008,-120.0,0.658730149269104,0.6329365372657776,0.07943267375230789,0.0,1.128191627562046,4.605586220149437e-15,1.7272501042831824e-15,4.595586149174153e-15,0.0,0.06975769996643066,342.6822509765625,du_pf_soft,5.0,0.0,8.0,0.0,pf,budget_dual,1.0,71.14317991058611,1.8528704906688949,1.0277634300384144,0.9003934789982557,6.0,,,,
372.3638000488281,348.6717834472656,2.955268144607544,0.0,3.1579675674438477,0.5830874443054199,-20.170654296875,-120.0,0.658730149269104,0.6428571343421936,0.0794326663017273,0.0,1.1276512541808188,1.4991962241138555e-15,7.916708738217593e-16,1.4891962590176896e-15,0.0,0.06584364175796509,348.67181396484375,du_pf_cognitive,5.0,0.0,8.0,0.0,pf,budget_dual,1.0,71.54591169735596,1.860450814965512,0.9862325504930981,0.8965674436876198,6.0,2.0,2.0,2.0,0.5
349.71160888671875,361.8172607421875,2.77548885345459,0.0,2.315178871154785,0.5115758776664734,-34.791412353515625,-120.0,0.5873016119003296,0.5734127163887024,0.0794326663017273,0.0,2.711079316213727,4.818517597594959e-15,1.9387535959378708e-15,4.808517526619675e-15,0.0,0.029656974598765373,361.8172607421875,pf_fs_soft,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,76.00671365183254,1.9135004896249792,1.1437202854717614,0.9105888629174199,6.0,,,,
352.1361389160156,362.26953125,2.794731378555298,0.0,2.480146646499634,0.5145564079284668,-35.32025146484375,-120.0,0.5873016119003296,0.5694444179534912,0.0794326663017273,0.0,2.7101432234048843,2.5875689750734033e-15,9.991294655159531e-16,2.577568904098119e-15,0.0,0.032552558928728104,362.26953125,pf_fs_cognitive,5.0,1.0,20.0,0.0,pf,budget_dual,0.0,75.87671246136037,1.916488960183989,1.115616568867922,0.9071321962729497,6.0,2.0,2.0,2.0,0.5
325.5378112792969,329.3675537109375,2.5836334228515625,0.0,2.1766833066940308,0.5430758595466614,-18.791305541992188,-120.0,0.6111111044883728,0.5952380895614624,0.07943267375230789,0.0,1.1345220049843192,5.873253611427855e-15,2.2293892348656608e-15,5.8632535404525704e-15,0.0,0.07799695432186127,329.3675537109375,du_pf_soft,5.0,1.0,8.0,0.0,pf,budget_dual,1.0,70.02876273053973,1.8284407039569504,1.0895806935469308,0.9084629219838886,6.0,,,,
325.41845703125,327.7235107421875,2.582686185836792,0.0,2.008620262145996,0.5548655390739441,-18.826560974121094,-120.0,0.658730149269104,0.613095223903656,0.0794326663017273,0.0,1.1289784121327102,2.6109138383744422e-15,9.30196865477214e-16,2.600913767399158e-15,0.0,0.07777626812458038,327.7235107421875,du_pf_cognitive,5.0,1.0,8.0,0.0,pf,budget_dual,1.0,69.69950398900939,1.820170672220224,1.0838112696950384,0.9122353959543938,6.0,2.0,2.0,2.0,0.5
359.0772705078125,352.0084228515625,2.8498196601867676,0.0,2.504136800765991,0.5288811326026917,-36.85619354248047,-120.0,0.6269841194152832,0.5753968358039856,0.0794326663017273,0.0,2.70522038359195,4.640321770766915e-15,1.757885591919476e-15,4.630321699791631e-15,0.0,0.02972908318042755,352.0084228515625,pf_fs_soft,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,77.95232529808996,1.9385420471014125,1.1383742045672105,0.918343164722589,6.0,,,,
361.68157958984375,355.73480224609375,2.8704886436462402,0.0,2.406383514404297,0.5181039571762085,-36.41555404663086,-120.0,0.5873016119003296,0.5654761791229248,0.0794326588511467,0.0,2.7201259792782366,1.790359352809548e-15,6.330734306294889e-16,1.780359281834264e-15,0.0,0.02768278308212757,355.73480224609375,pf_fs_cognitive,5.0,2.0,20.0,0.0,pf,budget_dual,0.0,77.6777339590152,1.9347907136627291,1.164500826692434,0.915983409879336,6.0,2.0,2.0,2.0,0.5
