algorithm,num_bs_ant,num_ut_per_sector,sweep_value,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_cognitive,16,4,5.0,333.8273410797119,323.22445487976074,3.974135011434555,3.665916881995251e-06,4.089484632015228,0.6696764826774597,-10.862709030508995,-120.0,0.7708333283662796,0.744559146463871,58.73814606666565,0.0,1.6692131247546058,1.064823070009665e-12,3.3539236858159786e-13,-90.10825824737549,-96.33105850219727,1.0548230651029507e-12,0.0,0.0,-110.0,-110.0,-19.891740918159485,-13.66894018650055,0.04484299756586552,323.2244567871094,7.5,12.0,0.0,1.0,70.9398774580801,2.430116217868446,1.462439995953148,0.9177327210462911,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,16,6,5.0,382.1175174713135,372.0866413116455,3.032678708434105,0.0,2.8801384270191193,0.5482149384915829,-27.53795635700226,-120.0,0.637896828353405,0.609995037317276,59.00994157791138,0.0,1.6641211172973271,1.6587529892936152e-12,3.995389639589058e-13,-88.62084531784058,-95.99198961257935,1.6487529894690985e-12,0.0,0.0,-110.0,-110.0,-21.379152417182922,-14.008008360862732,0.04558068490587175,372.086633682251,7.5,12.0,0.0,1.0,79.36505968238606,1.985721284018328,1.1027529369443048,0.8948365627393507,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,16,8,5.0,421.2533721923828,409.8114929199219,2.50746051967144,0.0,1.753220908343792,0.47155887074768543,-38.85707712173462,-120.0,0.5517113152891397,0.5199497807770967,64.17430019378662,0.0,1.672737472137669,1.210138660082843e-12,3.354359806139861e-13,-90.03951072692871,-96.48243999481201,1.200138648399865e-12,0.0,0.0,-110.0,-110.0,-19.960486948490143,-13.517557501792908,0.04418815579265356,409.81150245666504,7.5,12.0,0.0,1.0,81.60586498883467,1.724368471525975,0.9344401446388879,0.8895639148257399,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,4,5.0,482.6329517364502,482.5936737060547,5.745630353689194,0.07151831067076904,6.002840474247932,0.7846169993281364,4.84577839449048,-120.0,0.8854166641831398,0.864304319024086,76.10956001281738,0.0,1.6615887513908092,1.1727085104658677e-12,2.9227306034098396e-13,-90.62453603744507,-97.14048147201538,1.1627085224998122e-12,0.0,0.0,-110.0,-110.0,-19.375462651252747,-12.859518587589264,0.051482202019542456,482.5936813354492,7.5,12.0,0.0,1.0,97.05379057360715,3.235329895899722,2.3630171788328496,0.9622254059623686,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,6,5.0,560.9316825866699,558.9380950927734,4.451838731765747,3.694937689147082e-09,4.767076790332794,0.6901980340480804,-7.385760620236397,-120.0,0.8020833283662796,0.7751736082136631,76.1656756401062,0.0,1.670255676668603,8.130866382201514e-13,2.386660950793283e-13,-91.62270545959473,-97.73538827896118,8.030866367015688e-13,0.0,0.0,-110.0,-110.0,-18.37729322910309,-12.264609634876251,0.04970214469358325,558.9380950927734,7.5,12.0,0.0,1.0,117.37088671555017,2.6224767419957953,1.7170418051351033,0.9356304160778987,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,32,8,5.0,619.2657814025879,600.0268974304199,3.6861058175563812,0.0,3.82891596108675,0.6041391305625439,-19.304844737052917,-120.0,0.7023809552192688,0.6818033903837204,76.70853424072266,0.0,1.6811974949378055,1.2046039350472465e-12,3.046201164645418e-13,-90.38921689987183,-97.05649900436401,1.1946039369167957e-12,0.0,0.0,-110.0,-110.0,-19.61078143119812,-12.943500399589539,0.04839861998334527,600.0268821716309,7.5,12.0,0.0,1.0,130.27495882897892,2.273649114379641,1.3516899035346541,0.9100710693022234,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,4,5.0,740.0962409973145,737.7323226928711,8.810669481754303,1.1931805369832664,9.325213879346848,0.8872907236218452,19.22597301006317,-94.64698646888137,0.9434523768723011,0.9325706847012043,79.43267250061035,0.0,1.6851918054162525,7.163851607603798e-13,1.740204173015863e-13,-92.52520751953125,-99.38848972320557,7.063851575477313e-13,0.0,0.0,-110.0,-110.0,-17.47479212284088,-10.611510038375854,0.12367027392610908,737.7322998046875,7.5,12.0,0.0,1.0,127.9192781914404,4.632208333248976,3.5845424840884457,0.9814974858375213,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,6,5.0,854.132740020752,863.3990898132324,6.778831303119659,0.09507098961877025,7.195481792092323,0.802060179412365,8.887709856033325,-110.75698015093803,0.8913690336048603,0.8741939514875412,79.4326720237732,0.0,1.6890214861196,6.972463784723354e-13,1.6183546973160576e-13,-92.56368780136108,-99.82069492340088,6.872463786478187e-13,0.0,0.0,-110.0,-110.0,-17.436310410499573,-10.179304540157318,0.059655268676579,863.399097442627,7.5,12.0,0.0,1.0,163.11892610942436,3.692146584690158,2.843856572194542,0.9772823993426526,6.0,8.0,8.0,8.0,0.5
du_pf_cognitive,64,8,5.0,933.261058807373,941.6225242614746,5.55512535572052,4.427196380052397e-08,5.829584792256355,0.7351428754627705,0.3494086628779769,-120.0,0.8426339253783226,0.8248930461704731,79.43267154693604,0.0,1.7049140927556437,5.410703013560524e-13,1.6275384529939197e-13,-93.54822826385498,-99.47357368469238,5.310703015315357e-13,0.0,0.0,-110.0,-110.0,-16.451770663261414,-10.526424705982208,0.056983092334121466,941.6225280761719,7.5,12.0,0.0,1.0,188.38292602660997,3.130073717858162,2.253793933317952,0.9598479567574717,6.0,8.0,8.0,8.0,0.5
du_pf_soft,16,4,5.0,334.1872158050537,324.1064205169678,3.978419229388237,1.212748185580595e-06,4.092756055295467,0.6715585999190807,-11.183011621236801,-120.0,0.7752976194024086,0.7440476156771183,63.29129076004028,0.0,1.6825216740835458,4.858374099347366e-12,1.166912930622736e-12,-83.60452508926392,-91.61126852035522,4.8483742045549345e-12,0.0,0.0,-110.0,-110.0,-26.39547324180603,-18.388731122016907,0.04584131157025695,324.1064205169678,7.5,12.0,0.0,1.0,70.96485907990684,2.429968796476026,1.468510398719873,0.9182071664594765,6.0,,,,
