sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,tau_rms_ns,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,channel_modeling,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
397.6842041015625,395.650390625,3.156223773956299,0.0,3.599163055419922,0.8340119123458862,-6.581899642944336,-120.0,10.002979278564453,12.357265710830688,0.8730158805847168,0.858134925365448,6.039055824279785,0.0,39.84607893275097,9.965218110603597e-15,9.325876794983104e-15,-110.01513671875,-110.34146118164062,0.0,1.0,1.0,-110.0,-110.0,0.015131913125514984,0.34146395325660706,0.09666050225496292,395.6504211425781,pf_fs_soft,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,75.10918032374352,1.8345198360654376,1.3170723945251905,0.9810469010125181,8.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,,,,
374.14520263671875,371.93804931640625,2.9694063663482666,0.0,3.3767465353012085,0.8490259647369385,-7.048689365386963,-120.0,9.223261833190918,11.520901441574097,0.8809523582458496,0.8541666865348816,6.617199897766113,0.0,36.46697243489325,9.956288689273642e-15,9.356237843944487e-15,-110.01902770996094,-110.3331527709961,0.0,1.0,1.0,-110.0,-110.0,0.019025353714823723,0.33314791321754456,0.11157318204641342,371.9380798339844,pf_fs_soft,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,68.76009997267786,1.7424834405894913,1.2863047668857648,0.9828782178742437,8.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,,,,
506.1906433105469,500.12213134765625,4.017385959625244,0.0,4.5994250774383545,0.786102831363678,-7.002756118774414,-120.0,13.453866958618164,16.722461223602295,0.8333333134651184,0.8273809552192688,6.412391662597656,0.0,36.270110180135816,9.970720436628961e-15,8.844666366219622e-15,-110.01273345947266,-110.59748077392578,0.0,1.0,1.0,-110.0,-110.0,0.012734293937683105,0.5974844694137573,0.042945150285959244,500.12213134765625,pf_fs_cognitive,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,119.07211855712468,2.6285969637321447,1.8178366316638663,0.9595199861023928,8.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,8.0,8.0,8.0,0.5
500.84893798828125,493.18170166015625,3.9749915599823,0.0,4.596499443054199,0.796237051486969,-8.026798248291016,-120.0,13.452336311340332,16.636840343475342,0.8492063283920288,0.8209325671195984,6.04434871673584,0.0,36.319762403611094,9.990031940793412e-15,8.87256424337039e-15,-110.00433349609375,-110.6030044555664,0.0,1.0,1.0,-110.0,-110.0,0.004331150557845831,0.6030146479606628,0.041508082300424576,493.1817321777344,pf_fs_cognitive,5.0,0.0,40.0,0.0,pf,budget_dual,0.0,117.77841613485228,2.599388378657869,1.814598048646433,0.9612589226065231,8.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,8.0,8.0,8.0,0.5
281.929931640625,279.8338317871094,2.237539052963257,2.9559497960462977e-08,2.4508031606674194,0.8480117321014404,-7.1751580238342285,-120.0,6.208151578903198,8.209853887557983,0.8650793433189392,0.860615074634552,25.407148361206055,0.0,14.743190023582429,1.0073719643015084e-14,9.763271903451016e-15,-109.96810150146484,-110.11114501953125,7.371981849838352e-17,0.5,0.3333333432674408,-110.0,-110.0,-0.0318986177444458,0.11114010959863663,0.13026420772075653,279.8338623046875,du_pf_soft,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,56.79444653827271,1.5839203523983796,1.1646806694736909,0.9837465435623582,8.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,,,,
264.8958740234375,263.5041809082031,2.1023480892181396,0.007105996948439497,2.2982780933380127,0.8576478362083435,-7.7836012840271,-120.0,5.728563547134399,7.583798885345459,0.8650793433189392,0.8596230149269104,28.48561668395996,0.0,14.565495868679136,1.00742236276187e-14,9.743478437539577e-15,-109.96788787841797,-110.12017822265625,7.422380310199983e-17,0.5,0.3333333432674408,-110.0,-110.0,-0.032115839421749115,0.12017735093832016,0.1414516568183899,263.5041809082031,du_pf_soft,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,55.06144639280262,1.5608404889674519,1.2162078919807422,0.9852405687148563,8.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,,,,
397.4013366699219,394.5065002441406,3.1539788246154785,0.0,3.6244980096817017,0.8168399930000305,-6.405263423919678,-120.0,9.91482162475586,12.50711441040039,0.841269850730896,0.8447420597076416,16.781091690063477,0.0,14.584188365377486,1.0033779498453202e-14,9.596153997023637e-15,-109.9853515625,-110.1909408569336,3.37796739365015e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.01464557833969593,0.1909419745206833,0.07519353181123734,394.50653076171875,du_pf_cognitive,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,92.66693790160785,2.1160346822914025,1.4757048653196825,0.9750437760926055,8.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,8.0,8.0,8.0,0.5
392.69818115234375,389.7230224609375,3.116652250289917,0.0,3.4510626792907715,0.8313467502593994,-7.091087818145752,-120.0,9.822465419769287,12.357571125030518,0.8730158805847168,0.8447420597076416,15.25202465057373,0.0,14.712084837723523,9.962865053076125e-15,9.560813241365346e-15,-110.01615905761719,-110.20965576171875,0.0,1.0,1.0,-110.0,-110.0,0.01615743711590767,0.20966123044490814,0.07623448222875595,389.7230224609375,du_pf_cognitive,5.0,0.0,16.0,0.0,pf,budget_dual,1.0,91.90013768553317,2.100438195925135,1.5143311923050162,0.9770264344794776,8.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,8.0,8.0,8.0,0.5
215.69735717773438,215.5021209716797,1.711883783340454,0.0,1.8990764021873474,0.8458591103553772,-9.066034317016602,-120.0,3.931858777999878,5.821463704109192,0.841269850730896,0.8303571343421936,69.90682220458984,0.0,36.29931560577825,1.1113793940047481e-14,1.0322045139194574e-14,-109.54137420654297,-109.86566925048828,1.1137941155307807e-15,0.0833333358168602,0.0833333358168602,-110.0,-110.0,-0.4586234986782074,-0.13432666659355164,0.20882278680801392,215.50210571289062,pf_fs_soft,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,77.09086395089415,1.856480294780611,1.4961660575445412,0.9870238302086095,8.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,flat,,,,
211.16708374023438,210.33099365234375,1.6759291887283325,0.0005899986135773361,1.8089550137519836,0.8520866632461548,-10.355518341064453,-120.0,3.757538914680481,5.564486265182495,0.8492063283920288,0.8338293433189392,70.14720153808594,0.0,36.237114852294326,1.0920632311590874e-14,1.0407204984678575e-14,-109.61752319335938,-109.82816314697266,9.206324870741737e-16,0.0,0.0,-110.0,-110.0,-0.38247790932655334,-0.17183329164981842,0.22902518510818481,210.33099365234375,pf_fs_soft,5.0,1.0,40.0,0.0,pf,budget_dual,0.0,73.57223217790431,1.8056876661890788,1.4472147515857974,0.9866068999520533,8.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,selective,,,,
