algorithm,tau_rms_ns,channel_modeling,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,sweep_value,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_cognitive,400.0,flat,337.0797149658203,334.6543304443359,2.6752358436584474,0.009685435899534278,3.0155837297439576,0.8340441942214966,-6.451980447769165,-120.0,7.98988391160965,10.19107739329338,0.8623015761375428,0.8528769761323929,27.01720862388611,0.0,14.414170978101902,1.003432261597898e-14,8.908084570013498e-15,-109.98542633056641,-110.6118553161621,4.666660260261787e-17,0.8416666619479656,0.8249999962747097,-110.0,-110.0,-0.014571424754471707,0.6118562698364258,0.08977162912487983,334.6543334960937,5.0,9.5,16.0,0.0,1.0,83.39217809704154,1.9662067853734608,1.460662708325124,0.9796136195475442,8.0,499999.9999999999,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,8.0,8.0,8.0,0.5
du_pf_cognitive,400.0,selective,301.1247505187988,298.98517684936525,2.389878958463669,0.5898113096132874,2.55746069252491,0.8769202321767807,-13.770939016342163,-120.0,7.201480567455292,9.478784120082855,0.8964285671710968,0.798908731341362,31.555310487747192,0.0,14.412716409796849,1.0049851101594405e-14,8.918687474337343e-15,-109.97862586975097,-110.60723762512207,6.089527380883242e-17,0.8041666649281979,0.7833333306014538,-110.0,-110.0,-0.02137256569746455,0.6072381615638733,0.11548105962574481,298.9851783752441,5.0,9.5,16.0,0.0,1.0,72.71107456193485,1.8027660846232578,1.4030341585962318,0.984390449242912,8.0,499999.9999999999,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,8.0,8.0,8.0,0.5
du_pf_cognitive,800.0,flat,340.4136459350586,337.8016761779785,2.7016955733299257,0.005701212335042794,3.028219622373581,0.8389813870191574,-5.647068762779236,-120.0,8.072356414794921,10.249176889657974,0.8642857044935226,0.8599950432777405,25.555488300323486,0.0,14.377974682464265,1.0045407439698167e-14,9.06314339542576e-15,-109.98036003112793,-110.48955726623535,4.802659870272938e-17,0.8458333373069763,0.8250000074505806,-110.0,-110.0,-0.019639609054576113,0.48955787867307665,0.08676932733505964,337.8016731262207,5.0,9.5,16.0,0.0,1.0,86.79122681870432,2.0210355904265196,1.5102301097327264,0.9789439137149026,8.0,249999.99999999994,24999.999999999996,511875.0,2.0475000000000003,20.475,0.0,0.0,8.0,8.0,8.0,0.5
du_pf_cognitive,800.0,selective,302.46844787597655,299.91588134765624,2.400543224811554,0.691823524236679,2.5418482452630995,0.8836164325475693,-13.616151332855225,-120.0,7.227736246585846,9.503730642795563,0.9150793492794037,0.7999503910541534,30.91257791519165,0.0,14.387785600568169,1.0041412874670563e-14,9.001157481994043e-15,-109.98207664489746,-110.53359985351562,4.269562744259499e-17,0.7833333387970924,0.7666666701436042,-110.0,-110.0,-0.017922569877123352,0.5336004555225372,0.1147684209048748,299.91588363647463,5.0,9.5,16.0,0.0,1.0,74.85847008122958,1.8354992852895164,1.428723790635583,0.9838038079992988,8.0,249999.99999999994,24999.999999999996,511875.0,2.0475000000000003,20.475,0.0,0.0,8.0,8.0,8.0,0.5
du_pf_soft,10.0,flat,254.85911865234374,253.62807922363282,2.0226914048194886,0.04260141403452855,2.219197452068329,0.853746211528778,-6.167385191470385,-114.62265968322754,5.222565203905106,7.159800368547439,0.8646825343370438,0.8594494014978409,41.701907348632815,0.0,14.686561140581034,1.0635232649178185e-14,9.328473162724675e-15,-109.75405883789062,-110.40050735473633,6.352328246614836e-16,0.5333333320915699,0.49999999776482584,-110.0,-110.0,-0.24594063647091388,0.4005075654014945,0.1360911563038826,253.62807388305663,5.0,9.5,16.0,0.0,1.0,57.24118859948595,1.5918575995178317,1.2248711907153573,0.9843988691222185,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,,,,
du_pf_soft,10.0,selective,254.21143264770507,252.86542510986328,2.0175510585308074,0.09520159978792705,2.20612219274044,0.8578553348779678,-6.973165148496628,-120.0,5.239777678251267,7.198096179962159,0.865476182103157,0.8511408686637878,42.59359130859375,0.0,14.645272007631139,1.0554490927547063e-14,9.334501538561932e-15,-109.78110961914062,-110.39697914123535,5.544911030303619e-16,0.533333332836628,0.49166666269302367,-110.0,-110.0,-0.2188896594569087,0.39697770760394635,0.13866747878491878,252.86542358398438,5.0,9.5,16.0,0.0,1.0,56.04651832355535,1.5763151244186553,1.2243585458165875,0.9849141950329552,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,,,,
du_pf_soft,20.0,flat,265.29279403686525,264.10688705444335,2.105498379468918,0.02030082164728566,2.3476794064044952,0.8452448874711991,-6.9297483086586,-120.0,5.667289167642593,7.613471835851669,0.8587301462888718,0.8540426611900329,38.47317070960999,0.0,14.382292651897297,1.3410701060523377e-14,9.616803432079924e-15,-109.48029136657715,-110.36356925964355,3.410701066600087e-15,0.5416666626930237,0.4958333343267441,-110.0,-110.0,-0.5197082338971086,0.36357157095335424,0.12851380966603757,264.106884765625,5.0,9.5,16.0,0.0,1.0,57.47680345263363,1.59575240518298,1.2256849924591398,0.9839006961878816,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,,,,
du_pf_soft,20.0,selective,254.8330520629883,253.5139305114746,2.0224845468997956,0.14934209842490348,2.2351371228694914,0.8586570829153061,-8.83636372089386,-120.0,5.3827353596687315,7.361727452278137,0.8626984119415283,0.8376736074686051,41.13777160644531,0.0,14.401809081644751,1.3628011810064441e-14,9.70132499588652e-15,-109.42801361083984,-110.33220329284669,3.6280118161411504e-15,0.5125000067055225,0.4833333369344473,-110.0,-110.0,-0.5719846399450035,0.3322043566033244,0.13886709623038768,253.51393432617186,5.0,9.5,16.0,0.0,1.0,54.50237559572031,1.5570961738560558,1.210241371998483,0.9851880083295195,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,,,,
du_pf_soft,50.0,flat,247.93084640502929,246.3074157714844,1.9677051305770874,0.019945785517303083,2.1638791292905806,0.8511085897684098,-6.487215542793274,-118.09638347625733,5.032025337219238,6.939224052429199,0.8623015791177749,0.85582837164402,47.86532011032104,0.0,14.390918335854076,1.2275466169405337e-14,9.549114403462695e-15,-109.54705467224122,-110.35942115783692,2.275466344888637e-15,0.39166666716337206,0.3624999988824129,-110.0,-110.0,-0.4529455043375492,0.35942345689982175,0.13727459013462068,246.30741348266602,5.0,9.5,16.0,0.0,1.0,55.549929687968145,1.56948770720842,1.2192400609627447,0.9837278516408958,8.0,3999999.999999999,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,,,,
du_pf_soft,50.0,selective,234.2888053894043,232.7386817932129,1.859434962272644,0.37366901887434106,2.0021724194288253,0.8754769623279571,-10.769832372665405,-120.0,4.731195795536041,6.696378880739212,0.8698412597179412,0.8222966283559799,51.79662370681763,0.0,14.37378407153301,1.2827772816816378e-14,9.659543698158838e-15,-109.48586387634278,-110.31525840759278,2.8277729922996775e-15,0.370833333209157,0.3250000011175871,-110.0,-110.0,-0.5141337856650352,0.3152607411146164,0.15685834251344205,232.73868103027343,5.0,9.5,16.0,0.0,1.0,49.90616937806911,1.498638776624959,1.1890158106774742,0.9858608292848094,8.0,3999999.999999999,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,,,,
du_pf_soft,100.0,flat,254.90998077392578,253.53839492797852,2.023095095157623,0.005349427294390208,2.2447264760732653,0.847618219256401,-6.703710687160492,-120.0,5.3014485239982605,7.23626520037651,0.8595238089561462,0.8543898850679398,44.441684818267824,0.0,14.43113527726382,1.0958464021740451e-14,9.518534862352568e-15,-109.67318077087403,-110.28348350524902,9.584641972237504e-16,0.433333333954215,0.41666666977107525,-110.0,-110.0,-0.32681849095970394,0.2834851332241669,0.13276130966842176,253.53839569091798,5.0,9.5,16.0,0.0,1.0,58.293442489066386,1.6052642701934854,1.2448564508224003,0.9840054155075336,8.0,1999999.9999999995,199999.99999999997,511875.0,0.25593750000000004,2.559375,1.0,0.0,,,,
du_pf_soft,100.0,selective,233.2311668395996,231.78832550048827,1.8510409951210023,0.3807497948670061,1.9755728036165237,0.8771997541189194,-12.51040530204773,-120.0,4.762075334787369,6.813288855552673,0.8722222238779068,0.8066716313362121,51.32621774673462,0.0,14.410312399826944,1.1734343575623253e-14,9.69092516771178e-15,-109.43605690002441,-110.21070365905761,1.734343751106553e-15,0.35833333507180215,0.341666666790843,-110.0,-110.0,-0.5639432406984269,0.2107051415834576,0.1597362369298935,231.78832550048827,5.0,9.5,16.0,0.0,1.0,50.275023372792496,1.5032728733465113,1.2059737534007913,0.9868910085334729,8.0,1999999.9999999995,199999.99999999997,511875.0,0.25593750000000004,2.559375,1.0,0.0,,,,
du_pf_soft,200.0,flat,252.20802993774413,250.7117492675781,2.001651036739349,0.0063050652760664235,2.21492537856102,0.850977024435997,-6.55822468996048,-117.46184463500977,5.225720715522766,7.118204516172409,0.8603174537420273,0.8547122985124588,46.684841060638426,0.0,14.336377911362797,1.403716463778523e-14,9.933789969535262e-15,-109.09505462646484,-110.16270790100097,4.037164813268531e-15,0.39583333395421505,0.38333333246409895,-110.0,-110.0,-0.904945584514644,0.16270897760987282,0.13907075077295303,250.71174545288085,5.0,9.5,16.0,0.0,1.0,57.08704086639182,1.5884891274188389,1.221200023515336,0.9844646780545159,8.0,999999.9999999998,99999.99999999999,511875.0,0.5118750000000001,5.11875,1.0,0.0,,,,
du_pf_soft,200.0,selective,225.88418579101562,224.29901580810548,1.7927316427230835,0.49372401740401983,1.915441131591797,0.887775081396103,-13.172215700149536,-120.0,4.547375494241715,6.536368191242218,0.8670634835958481,0.8001984119415283,54.847248268127444,0.0,14.330187654611654,1.7865095499477948e-14,1.048208773706189e-14,-108.58722229003907,-110.02851943969726,7.865095844367836e-15,0.30833333618938924,0.2916666690260172,-110.0,-110.0,-1.4127781219780444,0.028519080998376013,0.17504472211003302,224.29901123046875,5.0,9.5,16.0,0.0,1.0,46.739473196149866,1.459923167096526,1.1691102145461552,0.9878222062470401,8.0,999999.9999999998,99999.99999999999,511875.0,0.5118750000000001,5.11875,1.0,0.0,,,,
du_pf_soft,400.0,flat,254.0573699951172,252.6164993286133,2.0163283228874205,0.0148836719885872,2.2338449358940125,0.8464770644903183,-6.872334289550781,-120.0,5.249808824062347,7.201330995559692,0.8595238000154495,0.8502976208925247,45.853849506378175,0.0,14.41319761883933,1.1279095723132652e-14,9.305613606950765e-15,-109.53412017822265,-110.43981819152832,1.2790958986159516e-15,0.4791666705161333,0.4708333361893892,-110.0,-110.0,-0.46587831259239465,0.43981817467138173,0.1370569746941328,252.6164978027344,5.0,9.5,16.0,0.0,1.0,56.16647892809142,1.5779793715638637,1.228837441708489,0.9841298395842009,8.0,499999.9999999999,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,,,,
du_pf_soft,400.0,selective,221.4814208984375,220.00766525268554,1.7577890515327455,0.5149730125442147,1.8559143126010895,0.8866499662399292,-13.865836095809936,-120.0,4.366793668270111,6.412419712543487,0.8630952298641205,0.791716268658638,59.447234535217284,0.0,14.439381900336594,1.440411303246954e-14,1.0060874854238094e-14,-108.71801567077637,-110.14719772338867,4.4041132079528396e-15,0.316666666790843,0.3000000026077032,-110.0,-110.0,-1.2819836767390371,0.14719770513474942,0.17762137055397034,220.00766296386718,5.0,9.5,16.0,0.0,1.0,45.436464897068916,1.445638607082477,1.1683091596874244,0.9874629751112991,8.0,499999.9999999999,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,,,,
du_pf_soft,800.0,flat,247.1331657409668,245.84305267333986,1.9613743484020234,0.01847971811278113,2.1495017409324646,0.8557586282491684,-6.033587765693665,-117.46184463500977,4.992622697353363,6.84838650226593,0.865476182103157,0.858457338809967,49.766419506073,0.0,14.383368078037165,1.0758780239589986e-14,9.295492325560729e-15,-109.70918197631836,-110.44997787475586,7.587804150732854e-16,0.4916666608303785,0.4749999951571226,-110.0,-110.0,-0.2908180023310706,0.44997962955385445,0.1354500748217106,245.8430534362793,5.0,9.5,16.0,0.0,1.0,56.99347266510752,1.586918035233951,1.2365729234237999,0.9845345053021786,8.0,249999.99999999994,24999.999999999996,511875.0,2.0475000000000003,20.475,0.0,0.0,,,,
du_pf_soft,800.0,selective,220.7529525756836,219.15801162719725,1.7520075738430023,0.5686804775148631,1.8366779893636704,0.892932602763176,-13.86864514350891,-120.0,4.34384770989418,6.365457946062088,0.8746031701564789,0.7932539761066437,58.88344058990479,0.0,14.368930526496843,1.1364262853099999e-14,9.514156210235032e-15,-109.50834503173829,-110.3561798095703,1.3642630285832982e-15,0.34999999813735483,0.341666666790843,-110.0,-110.0,-0.491653782594949,0.3561792239313945,0.17942541912198068,219.15801162719725,5.0,9.5,16.0,0.0,1.0,45.41129833412688,1.4447032953565078,1.168082718680942,0.9874793234930082,8.0,249999.99999999994,24999.999999999996,511875.0,2.0475000000000003,20.475,0.0,0.0,,,,
pf_fs_cognitive,10.0,flat,454.38329620361327,449.72212677001954,3.6062166333198546,0.0,4.112374365329742,0.8058303683996201,-6.570519697666168,-120.0,11.726549339294433,14.608495736122132,0.8535714238882065,0.838591268658638,10.804037308692932,0.0,36.40139105382841,9.996528979960384e-15,8.5182096616008e-15,-110.00153274536133,-110.84437255859375,1.1156101541696938e-17,0.9625000059604645,0.9416666686534881,-110.0,-110.0,0.0015334743769187752,0.8443755239248276,0.059177995380014184,449.7221252441406,5.0,9.5,40.0,0.0,0.0,112.10437259426871,2.4880280222906817,1.7721728967013015,0.9675286059937152,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,10.0,selective,453.63293914794923,448.5506286621094,3.600261414051056,0.02840497971046716,4.088747310638428,0.8126639664173126,-7.521791875362396,-120.0,11.747741281986237,14.595220315456391,0.8678571373224259,0.8325644850730896,10.752611517906189,0.0,36.44664887371473,1.0014419713410758e-14,8.563026005433435e-15,-109.99375228881836,-110.8040168762207,1.653607365782999e-17,0.9375000059604645,0.9291666746139526,-110.0,-110.0,-0.0062461184873981775,0.8040181040763855,0.05941817658022046,448.5506225585938,5.0,9.5,40.0,0.0,0.0,110.77843365116186,2.461596114319866,1.7643394850398917,0.9688158074945552,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,20.0,flat,450.52466278076173,446.1342498779297,3.5755925297737123,7.658576350877411e-09,4.131461393833161,0.8022447556257248,-7.840231716632843,-120.0,11.653382229804993,14.49126114845276,0.8452380895614624,0.8315476208925248,9.856172585487366,0.0,35.79778697697911,1.0014975578782393e-14,8.481804481989342e-15,-109.99354858398438,-110.87455978393555,2.658188441226599e-17,0.8958333373069763,0.8916666686534882,-110.0,-110.0,-0.006449264014372602,0.8745599523186683,0.057839847169816494,446.13424530029295,5.0,9.5,40.0,0.0,0.0,108.57134500008124,2.415963328965397,1.7261605657272547,0.9694694569723927,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,20.0,selective,437.1844970703125,432.9452102661133,3.4697182178497314,0.09496106160945317,3.9131171464920045,0.821408924460411,-9.769397401809693,-120.0,11.393352854251862,14.217353403568268,0.8738095164299011,0.8191220134496688,11.955168294906617,0.0,35.83422123091295,1.0014424245037025e-14,8.501022854881241e-15,-109.9937614440918,-110.87013549804688,2.0093781442887502e-17,0.8833333373069763,0.8833333373069763,-110.0,-110.0,-0.0062362169360881126,0.8701361045241356,0.06613435763865709,432.94521179199216,5.0,9.5,40.0,0.0,0.0,106.38270509141527,2.3718345407926864,1.7162422146506136,0.9722956184246314,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,50.0,flat,448.1651275634766,442.9490432739258,3.5568661093711853,0.005838352162390948,4.124292206764221,0.8042717963457108,-6.905661880970001,-120.0,11.643885612487793,14.411589634418487,0.8468253940343857,0.835019838809967,10.554508757591247,0.0,35.85849528531544,1.0002508736106468e-14,8.780483969300733e-15,-109.99893150329589,-110.68558654785156,1.2615496958168736e-17,0.9666666716337204,0.9458333343267441,-110.0,-110.0,-0.0010681081088122824,0.6855849012732506,0.05918832570314407,442.94903869628905,5.0,9.5,40.0,0.0,0.0,109.54726497030678,2.436980950503046,1.7431800034581684,0.9685097888840538,8.0,3999999.999999999,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,50.0,selective,426.53162384033203,421.8681579589844,3.385171580314636,0.3697427760904247,3.7303307116031648,0.840634885430336,-10.955812215805054,-120.0,11.199965274333954,13.989868414402007,0.9031745910644531,0.8094990134239197,11.761272859573364,0.0,35.85984661653638,9.986250531606984e-15,8.840016494152375e-15,-110.00598678588867,-110.63430557250976,3.4672023146433902e-18,0.9791666686534881,0.9666666686534882,-110.0,-110.0,0.005987021783511182,0.6343064248561859,0.07302544750273228,421.86815490722654,5.0,9.5,40.0,0.0,0.0,103.91729501835673,2.326541665134702,1.7220199509122776,0.9741313552538017,8.0,3999999.999999999,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,100.0,flat,457.58714447021487,453.3543243408203,3.631643998622894,0.0,4.221225535869598,0.7973897129297256,-7.266353785991669,-120.0,11.9892254114151,14.871707713603973,0.8452380955219269,0.8302827388048172,9.585615205764771,0.0,35.91353036838118,9.985832690254104e-15,8.522409420359876e-15,-110.00617065429688,-110.83108825683594,4.1072204095887395e-18,0.9791666686534881,0.9791666686534881,-110.0,-110.0,0.006170822063137393,0.8310887828469277,0.054637951962649825,453.3543273925781,5.0,9.5,40.0,0.0,0.0,111.0728988482992,2.464155647554698,1.7726371571083264,0.9687775447464219,8.0,1999999.9999999995,199999.99999999997,511875.0,0.25593750000000004,2.559375,1.0,0.0,8.0,8.0,8.0,0.5
