algorithm,tau_rms_ns,batch_index,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,rate_gap_bps_per_hz,fairness_gap,coverage_gap,protection_gap
du_pf_soft,10.0,3.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,2.18792724609375,-0.00028343688730159133,0.007936537265777588,-0.0833333432674408
du_pf_cognitive,10.0,3.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-0.4989013671875,0.00011991670637911955,-0.02380955219268799,0.0
pf_fs_soft,10.0,4.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,3.2492828369140625,-0.00014384503796849302,-0.007936477661132812,0.0
pf_fs_cognitive,10.0,4.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-28.2330322265625,-0.0011024826562786583,-0.0158730149269104,-0.08333331346511841
du_pf_soft,10.0,4.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-0.7878265380859375,-0.00018970330137479952,0.0,-0.08333331346511841
du_pf_cognitive,10.0,4.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-5.9349365234375,0.0009270340432780966,0.007936477661132812,-0.08333331346511841
pf_fs_soft,10.0,5.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-0.21197509765625,-0.0013734121922333031,-0.023809492588043213,0.0
pf_fs_cognitive,10.0,5.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,0.46099853515625,-0.0012246084013873837,-0.023809492588043213,0.0
du_pf_soft,10.0,5.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-11.03448486328125,-0.0010243841047575808,0.007936477661132812,0.08333337306976318
du_pf_cognitive,10.0,5.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-3.265228271484375,-0.001293170704198987,-0.02380955219268799,0.08333331346511841
pf_fs_soft,10.0,6.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,1.1258544921875,-0.0005551413629953927,-0.03968256711959839,0.0
pf_fs_cognitive,10.0,6.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,6.3375244140625,-0.0005657980398164897,-0.03968256711959839,0.0
du_pf_soft,10.0,6.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-5.712310791015625,0.00013463750081066372,0.0,0.0
du_pf_cognitive,10.0,6.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,1.871337890625,0.00018844779525617472,-0.0158730149269104,0.0
pf_fs_soft,10.0,7.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,2.8586578369140625,-0.0015226425546334132,0.0,0.16666662693023682
pf_fs_cognitive,10.0,7.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,3.123809814453125,-0.0012593463042822606,-0.023809492588043213,0.0
du_pf_soft,10.0,7.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,5.838897705078125,-0.0006520107042115031,0.0,0.08333331346511841
du_pf_cognitive,10.0,7.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,3.872802734375,-0.00029959404866330974,-0.0158730149269104,0.0
pf_fs_soft,10.0,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-8.796478271484375,-0.000250441330871376,-0.0158730149269104,0.08333331346511841
pf_fs_cognitive,10.0,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,2.68603515625,-0.0014553753073822673,-0.0158730149269104,0.1666666865348816
du_pf_soft,10.0,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,1.462554931640625,-0.0001830838707458371,-0.007936477661132812,-0.25
du_pf_cognitive,10.0,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,12.486602783203125,-0.0008997761699848228,-0.007936477661132812,-0.08333337306976318
pf_fs_soft,10.0,9.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,0.9193572998046875,-0.0011875838376071979,-0.007936537265777588,0.0
pf_fs_cognitive,10.0,9.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-26.2774658203125,-0.002219794128214936,-0.007936477661132812,0.0
du_pf_soft,10.0,9.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,0.4737091064453125,-0.0002553678269798798,0.0,0.0
du_pf_cognitive,10.0,9.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-6.174591064453125,-0.0006217678904754109,0.0,0.0
pf_fs_soft,10.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,3.743682861328125,-0.0010022772170544814,-0.0158730149269104,0.08333331346511841
pf_fs_cognitive,10.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-6.89361572265625,-0.001410981464691874,0.0,0.0
du_pf_soft,10.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,3.1912841796875,-0.001318116450987783,0.0,-0.08333331346511841
du_pf_cognitive,10.0,10.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-0.964599609375,-0.0010017260593649935,0.007936477661132812,0.08333331346511841
pf_fs_soft,10.0,11.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,6.84832763671875,6.18589344789644e-05,0.0158730149269104,0.0
pf_fs_cognitive,10.0,11.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,5.7095947265625,-0.0010905713096720504,-0.007936477661132812,-0.08333337306976318
du_pf_soft,10.0,11.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,2.166229248046875,-0.0010644067737917151,-0.007936477661132812,0.0
du_pf_cognitive,10.0,11.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,14.301300048828125,-0.0004750872512715443,-0.0158730149269104,0.08333331346511841
pf_fs_soft,10.0,12.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,3.612884521484375,-0.0010619055742764338,-0.007936477661132812,-0.0833333432674408
pf_fs_cognitive,10.0,12.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,8.686126708984375,-0.0014480655202384618,0.0,-0.08333331346511841
du_pf_soft,10.0,12.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-0.781982421875,-0.0012201733211996135,-0.0158730149269104,0.0
du_pf_cognitive,10.0,12.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-3.248260498046875,-0.0012512776563913253,-0.007936477661132812,-0.08333331346511841
pf_fs_soft,10.0,13.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,7.9610595703125,-0.0008167835591328387,0.007936477661132812,0.0
pf_fs_cognitive,10.0,13.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,7.37689208984375,-0.0018338780513050823,-0.023809492588043213,0.0
du_pf_soft,10.0,13.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,5.3217620849609375,-0.00015989866479793058,-0.0158730149269104,0.16666662693023682
du_pf_cognitive,10.0,13.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,6.37591552734375,-0.0018222304459636351,-0.03968250751495361,0.0
pf_fs_soft,10.0,14.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,1.81353759765625,0.00014945896165319272,-0.007936477661132812,0.1666666865348816
pf_fs_cognitive,10.0,14.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-0.61431884765625,-0.002152525825098728,-0.0158730149269104,0.1666666865348816
du_pf_soft,10.0,14.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-5.23394775390625,-0.0005399245822358401,0.0,-0.08333331346511841
du_pf_cognitive,10.0,14.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-16.59918212890625,0.00021224268138730906,-0.02380955219268799,0.08333337306976318
pf_fs_soft,10.0,15.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-14.75775146484375,-0.0009807501584651046,0.0,0.08333331346511841
pf_fs_cognitive,10.0,15.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-11.141082763671875,-0.001989175089579298,0.007936477661132812,0.08333331346511841
du_pf_soft,10.0,15.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-5.7447509765625,-0.0013380002800760238,0.0158730149269104,0.08333331346511841
du_pf_cognitive,10.0,15.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,1.193572998046875,-0.001296023259597212,0.0,-0.3333333134651184
pf_fs_soft,10.0,16.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,3.633575439453125,-0.0011872140038913237,0.007936477661132812,-0.0833333283662796
pf_fs_cognitive,10.0,16.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,15.3948974609375,-0.0020563397582947784,-0.007936537265777588,0.0
du_pf_soft,10.0,16.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,4.54327392578125,-0.0008989137724083607,0.007936477661132812,0.08333331346511841
du_pf_cognitive,10.0,16.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,10.736724853515625,-0.000893471896450948,-0.0158730149269104,0.1666666865348816
pf_fs_soft,10.0,17.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,4.0704193115234375,-0.0009165184225325973,0.0,0.0
pf_fs_cognitive,10.0,17.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,27.070068359375,-0.0020688030238026345,-0.007936537265777588,0.1666666865348816
du_pf_soft,10.0,17.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,2.055572509765625,0.0004819037186897246,0.007936537265777588,0.0
du_pf_cognitive,10.0,17.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,5.4774169921875,-0.0001569152169249577,-0.0158730149269104,0.08333331346511841
pf_fs_soft,10.0,18.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,9.958740234375,-0.001370620763748498,0.0158730149269104,0.2499999850988388
pf_fs_cognitive,10.0,18.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-0.023681640625,-0.0014195668903398406,-0.0317460298538208,0.0
du_pf_soft,10.0,18.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,4.417022705078125,-0.0005706028722691769,0.0,-0.0833333432674408
du_pf_cognitive,10.0,18.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-4.688507080078125,-0.0016086348164400244,-0.02380955219268799,-0.08333337306976318
pf_fs_soft,10.0,19.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,9.7510986328125,-0.0003171713372929208,0.0158730149269104,0.0
pf_fs_cognitive,10.0,19.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,-1.097900390625,0.0005253739854298445,-0.0158730149269104,0.08333331346511841
du_pf_soft,10.0,19.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,0.0637969970703125,-0.0004083249094682939,0.0,0.0
du_pf_cognitive,10.0,19.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,10.54583740234375,-0.0006273656959596696,-0.0317460298538208,0.0
pf_fs_soft,20.0,0.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,3.490692138671875,-0.001991170258224928,-0.0317460298538208,-0.08333337306976318
pf_fs_cognitive,20.0,0.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-1.37646484375,-0.0030907303809092346,-0.03968256711959839,0.1666666865348816
du_pf_soft,20.0,0.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,7.879486083984375,-0.0018231079122331684,0.007936477661132812,0.25
du_pf_cognitive,20.0,0.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,9.2481689453125,-0.002213985498816351,-0.0158730149269104,0.0
pf_fs_soft,20.0,1.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-8.979385375976562,-0.0008365501016605048,-0.007936537265777588,-0.1666666865348816
pf_fs_cognitive,20.0,1.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-2.3060302734375,-0.0025283078157127825,-0.007936537265777588,-0.08333331346511841
du_pf_soft,20.0,1.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-0.066986083984375,-0.0005094818765635223,0.0,-0.0833333358168602
du_pf_cognitive,20.0,1.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-0.78448486328125,-0.0007953598176005938,-0.007936537265777588,-0.08333331346511841
pf_fs_soft,20.0,2.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,6.36737060546875,-0.0014737710476402377,0.007936477661132812,-0.0833333283662796
pf_fs_cognitive,20.0,2.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-6.896636962890625,-0.0006999758741191853,-0.0317460298538208,0.0
du_pf_soft,20.0,2.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.0751953125,-0.0010164491237141249,0.0,-0.1666666865348816
du_pf_cognitive,20.0,2.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-4.137542724609375,-0.0012697934868123317,-0.0317460298538208,0.1666666865348816
pf_fs_soft,20.0,3.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,23.5360107421875,-0.0010251314619901253,-0.0158730149269104,0.0
pf_fs_cognitive,20.0,3.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-0.840423583984375,-0.003370593219594986,-0.0158730149269104,0.0
du_pf_soft,20.0,3.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,15.323272705078125,-0.00039320100682083137,0.007936477661132812,0.16666662693023682
du_pf_cognitive,20.0,3.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-3.780120849609375,-0.001747783333434283,0.0,0.1666666865348816
pf_fs_soft,20.0,4.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,23.097076416015625,-0.0031587344398343875,-0.0158730149269104,-0.08333331346511841
pf_fs_cognitive,20.0,4.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,13.9349365234375,-0.0021661056091767383,-0.023809492588043213,0.0
du_pf_soft,20.0,4.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,15.41131591796875,-0.0012731735500945973,-0.007936537265777588,-0.08333337306976318
du_pf_cognitive,20.0,4.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,13.9263916015625,-0.0017210767551928408,-0.0158730149269104,0.08333337306976318
pf_fs_soft,20.0,5.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,75.1077880859375,-0.003887664162420368,-0.02380955219268799,0.1666666865348816
pf_fs_cognitive,20.0,5.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,0.39794921875,-0.004242779677729347,-0.0158730149269104,-0.08333337306976318
du_pf_soft,20.0,5.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,13.2041015625,-0.0015601333167011289,-0.007936537265777588,0.08333331346511841
du_pf_cognitive,20.0,5.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,4.1055908203125,-0.00204449193315015,-0.0317460298538208,-0.08333337306976318
pf_fs_soft,20.0,6.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,13.676498413085938,-0.0030032437172523574,0.0158730149269104,0.1666666716337204
pf_fs_cognitive,20.0,6.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,182.023193359375,-0.00396870752546985,-0.02380955219268799,0.5
du_pf_soft,20.0,6.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,10.210556030273438,-0.0023363903415586362,0.0,0.0833333283662796
du_pf_cognitive,20.0,6.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,24.12774658203125,-0.003340948672229671,-0.0158730149269104,0.0
pf_fs_soft,20.0,7.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,28.283203125,-0.0016036341108847108,-0.007936537265777588,0.3333333432674408
pf_fs_cognitive,20.0,7.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-0.19659423828125,-0.00332053208620664,-0.0158730149269104,0.0
du_pf_soft,20.0,7.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,14.908035278320312,-0.0011072477183265983,0.0158730149269104,0.2499999850988388
du_pf_cognitive,20.0,7.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,25.18194580078125,-0.0021562836154987997,-0.0158730149269104,0.0
pf_fs_soft,20.0,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,11.750213623046875,-0.0025902249073708195,-0.02380955219268799,0.0
pf_fs_cognitive,20.0,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-2.9998779296875,-0.0034625909054551984,-0.023809492588043213,0.0
du_pf_soft,20.0,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,5.76239013671875,-0.0009481350774610542,-0.007936537265777588,-0.1666666865348816
du_pf_cognitive,20.0,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,3.79278564453125,-0.002156277642587967,-0.007936537265777588,0.0
pf_fs_soft,20.0,9.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,37.62939453125,-0.0024417997589974982,0.0,0.2500000298023224
pf_fs_cognitive,20.0,9.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-0.5716552734375,-0.002195675160867383,-0.023809492588043213,-0.08333331346511841
du_pf_soft,20.0,9.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,9.417282104492188,-0.0015711382111172068,0.0,0.0
du_pf_cognitive,20.0,9.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,6.69793701171875,-0.002475647455577712,-0.007936477661132812,0.0
pf_fs_soft,20.0,10.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.002166748046875,-0.0001316989476080055,0.02380955219268799,0.0833333358168602
pf_fs_cognitive,20.0,10.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,10.999969482421875,-0.0002528278936884121,0.0,0.0
du_pf_soft,20.0,10.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,3.9224853515625,-0.0005478553719291401,0.0158730149269104,0.0833333358168602
du_pf_cognitive,20.0,10.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,4.542510986328125,-0.000378495567098347,0.0,-0.08333331346511841
pf_fs_soft,20.0,11.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,-3.128265380859375,-0.0027898492353106707,-0.02380955219268799,0.0
pf_fs_cognitive,20.0,11.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,2.44805908203125,-0.0030077357166891083,-0.03968250751495361,0.0
du_pf_soft,20.0,11.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,10.2528076171875,-0.0011254435722343192,-0.0317460298538208,0.0
du_pf_cognitive,20.0,11.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,8.402099609375,-0.0009118906504572699,-0.0317460298538208,0.0
pf_fs_soft,20.0,12.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,5.5987548828125,-0.0026391246899249987,0.0,0.0833333432674408
pf_fs_cognitive,20.0,12.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,12.92327880859375,-0.0022034745055744542,-0.0476190447807312,0.1666666865348816
du_pf_soft,20.0,12.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,6.863189697265625,-0.0008327905648864986,-0.02380955219268799,-0.0833333432674408
du_pf_cognitive,20.0,12.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,13.2471923828125,-0.002318927346693811,-0.0476190447807312,0.08333331346511841
pf_fs_soft,20.0,13.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,17.84454345703125,-0.004629428457868179,-0.0158730149269104,0.0
pf_fs_cognitive,20.0,13.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,8.5411376953125,-0.004387347560595445,-0.0317460298538208,0.08333331346511841
du_pf_soft,20.0,13.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,10.73175048828125,-0.001479071963559564,0.0158730149269104,0.25
du_pf_cognitive,20.0,13.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,6.446044921875,-0.00286121143238105,-0.0158730149269104,-0.08333331346511841
pf_fs_soft,20.0,14.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,14.423934936523438,-0.002263021152077993,0.007936537265777588,0.1666666567325592
pf_fs_cognitive,20.0,14.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,0.696258544921875,-0.0023132661586070524,-0.03968256711959839,-0.25
du_pf_soft,20.0,14.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,3.370697021484375,-0.0015369427292923898,0.007936537265777588,-0.0833333283662796
du_pf_cognitive,20.0,14.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,1.3985595703125,-0.001491270620120777,-0.0158730149269104,-0.1666666865348816
pf_fs_soft,20.0,15.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,59.232818603515625,-0.002107789191032494,-0.02380955219268799,-0.08333331346511841
pf_fs_cognitive,20.0,15.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,6.332611083984375,-0.00247036876537432,-0.03968256711959839,0.0
du_pf_soft,20.0,15.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,14.075347900390625,-0.000439732754091926,0.0,-0.08333331346511841
du_pf_cognitive,20.0,15.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,15.926544189453125,-0.0017727370466863457,-0.023809492588043213,0.0
pf_fs_soft,20.0,16.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,14.82049560546875,-0.002267243386708251,-0.007936477661132812,0.0
pf_fs_cognitive,20.0,16.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,5.04833984375,-0.002484698300320942,-0.0158730149269104,0.0
du_pf_soft,20.0,16.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,11.1180419921875,-0.00195465513402604,-0.007936537265777588,-0.08333337306976318
du_pf_cognitive,20.0,16.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,12.92498779296875,-0.002450496818546366,-0.0158730149269104,-0.08333331346511841
pf_fs_soft,20.0,17.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,15.692535400390625,-0.002450687548058772,-0.0476190447807312,-0.08333331346511841
pf_fs_cognitive,20.0,17.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,7.01751708984375,-0.002375891723880197,-0.079365074634552,-0.1666666865348816
du_pf_soft,20.0,17.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,16.785736083984375,-0.0014014625285230231,-0.02380955219268799,0.08333331346511841
du_pf_cognitive,20.0,17.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,9.485443115234375,-0.0023372594092653243,-0.0634920597076416,0.0
pf_fs_soft,20.0,18.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,57.10520935058594,-0.0020120487011450194,0.0,0.4166666865348816
pf_fs_cognitive,20.0,18.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,3.502593994140625,-0.003523213707114947,-0.023809492588043213,0.08333331346511841
du_pf_soft,20.0,18.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,7.504913330078125,-0.0015238270773966223,-0.0158730149269104,0.0833333432674408
