algorithm,tau_rms_ns,batch_index,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,rate_gap_bps_per_hz,fairness_gap,coverage_gap,protection_gap
du_pf_cognitive,10.0,9.5,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,1.9843292236328125,-0.0006987398289231394,-0.014285719394683838,-0.016666671633720397
du_pf_cognitive,20.0,9.5,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,9.436831665039062,-0.0019494160539733686,-0.019841265678405762,-0.004166662693023682
du_pf_cognitive,50.0,9.5,3999999.999999999,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,12.430728149414062,-0.003096248375498767,-0.04246031641960144,-0.012500002980232239
du_pf_cognitive,100.0,9.5,1999999.9999999995,199999.99999999997,511875.0,0.25593750000000004,2.559375,1.0,0.0,24.763059997558592,-0.004133205556075925,-0.0436507910490036,-0.020833328366279602
du_pf_cognitive,200.0,9.5,999999.9999999998,99999.99999999999,511875.0,0.5118750000000001,5.11875,1.0,0.0,29.576075744628906,-0.005288404751856729,-0.04444444477558136,0.0666666567325592
du_pf_cognitive,400.0,9.5,499999.9999999999,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,35.6691535949707,-0.004776829695367707,-0.03412699103355408,0.037499997019767764
du_pf_cognitive,800.0,9.5,249999.99999999994,24999.999999999996,511875.0,2.0475000000000003,20.475,0.0,0.0,37.88579483032227,-0.00485989428439626,-0.05079364478588104,0.06249999850988388
du_pf_soft,10.0,9.5,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,0.7626541137695313,-0.0005153259107366637,-0.0007936477661132813,-7.450580596923829e-10
du_pf_soft,20.0,9.5,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,10.59295654296875,-0.0012873121416379252,-0.003968265652656555,0.029166655987501143
du_pf_soft,50.0,9.5,3999999.999999999,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,13.568733978271485,-0.0021329776439136137,-0.007539680600166321,0.02083333395421505
du_pf_soft,100.0,9.5,1999999.9999999995,199999.99999999997,511875.0,0.25593750000000004,2.559375,1.0,0.0,21.750069427490235,-0.002885593025939337,-0.012698414921760558,0.0749999988824129
du_pf_soft,200.0,9.5,999999.9999999998,99999.99999999999,511875.0,0.5118750000000001,5.11875,1.0,0.0,26.412733459472655,-0.003357528192524206,-0.006746029853820801,0.08749999776482582
du_pf_soft,400.0,9.5,499999.9999999999,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,32.60883407592773,-0.0033331355270983577,-0.0035714298486709596,0.1625000037252903
du_pf_soft,800.0,9.5,249999.99999999994,24999.999999999996,511875.0,2.0475000000000003,20.475,0.0,0.0,26.68504104614258,-0.0029448181908294734,-0.009126988053321839,0.1416666626930237
