algorithm,sweep_value,batch_index,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
pf_fs_soft,5.0,0.0,1.0,444.2560729980469,0.0,0.0,0.9279943704605103,8.0
pf_fs_soft,5.0,0.0,2.0,442.9704284667969,0.0,7.113806207515241e-17,2.065354108810425,8.0
pf_fs_soft,5.0,0.0,3.0,729.128173828125,0.0,5.0805036176312934e-18,0.6837118268013,8.0
pf_fs_soft,5.0,0.0,4.0,650.4370727539062,0.0,2.6134354554584183e-17,0.579878568649292,8.0
pf_fs_soft,5.0,0.0,5.0,571.4415283203125,0.0,8.185895808855009e-17,0.4075048267841339,8.0
pf_fs_soft,5.0,0.0,6.0,528.7290649414062,0.0,3.656133013528462e-17,0.3530900776386261,8.0
pf_fs_soft,5.0,0.0,7.0,511.7156982421875,0.0,6.45472987125667e-17,0.3066292405128479,8.0
pf_fs_soft,5.0,0.0,8.0,510.6710205078125,0.0,1.3829506929820962e-17,0.26392069458961487,8.0
pf_fs_soft,5.0,0.0,9.0,547.2259521484375,0.0,2.2797891775349494e-17,0.3130815923213959,8.0
pf_fs_soft,5.0,0.0,10.0,530.5438842773438,0.0,2.0522761279024443e-17,0.34568408131599426,8.0
pf_fs_soft,5.0,0.0,11.0,550.1998291015625,0.0,3.061685291145394e-17,0.319024920463562,8.0
pf_fs_soft,5.0,0.0,12.0,523.4741821289062,0.0,6.131925615058056e-17,0.3194405138492584,8.0
pf_fs_soft,5.0,0.0,13.0,549.9840087890625,0.0,3.27268119830644e-17,0.3030811548233032,8.0
pf_fs_soft,5.0,0.0,14.0,530.180908203125,0.0,4.796578173711652e-17,0.32839810848236084,8.0
pf_fs_soft,5.0,0.0,15.0,548.3858642578125,0.0,2.3234113743185458e-17,0.30646198987960815,8.0
pf_fs_soft,5.0,0.0,16.0,520.682861328125,0.0,2.685094442796132e-17,0.30807816982269287,8.0
pf_fs_soft,5.0,0.0,17.0,545.69873046875,0.0,5.929061224190652e-17,0.2930411696434021,8.0
pf_fs_soft,5.0,0.0,18.0,534.0576782226562,0.0,8.884359177160905e-17,0.31886786222457886,8.0
pf_fs_soft,5.0,0.0,19.0,545.457275390625,0.0,4.378821524125831e-17,0.30001235008239746,8.0
